#Plane_2v2
#Card       tzero  t_zero_err      entries
0    40.50000     0.00000             37
1    16.50000     0.00000             211
2    11.02358     2.44362             16550
3    12.16598     0.37298             806375
4    -7.96257     3.99030             3256
5    10.50000     0.00000             643
6    20.50000     0.00000             125
