#Plane_1v2
#Card       tzero  t_zero_err      entries
0    30.50000     0.00000             29
1    18.50000     0.00000             231
2    12.04263     0.44577             386537
3    3.48286     0.21535             357362
4    -0.75375     0.94715             5707
5    10.50000     0.00000             1236
6    30.50000     0.00000             143
