#Plane_1u1
#Card       tzero  t_zero_err      entries
0    -49.50000     0.00000             23
1    22.50000     0.00000             136
2    5.04419     0.74604             63987
3    4.76749     0.21465             671861
4    10.50000     0.00000             1939
5    10.50000     0.00000             553
6    70.50000     0.00000             42
