#Plane_1v1
#Card       tzero  t_zero_err      entries
0    60.50000     0.00000             47
1    14.50000     0.00000             419
2    9.46597     0.41142             513977
3    12.46368     0.59325             238228
4    -2.87216     1.80461             3753
5    10.50000     0.00000             979
6    10.50000     0.00000             79
