#-------------------------------------
#        Data Analysis Summary        
#-------------------------------------
#                                     
#                                     
# target_name: Ca48        kin_type:  SRC            
# target_amu: 47.952523                 
# target_density [g/cm3]: 1.8600     
# target_thickness [cm]: 0.5650      
# target_areal_density [g/cm2]: 1.0509
#
# N: 28
# Z: 20
# A: 48
# transparency: 0.37
#
# beam_energy [GeV]: 10.5494          
#
# hms_h_particle_mass [GeV]: 0.938272          
# hms_h_momentum [GeV/c]: 1.3250             
# hms_h_angle [deg]: -66.4000                  
#
# shms_e_particle_mass [GeV]: 0.000511          
# shms_e_momentum [GeV/c]: 8.5500             
# shms_e_angle [deg]: 8.3000                  
#
# BCM1_Current_Threshold [uA]: >5.00 
# Units: time [sec] | charge [mC] | currnet [uA] | rates [kHz] |  efficiencies [fractional form]                       
#                       
run,beam_time,charge,avg_current,total_Yield,total_Yield_err,real_Yield,real_Yield_err,random_Yield,random_Yield_err,hTrkEff,hTrkEff_err,pTrkEff,pTrkEff_err,cpuLT,cpuLT_err_Bi,tLT,tLT_err_Bi,S1X_rate,T1_scl_rate,T2_scl_rate,T3_scl_rate,T5_scl_rate,T1_accp_rate,T2_accp_rate,T3_accp_rate,T5_accp_rate,edtm_scl,edtm_accp,PS1,PS2,PS3,PS5,ctime_offset,ctime_sigma,hbeta_mean,hbeta_sigma,pbeta_mean,pbeta_sigma,pcal_mean,pcal_sigma,hdc1u1_res,hdc1u2_res,hdc1x1_res,hdc1x2_res,hdc1v2_res,hdc1v1_res,hdc2v1_res,hdc2v2_res,hdc2x2_res,hdc2x1_res,hdc2u2_res,hdc2u1_res,hdc1u1_res_err,hdc1u2_res_err,hdc1x1_res_err,hdc1x2_res_err,hdc1v2_res_err,hdc1v1_res_err,hdc2v1_res_err,hdc2v2_res_err,hdc2x2_res_err,hdc2x1_res_err,hdc2u2_res_err,hdc2u1_res_err,pdc1u1_res,pdc1u2_res,pdc1x1_res,pdc1x2_res,pdc1v1_res,pdc1v2_res,pdc2v2_res,pdc2v1_res,pdc2x2_res,pdc2x1_res,pdc2u2_res,pdc2u1_res,pdc1u1_res_err,pdc1u2_res_err,pdc1x1_res_err,pdc1x2_res_err,pdc1v1_res_err,pdc1v2_res_err,pdc2v2_res_err,pdc2v1_res_err,pdc2x2_res_err,pdc2x1_res_err,pdc2u2_res_err,pdc2u1_res_err,multi_track_eff,multi_track_eff_err,T1_accp_singles,T2_accp_singles,pTrkEff_singles,pTrkEff_singles_err
17047,2482.752,125.148,50.407,582.000,24.125,535.947,24.437,46.053,3.892,1.000,3.645E-05,0.957,5.318E-04,1.003,-NAN,0.936,1.559E-03,7.143E+02,2.469E+02,1.690E+02,2.616E+01,2.046E-01,3.133E-01,3.058E-01,3.087E-01,2.052E-01,24741.000,23150.000,-1.0,2049.0,257.0,1.0,-0.454,0.453,0.805,0.022,0.995,0.055,1.036,0.037,337.258,347.366,348.424,329.479,304.535,292.533,257.535,262.778,256.067,266.060,264.460,277.990,2.290,2.458,2.279,2.154,1.981,1.839,1.416,1.460,1.354,1.461,1.391,1.430,238.087,239.032,238.566,226.081,261.083,254.581,231.345,230.655,213.600,219.089,223.624,229.399,2.511,2.348,2.448,2.428,2.976,2.604,2.318,2.215,2.344,2.580,2.520,2.513,0.960,0.014,4.000E+00,5.592E+04,0.956,0.001
17048,2765.419,140.722,50.886,601.000,24.515,545.737,24.883,55.263,4.264,1.000,3.427E-05,0.957,5.016E-04,1.003,-NAN,0.939,1.446E-03,7.187E+02,2.474E+02,1.699E+02,2.633E+01,2.005E-01,3.090E-01,3.017E-01,3.051E-01,2.011E-01,27559.000,25866.000,-1.0,2049.0,257.0,1.0,-0.458,0.439,0.805,0.022,0.995,0.054,1.035,0.037,337.743,346.793,345.735,336.237,307.440,292.529,260.412,265.990,254.456,266.353,264.668,279.512,2.295,2.434,2.204,2.277,2.031,1.838,1.434,1.394,1.330,1.470,1.399,1.439,237.997,237.911,235.530,230.056,254.875,249.615,231.747,231.163,215.722,219.732,223.640,229.782,2.353,2.402,2.491,2.504,2.848,2.826,2.299,2.255,2.464,2.574,2.413,2.494,0.961,0.013,3.000E+00,6.313E+04,0.958,0.001
17049,1448.834,78.985,54.516,344.000,18.547,312.421,18.825,31.579,3.223,0.999,4.653E-05,0.954,6.852E-04,1.003,-NAN,0.936,2.044E-03,7.682E+02,2.684E+02,1.830E+02,2.791E+01,2.276E-01,3.462E-01,3.377E-01,3.387E-01,2.283E-01,14438.000,13507.000,-1.0,2049.0,257.0,1.0,-0.446,0.463,0.805,0.022,0.995,0.055,1.037,0.037,332.719,346.153,346.465,332.035,301.594,291.160,264.788,269.594,255.025,266.466,265.545,279.563,2.183,2.379,2.213,2.178,1.945,1.797,1.370,1.409,1.333,1.454,1.388,1.425,239.775,242.826,240.583,227.653,253.496,262.063,235.196,236.124,219.813,226.735,237.067,235.417,2.382,2.467,2.623,2.551,2.663,2.851,2.325,2.400,2.602,2.495,2.578,2.763,0.959,0.017,4.000E+00,3.541E+04,0.955,0.001
17050,1330.214,74.157,55.748,359.000,18.947,323.803,19.250,35.197,3.403,0.999,4.733E-05,0.954,7.037E-04,1.003,-NAN,0.937,2.107E-03,7.844E+02,2.748E+02,1.871E+02,2.876E+01,2.360E-01,3.576E-01,3.489E-01,3.505E-01,2.367E-01,13256.000,12424.000,-1.0,2049.0,257.0,1.0,-0.459,0.452,0.805,0.022,0.995,0.054,1.036,0.037,335.243,343.142,344.531,329.818,305.490,289.761,266.450,271.540,255.541,267.991,267.001,281.907,2.229,2.343,2.187,2.169,1.988,1.775,1.394,1.457,1.330,1.480,1.384,1.453,236.753,246.488,244.477,230.138,256.000,258.694,230.707,229.315,220.909,226.475,231.790,231.338,2.391,2.495,2.772,2.600,2.667,2.877,2.469,2.188,2.670,2.468,2.650,2.652,0.957,0.017,2.000E+00,3.307E+04,0.956,0.001
17051,3964.501,219.960,55.482,1060.000,32.558,982.368,32.947,77.632,5.053,0.999,2.807E-05,0.954,4.082E-04,1.003,-NAN,0.937,1.219E-03,7.789E+02,2.732E+02,1.860E+02,2.857E+01,2.359E-01,3.570E-01,3.482E-01,3.496E-01,2.365E-01,39508.000,37035.000,-1.0,2049.0,257.0,1.0,-0.461,0.459,0.805,0.022,0.996,0.055,1.037,0.037,338.964,344.211,349.727,333.145,302.786,289.558,260.800,271.044,254.591,266.588,269.913,282.627,2.300,2.384,2.304,2.198,1.924,1.764,1.418,1.414,1.326,1.460,1.347,1.469,247.015,251.353,239.213,232.912,256.746,260.335,233.092,236.434,212.112,225.639,228.223,233.943,2.568,2.671,2.653,2.638,2.743,2.779,2.332,2.301,2.393,2.423,2.554,2.662,0.958,0.010,6.000E+00,9.700E+04,0.954,0.001
17052,2547.691,138.030,54.178,617.000,24.839,565.026,25.181,51.974,4.135,0.999,4.119E-05,0.954,5.190E-04,1.003,-NAN,0.940,1.485E-03,7.600E+02,2.662E+02,1.814E+02,2.789E+01,2.285E-01,3.464E-01,3.379E-01,3.395E-01,2.291E-01,25391.000,23880.000,-1.0,2049.0,257.0,1.0,0.544,0.454,0.805,0.022,0.996,0.055,1.035,0.037,335.631,343.939,350.958,332.445,303.938,290.934,261.139,270.859,256.515,267.806,273.281,285.298,2.074,2.429,2.130,2.015,2.040,1.662,1.470,1.455,1.370,1.524,1.496,1.530,245.793,245.677,243.044,233.756,261.318,258.273,234.199,234.991,222.011,224.058,231.622,240.082,2.598,2.556,2.642,2.717,2.951,2.740,2.355,2.420,2.715,2.440,2.356,2.611,0.957,0.012,3.000E+00,6.126E+04,0.954,0.001
17053,3435.765,187.167,54.476,867.000,29.445,802.197,29.805,64.803,4.617,0.999,3.773E-05,0.953,4.486E-04,1.003,-NAN,0.938,1.299E-03,7.631E+02,2.674E+02,1.822E+02,2.801E+01,2.293E-01,3.476E-01,3.390E-01,3.407E-01,2.299E-01,34240.000,32132.000,-1.0,2049.0,257.0,1.0,-0.451,0.464,0.805,0.022,0.995,0.055,1.036,0.037,333.997,337.613,352.192,333.264,310.021,296.838,267.430,274.434,259.848,270.612,279.046,296.471,2.267,2.293,2.136,2.018,2.088,1.705,1.408,1.472,1.419,1.528,1.438,1.530,252.308,250.534,246.052,240.619,262.776,264.321,244.475,241.860,224.275,232.740,233.577,237.627,2.544,2.447,2.676,2.620,2.847,2.982,2.576,2.658,2.386,2.663,2.417,2.483,0.958,0.011,7.000E+00,8.296E+04,0.953,0.001
17054,2864.860,158.156,55.205,707.000,26.589,651.737,26.929,55.263,4.264,0.999,4.189E-05,0.953,4.901E-04,1.003,-NAN,0.939,1.415E-03,7.729E+02,2.713E+02,1.848E+02,2.837E+01,2.341E-01,3.543E-01,3.455E-01,3.469E-01,2.347E-01,28551.000,26813.000,-1.0,2049.0,257.0,1.0,-0.471,0.455,0.805,0.022,0.996,0.055,1.037,0.037,331.286,338.069,352.085,333.544,301.605,294.031,273.103,276.271,261.063,274.126,281.637,297.892,2.201,2.294,2.106,1.976,1.942,1.684,1.463,1.495,1.397,1.450,1.455,1.532,258.536,255.380,242.666,241.934,263.956,268.343,242.719,248.759,226.159,229.591,243.560,237.527,2.613,2.548,2.695,2.606,2.895,2.732,2.469,2.654,2.401,2.511,2.442,2.543,0.957,0.012,3.000E+00,7.015E+04,0.953,0.001
17055,3374.152,184.968,54.819,839.000,28.965,769.263,29.359,69.737,4.790,0.999,4.076E-05,0.951,4.601E-04,1.003,-NAN,0.933,1.368E-03,7.671E+02,2.692E+02,1.834E+02,2.817E+01,2.321E-01,3.513E-01,3.427E-01,3.442E-01,2.328E-01,33626.000,31358.000,-1.0,2049.0,257.0,1.0,-0.451,0.450,0.805,0.022,0.996,0.056,1.035,0.037,332.241,338.118,353.811,331.793,304.775,295.983,271.622,278.709,257.838,274.539,283.489,298.837,2.049,2.333,2.173,1.999,2.034,1.707,1.475,1.545,1.391,1.451,1.526,1.576,259.372,263.369,248.401,240.425,268.602,262.530,248.573,251.529,225.619,238.644,242.255,247.632,2.575,2.686,2.811,2.802,2.744,2.571,2.560,2.485,2.476,2.765,2.373,2.694,0.957,0.011,6.000E+00,8.180E+04,0.952,0.001
17056,3420.909,192.365,56.232,894.000,29.900,814.724,30.333,79.276,5.107,0.999,4.013E-05,0.952,4.477E-04,1.003,-NAN,0.937,1.320E-03,7.861E+02,2.765E+02,1.882E+02,2.887E+01,2.396E-01,3.622E-01,3.533E-01,3.545E-01,2.402E-01,34092.000,31928.000,-1.0,2049.0,257.0,1.0,-0.450,0.469,0.805,0.022,0.996,0.055,1.036,0.037,333.268,339.578,351.686,332.897,306.793,295.081,273.484,281.948,261.941,275.309,290.411,297.896,2.037,2.367,2.144,2.039,1.845,1.715,1.482,1.579,1.443,1.458,1.503,1.575,259.397,262.340,248.350,244.421,267.762,269.999,250.190,248.924,229.560,238.276,247.793,243.192,2.641,2.727,2.780,2.676,2.712,2.788,2.627,2.468,2.560,2.516,2.581,2.696,0.957,0.010,5.000E+00,8.532E+04,0.953,0.001
17057,3175.923,174.487,54.941,795.000,28.196,723.289,28.611,71.711,4.857,0.999,4.559E-05,0.952,4.709E-04,1.003,-NAN,0.934,1.400E-03,7.677E+02,2.695E+02,1.836E+02,2.820E+01,2.323E-01,3.518E-01,3.431E-01,3.446E-01,2.330E-01,31649.000,29547.000,-1.0,2049.0,257.0,1.0,-0.452,0.443,0.805,0.022,0.995,0.055,1.035,0.037,333.379,339.397,350.805,336.103,305.203,296.734,273.467,287.333,266.803,276.605,293.316,306.352,2.052,2.363,1.968,2.097,1.829,1.734,1.509,1.548,1.393,1.493,1.523,1.566,262.244,261.600,253.495,242.127,263.704,264.966,249.381,249.197,230.806,240.797,249.458,241.311,2.676,2.603,2.615,2.556,2.815,2.898,2.433,2.451,2.586,2.828,2.533,2.617,0.958,0.011,5.000E+00,7.717E+04,0.953,0.001
