#-------------------------------------
#        Data Analysis Summary        
#-------------------------------------
#                                     
#                                     
# target_name: Ca40        kin_type:  SRC            
# target_amu: 39.962591                 
# target_density [g/cm3]: 1.5500     
# target_thickness [cm]: 0.5065      
# target_areal_density [g/cm2]: 0.7851
#
# N: 20
# Z: 20
# A: 40
# transparency: 0.43
#
# beam_energy [GeV]: 10.5494          
#
# hms_h_particle_mass [GeV]: 0.938272          
# hms_h_momentum [GeV/c]: 1.3250             
# hms_h_angle [deg]: -66.4000                  
#
# shms_e_particle_mass [GeV]: 0.000511          
# shms_e_momentum [GeV/c]: 8.5500             
# shms_e_angle [deg]: 8.3000                  
#
# BCM1_Current_Threshold [uA]: >5.00 
# Units: time [sec] | charge [mC] | currnet [uA] | rates [kHz] |  efficiencies [fractional form]                       
#                       
run,beam_time,charge,avg_current,total_Yield,total_Yield_err,real_Yield,real_Yield_err,random_Yield,random_Yield_err,hTrkEff,hTrkEff_err,pTrkEff,pTrkEff_err,cpuLT,cpuLT_err_Bi,tLT,tLT_err_Bi,S1X_rate,T1_scl_rate,T2_scl_rate,T3_scl_rate,T5_scl_rate,T1_accp_rate,T2_accp_rate,T3_accp_rate,T5_accp_rate,edtm_scl,edtm_accp,PS1,PS2,PS3,PS5,ctime_offset,ctime_sigma,hbeta_mean,hbeta_sigma,pbeta_mean,pbeta_sigma,pcal_mean,pcal_sigma,hdc1u1_res,hdc1u2_res,hdc1x1_res,hdc1x2_res,hdc1v2_res,hdc1v1_res,hdc2v1_res,hdc2v2_res,hdc2x2_res,hdc2x1_res,hdc2u2_res,hdc2u1_res,hdc1u1_res_err,hdc1u2_res_err,hdc1x1_res_err,hdc1x2_res_err,hdc1v2_res_err,hdc1v1_res_err,hdc2v1_res_err,hdc2v2_res_err,hdc2x2_res_err,hdc2x1_res_err,hdc2u2_res_err,hdc2u1_res_err,pdc1u1_res,pdc1u2_res,pdc1x1_res,pdc1x2_res,pdc1v1_res,pdc1v2_res,pdc2v2_res,pdc2v1_res,pdc2x2_res,pdc2x1_res,pdc2u2_res,pdc2u1_res,pdc1u1_res_err,pdc1u2_res_err,pdc1x1_res_err,pdc1x2_res_err,pdc1v1_res_err,pdc1v2_res_err,pdc2v2_res_err,pdc2v1_res_err,pdc2x2_res_err,pdc2x1_res_err,pdc2u2_res_err,pdc2u1_res_err,multi_track_eff,multi_track_eff_err,T1_accp_singles,T2_accp_singles,pTrkEff_singles,pTrkEff_singles_err
17020,284.386,14.410,50.670,70.000,8.367,68.684,8.392,1.316,0.658,0.999,1.633E-04,0.960,1.815E-03,1.004,-NAN,0.946,4.245E-03,5.778E+02,1.827E+02,1.270E+02,1.867E+01,1.201E-01,1.969E-01,1.929E-01,1.942E-01,1.206E-01,2834.000,2681.000,-1.0,2049.0,257.0,1.0,-0.344,0.430,0.806,0.022,0.995,0.055,1.032,0.037,331.845,336.899,348.136,336.189,295.269,291.266,281.808,289.300,269.383,278.628,290.183,301.570,2.869,3.262,3.037,2.942,2.651,2.305,2.068,2.229,1.990,2.151,2.118,2.329,244.859,255.713,249.351,237.125,262.806,261.354,237.828,250.903,226.970,233.732,232.457,241.377,3.273,3.537,3.738,3.717,3.950,3.741,3.167,3.339,3.318,3.490,3.166,3.561,0.970,0.052,1.762E+04,1.762E+04,0.960,0.002
17021,1761.568,88.587,50.289,362.000,19.026,340.947,19.207,21.053,2.632,0.999,7.689E-05,0.963,7.029E-04,1.005,-NAN,0.942,1.766E-03,5.731E+02,1.805E+02,1.258E+02,1.851E+01,1.175E-01,1.935E-01,1.894E-01,1.910E-01,1.181E-01,17556.000,16535.000,-1.0,2049.0,257.0,1.0,-0.351,0.436,0.806,0.022,0.995,0.054,1.031,0.037,331.613,334.371,348.144,330.428,304.068,293.371,277.289,285.672,265.710,276.255,293.560,298.549,2.059,2.336,2.152,2.044,1.845,1.720,1.586,1.574,1.415,1.523,1.575,1.603,248.669,245.841,242.168,230.514,256.368,256.622,244.628,244.064,221.565,235.393,235.866,238.813,2.461,2.344,2.472,2.432,2.543,2.535,2.365,2.179,2.534,2.600,2.362,2.403,0.969,0.021,1.081E+05,1.081E+05,0.963,0.001
17022,2077.295,108.483,52.223,408.000,20.199,385.632,20.380,22.368,2.713,0.999,6.296E-05,0.963,6.348E-04,1.005,-NAN,0.942,1.620E-03,5.944E+02,1.877E+02,1.307E+02,1.921E+01,1.239E-01,2.030E-01,1.987E-01,2.001E-01,1.245E-01,20701.000,19508.000,-1.0,2049.0,257.0,1.0,-0.365,0.430,0.805,0.022,0.993,0.054,1.031,0.036,333.948,336.658,347.109,326.911,301.433,294.610,279.039,286.053,263.477,276.364,284.891,297.514,2.026,2.286,2.069,1.911,1.948,1.698,1.443,1.526,1.453,1.481,1.526,1.555,245.489,248.268,246.846,236.883,262.248,260.642,241.018,240.784,221.850,230.190,236.008,234.871,2.376,2.351,2.489,2.549,2.635,2.686,2.265,2.287,2.542,2.385,2.331,2.457,0.966,0.018,1.325E+05,1.325E+05,0.963,0.001
17023,1914.945,100.228,52.340,404.000,20.100,380.974,20.287,23.026,2.752,0.999,6.295E-05,0.963,6.586E-04,1.005,-NAN,0.942,1.687E-03,5.954E+02,1.888E+02,1.312E+02,1.924E+01,1.258E-01,2.055E-01,2.011E-01,2.022E-01,1.264E-01,19086.000,17986.000,-1.0,2049.0,257.0,1.0,-0.355,0.429,0.805,0.022,0.995,0.055,1.031,0.037,333.236,337.885,344.842,329.989,303.523,293.586,275.866,284.793,261.519,275.127,281.944,296.107,2.299,2.369,2.084,2.043,2.054,1.712,1.551,1.672,1.487,1.529,1.510,1.571,247.487,250.815,241.971,235.495,260.267,253.914,240.878,239.641,220.156,231.941,231.858,239.497,2.379,2.571,2.468,2.596,2.676,2.479,2.374,2.333,2.280,2.422,2.259,2.452,0.966,0.020,1.226E+05,1.226E+05,0.963,0.001
17024,1424.024,74.777,52.511,308.000,17.550,289.908,17.719,18.092,2.440,0.999,7.360E-05,0.963,7.596E-04,1.005,-NAN,0.939,2.006E-03,5.966E+02,1.897E+02,1.317E+02,1.929E+01,1.279E-01,2.081E-01,2.036E-01,2.044E-01,1.285E-01,14192.000,13329.000,-1.0,2049.0,257.0,1.0,-0.363,0.439,0.806,0.022,0.994,0.054,1.030,0.037,330.277,341.893,344.792,332.035,303.087,294.662,274.622,281.061,258.684,275.954,281.186,295.427,2.222,2.406,2.056,2.061,2.036,1.697,1.521,1.590,1.416,1.488,1.505,1.550,244.772,245.161,238.675,243.469,264.298,257.343,237.800,237.405,221.047,224.741,231.846,232.600,2.308,2.393,2.436,2.540,2.757,2.558,2.190,2.162,2.467,2.245,2.190,2.213,0.966,0.021,9.151E+04,9.151E+04,0.963,0.001
17025,2538.416,137.836,54.300,543.000,23.302,516.355,23.490,26.645,2.961,0.999,5.344E-05,0.962,5.633E-04,1.004,-NAN,0.939,1.502E-03,6.165E+02,1.972E+02,1.365E+02,1.994E+01,1.356E-01,2.191E-01,2.143E-01,2.147E-01,1.362E-01,25297.000,23760.000,-1.0,2049.0,257.0,1.0,-0.347,0.433,0.805,0.022,0.994,0.054,1.033,0.037,331.281,333.736,349.445,329.860,302.026,292.244,276.736,279.170,261.637,277.323,283.736,295.563,2.219,2.245,2.110,1.975,1.996,1.681,1.538,1.538,1.436,1.544,1.500,1.534,248.750,256.698,249.271,239.754,263.510,258.981,242.436,239.333,219.586,231.643,234.358,233.869,2.526,2.422,2.652,2.436,2.708,2.572,2.328,2.300,2.489,2.474,2.273,2.510,0.977,0.374,1.690E+05,1.690E+05,0.962,0.001
17027,2327.902,122.293,52.534,462.000,21.494,437.329,21.682,24.671,2.849,0.999,5.647E-05,0.962,5.967E-04,1.005,-NAN,0.941,1.552E-03,5.975E+02,1.905E+02,1.320E+02,1.932E+01,1.299E-01,2.105E-01,2.060E-01,2.066E-01,1.305E-01,23200.000,21822.000,-1.0,2049.0,257.0,1.0,-0.351,0.438,0.806,0.022,0.995,0.055,1.033,0.037,330.760,346.295,346.369,328.407,301.496,290.876,273.207,281.200,260.292,274.430,281.127,294.881,2.186,2.462,2.052,2.158,1.974,1.619,1.481,1.569,1.425,1.472,1.463,1.523,244.829,244.226,243.730,230.471,258.839,258.548,240.033,237.222,222.152,226.898,234.462,230.841,2.356,2.346,2.469,2.496,2.535,2.624,2.235,2.230,2.266,2.301,2.342,2.450,0.967,0.017,1.500E+05,1.500E+05,0.962,0.001
17028,1280.226,67.202,52.493,237.000,15.395,221.868,15.556,15.132,2.231,0.999,7.603E-05,0.964,7.967E-04,1.005,-NAN,0.937,2.159E-03,5.964E+02,1.903E+02,1.319E+02,1.899E+01,1.273E-01,2.076E-01,2.032E-01,2.028E-01,1.280E-01,12757.000,11947.000,-1.0,2049.0,257.0,1.0,-0.333,0.432,0.805,0.022,0.994,0.053,1.030,0.037,326.680,338.065,345.586,327.810,298.664,290.712,273.887,282.508,261.028,272.577,282.507,294.953,2.171,2.344,2.095,2.015,1.972,1.658,1.526,1.619,1.452,1.480,1.537,1.555,245.110,249.500,241.113,235.394,258.398,258.026,238.002,238.018,224.568,229.210,231.948,238.432,2.348,2.486,2.504,2.641,2.665,2.556,2.285,2.231,2.679,2.415,2.300,2.413,0.966,0.023,8.241E+04,8.242E+04,0.964,0.001
17029,1115.387,58.799,52.716,237.000,15.395,220.882,15.566,16.118,2.303,0.999,7.504E-05,0.964,8.499E-04,1.005,-NAN,0.938,2.292E-03,5.986E+02,1.911E+02,1.324E+02,1.937E+01,1.306E-01,2.117E-01,2.070E-01,2.076E-01,1.313E-01,11116.000,10424.000,-1.0,2049.0,257.0,1.0,-0.325,0.444,0.805,0.022,0.995,0.054,1.031,0.037,331.762,339.028,347.950,331.693,298.411,292.800,271.476,281.172,256.363,273.159,281.323,296.697,2.224,2.373,2.083,2.021,1.929,1.677,1.483,1.584,1.386,1.428,1.502,1.545,241.454,247.572,240.876,235.454,260.042,260.447,240.670,234.506,226.502,228.607,231.755,232.854,2.286,2.391,2.465,2.607,2.569,2.666,2.280,2.183,2.293,2.384,2.218,2.427,0.966,0.024,7.207E+04,7.207E+04,0.964,0.001
17030,2108.833,104.500,49.554,419.000,20.469,394.987,20.662,24.013,2.811,0.999,6.087E-05,0.964,6.312E-04,1.005,-NAN,0.940,1.642E-03,5.640E+02,1.786E+02,1.242E+02,1.823E+01,1.185E-01,1.939E-01,1.898E-01,1.910E-01,1.191E-01,21014.000,19747.000,-1.0,2049.0,257.0,1.0,-0.353,0.433,0.806,0.022,0.995,0.054,1.033,0.037,333.457,337.992,347.210,331.936,302.162,290.821,270.602,277.858,257.942,274.137,281.289,294.348,2.298,2.312,2.085,2.029,2.027,1.650,1.500,1.553,1.424,1.472,1.515,1.533,245.366,247.151,239.471,233.524,259.784,257.283,236.804,236.766,220.063,229.301,233.258,237.527,2.474,2.431,2.389,2.506,2.553,2.568,2.166,2.228,2.464,2.396,2.327,2.562,0.966,0.018,1.278E+05,1.278E+05,0.964,0.001
17031,2456.616,129.009,52.515,526.000,22.935,499.026,23.127,26.974,2.979,0.999,5.574E-05,0.963,5.769E-04,1.004,-NAN,0.942,1.492E-03,5.966E+02,1.903E+02,1.320E+02,1.930E+01,1.296E-01,2.101E-01,2.055E-01,2.062E-01,1.302E-01,24482.000,23066.000,-1.0,2049.0,257.0,1.0,-0.333,0.429,0.805,0.022,0.995,0.054,1.033,0.037,332.647,338.517,345.225,329.902,298.372,290.695,273.951,277.832,259.054,274.487,280.360,297.546,2.241,2.281,2.032,2.192,1.904,1.624,1.497,1.542,1.412,1.459,1.454,1.569,244.357,248.038,242.043,228.352,254.367,255.530,237.305,238.857,216.811,231.210,231.553,232.098,2.360,2.581,2.496,2.439,2.523,2.542,2.248,2.365,2.383,2.586,2.218,2.490,0.965,0.016,1.582E+05,1.582E+05,0.963,0.001
17032,3121.166,180.248,57.750,690.000,26.268,647.566,26.532,42.434,3.736,0.999,4.408E-05,0.963,4.858E-04,1.004,-NAN,0.938,1.368E-03,6.555E+02,2.101E+02,1.453E+02,2.121E+01,1.448E-01,2.339E-01,2.288E-01,2.290E-01,1.454E-01,31106.000,29175.000,-1.0,2049.0,257.0,1.0,-0.348,0.439,0.806,0.022,0.994,0.054,1.032,0.037,334.129,337.799,350.102,332.257,300.586,294.033,273.174,278.361,260.391,273.830,282.471,294.046,2.242,2.298,2.102,1.993,1.946,1.682,1.501,1.537,1.410,1.454,1.474,1.518,238.978,248.657,241.856,234.306,259.588,257.466,238.085,239.650,222.859,228.872,235.050,235.574,2.227,2.439,2.442,2.570,2.572,2.525,2.208,2.232,2.469,2.326,2.241,2.231,0.964,0.013,2.214E+05,2.214E+05,0.963,0.000
17033,1630.942,82.018,50.289,345.000,18.574,329.539,18.711,15.461,2.255,0.999,6.537E-05,0.965,7.132E-04,1.005,-NAN,0.940,1.866E-03,5.709E+02,1.810E+02,1.260E+02,1.840E+01,1.191E-01,1.954E-01,1.913E-01,1.922E-01,1.197E-01,16253.000,15274.000,-1.0,2049.0,257.0,1.0,-0.324,0.422,0.806,0.022,0.994,0.053,1.030,0.037,335.484,343.290,349.316,332.368,302.675,287.785,272.943,275.370,257.543,272.102,278.372,292.101,2.318,2.422,2.152,2.031,2.016,1.796,1.496,1.529,1.400,1.448,1.480,1.532,240.704,240.061,236.596,231.410,260.594,257.117,241.912,241.915,213.609,223.438,227.635,231.365,2.295,2.310,2.325,2.432,2.612,2.510,2.304,2.362,2.297,2.259,2.341,2.420,0.963,0.027,1.003E+05,1.003E+05,0.965,0.001
17034,2704.248,142.983,52.873,588.000,24.249,560.039,24.438,27.961,3.033,0.999,5.039E-05,0.965,5.332E-04,1.005,-NAN,0.941,1.436E-03,6.000E+02,1.910E+02,1.327E+02,1.943E+01,1.285E-01,2.092E-01,2.048E-01,2.056E-01,1.291E-01,26951.000,25360.000,-1.0,2049.0,257.0,1.0,-0.343,0.438,0.805,0.022,0.995,0.054,1.032,0.037,332.569,337.081,345.157,332.095,299.995,293.860,267.474,275.470,259.347,269.542,279.766,293.282,2.224,2.318,2.078,2.214,1.956,1.706,1.441,1.499,1.401,1.417,1.464,1.511,243.551,245.211,243.097,223.878,259.461,253.158,235.300,239.965,214.758,227.020,225.856,231.207,2.384,2.410,2.471,2.276,2.674,2.473,2.164,2.319,2.359,2.326,2.341,2.445,0.966,0.015,1.751E+05,1.751E+05,0.965,0.001
17035,541.075,32.684,60.405,126.000,11.225,120.737,11.302,5.263,1.316,0.999,1.137E-04,0.964,1.131E-03,1.004,-NAN,0.939,3.269E-03,6.850E+02,2.204E+02,1.522E+02,2.157E+01,1.494E-01,2.424E-01,2.372E-01,2.352E-01,1.501E-01,5392.000,5061.000,-1.0,2049.0,257.0,1.0,-0.319,0.437,0.805,0.022,0.995,0.054,1.033,0.036,330.776,337.710,352.286,333.063,298.884,293.308,268.283,275.496,258.729,269.877,278.302,287.966,2.190,2.290,2.137,2.022,1.927,1.651,1.428,1.509,1.383,1.529,1.439,1.548,242.934,244.436,243.347,229.710,258.683,256.576,238.337,237.131,219.102,223.972,233.254,234.275,2.296,2.340,2.521,2.405,2.626,2.563,2.225,2.223,2.409,2.234,2.300,2.549,0.964,0.031,4.020E+04,4.020E+04,0.964,0.001
