#-------------------------------------
#        Data Analysis Summary        
#-------------------------------------
#                                     
#                                     
# target_name: Fe54        kin_type:  SRC            
# target_amu: 53.939615                 
# target_density [g/cm3]: 7.8700     
# target_thickness [cm]: 0.0466      
# target_areal_density [g/cm2]: 0.3670
#
# N: 28
# Z: 26
# A: 54
# transparency: 0.36
#
# beam_energy [GeV]: 10.5494          
#
# hms_h_particle_mass [GeV]: 0.938272          
# hms_h_momentum [GeV/c]: 1.3250             
# hms_h_angle [deg]: -66.4000                  
#
# shms_e_particle_mass [GeV]: 0.000511          
# shms_e_momentum [GeV/c]: 8.5500             
# shms_e_angle [deg]: 8.3000                  
#
# BCM1_Current_Threshold [uA]: >5.00 
# Units: time [sec] | charge [mC] | currnet [uA] | rates [kHz] |  efficiencies [fractional form]                       
#                       
run,beam_time,charge,avg_current,total_Yield,total_Yield_err,real_Yield,real_Yield_err,random_Yield,random_Yield_err,hTrkEff,hTrkEff_err,pTrkEff,pTrkEff_err,cpuLT,cpuLT_err_Bi,tLT,tLT_err_Bi,S1X_rate,T1_scl_rate,T2_scl_rate,T3_scl_rate,T5_scl_rate,T1_accp_rate,T2_accp_rate,T3_accp_rate,T5_accp_rate,edtm_scl,edtm_accp,PS1,PS2,PS3,PS5,ctime_offset,ctime_sigma,hbeta_mean,hbeta_sigma,pbeta_mean,pbeta_sigma,pcal_mean,pcal_sigma,hdc1u1_res,hdc1u2_res,hdc1x1_res,hdc1x2_res,hdc1v2_res,hdc1v1_res,hdc2v1_res,hdc2v2_res,hdc2x2_res,hdc2x1_res,hdc2u2_res,hdc2u1_res,hdc1u1_res_err,hdc1u2_res_err,hdc1x1_res_err,hdc1x2_res_err,hdc1v2_res_err,hdc1v1_res_err,hdc2v1_res_err,hdc2v2_res_err,hdc2x2_res_err,hdc2x1_res_err,hdc2u2_res_err,hdc2u1_res_err,pdc1u1_res,pdc1u2_res,pdc1x1_res,pdc1x2_res,pdc1v1_res,pdc1v2_res,pdc2v2_res,pdc2v1_res,pdc2x2_res,pdc2x1_res,pdc2u2_res,pdc2u1_res,pdc1u1_res_err,pdc1u2_res_err,pdc1x1_res_err,pdc1x2_res_err,pdc1v1_res_err,pdc1v2_res_err,pdc2v2_res_err,pdc2v1_res_err,pdc2x2_res_err,pdc2x1_res_err,pdc2u2_res_err,pdc2u1_res_err,multi_track_eff,multi_track_eff_err,T1_accp_singles,T2_accp_singles,pTrkEff_singles,pTrkEff_singles_err
17070,2383.219,86.209,36.173,187.000,13.675,183.711,13.714,3.289,1.040,0.999,1.154E-04,0.980,5.740E-04,1.039,-NAN,0.937,1.574E-03,1.611E+02,5.129E+01,3.982E+01,5.791E+00,1.630E-02,9.725E-02,9.665E-02,6.224E-02,1.693E-02,23750.000,22259.000,-1.0,513.0,129.0,1.0,-0.294,0.386,0.806,0.022,0.993,0.052,1.019,0.036,333.164,349.058,349.023,332.673,305.749,298.337,284.723,295.821,272.739,280.100,294.361,308.203,2.756,3.093,2.879,2.781,2.483,2.363,2.085,2.185,1.963,2.095,2.138,2.168,230.081,229.898,227.956,221.243,254.143,250.817,233.722,230.120,216.200,223.668,224.880,231.783,1.889,1.854,2.008,1.901,2.299,2.284,1.990,1.799,2.003,2.196,1.965,2.084,0.988,0.037,1.850E+05,1.850E+05,0.980,0.001
17071,941.180,17.006,18.069,36.000,6.000,36.000,6.000,0.000,0.000,0.999,2.268E-04,0.984,1.193E-03,1.112,-NAN,0.939,2.464E-03,8.031E+01,2.496E+01,1.963E+01,2.888E+00,5.404E-03,4.495E-02,4.481E-02,2.851E-02,6.008E-03,9381.000,8812.000,-1.0,513.0,129.0,1.0,-0.306,0.380,0.806,0.022,0.992,0.051,1.011,0.035,329.927,333.332,351.252,330.706,302.117,298.451,278.133,292.140,269.452,279.866,295.970,305.888,4.059,4.496,4.390,4.016,4.046,3.607,2.943,3.307,2.851,3.118,3.201,3.186,231.104,229.136,227.825,218.319,252.467,252.345,234.364,234.507,209.939,219.159,226.690,235.050,2.720,2.682,2.888,2.908,3.179,3.244,2.903,2.622,2.744,2.932,2.864,3.033,0.993,0.107,3.601E+04,3.601E+04,0.984,0.001
17072,739.364,35.580,48.122,69.000,8.307,67.684,8.333,1.316,0.658,0.999,1.899E-04,0.977,9.422E-04,1.022,-NAN,0.940,2.760E-03,2.146E+02,6.971E+01,5.354E+01,7.705E+00,2.771E-02,1.378E-01,1.366E-01,8.881E-02,2.832E-02,7369.000,6929.000,-1.0,513.0,129.0,1.0,-0.323,0.387,0.806,0.022,0.993,0.052,1.024,0.036,329.220,339.911,358.841,337.939,307.240,295.389,285.757,289.443,273.701,289.124,297.194,312.044,2.632,3.125,3.030,2.798,2.469,2.281,2.018,2.107,1.944,2.017,2.124,2.205,230.395,234.610,237.048,225.197,256.274,251.283,239.899,235.299,219.003,218.959,228.577,231.735,1.926,2.028,2.055,2.018,2.393,2.304,1.946,1.874,2.192,2.101,1.914,2.136,0.984,0.049,7.716E+04,7.716E+04,0.977,0.001
17073,774.976,40.930,52.814,97.000,9.849,95.026,9.882,1.974,0.806,0.999,1.665E-04,0.977,8.749E-04,1.021,-NAN,0.934,2.826E-03,2.355E+02,7.686E+01,5.886E+01,8.460E+00,3.160E-02,1.530E-01,1.516E-01,9.880E-02,3.227E-02,7723.000,7213.000,-1.0,513.0,129.0,1.0,-0.316,0.402,0.806,0.022,0.993,0.053,1.024,0.036,335.949,346.993,350.746,338.473,308.787,293.622,284.819,292.517,271.011,282.017,296.198,307.451,2.721,3.230,2.821,2.763,2.474,2.212,2.014,2.148,1.857,2.055,2.065,2.071,233.316,238.900,229.934,225.755,260.128,250.856,238.875,234.235,213.624,227.118,231.678,230.684,2.015,1.877,2.187,2.019,2.259,2.329,1.942,1.874,1.978,2.023,1.948,2.083,0.984,0.046,8.892E+04,8.892E+04,0.977,0.001
17074,364.366,19.907,54.636,30.000,5.477,29.342,5.497,0.658,0.465,0.999,1.912E-04,0.978,1.246E-03,1.023,-NAN,0.928,4.286E-03,2.440E+02,7.934E+01,6.094E+01,8.759E+00,3.161E-02,1.569E-01,1.556E-01,1.011E-01,3.232E-02,3631.000,3370.000,-1.0,513.0,129.0,1.0,-0.345,0.389,0.806,0.022,0.994,0.053,1.024,0.036,342.749,345.727,351.513,334.329,304.801,293.773,284.868,292.005,270.336,280.811,298.239,309.465,3.782,4.298,3.690,3.601,3.505,2.924,2.616,2.786,2.449,2.628,2.788,2.775,235.171,231.334,232.221,222.499,248.552,253.680,230.033,235.493,217.805,221.077,222.712,228.366,2.654,2.566,2.563,2.529,2.898,3.027,2.510,2.442,2.654,2.826,2.575,2.675,0.984,0.066,4.328E+04,4.328E+04,0.978,0.001
17075,2311.688,129.810,56.154,250.000,15.811,243.092,15.883,6.908,1.507,0.999,7.895E-05,0.977,4.934E-04,1.018,-NAN,0.937,1.606E-03,2.501E+02,8.190E+01,6.262E+01,8.991E+00,3.475E-02,1.640E-01,1.625E-01,1.061E-01,3.539E-02,23042.000,21579.000,-1.0,513.0,129.0,1.0,-0.323,0.400,0.806,0.022,0.994,0.052,1.025,0.036,332.644,341.974,352.279,335.857,304.409,295.294,278.837,285.753,266.668,277.117,293.508,300.299,3.006,3.305,2.825,2.789,2.626,2.270,1.929,2.018,1.860,1.953,2.048,2.159,232.025,233.919,230.392,223.629,252.990,250.997,236.586,237.873,210.805,225.763,224.955,230.432,1.990,2.014,2.165,1.966,2.356,2.310,2.091,1.985,1.930,2.096,2.000,2.105,0.981,0.024,2.822E+05,2.822E+05,0.977,0.000
17135,2664.241,158.296,59.415,304.000,17.436,295.118,17.519,8.882,1.709,0.998,1.068E-04,0.973,5.981E-04,1.017,-NAN,0.936,1.503E-03,2.637E+02,8.700E+01,6.629E+01,9.498E+00,3.739E-02,1.100E-01,1.082E-01,1.121E-01,3.803E-02,26550.000,24849.000,-1.0,1025.0,129.0,1.0,-0.335,0.398,0.806,0.022,0.994,0.052,1.019,0.036,334.025,340.469,364.766,342.514,307.647,303.945,307.685,317.308,283.104,296.666,316.938,329.325,2.336,2.420,2.493,2.290,2.109,1.938,1.897,2.018,1.686,1.839,1.919,1.938,249.018,255.850,253.734,238.863,260.807,256.987,248.928,248.774,228.546,237.402,234.758,242.984,2.210,2.158,2.352,2.186,2.454,2.339,2.117,2.136,2.169,2.364,2.166,2.240,0.982,0.028,1.723E+05,1.723E+05,0.973,0.001
17136,3047.857,185.794,60.959,355.000,18.841,343.158,18.945,11.842,1.974,0.998,1.039E-04,0.974,5.430E-04,1.017,-NAN,0.936,1.405E-03,2.704E+02,8.928E+01,6.804E+01,9.738E+00,3.863E-02,1.130E-01,1.112E-01,1.152E-01,3.926E-02,30374.000,28429.000,-1.0,1025.0,129.0,1.0,-0.328,0.389,0.806,0.022,0.994,0.052,1.021,0.037,333.608,336.085,362.952,342.790,307.497,305.531,307.226,314.370,287.451,296.390,316.782,326.919,2.347,2.332,2.415,2.288,2.128,1.959,1.893,1.992,1.734,1.827,1.909,1.919,250.013,255.978,252.863,246.791,259.579,264.113,256.802,252.354,231.174,237.327,238.908,242.418,2.288,2.223,2.321,2.437,2.430,2.359,2.242,2.217,2.296,2.395,2.150,2.294,0.982,0.025,2.023E+05,2.023E+05,0.974,0.001
17138,3258.859,194.317,59.627,377.000,19.416,366.803,19.503,10.197,1.832,0.998,1.039E-04,0.974,5.338E-04,1.021,-NAN,0.938,1.341E-03,2.649E+02,8.732E+01,6.658E+01,9.534E+00,3.750E-02,1.109E-01,1.091E-01,1.129E-01,3.830E-02,32476.000,30452.000,-1.0,1025.0,129.0,1.0,-0.329,0.400,0.806,0.022,0.993,0.052,1.023,0.036,335.961,339.245,363.852,342.968,308.353,306.805,312.265,321.644,285.697,294.085,329.121,338.358,2.135,2.433,2.454,2.289,2.150,1.954,1.963,2.088,1.720,1.824,1.987,2.085,246.175,257.230,248.311,245.503,259.989,262.969,250.552,247.077,229.480,242.882,241.925,242.847,2.187,2.229,2.401,2.347,2.419,2.257,2.164,2.124,2.209,2.220,2.269,2.256,0.982,0.025,2.125E+05,2.125E+05,0.974,0.001
17140,2769.644,152.966,55.229,304.000,17.436,294.461,17.525,9.539,1.771,0.998,1.176E-04,0.975,5.976E-04,1.019,-NAN,0.935,1.484E-03,2.451E+02,8.059E+01,6.153E+01,8.825E+00,3.385E-02,1.010E-01,9.953E-02,1.033E-01,3.450E-02,27604.000,25808.000,-1.0,1025.0,129.0,1.0,-0.326,0.395,0.806,0.022,0.994,0.052,1.022,0.037,339.333,335.516,364.737,342.751,310.707,310.860,313.170,312.513,283.047,300.400,317.940,332.707,2.251,2.377,2.488,2.298,2.176,2.053,2.032,1.956,1.687,1.796,1.971,2.012,246.770,251.099,248.437,242.068,256.221,261.815,251.227,244.041,228.827,234.544,239.498,243.350,2.215,2.151,2.400,2.303,2.417,2.256,2.305,2.038,2.231,2.331,2.197,2.306,0.982,0.028,1.662E+05,1.663E+05,0.975,0.001
17141,2972.969,166.509,56.008,338.000,18.385,329.447,18.461,8.553,1.677,0.998,1.165E-04,0.976,5.620E-04,1.019,-NAN,0.938,1.404E-03,2.488E+02,8.143E+01,6.235E+01,8.955E+00,3.294E-02,1.007E-01,9.918E-02,1.033E-01,3.357E-02,29628.000,27782.000,-1.0,1025.0,129.0,1.0,-0.339,0.385,0.806,0.023,0.993,0.052,1.021,0.037,341.528,338.790,356.277,343.962,307.101,302.743,309.741,317.237,284.785,300.515,322.971,330.155,2.285,2.452,2.365,2.329,2.181,1.931,1.972,2.065,1.717,1.821,2.028,2.039,250.561,254.576,246.748,241.917,258.105,260.572,249.899,247.852,229.610,237.740,246.053,240.694,2.310,2.228,2.343,2.263,2.407,2.290,2.147,2.111,2.210,2.444,2.153,2.274,0.984,0.028,1.808E+05,1.808E+05,0.976,0.001
17142,3321.088,195.900,58.987,390.000,19.748,380.789,19.825,9.211,1.741,0.998,1.093E-04,0.975,5.262E-04,1.017,-NAN,0.938,1.325E-03,2.620E+02,8.599E+01,6.577E+01,9.436E+00,3.560E-02,1.071E-01,1.055E-01,1.098E-01,3.622E-02,33096.000,31046.000,-1.0,1025.0,129.0,1.0,-0.344,0.392,0.806,0.022,0.993,0.052,1.023,0.037,337.449,335.647,366.361,343.339,314.051,307.166,309.660,313.085,286.419,300.182,326.813,333.180,2.194,2.353,2.533,2.276,2.042,1.961,1.971,1.941,1.716,1.804,1.950,2.020,252.395,248.778,248.857,246.652,261.138,259.190,246.293,247.657,231.178,238.525,239.525,240.711,2.301,2.203,2.350,2.323,2.414,2.200,2.104,2.038,2.187,2.442,2.137,2.194,0.983,0.025,2.131E+05,2.131E+05,0.975,0.001
17143,3518.709,203.173,57.741,421.000,20.518,411.461,20.595,9.539,1.771,0.998,1.044E-04,0.975,5.204E-04,1.018,-NAN,0.937,1.298E-03,2.565E+02,8.414E+01,6.439E+01,9.234E+00,3.458E-02,1.045E-01,1.030E-01,1.071E-01,3.521E-02,35065.000,32854.000,-1.0,1025.0,129.0,1.0,-0.332,0.396,0.806,0.022,0.994,0.052,1.022,0.037,334.900,343.193,367.267,344.860,314.411,306.843,308.557,316.061,288.099,299.925,328.527,335.170,2.184,2.516,2.543,2.323,2.041,1.995,1.955,2.012,1.733,1.769,1.986,2.061,246.297,256.093,249.799,242.437,258.386,258.982,254.202,246.333,230.644,239.800,244.131,240.796,2.166,2.356,2.474,2.242,2.427,2.219,2.283,2.097,2.256,2.419,2.171,2.247,0.982,0.024,2.210E+05,2.210E+05,0.975,0.001
17144,3807.772,233.244,61.255,495.000,22.249,482.500,22.341,12.500,2.028,0.998,9.698E-05,0.974,4.860E-04,1.018,-NAN,0.935,1.266E-03,2.721E+02,8.943E+01,6.839E+01,9.803E+00,3.726E-02,1.117E-01,1.101E-01,1.143E-01,3.791E-02,37946.000,35479.000,-1.0,1025.0,129.0,1.0,-0.377,0.391,0.806,0.022,0.994,0.053,1.023,0.036,337.714,338.968,364.478,344.069,310.488,306.788,306.600,314.030,284.691,301.648,325.826,334.663,2.221,2.400,2.476,2.306,2.167,1.972,1.911,1.990,1.701,1.767,1.948,2.036,255.224,258.724,250.636,245.711,260.192,264.107,257.071,245.980,231.886,243.956,240.908,246.297,2.215,2.264,2.248,2.316,2.396,2.265,2.252,2.103,2.202,2.247,2.059,2.376,0.983,0.023,2.540E+05,2.540E+05,0.974,0.000
