#Plane_1x2
#Card       tzero  t_zero_err      entries
0    0.50000     0.00000             1094
1    -2.85789     0.17593             45189
2    -5.32657     0.20001             58014
3    -3.53259     0.14142             61065
4    5.41791     0.40720             59844
5    3.88790     0.27788             55554
6    5.75816     0.95365             10910
