#Plane_1u2
#Card       tzero  t_zero_err      entries
0    7.01976     1.79142             4604
1    4.99761     0.42202             49845
2    4.98002     0.25092             94552
3    5.57293     0.28219             95089
4    -2.02897     0.19509             42009
5    -3.90537     0.42095             6290
