#Plane_2v1
#Card       tzero  t_zero_err      entries
0    7.64716     4.29969             2469
1    10.56833     1.90830             17337
2    -0.26104     0.56476             44960
3    -0.50696     0.45047             59925
4    -1.34730     0.40095             34602
5    -10.83361     1.64997             8432
