#Plane_1x2
#Card       tzero  t_zero_err      entries
0    0.50000     0.00000             437
1    -3.19760     0.78512             13560
2    -3.92862     0.47866             20125
3    -2.88823     0.39009             31007
4    4.55376     1.03504             42527
5    4.49288     0.69527             49144
6    5.89289     1.80055             12022
