#Plane_2u2
#Card       tzero  t_zero_err      entries
0    3.04654     2.29554             2244
1    0.37590     0.65035             14496
2    0.23469     0.47580             35330
3    -7.82867     0.58763             50734
4    11.41611     1.52049             46352
5    9.68837     2.07169             16059
