#Plane_1x1
#Card       tzero  t_zero_err      entries
0    20.50000     0.00000             293
1    2.65326     1.55743             12079
2    2.36121     0.96365             19968
3    -3.48106     0.41217             30662
4    -4.83059     0.39204             41776
5    -3.40850     0.34553             49640
6    -2.42540     0.54925             13169
