#-------------------------------------
#        Data Analysis Summary        
#-------------------------------------
#                                     
#                                     
# target_name: Ca40        kin_type:  SRC            
# target_amu: 39.962591                 
# target_density [g/cm3]: 1.5500     
# target_thickness [cm]: 0.5065      
# target_areal_density [g/cm2]: 0.7851
#
# N: 20
# Z: 20
# A: 40
# transparency: 0.412
#
# beam_energy [GeV]: 10.5494          
#
# hms_h_particle_mass [GeV]: 0.938272          
# hms_h_momentum [GeV/c]: 1.3250             
# hms_h_angle [deg]: -66.4000                  
#
# shms_e_particle_mass [GeV]: 0.000511          
# shms_e_momentum [GeV/c]: 8.5500             
# shms_e_angle [deg]: 8.3000                  
#
# BCM1_Current_Threshold [uA]: >5.00 
# Units: time [sec] | charge [mC] | currnet [uA] | rates [kHz] |  efficiencies [fractional form]                       
#                       
run,beam_time,charge,avg_current,total_Yield,total_Yield_err,real_Yield,real_Yield_err,random_Yield,random_Yield_err,hTrkEff,hTrkEff_err,pTrkEff,pTrkEff_err,cpuLT,cpuLT_err_Bi,tLT,tLT_err_Bi,S1X_rate,T1_scl_rate,T2_scl_rate,T3_scl_rate,T5_scl_rate,T1_accp_rate,T2_accp_rate,T3_accp_rate,T5_accp_rate,edtm_scl,edtm_accp,PS1,PS2,PS3,PS5,ctime_offset,ctime_sigma,hbeta_mean,hbeta_sigma,pbeta_mean,pbeta_sigma,pcal_mean,pcal_sigma,hdc1u1_res,hdc1u2_res,hdc1x1_res,hdc1x2_res,hdc1v2_res,hdc1v1_res,hdc2v1_res,hdc2v2_res,hdc2x2_res,hdc2x1_res,hdc2u2_res,hdc2u1_res,hdc1u1_res_err,hdc1u2_res_err,hdc1x1_res_err,hdc1x2_res_err,hdc1v2_res_err,hdc1v1_res_err,hdc2v1_res_err,hdc2v2_res_err,hdc2x2_res_err,hdc2x1_res_err,hdc2u2_res_err,hdc2u1_res_err,pdc1u1_res,pdc1u2_res,pdc1x1_res,pdc1x2_res,pdc1v1_res,pdc1v2_res,pdc2v2_res,pdc2v1_res,pdc2x2_res,pdc2x1_res,pdc2u2_res,pdc2u1_res,pdc1u1_res_err,pdc1u2_res_err,pdc1x1_res_err,pdc1x2_res_err,pdc1v1_res_err,pdc1v2_res_err,pdc2v2_res_err,pdc2v1_res_err,pdc2x2_res_err,pdc2x1_res_err,pdc2u2_res_err,pdc2u1_res_err,multi_track_eff,multi_track_eff_err,T1_accp_singles,T2_accp_singles,pTrkEff_singles,pTrkEff_singles_err
17020,284.386,14.410,50.670,56.000,7.483,54.355,7.519,1.645,0.736,0.999,1.633E-04,0.960,1.817E-03,1.004,-NAN,0.946,4.245E-03,5.778E+02,1.827E+02,1.270E+02,1.867E+01,1.201E-01,1.969E-01,1.929E-01,1.942E-01,1.206E-01,2834.000,2681.000,-1.0,2049.0,257.0,1.0,-0.370,0.430,0.806,0.022,0.995,0.055,1.031,0.037,332.000,336.907,346.276,336.250,295.470,291.346,281.715,289.270,269.342,278.612,290.156,301.441,2.873,3.260,2.941,2.944,2.658,2.305,2.067,2.229,1.989,2.150,2.117,2.328,244.828,255.746,249.414,237.113,262.784,261.272,237.890,250.975,227.074,233.753,232.474,241.395,3.271,3.536,3.738,3.715,3.947,3.737,3.169,3.337,3.322,3.487,3.165,3.558,0.970,0.052,1.762E+04,1.762E+04,0.960,0.002
17021,1761.568,88.587,50.289,328.000,18.111,308.263,18.289,19.737,2.548,0.999,7.689E-05,0.963,7.028E-04,1.005,-NAN,0.942,1.766E-03,5.731E+02,1.805E+02,1.258E+02,1.851E+01,1.175E-01,1.935E-01,1.894E-01,1.910E-01,1.181E-01,17556.000,16535.000,-1.0,2049.0,257.0,1.0,-0.375,0.432,0.806,0.022,0.995,0.054,1.030,0.037,331.758,334.657,348.068,330.522,304.096,293.483,277.275,285.573,265.782,276.269,293.502,298.513,2.061,2.342,2.150,2.045,1.845,1.723,1.585,1.572,1.416,1.523,1.574,1.603,248.746,245.795,242.256,230.529,256.417,256.571,244.563,244.044,221.584,235.565,235.885,238.749,2.460,2.342,2.475,2.432,2.543,2.533,2.362,2.178,2.534,2.602,2.362,2.400,0.969,0.021,1.081E+05,1.081E+05,0.963,0.001
17022,2077.295,108.483,52.223,382.000,19.545,359.303,19.735,22.697,2.732,0.999,6.296E-05,0.963,6.348E-04,1.005,-NAN,0.942,1.620E-03,5.944E+02,1.877E+02,1.307E+02,1.921E+01,1.239E-01,2.030E-01,1.987E-01,2.001E-01,1.245E-01,20701.000,19508.000,-1.0,2049.0,257.0,1.0,-0.386,0.428,0.805,0.022,0.993,0.054,1.031,0.037,334.106,336.870,347.120,327.006,301.607,294.756,278.947,286.073,263.441,276.314,284.873,297.492,2.028,2.290,2.069,1.913,1.951,1.700,1.442,1.527,1.452,1.480,1.527,1.555,245.427,248.211,246.905,236.925,262.174,260.668,240.948,240.948,221.875,230.402,236.128,234.810,2.374,2.350,2.489,2.549,2.633,2.685,2.264,2.292,2.542,2.391,2.333,2.455,0.966,0.018,1.325E+05,1.325E+05,0.963,0.001
17023,1914.945,100.228,52.340,363.000,19.053,340.632,19.245,22.368,2.713,0.999,6.295E-05,0.963,6.586E-04,1.005,-NAN,0.942,1.687E-03,5.954E+02,1.888E+02,1.312E+02,1.924E+01,1.258E-01,2.055E-01,2.011E-01,2.022E-01,1.264E-01,19086.000,17986.000,-1.0,2049.0,257.0,1.0,-0.378,0.430,0.805,0.022,0.995,0.055,1.031,0.037,333.364,338.111,344.850,330.044,303.590,293.664,275.810,283.140,261.439,275.134,281.928,296.194,2.300,2.373,2.084,2.043,2.055,1.712,1.551,1.635,1.486,1.529,1.510,1.572,247.460,250.843,241.967,235.503,260.328,253.915,240.828,239.645,220.071,231.900,231.749,239.571,2.378,2.570,2.469,2.595,2.677,2.478,2.374,2.333,2.277,2.421,2.256,2.453,0.966,0.020,1.226E+05,1.226E+05,0.963,0.001
17024,1424.024,74.777,52.511,280.000,16.733,263.553,16.894,16.447,2.326,0.999,7.360E-05,0.963,7.596E-04,1.005,-NAN,0.939,2.006E-03,5.966E+02,1.897E+02,1.317E+02,1.929E+01,1.279E-01,2.081E-01,2.036E-01,2.044E-01,1.285E-01,14192.000,13329.000,-1.0,2049.0,257.0,1.0,-0.387,0.436,0.806,0.022,0.994,0.054,1.029,0.038,330.381,341.968,344.864,332.038,303.224,294.759,274.629,281.017,258.699,275.987,281.132,295.432,2.223,2.407,2.056,2.060,2.038,1.698,1.522,1.589,1.416,1.489,1.505,1.550,244.676,245.085,238.623,243.376,264.293,257.340,237.804,237.436,221.027,224.730,231.811,232.623,2.307,2.391,2.434,2.537,2.758,2.557,2.190,2.163,2.466,2.244,2.189,2.213,0.966,0.021,9.151E+04,9.151E+04,0.963,0.001
17025,2538.416,137.836,54.300,486.000,22.045,458.697,22.248,27.303,2.997,0.999,5.344E-05,0.962,5.633E-04,1.004,-NAN,0.939,1.502E-03,6.165E+02,1.972E+02,1.365E+02,1.994E+01,1.356E-01,2.191E-01,2.143E-01,2.147E-01,1.362E-01,25297.000,23760.000,-1.0,2049.0,257.0,1.0,-0.371,0.431,0.805,0.022,0.994,0.054,1.032,0.038,331.529,333.872,349.515,329.903,302.124,292.354,276.729,279.185,261.662,277.356,283.632,296.420,2.224,2.247,2.111,1.975,1.998,1.682,1.538,1.539,1.437,1.545,1.499,1.542,248.747,256.698,249.232,239.773,263.495,258.967,242.405,239.258,219.576,231.625,234.274,233.826,2.525,2.422,2.651,2.436,2.707,2.570,2.327,2.298,2.488,2.473,2.272,2.508,0.977,0.374,1.690E+05,1.690E+05,0.962,0.001
17027,2327.902,122.293,52.534,408.000,20.199,383.658,20.396,24.342,2.830,0.999,5.647E-05,0.962,5.967E-04,1.005,-NAN,0.941,1.552E-03,5.975E+02,1.905E+02,1.320E+02,1.932E+01,1.299E-01,2.105E-01,2.060E-01,2.066E-01,1.305E-01,23200.000,21822.000,-1.0,2049.0,257.0,1.0,-0.375,0.434,0.806,0.022,0.995,0.055,1.032,0.037,330.864,346.473,346.424,328.515,301.656,290.800,273.079,281.089,260.277,274.461,281.091,294.798,2.188,2.465,2.053,2.159,1.977,1.617,1.480,1.568,1.423,1.472,1.462,1.522,244.827,244.135,243.726,230.355,258.897,258.622,240.144,237.184,222.185,226.973,234.512,230.869,2.355,2.344,2.469,2.492,2.536,2.623,2.236,2.229,2.265,2.302,2.343,2.450,0.967,0.017,1.500E+05,1.500E+05,0.962,0.001
17028,1280.226,67.202,52.493,218.000,14.765,202.211,14.940,15.789,2.279,0.999,7.603E-05,0.964,7.967E-04,1.005,-NAN,0.937,2.159E-03,5.964E+02,1.903E+02,1.319E+02,1.899E+01,1.273E-01,2.076E-01,2.032E-01,2.028E-01,1.280E-01,12757.000,11947.000,-1.0,2049.0,257.0,1.0,-0.358,0.425,0.805,0.022,0.994,0.053,1.030,0.037,326.929,338.361,345.545,327.827,298.742,290.821,273.895,282.545,261.041,272.677,282.450,294.955,2.175,2.350,2.094,2.015,1.973,1.660,1.526,1.619,1.452,1.481,1.536,1.556,245.114,249.551,241.067,235.433,258.447,257.970,237.973,238.130,224.687,229.247,231.995,238.388,2.348,2.488,2.503,2.641,2.667,2.553,2.285,2.233,2.682,2.415,2.301,2.412,0.966,0.023,8.241E+04,8.242E+04,0.964,0.001
17029,1115.387,58.799,52.716,216.000,14.697,200.539,14.869,15.461,2.255,0.999,7.504E-05,0.964,8.496E-04,1.005,-NAN,0.938,2.292E-03,5.986E+02,1.911E+02,1.324E+02,1.937E+01,1.306E-01,2.117E-01,2.070E-01,2.076E-01,1.313E-01,11116.000,10424.000,-1.0,2049.0,257.0,1.0,-0.347,0.439,0.805,0.022,0.995,0.054,1.031,0.038,331.906,339.125,348.037,331.893,298.533,292.931,271.476,281.162,256.344,273.190,281.343,296.598,2.226,2.375,2.084,2.024,1.931,1.679,1.483,1.584,1.386,1.428,1.503,1.543,241.470,247.522,240.870,235.446,260.116,260.309,240.736,234.536,226.490,228.604,231.799,232.806,2.286,2.390,2.464,2.606,2.571,2.663,2.281,2.183,2.293,2.384,2.219,2.426,0.966,0.024,7.207E+04,7.207E+04,0.964,0.001
17030,2108.833,104.500,49.554,373.000,19.313,350.961,19.500,22.039,2.693,0.999,6.087E-05,0.964,6.312E-04,1.005,-NAN,0.940,1.642E-03,5.640E+02,1.786E+02,1.242E+02,1.823E+01,1.185E-01,1.939E-01,1.898E-01,1.910E-01,1.191E-01,21014.000,19747.000,-1.0,2049.0,257.0,1.0,-0.376,0.430,0.806,0.022,0.995,0.054,1.033,0.038,333.425,338.206,347.279,332.148,302.069,292.510,270.599,277.906,257.331,274.200,281.177,295.292,2.297,2.316,2.085,2.032,2.026,1.696,1.500,1.555,1.407,1.474,1.513,1.546,245.327,247.071,239.533,233.550,259.775,257.430,236.798,236.792,219.997,229.292,233.316,237.561,2.473,2.430,2.390,2.507,2.551,2.570,2.167,2.229,2.463,2.395,2.327,2.562,0.966,0.018,1.278E+05,1.278E+05,0.964,0.001
17031,2456.616,129.009,52.515,469.000,21.656,442.026,21.860,26.974,2.979,0.999,5.574E-05,0.963,5.769E-04,1.004,-NAN,0.942,1.492E-03,5.966E+02,1.903E+02,1.320E+02,1.930E+01,1.296E-01,2.101E-01,2.055E-01,2.062E-01,1.302E-01,24482.000,23066.000,-1.0,2049.0,257.0,1.0,-0.358,0.425,0.805,0.022,0.994,0.053,1.032,0.037,332.737,338.479,344.827,329.880,298.543,290.789,273.918,277.798,259.065,274.462,280.306,297.532,2.242,2.278,2.018,2.192,1.907,1.625,1.497,1.541,1.411,1.458,1.453,1.568,244.316,248.043,242.068,228.469,254.328,255.644,237.277,238.805,216.792,231.334,231.545,231.979,2.359,2.581,2.496,2.443,2.522,2.542,2.247,2.365,2.383,2.590,2.217,2.486,0.966,0.016,1.582E+05,1.582E+05,0.963,0.001
17032,3121.166,180.248,57.750,621.000,24.920,583.829,25.164,37.171,3.497,0.999,4.408E-05,0.963,4.858E-04,1.004,-NAN,0.938,1.368E-03,6.555E+02,2.101E+02,1.453E+02,2.121E+01,1.448E-01,2.339E-01,2.288E-01,2.290E-01,1.454E-01,31106.000,29175.000,-1.0,2049.0,257.0,1.0,-0.372,0.436,0.806,0.022,0.994,0.054,1.032,0.037,334.346,338.004,350.251,332.400,300.725,294.181,273.171,278.296,260.365,273.869,282.435,293.945,2.246,2.301,2.104,1.995,1.948,1.684,1.501,1.536,1.408,1.454,1.474,1.516,239.031,248.712,241.831,234.247,259.527,257.413,238.071,239.630,222.896,228.856,235.760,235.620,2.227,2.440,2.440,2.567,2.570,2.523,2.207,2.230,2.468,2.325,2.286,2.231,0.965,0.013,2.214E+05,2.214E+05,0.963,0.000
17033,1630.942,82.018,50.289,313.000,17.692,298.526,17.826,14.474,2.182,0.999,6.537E-05,0.965,7.132E-04,1.005,-NAN,0.940,1.866E-03,5.709E+02,1.810E+02,1.260E+02,1.840E+01,1.191E-01,1.954E-01,1.913E-01,1.922E-01,1.197E-01,16253.000,15274.000,-1.0,2049.0,257.0,1.0,-0.348,0.421,0.806,0.022,0.994,0.053,1.030,0.037,335.582,343.347,349.440,332.402,302.880,288.051,272.926,275.291,257.418,272.158,278.319,292.044,2.319,2.422,2.154,2.030,2.019,1.801,1.496,1.527,1.386,1.448,1.480,1.532,240.650,240.012,236.536,231.379,260.610,257.149,241.870,241.852,213.562,223.471,227.635,231.328,2.294,2.309,2.324,2.431,2.613,2.511,2.303,2.361,2.296,2.259,2.340,2.418,0.963,0.027,1.003E+05,1.003E+05,0.965,0.001
17034,2704.248,142.983,52.873,523.000,22.869,496.355,23.060,26.645,2.961,0.999,5.039E-05,0.965,5.331E-04,1.005,-NAN,0.941,1.436E-03,6.000E+02,1.910E+02,1.327E+02,1.943E+01,1.285E-01,2.092E-01,2.048E-01,2.056E-01,1.291E-01,26951.000,25360.000,-1.0,2049.0,257.0,1.0,-0.367,0.436,0.805,0.022,0.995,0.054,1.032,0.037,332.739,337.370,345.240,332.099,300.135,293.877,267.419,275.424,259.355,269.551,279.691,293.272,2.227,2.324,2.078,2.214,1.959,1.706,1.439,1.499,1.401,1.417,1.463,1.511,243.647,245.270,243.157,223.869,259.422,253.177,235.311,240.011,214.745,227.021,225.821,231.191,2.386,2.410,2.473,2.275,2.673,2.472,2.163,2.318,2.358,2.325,2.340,2.445,0.966,0.015,1.751E+05,1.751E+05,0.965,0.001
17035,541.075,32.684,60.405,110.000,10.488,104.408,10.575,5.592,1.356,0.999,1.137E-04,0.964,1.131E-03,1.004,-NAN,0.939,3.269E-03,6.850E+02,2.204E+02,1.522E+02,2.157E+01,1.494E-01,2.424E-01,2.372E-01,2.352E-01,1.501E-01,5392.000,5061.000,-1.0,2049.0,257.0,1.0,-0.342,0.435,0.805,0.022,0.995,0.054,1.033,0.037,330.771,337.908,352.507,333.196,299.001,293.379,268.218,275.437,258.743,269.368,278.290,287.888,2.190,2.293,2.140,2.024,1.930,1.651,1.427,1.509,1.383,1.516,1.439,1.547,242.899,244.385,243.299,229.636,258.717,256.547,238.310,237.195,219.105,223.924,233.222,234.279,2.296,2.338,2.521,2.403,2.627,2.561,2.225,2.225,2.409,2.234,2.299,2.549,0.964,0.031,4.020E+04,4.020E+04,0.964,0.001
