#Plane_1v1
#Card       tzero  t_zero_err      entries
0    -8.66572     0.83171             11891
1    -7.09548     0.32014             109619
2    0.82792     0.24536             324735
3    3.07463     0.33087             175038
4    0.75897     0.76841             34703
5    -11.41403     3.72337             2282
