#Plane_2x2
#Card       tzero  t_zero_err      entries
0    4.04451     0.69645             51781
1    3.92065     0.38495             182624
2    3.52973     0.36101             146731
3    5.85737     0.59187             111817
4    -4.83188     0.29318             84174
5    -6.04530     0.39828             58980
6    -3.91369     0.58309             21391
