#Plane_2v2
#Card       tzero  t_zero_err      entries
0    10.50000     0.00000             564
1    8.45891     2.95581             4760
2    6.64303     1.33153             33347
3    8.94778     1.47412             34591
4    2.41909     1.33781             9239
5    0.50000     0.00000             814
