#Plane_1v2
#Card       tzero  t_zero_err      entries
0    6.50000     0.00000             546
1    -5.06530     0.90886             8911
2    -3.08543     0.37880             46021
3    -13.65033     1.23526             27007
4    10.50000     0.00000             936
5    60.50000     0.00000             77
