#Plane_1x1
#Card       tzero  t_zero_err      entries
0    10.50000     0.00000             407
1    2.40577     2.95682             6364
2    3.64981     1.21994             21209
3    -4.74312     0.49876             29406
4    -5.86082     0.75024             19025
5    -2.40294     1.03829             4568
6    30.50000     0.00000             135
