#Plane_1u2
#Card       tzero  t_zero_err      entries
0    20.50000     0.00000             295
1    3.97048     1.76631             4433
2    3.24164     0.98615             34029
3    4.75978     1.08585             35219
4    -3.23633     1.06343             8911
5    0.50000     0.00000             485
