#Plane_2x2
#Card       tzero  t_zero_err      entries
0    10.50000     0.00000             1702
1    7.47681     2.02246             8101
2    6.10682     1.74962             21404
3    7.38525     1.22410             27255
4    -0.83376     0.65668             19180
5    -7.02020     2.14982             5442
6    10.50000     0.00000             196
