#Plane_1u2
#Card       tzero  t_zero_err      entries
0    4.71288     2.50349             5087
1    4.08287     0.54491             96519
2    4.75765     0.35841             211419
3    4.56210     0.57690             101713
4    -3.47757     0.61820             30937
5    -9.18648     3.51550             4330
