#Plane_1v1
#Card       tzero  t_zero_err      entries
0    -4.04300     1.50067             5917
1    -2.63220     0.43084             85149
2    5.24320     0.35676             219658
3    6.01696     0.64490             98062
4    3.33247     0.98942             29649
5    -2.09980     1.82051             3047
