# CaFe B11 MF Systematics Cuts Summary
# entry -> id for a particular combination of random gaussian-generated data analysis cuts  
# syst_total_real -> randoms-subtracted, integrated yield (varied all cuts simultaneously)
# syst_dVAR_real,err -> randoms-subtracted integrated yield (kept all cuts at central value, and varied only VAR)
entry,syst_total_real,syst_total_real_err,syst_dPm_max_real,syst_dPm_max_real_err,syst_dQ2_real,syst_dQ2_real_err,syst_dEm_real,syst_dEm_real_err,syst_dHcoll_real,syst_dHcoll_real_err,syst_dScoll_real,syst_dScoll_real_err
48,151540.515,389.390,161237.275,401.661,147258.500,383.851,162350.302,403.047,168168.012,410.206,162353.302,403.051
49,204881.359,452.787,162683.644,403.461,197604.614,444.671,162871.317,403.694,167447.344,409.326,162351.302,403.048
50,223396.143,472.804,162172.630,402.826,217682.763,466.718,163840.331,404.895,165374.988,406.784,162349.302,403.046
51,154827.237,393.595,163489.328,404.461,150223.854,387.697,160880.616,401.217,167709.344,409.646,162349.302,403.046
52,146946.578,383.455,162440.973,403.160,163880.331,404.944,160880.616,401.217,146809.565,383.274,162347.302,403.043
53,142843.779,378.049,161237.275,401.661,139210.091,373.210,160880.616,401.217,169290.025,411.573,162352.302,403.050
54,174183.092,417.483,162605.644,403.365,177527.777,421.472,162350.302,403.047,159035.948,398.911,162350.302,403.047
55,168553.709,410.680,162905.315,403.737,163100.317,403.978,163840.331,404.895,165679.659,407.159,162351.302,403.048
56,150792.566,388.436,163300.315,404.225,158113.937,397.752,161884.958,402.468,154387.591,393.039,162352.302,403.050
57,171125.354,413.796,161237.275,401.661,175189.750,418.686,159318.591,399.263,162716.302,403.501,162352.302,403.050
58,158547.660,398.304,162172.630,402.826,169279.386,411.563,162350.302,403.047,152200.919,390.247,162358.302,403.057
59,137971.856,371.560,162837.315,403.652,158483.937,398.217,164768.003,406.039,138858.857,372.752,162352.302,403.050
60,179416.474,423.710,162258.630,402.933,169648.054,412.011,163391.331,404.340,170733.697,413.324,162348.302,403.045
61,148828.632,385.908,162172.630,402.826,172428.066,415.372,162871.317,403.694,139761.212,373.963,162349.302,403.046
62,158745.922,398.545,162350.302,403.047,159663.608,399.696,160880.616,401.217,162902.302,403.731,162344.302,403.040
63,151115.555,388.849,163377.315,404.321,147623.170,384.326,163391.331,404.340,164079.316,405.188,162349.302,403.046
64,155691.594,394.695,162527.973,403.268,156253.578,395.404,164321.003,405.488,159658.620,399.692,162349.302,403.046
65,173232.723,416.339,160511.591,400.754,177924.787,421.944,161388.287,401.850,160837.291,401.164,162348.302,403.045
66,112873.593,336.054,163300.315,404.225,111081.236,333.374,161884.958,402.468,164561.988,405.784,162351.302,403.048
67,148236.157,385.121,160753.933,401.057,149086.183,386.227,163391.331,404.340,161954.962,402.555,162344.302,403.040
68,173918.406,417.164,159468.578,399.449,183492.515,428.498,162350.302,403.047,156823.934,396.128,162344.302,403.040
69,181215.868,425.835,163377.315,404.321,188297.895,434.074,162871.317,403.694,154616.591,393.330,162351.302,403.048
70,135597.066,368.334,162760.644,403.557,142192.778,377.187,160880.616,401.217,155917.934,394.982,162352.302,403.050
71,157942.582,397.534,162760.644,403.557,158113.937,397.752,158154.581,397.801,166091.331,407.665,162353.302,403.051
72,197097.636,444.102,161351.275,401.803,191122.915,437.319,163391.331,404.340,167571.344,409.478,162349.302,403.046
73,157578.924,397.078,160120.591,400.266,160452.289,400.684,163391.331,404.340,160654.291,400.936,162351.302,403.048
74,113675.920,337.245,163489.328,404.461,116909.604,342.009,161884.958,402.468,157272.934,396.694,162344.302,403.040
75,151820.855,389.751,162837.315,403.652,155553.568,394.516,159856.262,399.936,160469.620,400.705,162339.302,403.033
76,170262.726,412.757,163431.315,404.387,173641.078,416.832,160365.944,400.575,160056.620,400.189,162352.302,403.050
77,146688.816,383.106,163027.315,403.888,144360.801,380.054,160880.616,401.217,165824.659,407.337,162344.302,403.040
78,160643.631,400.924,163236.315,404.146,156631.249,395.882,163840.331,404.895,164079.316,405.188,162349.302,403.046
79,159362.949,399.321,162350.302,403.047,158113.937,397.752,163840.331,404.895,162136.962,402.781,162352.302,403.050
80,155562.253,394.530,163027.315,403.888,152852.553,391.077,162350.302,403.047,164561.988,405.784,162347.302,403.043
81,160951.253,401.301,160753.933,401.057,154765.896,393.516,162350.302,403.047,170516.697,413.061,162349.302,403.046
82,189393.563,435.335,162350.302,403.047,190717.575,436.854,162350.302,403.047,161206.291,401.624,162352.302,403.050
83,169375.434,411.686,163683.670,404.702,172831.406,415.859,163840.331,404.895,156363.934,395.547,162349.302,403.046
84,204026.355,451.842,162760.644,403.557,191976.586,438.294,162350.302,403.047,172048.041,414.912,162352.302,403.050
85,164964.052,406.287,162172.630,402.826,178313.787,422.405,162350.302,403.047,150331.577,387.843,162352.302,403.050
86,173369.447,416.510,162350.302,403.047,181870.845,426.601,160880.616,401.217,156144.934,395.270,162351.302,403.048
87,115947.327,340.607,163236.315,404.146,132106.721,363.564,162350.302,403.047,141818.555,376.705,162352.302,403.050
88,186201.524,431.649,163027.315,403.888,178715.459,422.880,162350.302,403.047,168410.012,410.501,162351.302,403.048
89,175042.420,418.510,162087.630,402.721,174793.078,418.211,162871.317,403.694,162350.302,403.047,162349.302,403.046
90,130942.369,361.956,162605.644,403.365,137468.750,370.869,160365.944,400.575,156363.934,395.547,162349.302,403.046
91,176548.421,420.306,162350.302,403.047,174039.078,417.309,161388.287,401.850,165679.659,407.159,162349.302,403.046
92,140340.195,374.735,161677.617,402.209,161254.959,401.685,161388.287,401.850,142729.223,377.913,162349.302,403.046
93,173434.776,416.588,161898.288,402.484,186272.869,431.732,159856.262,399.936,153925.591,392.451,162350.302,403.047
94,157673.593,397.197,162605.644,403.365,150926.197,388.603,162871.317,403.694,168820.683,411.001,162347.302,403.043
95,160459.630,400.694,163812.670,404.861,162350.302,403.047,160365.944,400.575,161016.291,401.387,162351.302,403.048
96,162739.319,403.531,161351.275,401.803,168148.043,410.185,161388.287,401.850,159035.948,398.911,162344.302,403.040
97,109271.237,330.648,162350.302,403.047,118528.948,344.369,161388.287,401.850,150592.577,388.180,162355.302,403.053
98,104916.144,323.981,160616.262,400.885,107003.514,327.192,160880.616,401.217,162350.302,403.047,162352.302,403.050
99,144921.135,380.790,162440.973,403.160,140323.762,374.700,161884.958,402.468,168062.012,410.077,162351.302,403.048
100,137016.105,370.261,162683.644,403.461,137807.091,371.326,163391.331,404.340,160056.620,400.189,162351.302,403.048
101,219065.106,468.197,162527.973,403.268,214911.411,463.737,160880.616,401.217,166808.675,408.545,162349.302,403.046
102,203982.698,451.795,162258.630,402.933,191122.915,437.319,163840.331,404.895,171845.041,414.667,162352.302,403.050
103,155741.264,394.758,162837.315,403.652,153672.896,392.125,163840.331,404.895,162539.302,403.281,162349.302,403.046
104,171193.710,413.881,161570.617,402.076,175588.750,419.162,162871.317,403.694,158604.604,398.369,162355.302,403.053
105,166340.014,407.972,161991.959,402.601,165449.684,406.880,160880.616,401.217,165073.988,406.414,162352.302,403.050
106,156474.578,395.684,161780.617,402.338,162350.302,403.047,161884.958,402.468,157473.934,396.947,162352.302,403.050
107,156217.608,395.362,163631.999,404.638,155895.239,394.950,164768.003,406.039,159035.948,398.911,162353.302,403.051
108,147600.156,384.295,160876.933,401.211,152475.553,390.594,162871.317,403.694,158115.934,397.755,162345.302,403.041
109,140811.766,375.350,161570.617,402.076,143313.121,378.671,163391.331,404.340,159257.948,399.190,162349.302,403.046
110,146676.841,383.094,162905.315,403.737,147984.170,384.796,162871.317,403.694,159856.620,399.939,162351.302,403.048
111,138327.118,372.029,160753.933,401.057,155553.568,394.516,160365.944,400.575,147627.565,384.340,162353.302,403.051
112,169261.039,411.539,162350.302,403.047,167805.371,409.766,161388.287,401.850,164731.988,405.993,162347.302,403.043
113,156291.564,395.451,161237.275,401.661,151306.210,389.093,163840.331,404.895,167307.676,409.155,162344.302,403.040
114,139589.800,373.724,163984.670,405.074,147623.170,384.326,160365.944,400.575,153925.591,392.451,162352.302,403.050
115,154252.214,392.861,161570.617,402.076,150926.197,388.603,161388.287,401.850,167709.344,409.646,162347.302,403.043
116,141289.737,375.983,160876.933,401.211,143313.121,378.671,161884.958,402.468,161954.962,402.555,162349.302,403.046
117,147249.839,383.841,161570.617,402.076,155553.568,394.516,161884.958,402.468,154872.263,393.656,162352.302,403.050
118,166797.044,408.535,162837.315,403.652,173222.078,416.329,160880.616,401.217,157272.934,396.694,162350.302,403.047
119,149395.843,386.626,162172.630,402.826,146196.145,382.462,164321.003,405.488,164079.316,405.188,162346.302,403.042
120,133263.712,365.150,160876.933,401.211,145110.801,381.039,161884.958,402.468,150878.577,388.548,162354.302,403.052
121,174058.105,417.335,163107.315,403.987,174039.078,417.309,164321.003,405.488,159658.620,399.692,162354.302,403.052
122,139382.445,373.444,164121.683,405.244,141819.106,376.691,161388.287,401.850,158821.948,398.643,162351.302,403.048
123,129795.726,360.372,163560.328,404.549,141449.106,376.199,162350.302,403.047,147929.565,384.733,162353.302,403.051
124,151169.186,388.914,162087.630,402.721,146558.829,382.938,161388.287,401.850,168740.012,410.903,162349.302,403.046
125,164157.966,405.282,159636.578,399.659,160452.289,400.684,164321.003,405.488,166943.676,408.710,162352.302,403.050
126,155336.882,394.239,161570.617,402.076,147258.500,383.851,162871.317,403.694,171520.369,414.275,162347.302,403.043
127,147696.853,384.424,163683.670,404.702,143313.121,378.671,163391.331,404.340,164917.988,406.222,162337.302,403.031
128,148938.209,386.038,162350.302,403.047,155141.568,393.994,163391.331,404.340,154872.263,393.656,162349.302,403.046
129,155862.907,394.909,162172.630,402.826,156631.249,395.882,162871.317,403.694,161206.291,401.624,162349.302,403.046
130,157652.290,397.175,161099.275,401.489,167022.027,408.808,161884.958,402.468,154872.263,393.656,162351.302,403.048
131,155608.579,394.588,162350.302,403.047,159271.608,399.206,162871.317,403.694,158115.934,397.755,162348.302,403.045
132,142635.447,377.774,161237.275,401.661,139210.091,373.210,163391.331,404.340,166389.003,408.030,162347.302,403.043
133,167782.342,409.735,163175.315,404.071,160054.946,400.187,161388.287,401.850,170350.697,412.860,162350.302,403.047
134,177067.104,420.924,163107.315,403.987,170487.054,413.028,161884.958,402.468,168287.012,410.351,162349.302,403.046
135,122954.657,350.742,162440.973,403.160,121842.974,349.152,161884.958,402.468,164243.988,405.392,162349.302,403.046
136,167963.001,409.954,161237.275,401.661,163100.317,403.978,161884.958,402.468,168820.683,411.001,162355.302,403.053
137,174563.075,417.936,160235.591,400.410,180651.486,425.166,161884.958,402.468,159482.620,399.472,162346.302,403.042
138,200788.316,448.240,161677.617,402.209,194791.929,441.495,163840.331,404.895,166680.675,408.388,162352.302,403.050
139,153722.919,392.192,162527.973,403.268,160452.289,400.684,162350.302,403.047,155367.263,394.284,162349.302,403.046
140,150974.528,388.665,161677.617,402.209,149086.183,386.227,163840.331,404.895,163559.645,404.546,162351.302,403.048
141,163991.712,405.087,162605.644,403.365,169648.054,412.011,164768.003,406.039,154387.591,393.039,162349.302,403.046
142,183803.539,428.863,163756.670,404.792,183492.515,428.498,161884.958,402.468,161605.962,402.121,162344.302,403.040
143,173475.406,416.632,161991.959,402.601,176723.105,420.515,161388.287,401.850,160654.291,400.936,162352.302,403.050
144,161829.316,402.402,161991.959,402.601,168148.043,410.185,161884.958,402.468,157044.934,396.406,162353.302,403.051
145,162149.629,402.797,163236.315,404.146,157401.593,396.855,161884.958,402.468,166808.675,408.545,162347.302,403.043
146,161221.633,401.644,162258.630,402.933,163880.331,404.944,161884.958,402.468,160256.620,400.439,162349.302,403.046
147,206510.342,454.581,163431.315,404.387,201236.629,448.738,160365.944,400.575,167447.344,409.326,162353.302,403.051
148,156437.910,395.637,163027.315,403.888,153259.553,391.597,161884.958,402.468,165517.659,406.960,162343.302,403.038
149,144771.827,380.597,162905.315,403.737,146885.500,383.365,162350.302,403.047,159482.620,399.472,162351.302,403.048
150,125864.462,354.885,160876.933,401.211,161621.959,402.141,162871.317,403.694,127184.813,356.744,162350.302,403.047
151,136461.737,369.507,162258.630,402.933,136770.750,369.926,161388.287,401.850,163065.974,403.934,162352.302,403.050
152,166483.674,408.147,161351.275,401.803,174039.078,417.309,160880.616,401.217,157712.934,397.248,162351.302,403.048
153,174034.779,417.307,162972.315,403.820,167407.699,409.280,163391.331,404.340,167072.676,408.868,162352.302,403.050
154,160754.632,401.062,161570.617,402.076,167022.027,408.808,161884.958,402.468,157473.934,396.947,162347.302,403.043
155,137911.461,371.471,162760.644,403.557,150223.854,387.697,160880.616,401.217,150076.577,387.515,162349.302,403.046
156,148178.502,385.047,162972.315,403.820,146196.145,382.462,161884.958,402.468,164408.988,405.595,162352.302,403.050
157,144116.134,379.731,162760.644,403.557,139210.091,373.210,160880.616,401.217,169290.025,411.573,162348.302,403.045
158,193076.917,439.547,161780.617,402.338,192778.586,439.208,162871.317,403.694,162716.302,403.501,162352.302,403.050
159,154387.530,393.031,160984.933,401.345,149450.183,386.698,161388.287,401.850,170126.025,412.587,162353.302,403.051
160,165209.999,406.583,163560.328,404.549,156631.249,395.882,160880.616,401.217,171571.041,414.336,162353.302,403.051
161,187407.878,433.046,161780.617,402.338,187114.552,432.708,162871.317,403.694,162716.302,403.501,162351.302,403.048
162,217661.078,466.692,161780.617,402.338,217304.091,466.311,161884.958,402.468,163739.645,404.768,162352.302,403.050
163,154021.291,392.577,162350.302,403.047,163100.317,403.978,163840.331,404.895,151924.919,389.893,162351.302,403.048
164,147485.168,384.147,162605.644,403.365,144360.801,380.054,162871.317,403.694,165073.988,406.414,162352.302,403.050
165,137262.737,370.589,161237.275,401.661,143313.121,378.671,163840.331,404.895,155139.263,393.995,162353.302,403.051
166,164516.331,405.728,161677.617,402.209,163100.317,403.978,163391.331,404.340,163403.645,404.353,162352.302,403.050
167,174959.735,418.409,161898.288,402.484,167022.027,408.808,161884.958,402.468,171052.697,413.709,162344.302,403.040
168,171603.431,414.383,162837.315,403.652,179493.131,423.799,161884.958,402.468,155139.263,393.995,162349.302,403.046
169,117497.620,342.869,162972.315,403.820,121842.974,349.152,160880.616,401.217,157473.934,396.947,162347.302,403.043
170,141890.564,376.803,162350.302,403.047,164249.002,405.399,160880.616,401.217,141515.555,376.303,162351.302,403.048
171,115058.962,339.296,164167.683,405.301,116909.604,342.009,163391.331,404.340,157044.934,396.406,162349.302,403.046
172,162883.656,403.711,161898.288,402.484,165055.684,406.395,161388.287,401.850,161605.962,402.121,162349.302,403.046
173,176819.118,420.631,162350.302,403.047,172831.406,415.859,163391.331,404.340,165073.988,406.414,162347.302,403.043
174,155171.893,394.032,162087.630,402.721,158885.937,398.722,160880.616,401.217,160256.620,400.439,162349.302,403.046
175,148426.181,385.371,162905.315,403.737,150223.854,387.697,162350.302,403.047,159856.620,399.939,162349.302,403.046
176,187163.879,432.764,163107.315,403.987,188297.895,434.074,160365.944,400.575,162539.302,403.281,162349.302,403.046
177,171467.750,414.217,161991.959,402.601,178715.459,422.880,162871.317,403.694,155644.263,394.635,162348.302,403.045
178,152884.919,391.122,163489.328,404.461,158885.937,398.722,162350.302,403.047,155139.263,393.995,162348.302,403.045
179,148663.816,385.675,160984.933,401.345,151703.882,389.605,159856.262,399.936,162902.302,403.731,162349.302,403.046
180,128704.368,358.851,162440.973,403.160,128466.695,358.519,161388.287,401.850,163559.645,404.546,162349.302,403.046
181,134439.076,366.761,162837.315,403.652,141449.106,376.199,162871.317,403.694,153401.591,391.783,162349.302,403.046
182,167893.685,409.872,162760.644,403.557,159663.608,399.696,163840.331,404.895,168740.012,410.903,162349.302,403.046
183,148714.839,385.744,161780.617,402.338,153259.553,391.597,161388.287,401.850,159035.948,398.911,162352.302,403.050
184,138765.093,372.613,161898.288,402.484,135731.750,368.519,165156.003,406.517,163559.645,404.546,162349.302,403.046
185,156639.988,395.902,162527.973,403.268,166228.356,407.836,164768.003,406.039,150592.577,388.180,162351.302,403.048
186,147151.839,383.713,161991.959,402.601,154040.896,392.594,161388.287,401.850,156363.934,395.547,162352.302,403.050
187,137949.080,371.515,160616.262,400.885,134648.735,367.045,162350.302,403.047,168062.012,410.077,162349.302,403.046
188,146410.827,382.745,160616.262,400.885,155895.239,394.950,162871.317,403.694,153656.591,392.108,162351.302,403.048
189,154345.855,392.977,159301.907,399.240,158885.937,398.722,160880.616,401.217,162136.962,402.781,162352.302,403.050
190,194542.293,441.215,162905.315,403.737,197971.286,445.084,163391.331,404.340,157911.934,397.498,162352.302,403.050
191,150761.210,388.392,162087.630,402.721,157017.593,396.371,161884.958,402.468,156596.934,395.841,162349.302,403.046
192,134085.076,366.278,162172.630,402.826,129897.382,360.512,163840.331,404.895,166230.331,407.835,162348.302,403.045
193,191623.614,437.895,163027.315,403.888,187548.895,433.210,163391.331,404.340,164079.316,405.188,162350.302,403.047
194,173788.791,417.014,162760.644,403.557,178313.787,422.405,163391.331,404.340,156823.934,396.128,162352.302,403.050
195,141403.436,376.138,161461.617,401.941,144020.801,379.606,164321.003,405.488,158376.934,398.083,162347.302,403.043
196,175323.089,418.846,162972.315,403.820,174416.078,417.760,160365.944,400.575,164561.988,405.784,162352.302,403.050
197,181163.868,425.774,163560.328,404.549,181055.502,425.643,162871.317,403.694,160654.291,400.936,162352.302,403.050
198,175487.747,419.041,162527.973,403.268,170871.725,413.494,160365.944,400.575,168625.012,410.763,162350.302,403.047
199,141478.105,376.238,161351.275,401.803,145841.145,381.997,164321.003,405.488,156596.934,395.841,162348.302,403.045
200,207383.028,455.542,162972.315,403.820,198793.286,446.007,162350.302,403.047,168625.012,410.763,162352.302,403.050
201,163967.292,405.046,160381.591,400.592,163100.317,403.978,161884.958,402.468,165679.659,407.159,162352.302,403.050
202,173678.814,416.885,162350.302,403.047,181459.845,426.119,163391.331,404.340,154387.591,393.039,162349.302,403.046
203,187629.893,433.304,163027.315,403.888,187548.895,433.210,161884.958,402.468,162136.962,402.781,162352.302,403.050
204,158940.606,398.791,162527.973,403.268,156631.249,395.882,164768.003,406.039,162136.962,402.781,162352.302,403.050
205,169943.410,412.372,162905.315,403.737,165055.684,406.395,165156.003,406.517,163739.645,404.768,162353.302,403.051
206,164031.710,405.137,162905.315,403.737,172428.066,415.372,162871.317,403.694,153401.591,391.783,162342.302,403.037
207,177592.753,421.546,162683.644,403.461,174793.078,418.211,159856.262,399.936,167203.676,409.028,162351.302,403.048
208,138917.116,372.821,163377.315,404.321,146558.829,382.938,160365.944,400.575,154872.263,393.656,162342.302,403.037
209,138496.884,372.270,163175.315,404.071,164644.341,405.888,161884.958,402.468,136222.841,369.197,162352.302,403.050
210,152274.182,390.332,163236.315,404.146,145110.801,381.039,160880.616,401.217,171052.697,413.709,162357.302,403.056
211,164514.029,405.729,163812.670,404.861,163100.317,403.978,162871.317,403.694,161770.962,402.327,162350.302,403.047
212,165260.354,406.648,161677.617,402.209,170056.054,412.506,164321.003,405.488,156596.934,395.841,162349.302,403.046
213,145907.816,382.085,162837.315,403.652,144020.801,379.606,160880.616,401.217,165517.659,406.960,162349.302,403.046
214,136126.828,369.066,162837.315,403.652,154765.896,393.516,162350.302,403.047,142412.223,377.493,162350.302,403.047
215,145069.472,380.985,163431.315,404.387,140694.434,375.195,161884.958,402.468,166808.675,408.545,162348.302,403.045
216,169401.053,411.711,162972.315,403.820,163100.317,403.978,164321.003,405.488,165952.331,407.494,162351.302,403.048
217,179512.130,423.822,161099.275,401.489,180278.142,424.726,163391.331,404.340,161954.962,402.555,162355.302,403.053
218,179540.431,423.852,160984.933,401.345,178313.787,422.405,161884.958,402.468,165374.988,406.784,162352.302,403.050
219,183622.813,428.646,161237.275,401.661,177527.777,421.472,164321.003,405.488,167203.676,409.028,162349.302,403.046
220,131867.065,363.236,162605.644,403.365,126311.341,355.498,162350.302,403.047,169290.025,411.573,162350.302,403.047
221,177318.145,421.227,160235.591,400.410,187548.895,433.210,162871.317,403.694,155139.263,393.995,162354.302,403.052
222,158894.937,398.733,162172.630,402.826,156253.578,395.404,162871.317,403.694,164731.988,405.993,162349.302,403.046
223,137211.133,370.528,162905.315,403.737,148715.840,385.746,163840.331,404.895,147929.565,384.733,162347.302,403.043
224,150385.301,387.920,161570.617,402.076,172831.406,415.859,161388.287,401.850,142729.223,377.913,162344.302,403.040
225,166147.394,407.742,162087.630,402.721,178715.459,422.880,162350.302,403.047,151152.247,388.901,162352.302,403.050
226,123452.673,351.453,161237.275,401.661,136770.750,369.926,162871.317,403.694,147092.565,383.643,162348.302,403.045
227,130983.371,362.013,162258.630,402.933,139967.091,374.223,161388.287,401.850,152940.919,391.194,162349.302,403.046
228,166180.094,407.785,163107.315,403.987,181055.502,425.643,160880.616,401.217,149542.237,386.823,162349.302,403.046
229,137836.077,371.363,162350.302,403.047,138518.091,372.282,160880.616,401.217,163065.974,403.934,162353.302,403.051
230,174700.738,418.100,161780.617,402.338,170871.725,413.494,161884.958,402.468,167072.676,408.868,162351.302,403.048
231,133085.734,364.910,162350.302,403.047,138880.091,372.768,163840.331,404.895,154157.591,392.747,162349.302,403.046
232,147757.565,384.509,161351.275,401.803,164249.002,405.399,161884.958,402.468,147361.565,383.994,162352.302,403.050
233,172568.777,415.547,161570.617,402.076,183099.515,428.039,160880.616,401.217,155139.263,393.995,162349.302,403.046
234,197264.986,444.293,162905.315,403.737,183877.859,428.948,163391.331,404.340,172432.713,415.375,162351.302,403.048
235,140626.094,375.102,160753.933,401.057,136770.750,369.926,162350.302,403.047,168526.012,410.642,162349.302,403.046
236,151164.196,388.909,162350.302,403.047,154040.896,392.594,161388.287,401.850,160256.620,400.439,162347.302,403.043
237,142526.802,377.633,163175.315,404.071,147258.500,383.851,161884.958,402.468,156823.934,396.128,162349.302,403.046
238,128902.712,359.129,163107.315,403.987,138880.091,372.768,160365.944,400.575,151924.919,389.893,162347.302,403.043
239,162238.685,402.915,162972.315,403.820,164644.341,405.888,164321.003,405.488,157473.934,396.947,162349.302,403.046
