# CaFe C12 SRC Systematics Cuts Summary
# entry -> id for a particular combination of random gaussian-generated data analysis cuts  
# syst_total_real -> randoms-subtracted, integrated yield (varied all cuts simultaneously)
# syst_dVAR_real,err -> randoms-subtracted integrated yield (kept all cuts at central value, and varied only VAR)
entry,syst_total_real,syst_total_real_err,syst_dPm_min_real,syst_dPm_min_real_err,syst_dPm_max_real,syst_dPm_max_real_err,syst_dQ2_real,syst_dQ2_real_err,syst_dXbj_real,syst_dXbj_real_err,syst_dthrq_real,syst_dthrq_real_err,syst_dHcoll_real,syst_dHcoll_real_err,syst_dScoll_real,syst_dScoll_real_err
12,4991.197,71.488,3877.737,62.858,4461.539,67.443,4228.461,65.632,4763.421,69.799,4731.540,69.416,4372.158,66.741,4310.145,66.265
13,3230.461,57.240,4452.487,67.337,4220.434,65.551,4046.079,64.190,3214.474,57.111,4593.171,68.386,4206.803,65.474,4310.145,66.265
14,4202.579,65.525,4198.803,65.413,4573.921,68.306,4431.184,67.201,4300.145,66.189,3810.750,62.334,4493.171,67.651,4309.816,66.266
15,4566.224,68.227,4352.145,66.581,4485.237,67.641,4239.803,65.725,4244.461,65.754,4660.855,68.892,4173.132,65.213,4310.145,66.265
16,4355.303,66.723,4452.487,67.337,4224.105,65.582,4016.408,63.955,4817.776,70.202,4136.789,64.927,4420.171,67.109,4310.145,66.265
17,4544.408,68.202,4484.487,67.574,4578.263,68.344,4144.790,64.988,4602.000,68.569,3715.395,61.546,4642.526,68.762,4310.145,66.265
18,6276.605,80.021,4652.829,68.815,4178.066,65.200,4303.145,66.212,5151.592,72.643,5528.618,74.990,3842.421,62.591,4310.145,66.265
19,4440.566,67.307,4148.776,65.009,4516.908,67.878,4406.842,67.013,4244.461,65.754,4213.145,65.529,4493.171,67.651,4310.145,66.265
20,3122.605,56.417,4352.145,66.581,4271.474,65.969,4275.474,65.999,3927.711,63.234,3314.329,58.141,4406.500,67.004,4310.145,66.265
21,3827.316,62.386,4284.145,66.068,3988.355,63.694,4394.171,66.915,4083.750,64.486,4135.789,64.919,4481.171,67.562,4310.145,66.265
22,3724.368,61.598,4502.487,67.707,4620.276,68.661,4341.829,66.517,3721.974,61.529,4289.145,66.106,3873.763,62.848,4310.145,66.265
23,5548.276,75.115,4767.500,69.646,4358.158,66.636,4232.803,65.672,4280.803,66.036,5123.592,72.221,4308.145,66.250,4310.145,66.265
24,3403.118,59.003,3682.053,61.268,4470.553,67.519,4175.790,65.226,4432.566,67.247,4149.789,65.027,3920.105,63.222,4310.145,66.265
25,2994.145,55.152,4019.750,63.988,3941.684,63.324,4282.474,66.052,3771.987,61.945,4128.789,64.865,4209.803,65.497,4310.145,66.265
26,3389.868,58.679,4019.750,63.988,4121.382,64.751,4146.790,65.004,3871.355,62.769,4376.145,66.761,4325.816,66.386,4310.145,66.265
27,6451.369,81.165,5305.868,73.433,4479.224,67.587,4000.066,63.821,4975.184,71.367,5277.605,73.288,4064.118,64.361,4310.145,66.265
28,4352.447,66.560,4502.487,67.707,4248.803,65.794,4011.737,63.915,4341.171,66.518,4357.145,66.618,4508.171,67.762,4310.145,66.265
29,4000.118,64.122,3832.737,62.499,4487.908,67.664,4365.829,66.697,4851.789,70.454,3795.750,62.213,4222.803,65.596,4310.145,66.265
30,1744.197,41.998,4148.776,65.009,3436.211,59.080,3493.250,59.594,4033.066,64.079,2860.237,54.010,4406.500,67.004,4310.145,66.265
31,2988.092,55.050,4380.487,66.800,4292.474,66.128,4463.855,67.447,3016.750,55.302,3988.105,63.758,4391.158,66.883,4310.145,66.265
32,4497.132,67.651,4675.829,68.982,4312.145,66.280,4246.803,65.778,4213.118,65.509,4292.145,66.129,4319.816,66.341,4310.145,66.265
33,5129.289,72.511,3805.737,62.283,4334.487,66.455,4339.158,66.493,5151.592,72.643,4612.513,68.534,4331.816,66.431,4310.145,66.265
34,5655.158,75.964,4254.145,65.841,4387.842,66.871,4444.184,67.298,4477.592,67.601,4988.566,71.261,4490.171,67.629,4310.145,66.265
35,3730.145,61.733,3988.079,63.737,4146.053,64.944,4151.790,65.042,4832.776,70.309,3789.750,62.165,4499.171,67.695,4310.145,66.265
36,4769.987,69.774,4452.487,67.337,4334.487,66.455,4405.171,66.998,4439.250,67.310,4192.474,65.367,4493.171,67.651,4310.145,66.265
37,3992.237,63.893,4617.829,68.560,4498.908,67.745,4195.790,65.379,4506.618,67.834,3633.711,60.865,4168.132,65.174,4310.145,66.265
38,7627.684,88.668,3957.079,63.493,4628.947,68.727,4405.171,66.998,5679.250,76.401,5092.921,72.005,4319.816,66.341,4310.145,66.265
39,4501.711,67.866,3957.079,63.493,4217.421,65.518,4057.079,64.276,5151.592,72.643,4425.816,67.135,4375.158,66.763,4309.816,66.266
40,4670.158,68.937,4430.487,67.173,4310.145,66.265,4428.184,67.179,4060.079,64.299,4410.145,67.015,4598.513,68.432,4310.145,66.265
41,2469.697,50.060,4120.105,64.785,4248.803,65.794,4505.211,67.769,3173.789,56.738,3314.329,58.141,4387.158,66.853,4310.145,66.265
42,4952.618,71.046,4564.829,68.172,4559.579,68.195,4046.079,64.190,4365.842,66.707,4730.540,69.408,4294.145,66.144,4310.145,66.265
43,6205.605,79.576,4799.171,69.876,4408.842,67.028,4267.474,65.939,4726.079,69.524,5056.921,71.755,4264.803,65.915,4310.145,66.265
44,3902.105,63.080,4096.434,64.598,4302.474,66.204,4490.211,67.658,4231.790,65.654,4016.118,63.987,4363.487,66.673,4310.145,66.265
45,3971.684,63.560,4452.487,67.337,4583.263,68.381,4426.513,67.163,3542.921,60.012,4458.487,67.381,4256.803,65.854,4310.145,66.265
46,4920.013,70.859,4484.487,67.574,4588.263,68.417,4518.882,67.873,4291.474,66.120,4214.145,65.536,4366.158,66.696,4310.145,66.265
47,2913.184,54.450,4430.487,67.173,4178.066,65.200,4326.158,66.395,3781.987,62.025,3386.355,58.779,4118.132,64.790,4310.145,66.265
48,4144.355,64.908,4675.829,68.982,4027.368,64.010,4146.790,65.004,4231.790,65.654,4185.474,65.314,4463.171,67.429,4310.145,66.265
49,5208.197,72.990,4019.750,63.988,4043.039,64.136,4497.211,67.710,5108.237,72.329,4581.171,68.298,4440.171,67.258,4310.145,66.265
50,5541.842,75.226,4380.487,66.800,4621.276,68.668,4527.882,67.939,4352.842,66.609,4705.868,69.227,4387.158,66.853,4310.145,66.265
51,4581.434,68.249,4832.171,70.112,3893.000,62.924,4182.790,65.280,4496.605,67.751,4358.145,66.626,4448.171,67.318,4310.145,66.265
52,2638.737,51.759,3877.737,62.858,4259.803,65.877,4332.158,66.441,3254.816,57.471,4446.816,67.291,3927.105,63.278,4310.145,66.265
53,4119.632,64.929,4310.145,66.265,4334.487,66.455,4049.079,64.214,4726.079,69.524,3831.750,62.502,4509.171,67.769,4310.145,66.265
54,5265.566,73.406,3957.079,63.493,4441.197,67.285,4425.513,67.156,4810.105,70.145,4811.882,69.998,4215.803,65.542,4310.145,66.265
55,6386.697,80.968,4920.184,70.746,4575.921,68.321,4323.487,66.372,5300.000,73.708,4224.145,65.613,4396.829,66.929,4310.145,66.265
56,3756.316,62.083,4484.487,67.574,4313.145,66.287,4258.474,65.870,4998.868,71.545,3408.026,58.967,4103.789,64.672,4310.145,66.265
57,4514.408,67.982,4452.487,67.337,4338.158,66.486,4410.842,67.043,4798.105,70.059,3831.750,62.502,4323.816,66.371,4310.145,66.265
58,2842.855,53.804,4352.145,66.581,4005.368,63.838,4372.500,66.750,3949.382,63.408,3459.026,59.398,4057.118,64.307,4309.816,66.266
59,2848.500,53.836,4069.763,64.388,4310.145,66.265,4267.474,65.939,3640.618,60.846,4140.789,64.958,3733.066,61.693,4310.145,66.265
60,3811.092,62.344,4069.763,64.388,4286.474,66.083,4375.500,66.772,4389.197,66.898,3723.395,61.611,4569.842,68.219,4310.145,66.265
61,6511.724,81.753,4675.829,68.982,4583.263,68.381,4394.171,66.915,5418.368,74.530,4892.895,70.584,3759.066,61.904,4310.145,66.265
62,3176.158,56.790,4120.105,64.785,4121.382,64.751,4277.474,66.014,3574.276,60.291,4168.803,65.183,4324.816,66.379,4310.145,66.265
63,4296.908,66.237,4709.500,69.228,4328.145,66.400,4151.790,65.042,4614.671,68.664,3825.750,62.454,4355.816,66.612,4310.145,66.265
64,2482.329,50.151,4352.145,66.581,3915.000,63.099,4237.803,65.710,3107.776,56.142,3627.711,60.816,4233.803,65.680,4310.145,66.265
65,4545.184,68.044,5109.526,72.078,4248.803,65.794,4426.513,67.163,4439.250,67.310,3725.395,61.628,4264.803,65.915,4310.145,66.265
66,2842.803,53.755,3584.382,60.462,4322.145,66.355,3593.961,60.469,3833.658,62.444,4309.145,66.257,4366.158,66.696,4310.145,66.265
67,4621.710,68.744,4019.750,63.988,4366.829,66.704,4167.790,65.165,4763.421,69.799,4531.158,67.922,4300.145,66.189,4310.145,66.265
68,3739.803,61.805,4529.829,67.915,4103.711,64.611,4453.855,67.373,4817.776,70.202,3453.026,59.347,4168.132,65.174,4310.145,66.265
69,5588.526,75.548,4120.105,64.785,4186.066,65.262,4475.855,67.536,4960.171,71.252,5060.921,71.782,4108.789,64.711,4310.145,66.265
70,5405.724,74.237,4452.487,67.337,3857.658,62.636,4098.421,64.603,5276.987,73.543,5354.276,73.812,4138.132,64.944,4310.145,66.265
71,4535.092,68.146,4310.145,66.265,4393.842,66.916,4258.474,65.870,4741.079,69.632,4006.447,63.908,4406.500,67.004,4310.145,66.265
72,4187.092,65.290,4452.487,67.337,4498.908,67.745,4484.526,67.603,3823.658,62.364,4125.789,64.842,4444.171,67.288,4310.145,66.265
73,3377.171,58.544,4069.763,64.388,4097.711,64.564,4288.145,66.099,3615.947,60.639,4598.171,68.423,4260.803,65.885,4310.145,66.265
74,4277.895,66.335,4502.487,67.707,4338.158,66.486,3689.316,61.270,5790.645,77.166,3911.092,63.140,4174.132,65.220,4310.145,66.265
75,5649.737,76.090,4452.487,67.337,4477.553,67.571,4233.803,65.680,5095.237,72.239,4545.829,68.033,4256.803,65.854,4310.145,66.265
76,4534.539,67.982,4019.750,63.988,4465.211,67.473,4401.171,66.968,4319.487,66.342,4668.855,68.950,4241.803,65.740,4310.145,66.265
77,4337.408,66.418,4502.487,67.707,4332.816,66.439,4127.776,64.847,4050.737,64.220,4508.158,67.752,4400.500,66.959,4310.145,66.265
78,5551.421,75.452,3858.737,62.707,4390.842,66.894,4239.803,65.725,5283.658,73.591,4778.882,69.762,4355.816,66.612,4310.145,66.265
79,4012.066,63.915,3988.079,63.737,4248.803,65.794,4258.474,65.870,4112.092,64.713,4700.197,69.183,4308.145,66.250,4310.145,66.265
80,3153.882,56.644,4148.776,65.009,4063.040,64.292,4210.461,65.495,3995.066,63.781,3758.737,61.905,4366.158,66.696,4310.145,66.265
81,4472.868,67.524,4502.487,67.707,4516.908,67.878,4230.461,65.647,4300.145,66.189,3937.092,63.346,4551.842,68.087,4310.145,66.265
82,3711.987,61.458,4589.829,68.355,4224.105,65.582,4482.526,67.589,3969.053,63.567,3730.395,61.668,4274.474,65.992,4310.145,66.265
83,3391.684,58.821,4484.487,67.574,4445.868,67.323,4395.171,66.923,3927.711,63.234,3511.026,59.834,4155.132,65.075,4310.145,66.265
84,4974.566,71.163,3988.079,63.737,4236.461,65.693,4487.539,67.635,4244.461,65.754,5013.908,71.445,4617.855,68.579,4310.145,66.265
85,3439.263,59.150,4254.145,65.841,4298.474,66.173,4426.513,67.163,3427.224,59.015,4765.882,69.669,4008.118,63.925,4310.145,66.265
86,6101.697,78.979,4738.500,69.437,4459.868,67.427,4446.184,67.313,4908.474,70.867,4657.855,68.870,4146.132,65.005,4310.145,66.265
87,3407.658,58.934,4175.790,65.226,4365.829,66.697,3944.053,63.370,4310.145,66.265,4272.145,65.977,3802.750,62.270,4310.145,66.265
88,5173.026,72.631,4408.487,67.009,4617.276,68.639,4427.184,67.171,4263.132,65.899,4517.158,67.818,4474.171,67.510,4310.145,66.265
89,3772.197,61.847,4430.487,67.173,4114.382,64.697,4410.842,67.043,3391.539,58.697,4817.553,70.042,4310.145,66.265,4310.145,66.265
90,3970.763,63.615,3632.053,60.858,4170.395,65.138,4019.079,63.980,4523.290,67.960,5063.921,71.803,4155.132,65.075,4310.145,66.265
91,3382.566,58.643,4175.790,65.226,4091.711,64.518,4405.171,66.998,3823.658,62.364,3971.105,63.624,4396.829,66.929,4310.145,66.265
92,3428.013,59.125,3778.737,62.066,4322.145,66.355,4295.145,66.151,4291.474,66.120,4432.816,67.187,3826.421,62.463,4310.145,66.265
93,3155.540,56.651,3655.053,61.047,3857.658,62.636,4469.855,67.491,3969.053,63.567,4792.882,69.862,4089.789,64.564,4310.145,66.265
94,5176.474,72.733,4148.776,65.009,4159.395,65.054,4192.790,65.357,5166.263,72.747,4614.513,68.548,4490.171,67.629,4310.145,66.265
95,4732.342,69.519,4952.855,70.980,4623.276,68.682,4310.145,66.265,4468.592,67.534,3752.066,61.847,4268.803,65.945,4310.145,66.265
96,4437.882,67.274,4529.829,67.915,4267.803,65.938,4366.829,66.704,4399.539,66.982,4218.145,65.567,4215.803,65.542,4310.145,66.265
97,4114.868,64.818,4045.421,64.192,4097.711,64.564,3709.987,61.442,5429.368,74.604,4805.882,69.955,4017.118,63.995,4309.816,66.266
98,3233.829,57.299,4675.829,68.982,4271.474,65.969,3512.934,59.773,3627.618,60.739,4283.145,66.061,4310.145,66.265,4310.145,66.265
99,4624.789,68.582,4096.434,64.598,4345.158,66.538,4073.750,64.409,4112.092,64.713,5256.605,73.145,4457.171,67.384,4310.145,66.265
100,2932.474,54.587,4096.434,64.598,4449.868,67.353,4026.079,64.034,3309.816,57.947,4157.461,65.089,4241.803,65.740,4310.145,66.265
101,4546.763,67.991,3988.079,63.737,3909.000,63.051,4524.882,67.917,4244.461,65.754,5103.921,72.081,4422.171,67.124,4310.145,66.265
102,4406.461,66.975,4430.487,67.173,4281.474,66.045,4484.526,67.603,3910.711,63.099,4279.145,66.030,4612.855,68.543,4310.145,66.265
103,2939.500,54.675,3557.382,60.238,3941.684,63.324,4218.461,65.556,3960.382,63.495,4406.145,66.985,4319.816,66.341,4310.145,66.265
104,6750.355,83.178,4738.500,69.437,4472.553,67.534,4416.842,67.088,5300.000,73.708,4711.868,69.271,4206.803,65.474,4309.816,66.266
105,3900.724,63.031,4589.829,68.355,4365.829,66.697,4344.829,66.539,3981.724,63.670,3789.750,62.165,4380.158,66.801,4310.145,66.265
106,5117.579,72.170,4529.829,67.915,4154.395,65.015,4310.145,66.265,4468.592,67.534,4973.566,71.156,4181.132,65.274,4310.145,66.265
107,2460.132,50.065,3858.737,62.707,4593.934,68.462,4236.803,65.702,3381.868,58.611,3298.329,58.003,4215.803,65.542,4310.145,66.265
108,4303.447,66.191,4452.487,67.337,4393.842,66.916,4206.461,65.464,4147.105,64.993,4483.487,67.567,4198.132,65.404,4310.145,66.265
109,4936.368,70.990,4310.145,66.265,4482.224,67.609,4111.421,64.704,4523.290,67.960,4829.553,70.127,4222.803,65.596,4310.145,66.265
110,3342.868,58.277,4430.487,67.173,4590.263,68.432,4156.790,65.081,3214.474,57.111,4343.145,66.513,4237.803,65.710,4310.145,66.265
111,3688.697,61.304,4284.145,66.068,4422.184,67.134,4233.803,65.680,3960.382,63.495,4387.145,66.843,3950.105,63.459,4310.145,66.265
112,3347.947,58.388,4019.750,63.988,4005.368,63.838,4365.829,66.697,4341.171,66.518,3789.750,62.165,4372.158,66.741,4310.145,66.265
113,5512.079,75.185,4045.421,64.192,4414.513,67.074,4195.790,65.379,5327.342,73.899,4510.158,67.767,4437.171,67.236,4310.145,66.265
114,3689.513,61.432,4120.105,64.785,4271.474,65.969,4151.790,65.042,4602.000,68.569,4006.447,63.908,4089.789,64.564,4310.145,66.265
115,3351.829,58.320,4738.500,69.437,4170.395,65.138,4192.790,65.357,3427.224,59.015,3743.066,61.774,4448.171,67.318,4310.145,66.265
116,4948.395,71.326,4380.487,66.800,4302.474,66.204,4111.421,64.704,5656.895,76.240,4055.118,64.291,4300.145,66.189,4310.145,66.265
117,3334.197,58.199,3606.053,60.644,4217.421,65.518,4233.803,65.680,3649.618,60.920,5472.276,74.607,4115.789,64.765,4310.145,66.265
118,4226.737,65.576,4045.421,64.192,4290.474,66.113,4397.171,66.938,3949.382,63.408,5127.592,72.248,4174.132,65.220,4310.145,66.265
119,3756.211,61.729,4738.500,69.437,4470.553,67.519,4137.790,64.934,3254.816,57.471,4504.158,67.723,4355.816,66.612,4310.145,66.265
120,3230.724,57.470,4045.421,64.192,4313.145,66.287,4131.790,64.888,4523.290,67.960,3662.382,61.103,4024.118,64.050,4309.816,66.266
121,2678.684,52.093,3778.737,62.066,4204.066,65.399,4405.171,66.998,2920.066,54.404,5194.263,72.711,4233.803,65.680,4309.816,66.266
122,3088.513,56.033,4430.487,67.173,4217.421,65.518,4096.421,64.588,3574.276,60.291,3824.750,62.446,4209.803,65.497,4310.145,66.265
123,3715.316,61.482,4952.855,70.980,3919.671,63.139,4093.421,64.565,4624.342,68.738,3911.092,63.140,3958.776,63.531,4310.145,66.265
124,4690.500,69.091,4284.145,66.068,4417.184,67.097,4141.790,64.965,4023.066,64.001,5013.908,71.445,4485.171,67.592,4310.145,66.265
125,4429.921,67.244,4352.145,66.581,4376.500,66.780,4288.145,66.099,4432.566,67.247,4127.789,64.857,4424.171,67.139,4310.145,66.265
126,4905.829,70.629,4175.790,65.226,4186.066,65.262,4146.790,65.004,4280.803,66.036,5127.592,72.248,4599.184,68.440,4310.145,66.265
127,3455.987,59.339,3606.053,60.644,4248.803,65.794,4111.421,64.704,4136.763,64.906,4487.487,67.596,4375.158,66.763,4310.145,66.265
128,5071.737,71.961,4484.487,67.574,3915.000,63.099,4232.803,65.672,5327.342,73.899,4749.882,69.554,4115.789,64.765,4310.145,66.265
129,2689.487,52.326,3502.382,59.780,4234.118,65.669,4239.803,65.725,3525.921,59.871,4330.145,66.415,4274.474,65.992,4310.145,66.265
130,3581.303,60.371,4045.421,64.192,4267.803,65.938,4361.829,66.667,3889.697,62.922,4489.487,67.611,4115.789,64.765,4310.145,66.265
131,4204.711,65.388,4452.487,67.337,4362.158,66.666,4275.474,65.999,3857.342,62.647,4695.526,69.146,4198.132,65.404,4310.145,66.265
132,3685.329,61.248,4175.790,65.226,3581.263,60.338,4049.079,64.214,4624.342,68.738,4581.171,68.298,4409.171,67.027,4310.145,66.265
133,4758.605,69.657,4452.487,67.337,4313.145,66.287,4282.474,66.052,4432.566,67.247,4283.145,66.061,4543.842,68.028,4310.145,66.265
134,4777.987,69.831,4284.145,66.068,4328.145,66.400,4380.171,66.811,4454.921,67.429,4385.145,66.828,4466.171,67.451,4310.145,66.265
135,3034.592,55.620,3832.737,62.499,4248.803,65.794,3768.000,61.923,4319.487,66.342,3782.750,62.109,4358.816,66.634,4310.145,66.265
136,4515.645,67.920,3805.737,62.283,4068.711,64.339,4323.487,66.372,4923.816,70.981,4533.158,67.936,4490.171,67.629,4309.816,66.266
137,5336.000,73.952,4617.829,68.560,4387.842,66.871,4439.184,67.261,5235.619,73.237,3993.447,63.806,4229.803,65.649,4310.145,66.265
138,5148.395,72.715,4198.803,65.413,4313.145,66.287,4489.211,67.651,5283.658,73.591,4010.447,63.940,4420.171,67.109,4310.145,66.265
139,5585.303,75.599,4529.829,67.915,4390.842,66.894,4288.145,66.099,4998.868,71.545,4687.855,69.088,4127.132,64.859,4310.145,66.265
140,3101.289,56.244,4120.105,64.785,4349.158,66.568,4167.790,65.165,4136.763,64.906,3389.355,58.805,4339.816,66.492,4310.145,66.265
141,3901.803,63.102,4408.487,67.009,4636.632,68.795,4375.500,66.772,3981.724,63.670,3988.105,63.758,4103.789,64.672,4310.145,66.265
142,4504.711,67.643,4675.829,68.982,3988.355,63.694,4453.855,67.373,4101.421,64.627,4497.158,67.671,4289.145,66.106,4310.145,66.265
143,4955.158,70.974,4832.171,70.112,3651.276,60.927,4418.842,67.103,4591.329,68.488,4687.855,69.088,4260.803,65.885,4310.145,66.265
144,2867.145,53.989,4148.776,65.009,4528.579,67.967,4366.829,66.704,3309.816,57.947,3776.079,62.052,4173.132,65.213,4310.145,66.265
145,4371.145,66.723,4175.790,65.226,4417.184,67.097,4246.803,65.778,4112.092,64.713,4593.171,68.386,4422.171,67.124,4310.145,66.265
146,4486.895,67.647,4254.145,65.841,4154.395,65.015,4332.158,66.441,4624.342,68.738,4433.816,67.195,4249.803,65.801,4310.145,66.265
147,5826.750,77.253,4175.790,65.226,4465.211,67.473,4505.211,67.769,4810.105,70.145,4687.855,69.088,4440.171,67.258,4310.145,66.265
148,4877.855,70.449,4767.500,69.646,4241.461,65.731,4213.461,65.518,4377.526,66.807,4449.816,67.314,4391.158,66.883,4310.145,66.265
149,3215.895,57.200,4284.145,66.068,4332.816,66.439,4144.790,64.988,3437.566,59.110,4214.145,65.536,4229.803,65.649,4310.145,66.265
150,3413.934,59.220,4709.500,69.228,4334.487,66.455,4303.145,66.212,5418.368,74.530,3255.987,57.629,3445.684,59.278,4310.145,66.265
151,3709.618,61.411,3832.737,62.499,4204.066,65.399,4011.737,63.915,4263.132,65.899,4604.842,68.475,4325.816,66.386,4310.145,66.265
152,4176.960,65.366,4502.487,67.707,4417.184,67.097,4405.171,66.998,4662.026,69.024,3662.382,61.103,4187.132,65.320,4310.145,66.265
153,3585.013,60.438,4866.513,70.363,4387.842,66.871,4364.829,66.689,4310.145,66.265,3014.934,55.451,4430.171,67.184,4310.145,66.265
154,3086.526,56.027,4452.487,67.337,3960.355,63.474,4361.829,66.667,3960.382,63.495,3582.026,60.424,4181.132,65.274,4310.145,66.265
155,3158.118,56.889,4096.434,64.598,3863.658,62.684,4182.790,65.280,5627.868,76.032,3524.026,59.942,4003.118,63.886,4310.145,66.265
156,4210.053,65.435,4219.803,65.573,4191.066,65.300,4137.790,64.934,4225.790,65.609,4641.184,68.746,4363.487,66.673,4310.145,66.265
157,3247.145,57.400,4148.776,65.009,4390.842,66.894,4049.079,64.214,3214.474,57.111,4552.829,68.084,4509.171,67.769,4310.145,66.265
158,4753.026,69.680,4019.750,63.988,4355.158,66.613,4487.539,67.635,4556.987,68.230,4533.158,67.936,4323.816,66.371,4310.145,66.265
159,4816.592,70.063,4069.763,64.388,4154.395,65.015,4175.790,65.226,4614.671,68.664,4827.553,70.113,4537.171,67.975,4310.145,66.265
160,3267.500,57.596,4484.487,67.574,3919.671,63.139,4239.803,65.725,3871.355,62.769,3579.026,60.399,4604.184,68.476,4310.145,66.265
161,6330.039,80.417,4452.487,67.337,4334.816,66.454,4470.855,67.499,4908.474,70.867,4966.566,71.107,4323.816,66.371,4310.145,66.265
162,5635.000,75.947,4709.500,69.228,4408.842,67.028,4526.882,67.932,4908.474,70.867,4093.789,64.595,4345.816,66.537,4310.145,66.265
163,4725.500,69.344,4617.829,68.560,4542.579,68.070,4323.487,66.372,3927.711,63.234,4978.566,71.191,4055.118,64.291,4310.145,66.265
164,4570.368,68.120,4799.171,69.876,4307.474,66.241,4127.776,64.847,3668.618,61.076,5013.908,71.445,4380.158,66.801,4310.145,66.265
165,4342.921,66.594,4352.145,66.581,4588.263,68.417,4111.421,64.704,4389.197,66.898,4356.145,66.611,4118.132,64.790,4310.145,66.265
166,4791.079,69.752,4767.500,69.646,4159.395,65.054,4323.487,66.372,3995.066,63.781,4773.882,69.726,4331.816,66.431,4310.145,66.265
167,3331.566,58.206,4529.829,67.915,4321.145,66.348,4361.829,66.667,3688.290,61.240,3326.329,58.244,4576.513,68.271,4310.145,66.265
168,3931.118,63.320,4120.105,64.785,4338.158,66.486,4431.184,67.201,4231.790,65.654,4259.145,65.879,4118.132,64.790,4310.145,66.265
169,3514.592,59.780,4767.500,69.646,4547.579,68.107,3768.000,61.923,3640.618,60.846,4115.789,64.765,4181.132,65.274,4310.145,66.265
170,2954.250,54.885,4045.421,64.192,4236.461,65.693,4336.158,66.471,4050.737,64.220,3857.421,62.711,3796.079,62.212,4310.145,66.265
171,4051.026,64.188,4484.487,67.574,4372.829,66.749,3689.316,61.270,4291.474,66.120,4756.882,69.604,4173.132,65.213,4310.145,66.265
172,5054.342,71.798,4484.487,67.574,4583.263,68.381,4341.829,66.517,4341.171,66.518,4541.829,68.003,4289.145,66.106,4310.145,66.265
173,6464.434,81.286,5136.526,72.265,4489.908,67.679,4395.171,66.923,4895.132,70.767,4441.816,67.254,4380.158,66.801,4310.145,66.265
174,3273.579,57.717,4617.829,68.560,4083.711,64.456,4274.474,65.992,4389.197,66.898,3262.987,57.690,4249.803,65.801,4310.145,66.265
175,3001.526,55.263,3705.395,61.465,4385.842,66.856,4182.790,65.280,3437.566,59.110,4642.184,68.753,4237.803,65.710,4310.145,66.265
176,4866.645,70.457,4284.145,66.068,4568.921,68.269,4475.855,67.536,4291.474,66.120,4479.487,67.537,4319.816,66.341,4310.145,66.265
177,6188.197,79.629,4430.487,67.173,4468.553,67.505,4427.184,67.171,5036.540,71.811,4877.895,70.477,4132.132,64.898,4310.145,66.265
178,5978.763,78.239,4380.487,66.800,4426.855,67.172,4274.474,65.992,5139.579,72.552,4962.566,71.079,4118.132,64.790,4310.145,66.265
179,3302.579,57.968,4120.105,64.785,4141.053,64.906,4201.790,65.425,4147.105,64.993,3801.750,62.262,4324.816,66.379,4310.145,66.265
