# CaFe Ca48 MF Systematics Cuts Summary
# entry -> id for a particular combination of random gaussian-generated data analysis cuts  
# syst_total_real -> randoms-subtracted, integrated yield (varied all cuts simultaneously)
# syst_dVAR_real,err -> randoms-subtracted integrated yield (kept all cuts at central value, and varied only VAR)
entry,syst_total_real,syst_total_real_err,syst_dPm_max_real,syst_dPm_max_real_err,syst_dQ2_real,syst_dQ2_real_err,syst_dEm_real,syst_dEm_real_err,syst_dHcoll_real,syst_dHcoll_real_err,syst_dScoll_real,syst_dScoll_real_err
86,76514.436,276.931,72072.540,268.749,80768.225,284.529,71019.158,266.773,69257.815,263.449,72073.540,268.751
87,51138.382,226.369,72419.250,269.401,58449.158,242.001,72072.540,268.749,62833.014,250.933,72074.540,268.753
88,82666.593,287.852,72333.579,269.241,79341.816,281.998,72072.540,268.749,74799.592,273.785,72074.540,268.753
89,77812.395,279.257,71955.855,268.528,77608.738,278.894,72390.883,269.342,72072.540,268.749,72072.540,268.749
90,57549.500,240.137,72183.553,268.958,60878.592,246.990,70670.144,266.116,69351.486,263.628,72072.868,268.749
91,78094.067,279.762,72072.540,268.749,77272.395,278.289,71360.842,267.416,73557.578,271.505,72072.540,268.749
92,61923.263,249.097,71810.500,268.254,71541.856,267.757,71360.842,267.416,63229.014,251.721,72072.868,268.749
93,76274.079,276.492,71890.513,268.405,82719.632,287.950,70326.131,265.466,68259.461,261.544,72073.540,268.751
94,70099.145,265.040,72183.553,268.958,66990.736,259.096,72390.883,269.342,74981.934,274.119,72071.868,268.747
95,70597.881,265.993,72641.619,269.820,72072.540,268.749,70670.144,266.116,71455.198,267.596,72073.540,268.751
96,71971.500,268.554,71663.829,267.979,74680.947,273.572,71360.842,267.416,70536.171,265.869,72071.868,268.747
97,48126.210,219.576,72072.540,268.749,52509.290,229.357,71360.842,267.416,66787.435,258.709,72075.540,268.754
98,46270.421,215.280,71344.448,267.374,47382.500,217.866,71019.158,266.773,72072.540,268.749,72074.540,268.753
99,64104.658,253.450,72109.882,268.820,62178.960,249.616,71710.856,268.072,74648.592,273.509,72073.540,268.751
100,60802.276,246.839,72208.224,269.004,61039.592,247.316,72732.553,269.976,71002.856,266.748,72074.540,268.753
101,96833.157,311.579,72155.553,268.906,95496.485,309.426,71019.158,266.773,74059.921,272.430,72072.540,268.749
102,91122.209,302.229,72039.869,268.687,84869.710,291.673,73039.907,270.549,76366.304,276.639,72074.540,268.753
103,69320.158,263.569,72270.566,269.122,68119.434,261.271,73039.907,270.549,72164.540,268.920,72072.868,268.749
104,76085.671,276.138,71763.500,268.166,77935.092,279.482,72390.883,269.342,70346.500,265.511,72075.540,268.754
105,73472.882,271.343,71911.185,268.444,73460.578,271.326,71019.158,266.773,73301.566,271.031,72074.540,268.753
106,69289.790,263.505,71851.513,268.333,72072.540,268.749,71710.856,268.072,69849.829,264.573,72074.540,268.753
107,69645.223,264.198,72579.606,269.703,69067.802,263.086,73701.592,271.772,70536.171,265.869,72074.540,268.753
108,65563.988,256.311,71451.132,267.576,67609.750,260.290,72390.883,269.342,70162.500,265.164,72071.868,268.747
109,62556.620,250.369,71763.500,268.166,63493.671,252.244,72732.553,269.976,70644.171,266.072,72072.540,268.749
110,65097.710,255.411,72291.566,269.161,65651.026,256.489,72390.883,269.342,70916.514,266.585,72074.540,268.753
111,60801.566,246.829,71399.790,267.479,68883.802,262.736,70670.144,266.116,65440.407,256.087,72074.540,268.753
112,74898.933,273.968,72072.540,268.749,74502.604,273.245,71360.842,267.416,73172.566,270.793,72071.868,268.747
113,69712.763,264.301,71626.158,267.908,67143.736,259.391,73039.907,270.549,74322.592,272.913,72069.868,268.743
114,61299.961,247.849,72709.961,269.948,65463.026,256.122,70670.144,266.116,68259.461,261.544,72074.540,268.753
115,68248.381,261.507,71763.500,268.166,66990.736,259.096,71360.842,267.416,74484.592,273.209,72071.868,268.747
116,62502.592,250.256,71451.132,267.576,63493.671,252.244,71710.856,268.072,71912.540,268.451,72072.540,268.749
117,65072.685,255.357,71763.500,268.166,68883.802,262.736,71710.856,268.072,68706.474,262.399,72074.540,268.753
118,73625.290,271.638,72270.566,269.122,76936.040,277.680,71019.158,266.773,69761.829,264.407,72072.540,268.749
119,66672.408,258.482,72000.869,268.615,64822.355,254.867,73358.249,271.138,72905.894,270.299,72071.868,268.747
120,58924.869,242.991,71451.132,267.576,64334.355,253.908,71710.856,268.072,66910.435,258.947,72074.540,268.753
121,77665.803,279.008,72368.250,269.307,77272.395,278.289,73358.249,271.138,70823.843,266.410,72074.540,268.753
122,61315.330,247.887,72751.645,270.029,62819.316,250.899,71360.842,267.416,70437.500,265.682,72073.540,268.751
123,57341.592,239.723,72547.935,269.643,62659.316,250.580,72072.540,268.749,65558.407,256.318,72074.540,268.753
124,66768.355,258.657,71955.855,268.528,64963.355,255.144,71360.842,267.416,74941.592,274.044,72072.540,268.749
125,73290.460,270.991,70887.382,266.505,71199.856,267.117,73358.249,271.138,74135.592,272.570,72074.540,268.753
126,69073.066,263.083,71763.500,268.166,65312.355,255.827,72390.883,269.342,76209.633,276.355,72071.868,268.747
127,65574.091,256.352,72604.606,269.749,63493.671,252.244,72732.553,269.976,73230.566,270.900,72067.868,268.739
128,66147.079,257.464,72072.540,268.749,68735.132,262.452,72732.553,269.976,68706.474,262.399,72072.540,268.749
129,69130.803,263.206,72000.869,268.615,69396.145,263.711,72390.883,269.342,71550.198,267.774,72072.868,268.749
130,69849.776,264.563,71568.145,267.797,74162.592,272.619,71710.856,268.072,68706.474,262.399,72073.540,268.751
131,69063.118,263.074,72072.540,268.749,70624.486,266.031,72390.883,269.342,70162.500,265.164,72071.868,268.747
132,63417.276,252.080,71626.158,267.908,61674.277,248.599,72732.553,269.976,73863.920,272.070,72071.868,268.747
133,74179.250,272.648,72398.250,269.362,71014.500,266.766,71360.842,267.416,75686.947,275.405,72072.540,268.749
134,78469.065,280.431,72368.250,269.307,75707.645,275.448,71710.856,268.072,74745.592,273.686,72072.540,268.749
135,54447.670,233.555,72109.882,268.820,54012.670,232.622,71710.856,268.072,72968.566,270.416,72072.868,268.749
136,74505.552,273.240,71626.158,267.908,72418.552,269.394,71710.856,268.072,74981.934,274.119,72074.540,268.753
137,77313.328,278.351,71154.737,267.011,80245.868,283.606,71710.856,268.072,70730.843,266.235,72071.868,268.747
138,89608.840,299.709,71810.500,268.254,86449.119,294.381,73039.907,270.549,74005.921,272.331,72074.540,268.753
139,68155.802,261.347,72155.553,268.906,71199.856,267.117,72072.540,268.749,68912.144,262.792,72072.868,268.749
140,67328.382,259.742,71810.500,268.254,66157.368,257.476,73039.907,270.549,72655.894,269.836,72073.540,268.751
141,73360.290,271.149,72183.553,268.958,75370.630,274.833,73701.592,271.772,68484.803,261.976,72072.540,268.749
142,81348.669,285.567,72624.948,269.788,81447.603,285.729,71710.856,268.072,71739.198,268.126,72071.868,268.747
143,76665.053,277.194,71911.185,268.444,78464.119,280.432,71360.842,267.416,71268.198,267.247,72074.540,268.753
144,71695.198,268.044,71911.185,268.444,74680.947,273.572,71710.856,268.072,69675.829,264.244,72074.540,268.753
145,71644.881,267.954,72419.250,269.401,69736.815,264.357,71710.856,268.072,74059.921,272.430,72071.868,268.747
146,71434.526,267.557,72039.869,268.687,72806.894,270.116,71710.856,268.072,71099.527,266.930,72072.540,268.749
147,91096.315,302.204,72497.263,269.548,89384.565,299.344,70670.144,266.116,74384.592,273.026,72074.540,268.753
148,69186.816,263.315,72333.579,269.241,67953.763,260.953,71710.856,268.072,73492.907,271.385,72068.868,268.741
149,64133.027,253.512,72291.566,269.161,65142.355,255.494,72072.540,268.749,70730.843,266.235,72074.540,268.753
150,55853.447,236.568,71451.132,267.576,71709.527,268.070,72390.883,269.342,56374.171,237.678,72072.540,268.749
151,60208.554,245.622,72039.869,268.687,60545.250,246.312,71360.842,267.416,72417.210,269.390,72074.540,268.753
152,73539.578,271.472,71663.829,267.979,77272.395,278.289,71019.158,266.773,69978.829,264.817,72073.540,268.751
153,77515.383,278.723,72308.908,269.195,74346.604,272.959,72732.553,269.976,74201.592,272.691,72074.540,268.753
154,71215.486,267.140,71763.500,268.166,74162.592,272.619,71710.856,268.072,69849.829,264.573,72071.868,268.747
155,60789.948,246.815,72243.224,269.070,66648.396,258.433,71019.158,266.773,66550.764,258.250,72072.868,268.749
156,65571.394,256.340,72308.908,269.195,64822.355,254.867,71710.856,268.072,73033.566,270.536,72074.540,268.753
157,63587.632,252.422,72243.224,269.070,61674.277,248.599,71019.158,266.773,75220.605,274.555,72071.868,268.747
158,85910.040,293.451,71851.513,268.333,85596.737,292.922,72390.883,269.342,72254.540,269.087,72074.540,268.753
159,68329.354,261.657,71513.803,267.694,66316.711,257.787,71360.842,267.416,75576.947,275.205,72074.540,268.753
160,72804.579,270.115,72547.935,269.643,69396.145,263.711,71019.158,266.773,76247.633,276.424,72074.540,268.753
161,83342.949,289.028,71851.513,268.333,83041.646,288.511,72390.883,269.342,72254.540,269.087,72073.540,268.751
162,96653.473,311.288,71851.513,268.333,96599.868,311.211,71710.856,268.072,72741.894,269.995,72074.540,268.753
163,68617.158,262.232,72072.540,268.749,72418.552,269.394,73039.907,270.549,67375.777,259.845,72073.540,268.751
164,65495.722,256.192,72183.553,268.958,64000.013,253.247,72390.883,269.342,73301.566,271.031,72074.540,268.753
165,61047.264,247.332,71626.158,267.908,63493.671,252.244,73039.907,270.549,68810.474,262.597,72074.540,268.753
166,73315.210,271.052,71810.500,268.254,72418.552,269.394,72732.553,269.976,72569.223,269.675,72074.540,268.753
167,77627.631,278.909,71890.513,268.405,74162.592,272.619,71710.856,268.072,75999.618,275.973,72071.868,268.747
168,75965.775,275.940,72270.566,269.122,79709.184,282.655,71710.856,268.072,68810.474,262.597,72072.540,268.749
169,51727.619,227.646,72308.908,269.195,54012.670,232.622,71019.158,266.773,69849.829,264.573,72071.868,268.747
170,62581.000,250.427,72072.540,268.749,72991.907,270.460,71019.158,266.773,62700.343,250.667,72074.540,268.753
171,50975.658,225.997,72772.645,270.068,51812.619,227.832,72732.553,269.976,69675.829,264.244,72072.540,268.749
172,72056.512,268.714,71890.513,268.405,73296.907,271.024,71360.842,267.416,71739.198,268.126,72072.540,268.749
173,78754.079,280.941,72072.540,268.749,76747.368,277.339,72732.553,269.976,73301.566,271.031,72071.868,268.747
174,68383.749,261.773,71955.855,268.528,70440.486,265.685,71019.158,266.773,71099.527,266.930,72072.540,268.749
175,65787.066,256.762,72291.566,269.161,66648.396,258.433,72072.540,268.749,70916.514,266.585,72072.868,268.749
176,82436.645,287.461,72368.250,269.307,83566.329,289.422,70670.144,266.116,72164.540,268.920,72072.868,268.749
177,76189.396,276.336,71911.185,268.444,79341.816,281.998,72390.883,269.342,69041.815,263.039,72072.868,268.749
178,67659.803,260.396,72522.935,269.597,70440.486,265.685,72072.540,268.749,68810.474,262.597,72071.868,268.747
179,65436.619,256.056,71513.803,267.694,67296.736,259.686,70326.131,265.466,72350.210,269.266,72072.540,268.749
180,56787.420,238.528,72109.882,268.820,56860.434,238.684,71360.842,267.416,72655.894,269.836,72072.868,268.749
181,59559.277,244.308,72270.566,269.122,62659.316,250.580,72390.883,269.342,68023.790,261.092,72072.868,268.749
182,74807.591,273.800,72243.224,269.070,70826.157,266.411,73039.907,270.549,74941.592,274.044,72072.540,268.749
183,65666.342,256.515,71851.513,268.333,67953.763,260.953,71360.842,267.416,70536.171,265.869,72074.540,268.753
184,61994.250,249.237,71890.513,268.405,60058.895,245.319,74002.933,272.328,72655.894,269.836,72072.868,268.749
185,70035.539,264.932,72155.553,268.906,73804.250,271.960,73701.592,271.772,66787.435,258.709,72073.540,268.751
186,64916.671,255.049,71911.185,268.444,68271.104,261.562,71360.842,267.416,69351.486,263.628,72074.540,268.753
187,61074.500,247.368,71344.448,267.374,59533.869,244.241,72072.540,268.749,74648.592,273.509,72072.868,268.749
188,64931.659,255.076,71344.448,267.374,69067.802,263.086,72390.883,269.342,68137.461,261.310,72074.540,268.753
189,68077.644,261.167,70728.711,266.207,70440.486,265.685,71019.158,266.773,71992.540,268.600,72074.540,268.753
190,86579.870,294.617,72291.566,269.161,87876.855,296.808,72732.553,269.976,70071.500,264.992,72074.540,268.753
191,66589.395,258.318,71955.855,268.528,69562.145,264.026,71710.856,268.072,69448.486,263.812,72072.540,268.749
192,59609.843,244.391,72000.869,268.615,57490.803,240.008,73039.907,270.549,73806.920,271.965,72071.868,268.747
193,85309.434,292.436,72333.579,269.241,83216.657,288.817,72732.553,269.976,72905.894,270.299,72073.540,268.751
194,77362.462,278.462,72243.224,269.070,79187.474,281.723,72732.553,269.976,69569.829,264.043,72074.540,268.753
195,63021.973,251.301,71714.829,268.074,63834.013,252.919,73358.249,271.138,70252.500,265.334,72071.868,268.747
196,77292.396,278.325,72308.908,269.195,77444.395,278.598,70670.144,266.116,73108.566,270.674,72074.540,268.753
197,80459.303,283.999,72547.935,269.643,80405.212,283.888,72390.883,269.342,71268.198,267.247,72074.540,268.753
198,77413.316,278.528,72155.553,268.906,75872.645,275.747,70670.144,266.116,74899.592,273.968,72073.540,268.751
199,63060.303,251.376,71663.829,267.979,64645.355,254.520,73358.249,271.138,69448.486,263.812,72072.868,268.749
200,92064.302,303.799,72308.908,269.195,88233.855,297.409,72072.540,268.749,74899.592,273.968,72074.540,268.753
201,72660.802,269.828,71210.092,267.118,72418.552,269.394,71710.856,268.072,73557.578,271.505,72074.540,268.753
202,77284.146,278.325,72072.540,268.749,80572.212,284.182,72732.553,269.976,68484.803,261.976,72072.868,268.749
203,83070.028,288.569,72333.579,269.241,83216.657,288.817,71710.856,268.072,71992.540,268.600,72074.540,268.753
204,70974.210,266.698,72155.553,268.906,69396.145,263.711,73701.592,271.772,71992.540,268.600,72074.540,268.753
205,76201.699,276.353,72291.566,269.161,73296.907,271.024,74002.933,272.328,72741.894,269.995,72074.540,268.753
206,72835.960,270.182,72291.566,269.161,76572.356,277.021,72390.883,269.342,68023.790,261.092,72068.868,268.741
207,78182.724,279.919,72208.224,269.004,77608.738,278.894,70326.131,265.466,74256.592,272.792,72074.540,268.753
208,61047.277,247.335,72477.921,269.511,64963.355,255.144,70670.144,266.116,68706.474,262.399,72068.868,268.741
209,61257.328,247.770,72398.250,269.362,73144.907,270.743,71710.856,268.072,60376.948,245.977,72074.540,268.753
210,67156.079,259.416,72419.250,269.401,64334.355,253.908,71019.158,266.773,75999.618,275.973,72076.540,268.756
211,73075.644,270.628,72641.619,269.820,72418.552,269.394,72390.883,269.342,71828.540,268.295,72072.540,268.749
212,73808.577,271.967,71810.500,268.254,75532.302,275.128,73358.249,271.138,69448.486,263.812,72072.868,268.749
213,64331.355,253.902,72270.566,269.122,63834.013,252.919,71019.158,266.773,73492.907,271.385,72072.868,268.749
214,60213.960,245.648,72270.566,269.122,68571.790,262.139,72072.540,268.749,63105.014,251.474,72073.540,268.751
215,64099.027,253.445,72497.263,269.548,62344.631,249.948,71710.856,268.072,74059.921,272.430,72071.868,268.747
216,75624.684,275.304,72308.908,269.195,72418.552,269.394,73358.249,271.138,73684.920,271.741,72073.540,268.751
217,80018.132,283.191,71568.145,267.797,80053.526,283.265,72732.553,269.976,71912.540,268.451,72075.540,268.754
218,79629.422,282.497,71513.803,267.694,79187.474,281.723,71710.856,268.072,73418.907,271.249,72074.540,268.753
219,82099.844,286.851,71626.158,267.908,78824.460,281.075,73358.249,271.138,74256.592,272.792,72072.868,268.749
220,58504.790,242.109,72183.553,268.958,55954.750,236.776,72072.540,268.749,75220.605,274.555,72072.540,268.749
221,78698.749,280.844,71154.737,267.011,83216.657,288.817,72390.883,269.342,68810.474,262.597,72074.540,268.753
222,70533.170,265.863,72000.869,268.615,69224.474,263.384,72390.883,269.342,73172.566,270.793,72072.540,268.749
223,60996.975,247.239,72291.566,269.161,65991.697,257.153,73039.907,270.549,65558.407,256.318,72071.868,268.747
224,66408.750,257.973,71763.500,268.166,76747.368,277.339,71360.842,267.416,63229.014,251.721,72071.868,268.747
225,73694.013,271.775,71955.855,268.528,79341.816,281.998,72072.540,268.749,67041.435,259.200,72074.540,268.753
226,54637.776,233.984,71626.158,267.908,60545.250,246.312,72390.883,269.342,65176.395,255.569,72072.868,268.749
227,57753.184,240.564,72039.869,268.687,62024.618,249.304,71360.842,267.416,67822.790,260.707,72072.868,268.749
228,73282.737,271.027,72368.250,269.307,80405.212,283.888,71019.158,266.773,66311.421,257.785,72072.868,268.749
229,60761.896,246.747,72072.540,268.749,61362.934,247.970,71019.158,266.773,72417.210,269.390,72074.540,268.753
230,77493.329,278.674,71851.513,268.333,75872.645,275.747,71710.856,268.072,74201.592,272.691,72073.540,268.751
231,59131.593,243.428,72072.540,268.749,61523.277,248.295,73039.907,270.549,68374.132,261.764,72072.540,268.749
232,65441.380,256.084,71663.829,267.979,72991.907,270.460,71710.856,268.072,65309.407,255.831,72074.540,268.753
233,76131.066,276.231,71763.500,268.166,81261.261,285.401,71019.158,266.773,68810.474,262.597,72072.868,268.749
234,87881.791,296.805,72291.566,269.161,81624.603,286.038,72732.553,269.976,76599.975,277.062,72073.540,268.751
235,62312.225,249.868,71399.790,267.479,60545.250,246.312,72072.540,268.749,74844.592,273.867,72072.868,268.749
236,66695.724,258.523,72072.540,268.749,68271.104,261.562,71360.842,267.416,71099.527,266.930,72071.868,268.747
237,63008.673,251.281,72398.250,269.362,65312.355,255.827,71710.856,268.072,69569.829,264.043,72072.540,268.749
238,56602.855,238.162,72368.250,269.307,61523.277,248.295,70670.144,266.116,67375.777,259.845,72071.868,268.747
239,72406.276,269.382,72308.908,269.195,73144.907,270.743,73358.249,271.138,69849.829,264.573,72072.540,268.749
