# CaFe Au197 MF Systematics Cuts Summary
# entry -> id for a particular combination of random gaussian-generated data analysis cuts  
# syst_total_real -> randoms-subtracted, integrated yield (varied all cuts simultaneously)
# syst_dVAR_real,err -> randoms-subtracted integrated yield (kept all cuts at central value, and varied only VAR)
entry,syst_total_real,syst_total_real_err,syst_dPm_max_real,syst_dPm_max_real_err,syst_dQ2_real,syst_dQ2_real_err,syst_dEm_real,syst_dEm_real_err,syst_dHcoll_real,syst_dHcoll_real_err,syst_dScoll_real,syst_dScoll_real_err
57,26272.487,162.238,24957.448,158.120,27225.198,165.161,24446.763,156.492,25207.790,158.913,25163.790,158.774
58,24624.776,157.063,25131.119,158.670,26254.158,162.182,25160.790,158.765,23621.092,153.829,25164.790,158.777
59,21715.737,147.499,25238.132,159.011,24573.106,156.897,25764.829,160.668,21640.382,147.236,25161.790,158.768
60,27839.197,167.009,25148.119,158.723,26324.829,162.401,25392.473,159.498,26375.473,162.551,25160.790,158.765
61,23245.763,152.606,25131.119,158.670,26779.513,163.801,25275.132,159.127,21759.724,147.644,25160.790,158.765
62,24436.763,156.460,25160.790,158.765,24733.777,157.410,24785.776,157.575,25234.790,158.998,25159.790,158.762
63,23451.776,153.284,25321.816,159.279,22847.066,151.284,25392.473,159.498,25423.790,159.591,25160.790,158.765
64,24262.460,155.911,25191.790,158.862,24184.106,155.653,25633.816,160.256,24760.119,157.496,25160.790,158.765
65,26780.842,163.803,24815.777,157.670,27702.211,166.603,24912.119,157.978,24927.790,158.029,25160.790,158.765
66,17211.276,131.297,25309.145,159.238,16970.934,130.375,25045.119,158.399,25504.790,159.844,25161.790,158.768
67,22971.079,151.698,24874.448,157.858,23076.066,152.039,25392.473,159.498,25101.790,158.579,25159.790,158.762
68,27044.540,164.616,24615.106,157.031,28636.250,169.394,25160.790,158.765,24331.448,156.128,25159.790,158.762
69,28427.974,168.795,25321.816,159.279,29437.960,171.757,25275.132,159.127,24008.105,155.086,25161.790,158.768
70,20811.026,144.384,25228.461,158.979,21935.710,148.234,24785.776,157.575,24172.105,155.614,25162.790,158.771
71,24109.421,155.407,25228.461,158.979,24510.106,156.697,24169.092,155.600,25694.132,160.438,25163.790,158.774
72,30842.987,175.807,24981.448,158.196,29928.645,173.185,25392.473,159.498,25911.803,161.117,25160.790,158.765
73,24394.118,156.330,24740.777,157.432,24843.448,157.759,25392.473,159.498,24904.790,157.956,25161.790,158.768
74,17322.276,131.719,25348.816,159.364,17837.935,133.659,25045.119,158.399,24404.448,156.362,25159.790,158.762
75,23288.749,152.743,25238.132,159.011,24046.434,155.209,24577.763,156.910,24874.790,157.862,25158.790,158.758
76,26264.184,162.221,25335.816,159.323,26969.526,164.384,24672.105,157.213,24815.790,157.675,25161.790,158.768
77,22483.066,150.076,25267.474,159.106,22289.395,149.428,24785.776,157.575,25661.461,160.335,25159.790,158.762
78,24987.815,158.227,25297.145,159.200,24253.106,155.874,25520.144,159.899,25423.790,159.591,25160.790,158.765
79,24827.460,157.713,25160.790,158.765,24510.106,156.697,25520.144,159.899,25130.790,158.670,25161.790,158.768
80,24085.435,155.334,25267.474,159.106,23658.750,153.949,25160.790,158.765,25504.790,159.844,25159.790,158.762
81,24781.447,157.563,24874.448,157.858,23939.434,154.864,25160.790,158.765,26338.473,162.437,25160.790,158.765
82,29643.974,172.360,25160.790,158.765,29852.645,172.965,25160.790,158.765,24981.790,158.200,25162.790,158.771
83,26475.540,162.878,25373.816,159.442,26832.184,163.963,25520.144,159.899,24260.105,155.897,25160.790,158.765
84,31853.026,178.668,25228.461,158.979,30069.658,173.595,25160.790,158.765,26559.815,163.119,25163.790,158.774
85,25765.815,160.667,25131.119,158.670,27780.211,166.836,25160.790,158.765,23367.421,153.001,25161.790,158.768
86,26908.842,164.194,25160.790,158.765,28372.553,168.605,24785.776,157.575,24220.105,155.768,25161.790,158.768
87,17929.973,134.017,25297.145,159.200,20343.342,142.750,25160.790,158.765,22056.066,148.647,25161.790,158.768
88,28933.579,170.268,25267.474,159.106,27840.211,167.016,25160.790,158.765,26025.803,161.470,25161.790,158.768
89,27210.198,165.115,25114.119,158.616,27146.526,164.921,25275.132,159.127,25160.790,158.765,25160.790,158.765
90,20069.329,141.782,25206.461,158.910,21194.013,145.700,24672.105,157.213,24260.105,155.897,25160.790,158.765
91,27266.855,165.284,25160.790,158.765,27018.526,164.533,24912.119,157.978,25643.461,160.279,25160.790,158.765
92,21703.724,147.454,25043.119,158.392,24967.119,158.152,24912.119,157.978,22188.737,149.094,25160.790,158.765
93,26913.868,164.217,25082.119,158.515,29114.605,170.807,24577.763,156.910,23896.434,154.725,25160.790,158.765
94,24386.105,156.300,25206.461,158.910,23374.408,153.020,25275.132,159.127,26086.473,161.659,25160.790,158.765
95,24682.131,157.253,25390.158,159.496,25160.790,158.765,24672.105,157.213,24952.790,158.108,25160.790,158.765
96,25111.461,158.611,24981.448,158.196,26061.145,161.582,24912.119,157.978,24673.119,157.220,25159.790,158.762
97,16671.250,129.214,25160.790,158.765,18115.276,134.695,24912.119,157.978,23404.092,153.122,25164.790,158.777
98,15902.250,126.203,24850.448,157.782,16311.593,127.818,24785.776,157.575,25160.790,158.765,25163.790,158.774
99,22266.369,149.342,25179.790,158.825,21654.697,147.279,25045.119,158.399,25983.803,161.340,25161.790,158.768
100,21185.040,145.678,25216.461,158.941,21244.684,145.875,25392.473,159.498,24815.790,157.675,25161.790,158.768
101,34422.802,185.749,25191.790,158.862,34014.157,184.652,24785.776,157.575,25794.132,160.750,25160.790,158.765
102,31994.026,179.062,25148.119,158.723,29928.645,173.185,25520.144,159.899,26531.815,163.033,25161.790,158.768
103,24195.447,155.692,25238.132,159.011,23760.750,154.280,25520.144,159.899,25186.790,158.847,25160.790,158.765
104,26649.197,163.408,25018.119,158.313,27291.869,165.364,25275.132,159.127,24604.119,157.000,25164.790,158.777
105,25572.776,160.053,25096.119,158.560,25617.461,160.198,24785.776,157.575,25561.790,160.023,25162.790,158.771
106,24234.106,155.813,25059.119,158.443,25160.790,158.765,25045.119,158.399,24442.448,156.483,25163.790,158.774
107,24403.157,156.372,25362.816,159.408,24115.434,155.431,25764.829,160.668,24673.119,157.220,25163.790,158.774
108,22870.750,151.368,24889.448,157.905,23601.750,153.764,25275.132,159.127,24542.119,156.803,25159.790,158.762
109,21767.395,147.671,25018.119,158.313,22112.710,148.830,25392.473,159.498,24693.119,157.284,25160.790,158.765
110,22744.079,150.948,25248.132,159.042,22901.066,151.462,25275.132,159.127,24797.119,157.614,25161.790,158.768
111,21264.710,145.953,24874.448,157.858,24046.434,155.209,24672.105,157.213,22948.421,151.626,25163.790,158.774
112,26101.803,161.705,25160.790,158.765,25989.474,161.359,24912.119,157.978,25521.790,159.898,25159.790,158.762
113,24223.776,155.782,24957.448,158.120,23421.079,153.174,25520.144,159.899,25877.803,161.011,25158.790,158.758
114,21471.724,146.665,25403.158,159.537,22847.066,151.284,24672.105,157.213,23896.434,154.725,25163.790,158.774
115,23721.750,154.153,25018.119,158.313,23374.408,153.020,24912.119,157.978,25933.803,161.185,25160.790,158.765
116,21742.368,147.577,24889.448,157.905,22112.710,148.830,25045.119,158.399,25101.790,158.579,25160.790,158.765
117,22739.079,150.931,25018.119,158.313,24046.434,155.209,25045.119,158.399,24041.105,155.193,25161.790,158.768
118,25782.500,160.724,25238.132,159.011,26905.855,164.189,24785.776,157.575,24404.448,156.362,25160.790,158.765
119,23216.092,152.507,25131.119,158.670,22590.066,150.432,25633.816,160.256,25423.790,159.591,25159.790,158.762
120,20562.698,143.523,24889.448,157.905,22427.066,149.889,25045.119,158.399,23432.092,153.214,25163.790,158.774
121,27228.224,165.178,25273.474,159.125,27018.526,164.533,25633.816,160.256,24760.119,157.496,25163.790,158.774
122,21435.395,146.543,25430.158,159.622,21887.710,148.072,24912.119,157.978,24641.119,157.118,25161.790,158.768
123,20098.697,141.898,25359.816,159.399,21825.039,147.859,25160.790,158.765,22987.421,151.754,25163.790,158.774
124,23177.079,152.375,25114.119,158.616,22646.066,150.618,24912.119,157.978,26067.473,161.600,25160.790,158.765
125,25414.802,159.567,24644.777,157.127,24843.448,157.759,25633.816,160.256,25813.132,160.809,25163.790,158.774
126,23967.092,154.950,25018.119,158.313,22796.066,151.115,25275.132,159.127,26480.473,162.873,25159.790,158.762
127,22841.421,151.273,25373.816,159.442,22112.710,148.830,25392.473,159.498,25544.790,159.970,25158.790,158.758
128,23122.434,152.203,25160.790,158.765,23992.434,155.035,25392.473,159.498,24041.105,155.193,25160.790,158.765
129,24153.447,155.557,25131.119,158.670,24253.106,155.874,25275.132,159.127,24981.790,158.200,25160.790,158.765
130,24382.105,156.288,24933.448,158.044,25870.803,160.989,25045.119,158.399,24041.105,155.193,25161.790,158.768
131,24185.447,155.660,25160.790,158.765,24687.777,157.264,25275.132,159.127,24542.119,156.803,25160.790,158.765
132,21989.711,148.416,24957.448,158.120,21472.026,146.656,25392.473,159.498,25729.132,160.547,25159.790,158.762
133,25802.473,160.778,25286.474,159.166,24790.448,157.591,24912.119,157.978,26315.473,162.366,25160.790,158.765
134,27342.197,165.515,25273.474,159.125,26457.500,162.811,25045.119,158.399,26005.803,161.408,25160.790,158.765
135,18797.276,137.204,25179.790,158.825,18660.947,136.707,25045.119,158.399,25445.790,159.660,25160.790,158.765
136,25872.460,160.992,24957.448,158.120,25271.790,159.114,25045.119,158.399,26086.473,161.659,25163.790,158.774
137,27103.185,164.787,24762.777,157.502,28193.553,168.073,25045.119,158.399,24720.119,157.369,25159.790,158.762
138,31507.671,177.692,25043.119,158.392,30490.658,174.803,25520.144,159.899,25778.132,160.700,25161.790,158.768
139,23833.763,154.521,25191.790,158.862,24843.448,157.759,25160.790,158.765,24105.105,155.399,25160.790,158.765
140,23458.421,153.298,25043.119,158.392,23076.066,152.039,25520.144,159.899,25344.790,159.343,25161.790,158.768
141,25724.184,160.548,25206.461,158.910,26324.829,162.401,25764.829,160.668,23980.105,154.996,25160.790,158.765
142,28625.605,169.369,25379.816,159.461,28636.250,169.394,25045.119,158.399,25038.790,158.380,25158.790,158.758
143,26885.855,164.128,25096.119,158.560,27500.211,165.995,24912.119,157.978,24904.790,157.956,25163.790,158.774
144,25056.460,158.437,25096.119,158.560,26061.145,161.582,25045.119,158.399,24366.448,156.240,25163.790,158.774
145,25015.131,158.308,25297.145,159.200,24382.106,156.288,25045.119,158.399,25794.132,160.750,25159.790,158.762
146,24943.448,158.076,25148.119,158.723,25385.790,159.472,25045.119,158.399,24848.790,157.779,25160.790,158.765
147,32171.395,179.566,25335.816,159.323,31610.711,177.993,24672.105,157.213,25893.803,161.061,25163.790,158.774
148,24128.435,155.473,25267.474,159.106,23710.750,154.118,25045.119,158.399,25616.461,160.195,25158.790,158.758
149,22372.737,149.710,25248.132,159.042,22700.066,150.797,25160.790,158.765,24720.119,157.369,25161.790,158.768
150,19601.026,140.132,24889.448,157.905,25022.790,158.330,25275.132,159.127,19833.027,140.957,25160.790,158.765
151,20929.342,144.788,25148.119,158.723,21069.013,145.271,24912.119,157.978,25257.790,159.070,25163.790,158.774
152,25688.486,160.428,24981.448,158.196,27018.526,164.533,24785.776,157.575,24472.448,156.579,25161.790,158.768
153,26981.513,164.416,25258.803,159.077,25931.803,161.179,25392.473,159.498,25832.803,160.871,25162.790,158.771
154,24867.118,157.836,25018.119,158.313,25870.803,160.989,25045.119,158.399,24442.448,156.483,25159.790,158.762
155,21300.027,146.068,25228.461,158.979,23264.066,152.656,24785.776,157.575,23331.421,152.884,25160.790,158.765
156,22855.408,151.314,25258.803,159.077,22590.066,150.432,25045.119,158.399,25477.790,159.760,25161.790,158.768
157,22051.369,148.621,25228.461,158.979,21472.026,146.656,24785.776,157.575,26168.473,161.913,25160.790,158.765
158,30228.316,174.049,25059.119,158.443,30181.658,173.917,25275.132,159.127,25207.790,158.913,25162.790,158.771
159,23722.408,154.153,24913.448,157.981,23142.066,152.256,24912.119,157.978,26283.473,162.267,25163.790,158.774
160,25352.802,159.372,25359.816,159.399,24253.106,155.874,24785.776,157.575,26490.144,162.904,25163.790,158.774
161,29295.619,171.340,25059.119,158.443,29250.618,171.208,25275.132,159.127,25207.790,158.913,25161.790,158.768
162,34368.473,185.604,25059.119,158.443,34420.828,185.751,25045.119,158.399,25369.790,159.422,25161.790,158.768
163,24027.448,155.152,25160.790,158.765,25271.790,159.114,25520.144,159.899,23589.092,153.725,25161.790,158.768
164,22780.408,151.066,25206.461,158.910,22289.395,149.428,25275.132,159.127,25561.790,160.023,25162.790,158.771
165,21286.052,146.029,24957.448,158.120,22112.710,148.830,25520.144,159.899,24080.105,155.318,25163.790,158.774
166,25540.802,159.961,25043.119,158.392,25271.790,159.114,25392.473,159.498,25318.790,159.262,25161.790,158.768
167,26960.145,164.340,25082.119,158.515,25870.803,160.989,25045.119,158.399,26417.473,162.680,25159.790,158.762
168,26754.197,163.729,25238.132,159.011,27982.882,167.444,25045.119,158.399,24080.105,155.318,25160.790,158.765
169,17912.947,133.944,25258.803,159.077,18660.947,136.707,24785.776,157.575,24442.448,156.483,25160.790,158.765
170,21931.052,148.221,25160.790,158.765,25442.790,159.650,24785.776,157.575,22019.066,148.522,25161.790,158.768
171,17602.960,132.786,25438.158,159.647,17837.935,133.659,25392.473,159.498,24366.448,156.240,25160.790,158.765
172,25121.119,158.638,25082.119,158.515,25578.461,160.076,24912.119,157.978,25038.790,158.380,25160.790,158.765
173,27508.868,166.019,25160.790,158.765,26832.184,163.963,25392.473,159.498,25561.790,160.023,25160.790,158.765
174,23911.763,154.773,25114.119,158.616,24626.777,157.070,24785.776,157.575,24848.790,157.779,25160.790,158.765
175,23005.737,151.809,25248.132,159.042,23264.066,152.656,25160.790,158.765,24797.119,157.614,25160.790,158.765
176,29040.948,170.594,25273.474,159.125,29437.960,171.757,24672.105,157.213,25186.790,158.847,25160.790,158.765
177,26743.527,163.695,25096.119,158.560,27840.211,167.016,25275.132,159.127,24135.105,155.495,25160.790,158.765
178,23751.447,154.260,25348.816,159.364,24626.777,157.070,25160.790,158.765,24080.105,155.318,25160.790,158.765
179,22780.052,151.058,24913.448,157.981,23468.750,153.331,24577.763,156.910,25234.790,158.998,25160.790,158.765
180,19721.974,140.544,25179.790,158.825,19767.645,140.708,24912.119,157.978,25344.790,159.343,25160.790,158.765
181,20801.711,144.358,25238.132,159.011,21825.039,147.859,25275.132,159.127,23817.434,154.469,25160.790,158.765
182,26056.486,161.570,25228.461,158.979,24733.777,157.410,25520.144,159.899,26067.473,161.600,25160.790,158.765
183,22927.408,151.552,25059.119,158.443,23710.750,154.118,24912.119,157.978,24673.119,157.220,25163.790,158.774
184,21565.724,146.985,25082.119,158.515,20893.013,144.664,25879.171,161.026,25344.790,159.343,25160.790,158.765
185,24544.803,156.817,25191.790,158.862,25756.461,160.631,25764.829,160.668,23404.092,153.122,25160.790,158.765
186,22678.066,150.724,25096.119,158.560,23816.421,154.462,24912.119,157.978,24260.105,155.897,25163.790,158.774
187,21165.013,145.601,24850.448,157.782,20726.342,144.085,25160.790,158.765,25983.803,161.340,25160.790,158.765
188,22670.750,150.706,24850.448,157.782,24115.434,155.431,25275.132,159.127,23859.434,154.605,25161.790,158.768
189,23681.750,154.024,24573.106,156.897,24626.777,157.070,24785.776,157.575,25130.790,158.670,25163.790,158.774
190,30657.698,175.292,25248.132,159.042,31061.684,176.437,25392.473,159.498,24510.448,156.700,25163.790,158.774
191,23333.421,152.890,25114.119,158.616,24324.106,156.102,25045.119,158.399,24296.776,156.016,25160.790,158.765
192,20693.013,143.971,25131.119,158.670,20006.987,141.559,25520.144,159.899,25714.132,160.501,25160.790,158.765
193,30039.987,173.508,25267.474,159.106,29320.618,171.413,25392.473,159.498,25423.790,159.591,25160.790,158.765
194,27187.553,165.053,25228.461,158.979,27780.211,166.836,25392.473,159.498,24331.448,156.128,25161.790,158.768
195,21973.408,148.371,25000.448,158.256,22236.724,149.250,25633.816,160.256,24573.119,156.902,25160.790,158.765
196,27026.513,164.553,25258.803,159.077,27080.526,164.721,24672.105,157.213,25504.790,159.844,25161.790,158.768
197,28329.250,168.486,25359.816,159.399,28246.553,168.231,25275.132,159.127,24904.790,157.956,25163.790,158.774
198,26945.171,164.303,25191.790,158.862,26511.500,162.976,24672.105,157.213,26053.473,161.557,25160.790,158.765
199,21995.079,148.446,24981.448,158.196,22533.066,150.243,25633.816,160.256,24296.776,156.016,25160.790,158.765
200,32473.724,180.405,25258.803,159.077,31192.684,176.807,25160.790,158.765,26053.473,161.557,25161.790,158.768
201,25261.777,159.078,24787.777,157.581,25271.790,159.114,25045.119,158.399,25643.461,160.279,25161.790,158.768
202,27232.882,165.189,25160.790,158.765,28310.553,168.421,25392.473,159.498,23980.105,154.996,25160.790,158.765
203,29294.631,171.341,25267.474,159.106,29320.618,171.413,25045.119,158.399,25130.790,158.670,25163.790,158.774
204,24838.144,157.752,25191.790,158.862,24253.106,155.874,25764.829,160.668,25130.790,158.670,25163.790,158.774
205,26625.184,163.330,25248.132,159.042,25578.461,160.076,25879.171,161.026,25369.790,159.422,25163.790,158.774
206,25550.829,160.001,25248.132,159.042,26779.513,163.801,25275.132,159.127,23817.434,154.469,25158.790,158.758
207,27305.514,165.398,25216.461,158.941,27146.526,164.921,24577.763,156.910,25854.803,160.940,25161.790,158.768
208,21349.053,146.245,25321.816,159.279,22646.066,150.618,24672.105,157.213,24041.105,155.193,25158.790,158.758
209,21533.724,146.876,25286.474,159.166,25508.461,159.857,25045.119,158.399,21226.382,145.823,25162.790,158.771
210,23321.750,152.851,25297.145,159.200,22427.066,149.889,24785.776,157.575,26417.473,162.680,25164.790,158.777
211,25530.829,159.938,25390.158,159.496,25271.790,159.114,25275.132,159.127,25069.790,158.478,25160.790,158.765
212,25820.500,160.843,25043.119,158.392,26390.829,162.605,25633.816,160.256,24296.776,156.016,25160.790,158.765
213,22359.724,149.662,25238.132,159.011,22236.724,149.250,24785.776,157.575,25616.461,160.195,25160.790,158.765
214,21121.053,145.463,25238.132,159.011,23939.434,154.864,25160.790,158.765,22135.737,148.916,25160.790,158.765
215,22304.724,149.478,25335.816,159.323,21709.697,147.465,25045.119,158.399,25794.132,160.750,25160.790,158.765
216,26376.500,162.562,25258.803,159.077,25271.790,159.114,25633.816,160.256,25676.461,160.382,25161.790,158.768
217,28041.224,167.621,24933.448,158.044,28134.553,167.898,25392.473,159.498,25101.790,158.579,25164.790,158.777
218,27842.198,167.018,24913.448,157.981,27780.211,166.836,25045.119,158.399,25600.790,160.144,25161.790,158.768
219,28665.579,169.479,24957.448,158.120,27634.211,166.398,25633.816,160.256,25854.803,160.940,25160.790,158.765
220,20206.987,142.263,25206.461,158.910,19411.303,139.433,25160.790,158.765,26168.473,161.913,25160.790,158.765
221,27682.579,166.554,24762.777,157.502,29320.618,171.413,25275.132,159.127,24080.105,155.318,25163.790,158.774
222,24604.447,157.000,25131.119,158.670,24184.106,155.653,25275.132,159.127,25521.790,159.898,25160.790,158.765
223,21382.394,146.362,25248.132,159.042,23020.066,151.855,25520.144,159.899,22987.421,151.754,25159.790,158.762
224,23297.434,152.777,25018.119,158.313,26832.184,163.963,24912.119,157.978,22188.737,149.094,25159.790,158.762
225,25912.487,161.124,25114.119,158.616,27840.211,167.016,25160.790,158.765,23469.092,153.335,25161.790,158.768
226,19071.987,138.217,24957.448,158.120,21069.013,145.271,25275.132,159.127,22863.750,151.345,25160.790,158.765
227,20159.671,142.103,25148.119,158.723,21594.697,147.075,24912.119,157.978,23745.092,154.232,25160.790,158.765
228,25825.816,160.854,25273.474,159.125,28246.553,168.231,24785.776,157.575,23234.421,152.566,25160.790,158.765
229,21132.013,145.487,25160.790,158.765,21367.355,146.297,24785.776,157.575,25257.790,159.070,25163.790,158.774
230,26981.842,164.416,25059.119,158.443,26511.500,162.976,25045.119,158.399,25832.803,160.871,25161.790,158.768
231,20648.040,143.823,25160.790,158.765,21412.026,146.451,25520.144,159.899,23939.105,154.864,25160.790,158.765
232,22884.408,151.410,24981.448,158.196,25442.790,159.650,25045.119,158.399,22902.421,151.474,25162.790,158.771
233,26771.855,163.780,25018.119,158.313,28566.579,169.187,24785.776,157.575,24080.105,155.318,25160.790,158.765
234,30758.973,175.564,25248.132,159.042,28714.250,169.624,25392.473,159.498,26611.815,163.279,25161.790,158.768
235,21582.684,147.029,24874.448,157.858,21069.013,145.271,25160.790,158.765,26037.803,161.507,25160.790,158.765
236,23285.750,152.733,25160.790,158.765,23816.421,154.462,24912.119,157.978,24848.790,157.779,25159.790,158.762
237,22047.066,148.616,25286.474,159.166,22796.066,151.115,25045.119,158.399,24331.448,156.128,25160.790,158.765
238,19762.000,140.695,25273.474,159.125,21412.026,146.451,24672.105,157.213,23589.092,153.725,25159.790,158.762
239,25338.158,159.333,25258.803,159.077,25508.461,159.857,25633.816,160.256,24442.448,156.483,25160.790,158.765
