# CaFe C12 MF Systematics Cuts Summary
# entry -> id for a particular combination of random gaussian-generated data analysis cuts  
# syst_total_real -> randoms-subtracted, integrated yield (varied all cuts simultaneously)
# syst_dVAR_real,err -> randoms-subtracted integrated yield (kept all cuts at central value, and varied only VAR)
entry,syst_total_real,syst_total_real_err,syst_dPm_max_real,syst_dPm_max_real_err,syst_dQ2_real,syst_dQ2_real_err,syst_dEm_real,syst_dEm_real_err,syst_dHcoll_real,syst_dHcoll_real_err,syst_dScoll_real,syst_dScoll_real_err
134,78377.737,280.032,72301.711,268.960,75479.053,274.805,71698.369,267.834,74522.710,273.057,71919.369,268.246
135,54526.262,233.565,71971.369,268.343,54055.592,232.554,71698.369,267.834,72740.040,269.772,71917.369,268.243
136,74387.368,272.808,71416.027,267.305,72263.369,268.887,71698.369,267.834,74779.710,273.528,71922.369,268.252
137,77203.066,277.926,70942.356,266.417,80036.422,282.981,71698.369,267.834,70615.697,265.804,71916.369,268.241
138,88834.513,298.137,71617.027,267.681,86230.499,293.735,72542.710,269.407,73808.710,271.747,71920.369,268.248
139,68065.014,260.959,72011.369,268.418,71050.697,266.621,71919.369,268.246,68810.684,262.385,71917.369,268.243
140,66706.002,258.339,71617.027,267.681,65933.329,256.839,72542.710,269.407,72437.040,269.210,71919.369,268.246
141,72657.383,269.621,72052.369,268.494,75165.053,274.233,72970.381,270.201,68386.684,261.575,71918.369,268.244
142,81399.448,285.384,72593.382,269.502,81268.764,285.152,71698.369,267.834,71572.369,267.599,71915.369,268.239
143,76833.394,277.259,71765.698,267.959,78299.737,279.893,71481.369,267.429,71157.697,266.822,71922.369,268.252
144,71630.368,267.707,71765.698,267.959,74467.053,272.957,71698.369,267.834,69534.356,263.761,71922.369,268.252
145,71808.382,268.042,72374.711,269.095,69705.697,264.087,71698.369,267.834,73869.710,271.859,71916.369,268.241
146,71433.026,267.337,71873.698,268.160,72634.369,269.576,71698.369,267.834,70991.697,266.511,71918.369,268.244
147,91479.552,302.547,72463.382,269.261,89031.525,298.469,71075.027,266.666,74171.710,272.414,71922.369,268.252
148,69236.028,263.196,72266.711,268.895,67848.342,260.543,71698.369,267.834,73279.710,270.772,71915.369,268.239
149,63989.658,253.026,72183.040,268.738,64951.657,254.920,71919.369,268.246,70615.697,265.804,71920.369,268.248
150,55776.290,236.231,71249.356,266.992,71577.369,267.608,72129.369,268.637,56436.961,237.626,71919.369,268.246
151,60281.960,245.583,71873.698,268.160,60427.960,245.881,71481.369,267.429,72230.040,268.826,71922.369,268.252
152,73686.368,271.520,71478.027,267.421,77056.737,277.663,71268.027,267.028,69817.356,264.297,71920.369,268.248
153,77023.395,277.602,72226.040,268.818,74113.383,272.308,72342.369,269.034,73993.710,272.087,71921.369,268.250
154,71141.355,266.790,71568.027,267.589,73958.712,272.023,71698.369,267.834,69736.356,264.143,71916.369,268.241
155,61050.633,247.144,72127.040,268.634,66444.001,257.832,71268.027,267.028,66500.341,257.943,71917.369,268.243
156,65450.671,255.899,72226.040,268.818,64589.657,254.209,71698.369,267.834,72803.710,269.891,71920.369,268.248
157,63720.316,252.491,72127.040,268.634,61511.646,248.078,71268.027,267.028,74991.710,273.915,71916.369,268.241
158,85381.473,292.282,71662.027,267.765,85269.815,292.092,72129.369,268.637,72076.369,268.539,71921.369,268.250
159,68299.001,261.404,71312.356,267.110,66103.001,257.170,71481.369,267.429,75376.381,274.617,71922.369,268.252
160,73275.711,270.764,72520.382,269.367,69380.697,263.471,71268.027,267.028,76037.381,275.818,71922.369,268.252
161,82917.762,288.029,71662.027,267.765,82806.104,287.836,72129.369,268.637,72076.369,268.539,71919.369,268.246
162,96305.908,310.424,71662.027,267.765,96191.580,310.241,71698.369,267.834,72514.040,269.353,71920.369,268.248
163,68240.684,261.296,71919.369,268.246,72263.369,268.887,72542.710,269.407,67324.341,259.535,71920.369,268.248
164,65093.330,255.198,72052.369,268.494,63779.987,252.610,72129.369,268.637,73061.710,270.369,71921.369,268.250
165,60539.303,246.109,71416.027,267.305,63262.317,251.583,72542.710,269.407,68712.684,262.198,71922.369,268.252
166,72831.698,269.941,71617.027,267.681,72263.369,268.887,72342.369,269.034,72370.040,269.086,71920.369,268.248
167,77485.382,278.430,71716.027,267.865,73958.712,272.023,71698.369,267.834,75803.381,275.393,71915.369,268.239
168,76008.066,275.768,72158.040,268.692,79544.751,282.110,71698.369,267.834,68712.684,262.198,71918.369,268.244
169,52198.580,228.524,72226.040,268.818,54055.592,232.554,71268.027,267.028,69736.356,264.143,71916.369,268.241
170,62936.302,250.931,71919.369,268.246,72800.369,269.883,71268.027,267.028,62761.644,250.585,71920.369,268.248
171,50998.250,225.883,72777.053,269.844,51824.250,227.704,72342.369,269.034,69534.356,263.761,71918.369,268.244
172,72125.027,268.628,71716.027,267.865,73120.369,270.476,71481.369,267.429,71572.369,267.599,71918.369,268.244
173,78222.078,279.756,71919.369,268.246,76561.737,276.771,72342.369,269.034,73061.710,270.369,71916.369,268.241
174,68741.014,262.251,71804.698,268.032,70388.697,265.377,71268.027,267.028,70991.697,266.511,71918.369,268.244
175,65630.002,256.248,72183.040,268.738,66444.001,257.832,71919.369,268.246,70804.697,266.160,71917.369,268.243
176,82901.775,288.003,72301.711,268.960,83335.775,288.756,71075.027,266.666,71997.369,268.392,71917.369,268.243
177,75924.724,275.615,71765.698,267.959,79182.751,281.468,72129.369,268.637,68923.684,262.600,71917.369,268.243
178,67784.356,260.422,72493.382,269.317,70388.697,265.377,71919.369,268.246,68712.684,262.198,71916.369,268.241
179,65796.317,256.569,71312.356,267.110,67145.672,259.190,70826.027,266.199,72158.369,268.691,71918.369,268.244
180,57030.947,238.870,71971.369,268.343,56940.276,238.679,71481.369,267.429,72437.040,269.210,71917.369,268.243
181,59387.301,243.757,72158.040,268.692,62473.317,250.010,72129.369,268.637,67945.684,260.731,71917.369,268.243
182,74361.052,272.763,72127.040,268.634,70740.697,266.039,72542.710,269.407,74746.710,273.467,71918.369,268.244
183,65813.659,256.605,71662.027,267.765,67848.342,260.543,71481.369,267.429,70439.027,265.471,71922.369,268.252
184,61232.303,247.513,71716.027,267.865,59937.960,244.882,73151.381,270.535,72437.040,269.210,71917.369,268.243
185,69472.026,263.643,72011.369,268.418,73650.040,271.454,72970.381,270.201,66757.341,258.440,71919.369,268.246
186,65109.002,255.230,71765.698,267.959,68187.684,261.195,71481.369,267.429,69222.356,263.169,71922.369,268.252
187,60943.289,246.925,71141.356,266.790,59503.960,243.994,71919.369,268.246,74437.710,272.902,71917.369,268.243
188,64838.001,254.698,71141.356,266.790,69053.697,262.850,72129.369,268.637,68060.684,260.951,71920.369,268.248
189,68322.000,261.448,70502.014,265.587,70388.697,265.377,71268.027,267.028,71834.369,268.088,71922.369,268.252
190,86021.169,293.379,72183.040,268.738,87625.512,296.102,72342.369,269.034,69909.356,264.471,71922.369,268.252
191,66715.015,258.359,71804.698,268.032,69536.697,263.767,71698.369,267.834,69321.356,263.357,71918.369,268.244
192,59332.631,243.644,71838.698,268.095,57524.618,239.902,72542.710,269.407,73626.710,271.412,71916.369,268.241
193,84766.117,291.224,72266.711,268.895,82977.104,288.133,72342.369,269.034,72675.040,269.652,71919.369,268.246
194,76943.395,277.458,72127.040,268.634,79021.407,281.180,72342.369,269.034,69428.356,263.560,71920.369,268.248
195,62388.975,249.839,71525.027,267.509,63602.317,252.257,72745.710,269.784,70123.027,264.875,71916.369,268.241
196,77651.407,278.733,72226.040,268.818,77237.737,277.989,71075.027,266.666,72864.710,270.004,71920.369,268.248
197,80258.435,283.376,72520.382,269.367,80202.422,283.274,72129.369,268.637,71157.697,266.822,71922.369,268.252
198,77736.724,278.883,72011.369,268.418,75656.724,275.128,71075.027,266.666,74697.710,273.378,71919.369,268.246
199,62429.645,249.921,71478.027,267.421,64431.657,253.898,72745.710,269.784,69321.356,263.357,71917.369,268.243
200,91837.208,303.136,72226.040,268.818,88010.854,296.754,71919.369,268.246,74697.710,273.378,71920.369,268.248
201,72547.697,269.414,71008.356,266.540,72263.369,268.887,71698.369,267.834,73353.710,270.908,71920.369,268.248
202,76866.067,277.319,71919.369,268.246,80378.422,283.585,72342.369,269.034,68386.684,261.575,71917.369,268.243
203,83047.446,288.257,72266.711,268.895,82977.104,288.133,71698.369,267.834,71834.369,268.088,71922.369,268.252
204,70401.711,265.404,72011.369,268.418,69380.697,263.471,72970.381,270.201,71834.369,268.088,71922.369,268.252
205,75272.723,274.430,72183.040,268.738,73120.369,270.476,73151.381,270.535,72514.040,269.353,71922.369,268.252
206,72656.382,269.619,72183.040,268.738,76397.066,276.472,72129.369,268.637,67945.684,260.731,71913.369,268.235
207,78655.736,280.528,72084.369,268.554,77406.737,278.293,70826.027,266.199,74057.710,272.205,71920.369,268.248
208,61466.972,247.987,72441.382,269.220,64761.657,254.547,71075.027,266.666,68616.684,262.015,71913.369,268.235
209,61535.631,248.124,72331.711,269.015,72976.369,270.209,71698.369,267.834,60473.631,245.974,71921.369,268.250
210,67354.002,259.590,72374.711,269.095,64092.987,253.229,71268.027,267.028,75803.381,275.393,71923.369,268.254
211,72919.382,270.106,72617.382,269.547,72263.369,268.887,72129.369,268.637,71663.369,267.769,71919.369,268.246
212,73105.039,270.448,71617.027,267.681,75321.053,274.517,72745.710,269.784,69321.356,263.357,71917.369,268.243
213,64409.988,253.854,72158.040,268.692,63602.317,252.257,71268.027,267.028,73279.710,270.772,71917.369,268.243
214,60391.302,245.808,72158.040,268.692,68527.684,261.845,71919.369,268.246,63151.314,251.362,71919.369,268.246
215,64091.001,253.228,72463.382,269.261,62144.317,249.351,71698.369,267.834,73869.710,271.859,71916.369,268.241
216,75004.724,273.941,72226.040,268.818,72263.369,268.887,72745.710,269.784,73483.710,271.148,71919.369,268.246
217,79497.080,282.025,71361.027,267.202,79876.422,282.698,72342.369,269.034,71756.369,267.942,71922.369,268.252
218,79477.737,281.989,71312.356,267.110,79021.407,281.180,71698.369,267.834,73204.710,270.633,71920.369,268.248
219,81283.079,285.174,71416.027,267.305,78640.737,280.501,72745.710,269.784,74057.710,272.205,71917.369,268.243
220,58498.948,241.923,72052.369,268.494,56005.605,236.712,71919.369,268.246,74991.710,273.915,71919.369,268.246
221,78331.737,279.950,70942.356,266.417,82977.104,288.133,72129.369,268.637,68712.684,262.198,71922.369,268.252
222,70307.369,265.225,71838.698,268.095,69225.697,263.177,72129.369,268.637,72916.710,270.101,71918.369,268.244
223,60705.303,246.446,72183.040,268.738,65778.329,256.537,72542.710,269.407,65548.999,256.090,71916.369,268.241
224,66622.343,258.179,71568.027,267.589,76561.737,276.771,71481.369,267.429,63284.986,251.628,71915.369,268.239
225,73621.382,271.403,71804.698,268.032,79182.751,281.468,71919.369,268.246,66979.341,258.870,71920.369,268.248
226,54488.934,233.486,71416.027,267.305,60427.960,245.881,72129.369,268.637,65164.999,255.339,71917.369,268.243
227,57875.630,240.635,71873.698,268.160,61842.317,248.744,71481.369,267.429,67751.684,260.359,71917.369,268.243
228,73653.382,271.462,72301.711,268.960,80202.422,283.274,71268.027,267.028,66284.670,257.523,71917.369,268.243
229,60916.303,246.873,71919.369,268.246,61214.975,247.478,71268.027,267.028,72230.040,268.826,71922.369,268.252
230,77314.723,278.125,71662.027,267.765,75656.724,275.128,71698.369,267.834,73993.710,272.087,71920.369,268.248
231,58776.303,242.500,71919.369,268.246,61352.975,247.757,72542.710,269.407,68296.684,261.403,71918.369,268.244
232,65477.657,255.949,71478.027,267.421,72800.369,269.883,71698.369,267.834,65288.999,255.582,71921.369,268.250
233,76365.054,276.412,71568.027,267.589,81085.093,284.829,71268.027,267.028,68712.684,262.198,71917.369,268.243
234,87443.448,295.784,72183.040,268.738,81447.764,285.466,72342.369,269.034,76461.381,276.585,71920.369,268.248
235,62086.289,249.229,71192.356,266.885,60427.960,245.881,71919.369,268.246,74637.710,273.268,71917.369,268.243
236,66885.014,258.688,71919.369,268.246,68187.684,261.195,71481.369,267.429,70991.697,266.511,71916.369,268.241
237,63007.657,251.078,72331.711,269.015,65110.329,255.231,71698.369,267.834,69428.356,263.560,71919.369,268.246
238,57068.947,238.950,72301.711,268.960,61352.975,247.757,71075.027,266.666,67324.341,259.535,71916.369,268.241
239,71894.369,268.200,72226.040,268.818,72976.369,270.209,72745.710,269.784,69736.356,264.143,71918.369,268.244
