# CaFe Ca40 SRC Systematics Cuts Summary
# entry -> id for a particular combination of random gaussian-generated data analysis cuts  
# syst_total_real -> randoms-subtracted, integrated yield (varied all cuts simultaneously)
# syst_dVAR_real,err -> randoms-subtracted integrated yield (kept all cuts at central value, and varied only VAR)
entry,syst_total_real,syst_total_real_err,syst_dPm_min_real,syst_dPm_min_real_err,syst_dPm_max_real,syst_dPm_max_real_err,syst_dQ2_real,syst_dQ2_real_err,syst_dXbj_real,syst_dXbj_real_err,syst_dthrq_real,syst_dthrq_real_err,syst_dHcoll_real,syst_dHcoll_real_err,syst_dScoll_real,syst_dScoll_real_err
17,8706.421,97.872,8483.632,95.801,8811.816,97.933,7916.921,92.593,8912.750,98.582,7021.434,87.347,8851.803,97.961,8236.224,94.462
18,12084.368,114.678,8763.395,97.300,7932.421,92.587,8222.553,94.387,10109.500,105.622,10435.184,106.070,7354.790,89.247,8235.224,94.456
19,8484.237,96.118,7956.461,92.917,8665.579,97.062,8394.066,95.385,8090.605,93.536,8033.079,93.303,8587.553,96.473,8236.224,94.462
20,5879.947,79.623,8274.237,94.670,8148.092,93.924,8183.842,94.158,7471.289,89.620,6278.855,82.639,8432.737,95.590,8239.224,94.477
21,7178.369,87.826,8199.197,94.251,7570.487,90.281,8382.053,95.315,7765.763,91.506,7842.658,92.229,8559.540,96.321,8235.224,94.456
22,6967.197,86.517,8533.645,96.068,8894.987,98.443,8276.276,94.701,7025.026,86.753,8202.868,94.273,7429.842,89.696,8236.224,94.462
23,10387.250,105.718,8941.447,98.237,8354.066,95.175,8084.461,93.603,8169.395,94.021,9784.158,102.782,8229.882,94.423,8239.224,94.477
24,6675.500,85.577,7183.145,88.481,8587.724,96.563,7970.000,92.922,8535.697,96.279,7875.013,92.416,7512.934,90.209,8239.224,94.477
25,5679.934,77.923,7738.697,91.686,7500.382,89.833,8192.526,94.214,7119.158,87.368,7821.316,92.109,8087.079,93.592,8238.895,94.478
26,6443.316,83.107,7738.697,91.686,7795.895,91.742,7924.592,92.637,7327.408,88.693,8339.618,95.040,8274.263,94.684,8241.895,94.494
27,12154.408,115.000,9670.987,101.983,8604.434,96.672,7620.618,90.813,9703.421,103.323,10009.618,103.934,7796.145,91.879,8236.224,94.462
28,8246.316,94.388,8533.645,96.068,8113.395,93.723,7637.303,90.915,8320.013,94.969,8313.934,94.895,8605.908,96.580,8238.895,94.478
29,7892.026,93.587,7457.250,90.075,8625.790,96.793,8330.618,94.992,9446.158,101.779,7185.882,88.348,8104.421,93.689,8239.224,94.477
30,3153.750,57.978,7956.461,92.917,6452.513,83.080,6640.013,84.693,7673.276,90.915,5434.553,76.952,8432.737,95.590,8240.895,94.489
31,5480.039,76.264,8312.250,94.877,8200.474,94.228,8530.842,96.156,5586.079,76.982,7587.500,90.749,8401.053,95.415,8236.224,94.462
32,8477.921,95.575,8816.079,97.579,8245.566,94.516,8138.487,93.906,8023.145,93.107,8212.868,94.326,8250.895,94.542,8236.224,94.462
33,10291.750,106.754,7419.579,89.863,8316.316,94.933,8273.605,94.685,10109.500,105.622,8785.895,97.500,8295.605,94.801,8236.224,94.462
34,10949.250,109.107,8154.184,94.005,8426.829,95.607,8482.474,95.886,8660.263,97.043,9458.987,101.103,8584.882,96.457,8240.895,94.489
35,7179.711,88.779,7698.000,91.447,7842.632,92.035,7928.605,92.666,9402.039,101.504,7176.211,88.291,8593.237,96.512,8236.224,94.462
36,9097.329,99.470,8443.618,95.585,8316.316,94.933,8394.066,95.385,8556.092,96.417,7975.395,92.984,8587.553,96.473,8238.895,94.478
37,7622.171,91.307,8718.711,97.061,8641.829,96.896,8010.395,93.172,8736.461,97.536,6897.303,86.558,7988.303,93.004,8240.895,94.489
38,15599.421,132.671,7653.658,91.199,8923.711,98.618,8394.066,95.385,11281.421,112.335,9723.803,102.477,8250.895,94.542,8236.224,94.462
39,8890.013,98.936,7653.658,91.199,8017.224,93.117,7726.697,91.439,10109.500,105.622,8423.013,95.509,8364.697,95.213,8242.895,94.499
40,8735.119,97.012,8398.605,95.342,8239.224,94.477,8455.119,95.732,7719.329,91.197,8390.987,95.328,8758.697,97.430,8239.224,94.477
41,4610.803,70.167,7913.776,92.678,8113.395,93.723,8616.921,96.644,5923.421,79.358,6285.855,82.682,8389.382,95.351,8236.224,94.462
42,9453.895,101.197,8626.342,96.566,8766.750,97.669,7704.013,91.305,8375.763,95.305,9038.039,98.858,8208.882,94.312,8239.224,94.477
43,11842.974,113.447,8986.461,98.473,8458.869,95.795,8162.829,94.040,9184.237,100.192,9619.434,101.949,8171.829,94.088,8235.224,94.456
44,7454.789,89.990,7870.421,92.432,8226.197,94.395,8591.237,96.502,8061.566,93.359,7643.868,91.078,8347.342,95.110,8235.224,94.456
45,7411.908,89.075,8443.618,95.585,8820.171,97.987,8440.776,95.653,6624.592,84.156,8483.395,95.850,8159.474,94.010,8239.224,94.477
46,9364.250,100.928,8483.632,95.801,8832.526,98.061,8636.605,96.754,8192.803,94.185,8034.750,93.314,8352.355,95.143,8239.224,94.477
47,5411.605,76.185,8398.605,95.342,7932.421,92.587,8254.908,94.570,7143.868,87.535,6438.974,83.673,7917.579,92.592,8240.895,94.489
48,7687.974,90.830,8816.079,97.579,7623.921,90.632,7924.592,92.637,8061.566,93.359,7958.382,92.885,8537.184,96.194,8241.895,94.494
49,10262.197,106.201,7738.697,91.686,7659.645,90.860,8605.908,96.580,10027.684,105.164,8714.842,97.108,8494.500,95.963,8238.895,94.478
50,10652.500,107.700,8312.250,94.877,8896.000,98.455,8651.289,96.839,8346.395,95.133,8992.013,98.612,8389.382,95.351,8236.224,94.462
51,8534.487,95.818,9025.145,98.678,7407.290,89.262,7985.684,93.016,8712.395,97.379,8313.934,94.895,8507.842,96.037,8237.224,94.467
52,5024.316,73.177,7531.289,90.506,8132.408,93.831,8261.250,94.608,6086.921,80.484,8461.040,95.722,7523.276,90.271,8236.224,94.462
53,7977.013,93.501,8239.224,94.477,8316.316,94.933,7713.026,91.361,9184.237,100.192,7286.618,88.955,8610.592,96.613,8240.895,94.489
54,10406.237,106.895,7653.658,91.199,8518.290,96.150,8440.105,95.647,9364.579,101.256,9195.487,99.708,8092.750,93.624,8239.224,94.477
55,12431.908,117.551,9165.197,99.411,8801.803,97.875,8248.908,94.538,10442.316,107.565,8055.434,93.434,8408.053,95.452,8239.224,94.477
56,7241.855,89.396,8483.632,95.801,8257.250,94.587,8156.829,94.008,9761.513,103.648,6482.671,83.952,7884.224,92.400,8240.895,94.489
57,8670.158,97.552,8443.618,95.585,8323.658,94.976,8408.750,95.471,9339.868,101.113,7286.618,88.955,8259.908,94.596,8240.895,94.489
58,5377.882,75.926,8274.237,94.670,7603.224,90.500,8344.671,95.094,7504.645,89.818,6571.750,84.527,7784.474,91.813,8243.895,94.504
59,5363.184,75.809,7827.066,92.185,8239.224,94.477,8162.829,94.040,6856.776,85.632,7852.658,92.284,7159.658,88.073,8239.895,94.483
60,7226.592,88.790,7827.066,92.185,8178.132,94.105,8347.013,95.111,8432.526,95.653,7042.447,87.475,8707.316,97.142,8236.224,94.462
61,12953.842,120.000,8816.079,97.579,8820.171,97.987,8382.053,95.315,10708.224,109.057,9312.553,100.326,7205.355,88.349,8236.224,94.462
62,5897.711,79.377,7913.776,92.678,7795.895,91.742,8187.184,94.181,6711.329,84.711,7908.697,92.608,8268.250,94.645,8235.224,94.456
63,8138.053,94.203,8855.079,97.779,8291.290,94.787,7928.605,92.666,8930.790,98.693,7263.934,88.818,8334.987,95.034,8237.224,94.467
64,4583.987,69.631,8274.237,94.670,7445.000,89.498,8114.803,93.770,5762.908,78.225,6890.303,86.517,8123.776,93.804,8237.224,94.467
65,8366.882,95.146,9424.908,100.731,8113.395,93.723,8440.776,95.653,8556.092,96.417,7046.118,87.498,8171.829,94.088,8236.224,94.462
66,5553.316,77.353,7006.408,87.436,8279.605,94.716,6864.210,86.121,7247.671,88.203,8233.882,94.445,8352.355,95.143,8239.224,94.477
67,9031.184,99.566,7738.697,91.686,8373.105,95.296,7961.987,92.872,9256.079,100.637,8618.461,96.586,8216.882,94.355,8235.224,94.456
68,7059.184,87.800,8584.658,96.340,7751.171,91.467,8498.829,95.983,9382.961,101.371,6561.079,84.462,7988.303,93.004,8235.224,94.456
69,10906.684,109.263,7913.776,92.678,7941.776,92.650,8548.855,96.257,9682.026,103.190,9629.105,101.999,7895.895,92.466,8239.224,94.477
70,10435.829,106.376,8443.618,95.585,7325.908,88.778,7782.105,91.782,10404.145,107.308,10145.355,104.618,7949.605,92.779,8239.895,94.483
71,8824.000,98.427,8239.224,94.477,8440.513,95.688,8156.829,94.008,9210.289,100.348,7620.184,90.938,8432.737,95.590,8241.895,94.494
72,7848.658,91.901,8443.618,95.585,8641.829,96.896,8570.197,96.372,7218.961,88.015,7814.316,92.071,8499.842,95.995,8237.224,94.467
73,6332.921,82.201,7827.066,92.185,7739.158,91.394,8196.868,94.241,6797.395,85.256,8756.211,97.339,8164.145,94.037,8239.224,94.477
74,8473.421,97.189,8533.645,96.068,8323.658,94.976,7054.066,87.324,11526.763,113.718,7427.724,89.803,8009.329,93.131,8235.224,94.456
75,11079.171,110.570,8443.618,95.585,8603.421,96.660,8096.132,93.668,9996.316,104.998,8662.816,96.827,8159.474,94.010,8235.224,94.456
76,8749.698,97.555,7738.697,91.686,8569.382,96.463,8391.066,95.369,8257.605,94.600,8901.632,98.128,8136.461,93.881,8239.895,94.483
77,8128.158,93.498,8533.645,96.068,8299.974,94.842,7843.171,92.149,7693.632,91.039,8569.776,96.324,8418.395,95.510,8235.224,94.456
78,11315.158,112.072,7485.276,90.244,8433.500,95.644,8122.474,93.813,10419.895,107.420,9132.776,99.371,8334.987,95.034,8236.224,94.462
79,7712.461,91.231,7698.000,91.447,8113.395,93.723,8156.829,94.008,7805.855,91.775,8977.671,98.534,8229.882,94.423,8239.895,94.483
80,5960.105,80.016,7956.461,92.917,7691.368,91.065,8039.750,93.341,7611.790,90.492,7111.513,87.906,8352.355,95.143,8236.224,94.462
81,8433.790,95.796,8533.645,96.068,8665.579,97.062,8075.789,93.555,8216.513,94.334,7476.750,90.091,8695.645,97.079,8237.224,94.467
82,6961.487,86.459,8668.684,96.789,8047.618,93.313,8569.526,96.366,7562.053,90.178,7058.789,87.573,8186.842,94.174,8239.895,94.483
83,6385.369,82.989,8483.632,95.801,8527.290,96.197,8384.395,95.332,7471.289,89.620,6645.158,85.004,7966.618,92.878,8236.224,94.462
84,9447.461,101.115,7698.000,91.447,8074.671,93.486,8573.868,96.393,8090.605,93.536,9509.355,101.369,8794.408,97.636,8240.895,94.489
85,6496.342,83.241,8154.184,94.005,8220.526,94.362,8445.776,95.679,6422.026,82.804,9115.092,99.273,7701.750,91.331,8239.895,94.483
86,11768.250,113.532,8898.092,98.005,8555.026,96.377,8485.474,95.902,9577.119,102.563,8882.947,98.024,7956.276,92.817,8239.224,94.477
87,6517.526,84.073,8005.474,93.188,8366.092,95.252,7508.171,90.129,8239.224,94.477,8167.184,94.075,7278.066,88.784,8238.895,94.478
88,9788.882,103.155,8354.263,95.105,8889.974,98.411,8449.447,95.700,8119.645,93.712,8583.118,96.398,8546.526,96.247,8238.895,94.478
89,6923.947,85.736,8398.605,95.342,7780.211,91.647,8401.408,95.428,6333.882,82.183,9202.158,99.744,8239.224,94.477,8236.224,94.462
90,7717.395,91.586,7097.447,87.978,7911.750,92.473,7656.987,91.033,8753.842,97.650,9647.776,102.092,7966.618,92.878,8236.224,94.462
91,6324.250,82.347,8005.474,93.188,7730.132,91.331,8394.066,95.385,7218.961,88.015,7555.487,90.565,8408.053,95.452,8236.224,94.462
92,6685.184,85.255,7370.882,89.574,8279.605,94.716,8213.882,94.339,8192.803,94.185,8437.026,95.589,7329.763,89.092,8236.224,94.462
93,6148.171,81.223,7146.118,88.256,7325.908,88.778,8533.842,96.172,7562.053,90.178,9147.447,99.447,7859.540,92.257,8239.224,94.477
94,10136.987,105.510,7956.461,92.917,7878.382,92.274,8004.368,93.125,10127.908,105.744,8787.895,97.511,8584.882,96.457,8236.224,94.462
95,8880.276,98.515,9204.539,99.613,8905.355,98.513,8239.224,94.477,8630.895,96.874,7097.158,87.812,8178.500,94.125,8239.224,94.477
96,8440.289,95.570,8584.658,96.340,8138.421,93.870,8332.961,95.009,8458.895,95.809,8045.421,93.374,8092.750,93.624,8235.224,94.456
97,8211.658,94.736,7784.382,91.944,7739.158,91.394,7102.461,87.635,10731.934,109.185,9182.145,99.637,7712.421,91.392,8241.895,94.494
98,5965.237,79.714,8816.079,97.579,8148.092,93.924,6691.053,85.017,6830.079,85.458,8184.526,94.171,8239.224,94.477,8240.895,94.489
99,8813.829,97.440,7870.421,92.432,8342.684,95.090,7740.039,91.516,7805.855,91.775,9985.592,103.805,8529.184,96.152,8239.224,94.477
100,5538.158,76.937,7870.421,92.432,8543.316,96.294,7670.329,91.111,6162.711,81.029,7890.026,92.505,8136.461,93.881,8239.224,94.477
101,8689.316,96.706,7698.000,91.447,7431.645,89.411,8647.618,96.818,8090.605,93.536,9744.803,102.579,8463.447,95.773,8236.224,94.462
102,8264.816,94.222,8398.605,95.342,8166.118,94.034,8570.197,96.372,7441.908,89.429,8177.184,94.128,8782.724,97.567,8238.895,94.478
103,5720.303,78.417,6964.053,87.181,7500.382,89.833,8051.763,93.412,7541.000,90.032,8388.987,95.317,8250.895,94.542,8236.224,94.462
104,13279.053,121.160,8898.092,98.005,8596.066,96.610,8415.750,95.508,10442.316,107.565,9003.013,98.667,8070.737,93.500,8242.895,94.499
105,7309.289,88.711,8668.684,96.789,8366.092,95.252,8283.947,94.744,7588.092,90.344,7176.211,88.291,8371.697,95.249,8239.895,94.483
106,9690.960,102.231,8584.658,96.340,7867.026,92.200,8239.224,94.477,8630.895,96.874,9451.974,101.062,8022.000,93.201,8240.895,94.489
107,4695.316,71.127,7485.276,90.244,8856.224,98.197,8105.803,93.722,6310.855,82.026,6244.158,82.410,8092.750,93.624,8241.895,94.494
108,8169.132,93.880,8443.618,95.585,8440.513,95.688,8032.079,93.297,7900.276,92.335,8535.092,96.135,8051.368,93.377,8235.224,94.456
109,9581.750,102.082,8239.224,94.477,8610.776,96.709,7821.474,92.015,8753.842,97.650,9222.500,99.850,8104.421,93.689,8236.224,94.462
110,6261.447,81.679,8398.605,95.342,8844.882,98.135,7933.289,92.701,6011.868,79.984,8282.908,94.718,8127.790,93.832,8238.895,94.478
111,7054.724,87.132,8199.197,94.251,8488.579,95.973,8096.132,93.668,7541.000,90.032,8354.303,95.126,7567.961,90.528,8240.895,94.489
112,6332.303,82.830,7738.697,91.686,7603.224,90.500,8330.618,94.992,8320.013,94.969,7175.211,88.285,8357.026,95.170,8236.224,94.462
113,11028.250,110.826,7784.382,91.944,8472.553,95.875,8010.395,93.172,10522.500,108.022,8578.776,96.371,8482.829,95.899,8235.224,94.456
114,7171.684,88.532,7913.776,92.678,8148.092,93.924,7928.605,92.666,8912.750,98.582,7619.513,90.932,7859.540,92.257,8240.895,94.489
115,6103.618,80.607,8898.092,98.005,7911.750,92.473,8004.368,93.125,6422.026,82.804,7083.145,87.725,8507.842,96.037,8236.224,94.462
116,9654.671,103.849,8312.250,94.877,8226.197,94.395,7821.474,92.015,11241.000,112.116,7703.882,91.414,8216.882,94.355,8236.224,94.462
117,6385.158,82.661,7050.763,87.702,8017.224,93.117,8096.132,93.668,6881.158,85.802,10347.790,105.629,7903.237,92.510,8238.895,94.478
118,8072.974,93.104,7784.382,91.944,8188.474,94.164,8389.395,95.358,7504.645,89.818,9792.829,102.826,8009.329,93.131,8237.224,94.467
119,6950.974,85.908,8898.092,98.005,8587.724,96.563,7897.250,92.485,6086.921,80.484,8563.105,96.288,8334.987,95.034,8235.224,94.456
120,6270.013,82.882,7784.382,91.944,8257.250,94.587,7859.539,92.257,8753.842,97.650,6929.026,86.774,7721.763,91.447,8241.895,94.494
121,5130.040,73.709,7370.882,89.574,7987.513,92.934,8394.066,95.385,5383.566,75.536,9905.540,103.394,8123.776,93.804,8241.895,94.494
122,5687.513,77.916,8398.605,95.342,8017.224,93.117,7777.092,91.747,6711.329,84.711,7256.263,88.772,8087.079,93.592,8239.224,94.477
123,6791.289,85.548,9204.539,99.613,7456.684,89.573,7771.079,91.707,8951.816,98.813,7428.724,89.809,7580.961,90.600,8241.895,94.494
124,8901.789,97.870,8199.197,94.251,8477.566,95.908,7907.250,92.539,7644.224,90.727,9505.355,101.349,8569.211,96.374,8236.224,94.462
125,8499.289,96.224,8274.237,94.670,8407.132,95.488,8196.868,94.241,8535.697,96.279,7820.316,92.103,8468.790,95.806,8240.895,94.489
126,9260.895,99.907,8005.474,93.188,7941.776,92.650,7924.592,92.637,8169.395,94.021,9790.829,102.816,8760.697,97.441,8236.224,94.462
127,6706.316,85.261,7050.763,87.702,8113.395,93.723,7821.474,92.015,7866.908,92.136,8545.092,96.187,8364.697,95.213,8235.224,94.456
128,9940.211,104.203,8483.632,95.801,7445.000,89.498,8084.461,93.603,10522.500,108.022,9082.066,99.094,7903.237,92.510,8236.224,94.462
129,5204.895,74.787,6899.342,86.784,8064.974,93.417,8122.474,93.813,6600.579,84.006,8267.908,94.638,8186.842,94.174,8236.224,94.462
130,6850.105,85.784,7784.382,91.944,8138.421,93.870,8313.618,94.903,7386.500,89.077,8547.763,96.203,7903.237,92.510,8239.224,94.477
131,7949.013,92.277,8443.618,95.585,8363.737,95.228,8183.842,94.158,7299.053,88.520,8963.329,98.457,8051.368,93.377,8236.224,94.462
132,6957.237,86.482,8005.474,93.188,6750.868,85.065,7713.026,91.361,8951.816,98.813,8714.500,97.102,8446.750,95.670,8236.224,94.462
133,9108.842,99.451,8443.618,95.585,8257.250,94.587,8192.526,94.214,8535.697,96.279,8185.526,94.177,8680.645,97.002,8239.224,94.477
134,9204.132,100.073,8199.197,94.251,8291.290,94.787,8358.013,95.168,8598.171,96.675,8351.303,95.110,8542.526,96.226,8237.224,94.467
135,5846.500,79.759,7457.250,90.075,8113.395,93.723,7205.882,88.273,8257.605,94.600,7163.211,88.217,8340.000,95.067,8236.224,94.462
136,8903.947,98.805,7419.579,89.863,7698.053,91.112,8248.908,94.538,9603.526,102.728,8628.132,96.638,8584.882,96.457,8241.895,94.494
137,10367.197,107.160,8718.711,97.061,8426.829,95.607,8473.461,95.832,10298.579,106.706,7602.171,90.832,8111.092,93.727,8235.224,94.456
138,10219.185,106.617,8064.145,93.504,8257.250,94.587,8586.895,96.474,10419.895,107.420,7626.184,90.971,8458.763,95.740,8238.895,94.478
139,10887.369,109.334,8584.658,96.340,8433.500,95.644,8196.868,94.241,9761.513,103.648,8944.658,98.360,7925.592,92.643,8236.224,94.462
140,5971.763,80.497,7913.776,92.678,8350.355,95.133,7961.987,92.872,7866.908,92.136,6442.658,83.705,8301.605,94.832,8239.224,94.477
141,7417.763,89.585,8354.263,95.105,8945.763,98.756,8347.013,95.111,7588.092,90.344,7587.500,90.749,7884.224,92.400,8237.224,94.467
142,8350.540,94.530,8816.079,97.579,7570.487,90.281,8498.829,95.983,7781.145,91.617,8554.434,96.240,8200.539,94.263,8235.224,94.456
143,9181.724,99.257,9025.145,98.678,6869.342,85.840,8429.092,95.582,8878.395,98.397,8944.658,98.360,8164.145,94.037,8240.895,94.489
144,5385.803,75.926,7956.461,92.917,8685.276,97.179,8332.961,95.009,6162.711,81.029,7153.540,88.160,7997.974,93.058,8241.895,94.494
145,8385.855,95.232,8005.474,93.188,8477.566,95.908,8138.487,93.906,7805.855,91.775,8747.197,97.286,8463.447,95.773,8236.224,94.462
146,8574.855,96.564,8154.184,94.005,7867.026,92.200,8261.250,94.608,8951.816,98.813,8439.697,95.606,8151.474,93.968,8237.224,94.467
147,11491.697,112.358,8005.474,93.188,8569.382,96.463,8616.921,96.644,9364.579,101.256,8947.658,98.375,8494.500,95.963,8241.895,94.494
148,9125.303,99.263,8941.447,98.237,8089.355,93.574,8044.763,93.375,8403.474,95.473,8467.382,95.760,8401.053,95.415,8235.224,94.456
149,6064.132,80.473,8199.197,94.251,8299.974,94.842,7916.921,92.593,6441.053,82.935,8035.421,93.320,8111.092,93.727,8238.895,94.478
150,6579.829,85.597,8855.079,97.779,8316.316,94.933,8222.553,94.387,10708.224,109.057,6171.461,81.949,6605.908,84.626,8237.224,94.467
151,7117.474,87.728,7457.250,90.075,7987.513,92.934,7637.303,90.915,8119.645,93.712,8772.224,97.428,8274.263,94.684,8240.895,94.489
152,7976.329,93.488,8533.645,96.068,8477.566,95.908,8394.066,95.385,9031.947,99.284,6931.026,86.785,8036.013,93.283,8239.224,94.477
153,6702.816,85.337,9073.842,98.940,8426.829,95.607,8320.618,94.939,8239.224,94.477,5711.434,78.866,8476.474,95.855,8239.895,94.483
154,5821.368,78.889,8443.618,95.585,7523.079,89.976,8313.618,94.903,7541.000,90.032,6804.250,85.988,8022.000,93.201,8236.224,94.462
155,6092.566,82.140,7870.421,92.432,7345.921,88.898,7985.684,93.016,11163.474,111.683,6676.842,85.201,7684.395,91.224,8236.224,94.462
156,7982.211,92.743,8105.500,93.737,7956.447,92.731,7897.250,92.485,8045.526,93.252,8860.934,97.905,8347.342,95.110,8239.895,94.483
157,6193.724,81.229,7956.461,92.917,8433.500,95.644,7713.026,91.361,6011.868,79.984,8682.487,96.930,8610.592,96.613,8236.224,94.462
158,9260.000,100.617,7738.697,91.686,8349.040,95.135,8579.211,96.426,8828.276,98.081,8626.461,96.627,8259.908,94.596,8239.895,94.483
159,9315.776,100.618,7827.066,92.185,7867.026,92.200,7970.000,92.922,8930.790,98.693,9217.500,99.825,8667.632,96.928,8241.895,94.494
160,6066.197,80.527,8483.632,95.801,7456.684,89.573,8122.474,93.813,7327.408,88.693,6793.237,85.917,8765.039,97.467,8241.895,94.494
161,12268.250,115.857,8443.618,95.585,8308.645,94.890,8539.513,96.204,9577.119,102.563,9440.974,101.007,8259.908,94.596,8239.224,94.477
162,10802.776,108.981,8855.079,97.779,8458.869,95.795,8650.289,96.834,9577.119,102.563,7770.289,91.817,8314.618,94.908,8239.895,94.483
163,8842.105,97.385,8718.711,97.061,8720.658,97.385,8248.908,94.538,7471.289,89.620,9453.987,101.078,7770.789,91.729,8239.224,94.477
164,8336.105,94.224,8986.461,98.473,8232.882,94.439,7843.171,92.149,6901.539,85.949,9509.355,101.369,8371.697,95.249,8239.895,94.483
165,8397.789,95.608,8274.237,94.670,8832.526,98.061,7821.474,92.015,8432.526,95.653,8312.934,94.890,7917.579,92.592,8241.895,94.494
166,8919.066,97.589,8941.447,98.237,7878.382,92.274,8248.908,94.538,7611.790,90.492,9124.763,99.324,8295.605,94.801,8238.895,94.478
167,6128.487,81.091,8584.658,96.340,8266.934,94.647,8313.618,94.903,6948.908,86.244,6319.868,82.895,8726.329,97.246,8235.224,94.456
168,7582.711,90.655,7913.776,92.678,8323.658,94.976,8459.119,95.753,8061.566,93.359,8149.171,93.972,7917.579,92.592,8237.224,94.467
169,6496.184,83.345,8941.447,98.237,8734.355,97.471,7205.882,88.273,6856.776,85.632,7793.974,91.956,8022.000,93.201,8236.224,94.462
170,5640.855,78.048,7784.382,91.944,8074.671,93.486,8266.934,94.647,7693.632,91.039,7342.645,89.284,7267.395,88.722,8239.224,94.477
171,7764.355,91.458,8483.632,95.801,8392.119,95.402,7054.066,87.324,8192.803,94.185,9099.750,99.192,7997.974,93.058,8237.224,94.467
172,9593.342,102.102,8483.632,95.801,8818.171,97.976,8276.276,94.701,8320.013,94.969,8646.474,96.738,8200.539,94.263,8236.224,94.462
173,12223.908,115.661,9468.592,100.956,8628.132,96.810,8384.395,95.332,9545.737,102.386,8456.368,95.695,8371.697,95.249,8236.224,94.462
174,6038.289,80.822,8718.711,97.061,7718.776,91.256,8170.171,94.083,8432.526,95.653,6174.132,81.968,8151.474,93.968,8237.224,94.467
175,5786.579,78.802,7225.842,88.739,8420.158,95.570,7985.684,93.016,6441.053,82.935,8862.934,97.915,8127.790,93.832,8236.224,94.462
176,9310.829,100.620,8199.197,94.251,8793.776,97.820,8548.855,96.257,8192.803,94.185,8526.421,96.088,8250.895,94.542,8236.224,94.462
177,12078.540,115.305,8398.605,95.342,8578.382,96.510,8449.447,95.700,9869.040,104.258,9292.540,100.220,7937.605,92.714,8236.224,94.462
178,11740.868,113.683,8312.250,94.877,8492.921,96.000,8170.171,94.083,10079.119,105.455,9431.974,100.963,7917.579,92.592,8236.224,94.462
179,6222.974,81.968,7913.776,92.678,7833.618,91.979,8017.737,93.216,7900.276,92.335,7197.237,88.424,8268.250,94.645,8237.224,94.467
