# CaFe B11 SRC Systematics Cuts Summary
# entry -> id for a particular combination of random gaussian-generated data analysis cuts  
# syst_total_real -> randoms-subtracted, integrated yield (varied all cuts simultaneously)
# syst_dVAR_real,err -> randoms-subtracted integrated yield (kept all cuts at central value, and varied only VAR)
entry,syst_total_real,syst_total_real_err,syst_dPm_min_real,syst_dPm_min_real_err,syst_dPm_max_real,syst_dPm_max_real_err,syst_dQ2_real,syst_dQ2_real_err,syst_dXbj_real,syst_dXbj_real_err,syst_dthrq_real,syst_dthrq_real_err,syst_dHcoll_real,syst_dHcoll_real_err,syst_dScoll_real,syst_dScoll_real_err
18,6131.263,79.312,4640.697,68.873,4207.263,65.574,4337.329,66.608,5212.224,73.263,5436.171,74.518,3857.934,62.857,4340.000,66.631
19,4458.395,67.559,4171.329,65.350,4531.750,68.116,4439.026,67.389,4276.947,66.116,4238.974,65.848,4539.039,68.137,4342.000,66.646
20,3141.026,56.658,4359.013,66.783,4299.645,66.311,4317.658,66.456,3985.487,63.775,3314.816,58.276,4455.684,67.506,4342.000,66.646
21,3851.447,62.684,4312.000,66.420,4041.184,64.234,4424.684,67.276,4130.566,64.963,4131.289,65.012,4526.039,68.041,4341.000,66.638
22,3709.171,61.585,4515.355,67.950,4628.803,68.862,4363.671,66.812,3780.408,62.083,4322.000,66.496,3889.289,63.124,4342.000,66.646
23,5497.145,74.908,4766.368,69.782,4400.684,67.098,4270.974,66.091,4303.316,66.342,5094.803,72.167,4341.000,66.638,4342.000,66.646
24,3365.316,58.849,3698.276,61.581,4488.066,67.781,4206.961,65.595,4468.092,67.653,4151.289,65.166,3933.961,63.480,4342.000,66.646
25,3033.237,55.588,4040.645,64.328,4002.158,63.909,4324.658,66.509,3830.763,62.505,4123.289,64.951,4243.658,65.897,4342.000,66.646
26,3469.026,59.482,4040.645,64.328,4166.237,65.240,4187.961,65.450,3927.803,63.307,4400.013,67.089,4362.000,66.796,4343.000,66.653
27,6355.895,80.694,5280.066,73.391,4494.737,67.834,4052.566,64.360,5011.079,71.776,5205.803,72.932,4076.303,64.598,4342.000,66.646
28,4404.632,67.088,4515.355,67.950,4282.961,66.172,4063.908,64.455,4373.697,66.906,4383.342,66.962,4551.710,68.233,4342.000,66.646
29,3973.263,64.025,3852.974,62.849,4503.408,67.901,4392.671,67.028,4898.684,70.946,3783.882,62.223,4254.658,65.981,4342.000,66.646
30,1752.592,42.171,4171.329,65.350,3486.579,59.534,3532.118,60.086,4064.868,64.432,2868.724,54.230,4455.684,67.506,4342.000,66.646
31,2994.803,55.151,4377.684,66.926,4320.658,66.479,4507.040,67.902,3069.474,55.827,4007.263,64.031,4426.684,67.291,4342.000,66.646
32,4518.632,67.932,4673.697,69.112,4350.671,66.714,4297.316,66.297,4245.605,65.872,4323.000,66.503,4348.000,66.691,4342.000,66.646
33,5173.710,73.104,3825.961,62.623,4379.684,66.941,4361.671,66.797,5212.224,73.263,4618.737,68.742,4371.000,66.863,4342.000,66.646
34,5645.737,76.063,4286.000,66.224,4424.355,67.277,4481.368,67.709,4517.447,68.033,4938.789,71.068,4534.039,68.100,4342.000,66.646
35,3738.013,61.960,4009.974,64.086,4180.579,65.357,4189.961,65.465,4873.342,70.761,3779.882,62.191,4543.039,68.166,4342.000,66.646
36,4810.184,70.201,4471.355,67.626,4379.684,66.941,4438.026,67.382,4481.763,67.757,4205.632,65.588,4539.039,68.137,4342.000,66.646
37,3930.355,63.500,4612.026,68.661,4515.079,67.990,4225.303,65.741,4545.803,68.257,3609.526,60.788,4194.316,65.515,4342.000,66.646
38,7573.710,88.753,3976.974,63.828,4638.803,68.935,4438.026,67.382,5734.355,77.045,5064.803,71.958,4348.000,66.691,4342.000,66.646
39,4573.974,68.588,3976.974,63.828,4241.947,65.851,4105.250,64.781,5212.224,73.263,4440.368,67.406,4405.684,67.135,4343.000,66.653
40,4686.671,69.187,4438.684,67.380,4342.000,66.646,4473.368,67.650,4106.882,64.767,4423.355,67.270,4626.724,68.790,4342.000,66.646
41,2513.776,50.576,4145.658,65.149,4282.961,66.172,4543.382,68.175,3246.224,57.461,3318.816,58.311,4419.684,67.239,4342.000,66.646
42,4941.803,71.099,4564.355,68.310,4568.092,68.388,4092.250,64.681,4401.382,67.126,4744.079,69.654,4324.329,66.510,4342.000,66.646
43,6128.171,79.235,4797.382,70.013,4437.697,67.383,4307.658,66.381,4772.592,69.986,5030.803,71.722,4297.658,66.306,4340.000,66.631
44,3933.895,63.428,4116.658,64.927,4332.329,66.570,4533.711,68.101,4262.947,66.010,4038.605,64.282,4396.342,67.059,4341.000,66.638
45,3990.776,63.782,4471.355,67.626,4599.776,68.632,4465.368,67.591,3603.671,60.585,4473.368,67.650,4285.658,66.215,4342.000,66.646
46,4916.829,70.941,4492.355,67.781,4606.447,68.684,4554.382,68.256,4320.987,66.478,4238.974,65.848,4397.013,67.067,4342.000,66.646
47,2888.250,54.281,4438.684,67.380,4207.263,65.574,4351.671,66.722,3842.434,62.601,3378.487,58.824,4145.303,65.130,4342.000,66.646
48,4183.145,65.299,4673.697,69.112,4065.855,64.429,4187.961,65.450,4262.947,66.010,4196.632,65.520,4518.697,67.981,4343.000,66.653
49,5290.500,73.756,4040.645,64.328,4082.855,64.561,4537.711,68.130,5167.868,72.944,4590.737,68.538,4498.355,67.825,4342.000,66.646
50,5495.066,75.063,4377.684,66.926,4630.803,68.877,4555.053,68.264,4386.710,67.013,4712.079,69.423,4419.684,67.239,4342.000,66.646
51,4644.263,68.825,4830.053,70.249,3966.803,63.614,4210.961,65.625,4534.803,68.176,4386.342,66.984,4506.355,67.884,4342.000,66.646
52,2671.868,52.203,3903.974,63.254,4289.974,66.235,4352.671,66.729,3316.579,58.089,4458.368,67.539,3938.961,63.519,4341.000,66.638
53,4195.447,65.624,4342.000,66.646,4379.684,66.941,4096.250,64.712,4772.592,69.986,3839.224,62.673,4553.710,68.248,4342.000,66.646
54,5249.540,73.505,3976.974,63.828,4459.711,67.556,4464.697,67.583,4845.316,70.544,4823.763,70.236,4249.658,65.943,4342.000,66.646
55,6378.342,81.108,4935.053,70.993,4582.105,68.500,4350.671,66.714,5354.658,74.296,4251.974,65.947,4431.684,67.328,4342.000,66.646
56,3719.447,61.891,4492.355,67.781,4355.671,66.752,4303.987,66.350,5038.434,71.982,3396.487,58.977,4123.303,64.961,4342.000,66.646
57,4530.592,68.235,4471.355,67.626,4383.684,66.971,4448.026,67.456,4836.974,70.479,3838.224,62.666,4354.000,66.736,4342.000,66.646
58,2844.263,53.886,4359.013,66.783,4053.184,64.327,4401.684,67.105,3989.158,63.807,3445.158,59.391,4071.303,64.559,4344.000,66.661
59,2843.934,53.887,4095.658,64.765,4342.000,66.646,4307.658,66.381,3698.711,61.396,4138.289,65.066,3754.895,62.001,4342.000,66.646
60,3801.289,62.423,4095.658,64.765,4312.658,66.419,4403.684,67.120,4433.053,67.364,3708.197,61.598,4605.724,68.637,4342.000,66.646
61,6458.868,81.721,4673.697,69.112,4599.776,68.632,4424.684,67.276,5461.079,75.067,4877.776,70.628,3781.566,62.219,4342.000,66.646
62,3216.908,57.220,4145.658,65.149,4166.237,65.240,4319.658,66.471,3642.342,60.907,4176.632,65.367,4358.000,66.766,4341.000,66.638
63,4290.066,66.305,4707.368,69.358,4369.013,66.858,4189.961,65.465,4631.184,68.915,3831.224,62.610,4387.000,66.983,4342.000,66.646
64,2502.053,50.404,4359.013,66.783,3981.474,63.733,4288.316,66.229,3155.197,56.640,3604.526,60.747,4263.658,66.049,4342.000,66.646
65,4543.987,68.135,5113.724,72.243,4282.961,66.172,4465.368,67.591,4481.763,67.757,3709.197,61.606,4297.658,66.306,4342.000,66.646
66,2880.974,54.266,3605.276,60.822,4365.013,66.828,3630.145,60.918,3890.447,62.994,4340.000,66.631,4397.013,67.067,4342.000,66.646
67,4645.618,69.092,4040.645,64.328,4406.684,67.142,4202.961,65.564,4806.605,70.238,4534.724,68.118,4331.000,66.563,4341.000,66.638
68,3723.618,61.794,4541.355,68.141,4150.553,65.107,4495.368,67.813,4857.658,70.638,3441.158,59.358,4194.316,65.515,4341.000,66.638
69,5533.566,75.430,4145.658,65.149,4213.263,65.620,4514.040,67.953,4999.737,71.691,5033.803,71.743,4133.303,65.038,4342.000,66.646
70,5377.526,74.138,4471.355,67.626,3926.105,63.270,4132.921,64.998,5330.974,74.125,5277.816,73.433,4164.974,65.284,4342.000,66.646
71,4599.553,68.710,4342.000,66.646,4428.697,67.316,4303.987,66.350,4784.263,70.073,4024.934,64.172,4455.684,67.506,4343.000,66.653
72,4191.211,65.411,4471.355,67.626,4515.079,67.990,4523.040,68.019,3878.776,62.898,4121.289,64.935,4501.355,67.847,4342.000,66.646
73,3437.303,59.167,4095.658,64.765,4143.553,65.053,4326.658,66.524,3672.697,61.174,4606.737,68.654,4294.658,66.283,4342.000,66.646
74,4315.803,66.800,4515.355,67.950,4383.684,66.971,3740.829,61.834,5829.092,77.702,3929.566,63.397,4206.316,65.607,4341.000,66.638
75,5615.750,76.093,4471.355,67.626,4491.737,67.812,4275.974,66.129,5159.197,72.882,4554.737,68.274,4285.658,66.215,4340.000,66.631
76,4516.460,68.035,4040.645,64.328,4479.066,67.715,4436.355,67.366,4353.013,66.738,4677.408,69.170,4275.658,66.140,4342.000,66.646
77,4345.921,66.616,4515.355,67.950,4372.013,66.880,4156.276,65.194,4083.211,64.581,4515.382,67.970,4441.684,67.403,4341.000,66.638
78,5604.197,76.092,3878.974,63.056,4425.026,67.285,4290.316,66.244,5343.316,74.214,4793.092,70.014,4387.000,66.983,4342.000,66.646
79,4043.579,64.300,4009.974,64.086,4282.961,66.172,4303.987,66.350,4151.579,65.135,4704.079,69.366,4341.000,66.638,4342.000,66.646
80,3171.658,56.897,4171.329,65.350,4102.868,64.726,4241.303,65.863,4031.184,64.156,3752.211,61.965,4397.013,67.067,4341.000,66.638
81,4462.711,67.578,4515.355,67.950,4531.750,68.116,4265.974,66.053,4332.658,66.569,3951.908,63.580,4597.053,68.571,4342.000,66.646
82,3693.408,61.378,4589.355,68.492,4256.290,65.967,4519.040,67.990,4011.842,63.998,3714.197,61.647,4305.658,66.366,4342.000,66.646
83,3353.408,58.543,4492.355,67.781,4463.711,67.585,4430.684,67.321,3985.487,63.775,3486.500,59.746,4180.645,65.407,4342.000,66.646
84,4951.776,71.150,4009.974,64.086,4271.961,66.089,4527.040,68.049,4276.947,66.116,4963.132,71.245,4657.724,69.015,4342.000,66.646
85,3479.658,59.542,4286.000,66.224,4328.329,66.540,4468.368,67.613,3487.632,59.587,4784.092,69.950,4031.303,64.249,4342.000,66.646
86,6049.053,78.870,4734.368,69.552,4473.395,67.670,4484.368,67.731,4955.711,71.365,4661.737,69.054,4172.645,65.346,4342.000,66.646
87,3455.158,59.476,4197.329,65.548,4405.684,67.135,3991.553,63.874,4342.000,66.646,4306.658,66.374,3830.250,62.623,4342.000,66.646
88,5155.908,72.661,4408.684,67.157,4627.803,68.855,4471.368,67.635,4281.961,66.164,4522.053,68.022,4522.368,68.011,4342.000,66.646
89,3781.947,61.993,4438.684,67.380,4159.566,65.186,4445.026,67.434,3443.605,59.194,4825.763,70.250,4342.000,66.646,4342.000,66.646
90,3937.684,63.554,3645.276,61.150,4202.263,65.536,4073.579,64.533,4558.474,68.353,5038.803,71.778,4180.645,65.407,4342.000,66.646
91,3393.645,58.804,4197.329,65.548,4136.882,64.998,4438.026,67.382,3878.776,62.898,3980.250,63.809,4431.684,67.328,4342.000,66.646
92,3444.237,59.450,3800.290,62.415,4365.013,66.828,4333.329,66.577,4320.987,66.478,4447.368,67.458,3852.592,62.808,4342.000,66.646
93,3198.974,57.121,3674.276,61.386,3926.105,63.270,4508.040,67.909,4011.842,63.998,4807.092,70.114,4115.303,64.899,4342.000,66.646
94,5196.460,73.089,4171.329,65.350,4185.592,65.405,4222.632,65.718,5221.237,73.333,4621.737,68.763,4534.039,68.100,4342.000,66.646
95,4680.829,69.258,4965.053,71.204,4635.803,68.913,4342.000,66.646,4509.776,67.973,3740.868,61.866,4300.658,66.328,4342.000,66.646
96,4450.355,67.470,4541.355,68.141,4294.974,66.272,4395.342,67.051,4441.053,67.424,4240.974,65.864,4249.658,65.943,4341.000,66.638
97,4173.118,65.457,4062.316,64.500,4143.553,65.053,3772.500,62.093,5470.421,75.135,4817.763,70.193,4035.303,64.280,4343.000,66.653
98,3273.934,57.739,4673.697,69.112,4299.645,66.311,3553.790,60.270,3682.368,61.256,4313.658,66.426,4342.000,66.646,4342.000,66.646
99,4636.316,68.806,4116.658,64.927,4387.684,67.001,4117.250,64.874,4151.579,65.135,5186.803,72.801,4516.026,67.958,4342.000,66.646
100,2959.868,54.893,4116.658,64.927,4466.053,67.609,4079.579,64.579,3353.921,58.417,4158.289,65.220,4275.658,66.140,4342.000,66.646
101,4576.921,68.328,4009.974,64.086,3975.474,63.686,4555.382,68.263,4276.947,66.116,5075.803,72.035,4472.355,67.633,4342.000,66.646
102,4425.882,67.184,4438.684,67.380,4308.316,66.380,4523.040,68.019,3973.816,63.680,4309.658,66.396,4645.724,68.928,4342.000,66.646
103,3006.974,55.415,3585.276,60.657,4002.158,63.909,4257.303,65.984,4001.171,63.911,4421.355,67.255,4348.000,66.691,4342.000,66.646
104,6700.119,83.134,4734.368,69.552,4488.066,67.781,4451.026,67.478,5354.658,74.296,4716.079,69.452,4233.987,65.821,4343.000,66.653
105,3871.145,62.865,4589.355,68.492,4405.684,67.135,4366.671,66.834,4020.842,64.069,3779.882,62.191,4414.684,67.202,4342.000,66.646
106,5041.829,71.817,4541.355,68.141,4185.592,65.405,4342.000,66.646,4509.776,67.973,4935.789,71.047,4210.316,65.637,4342.000,66.646
107,2475.868,50.291,3878.974,63.056,4611.790,68.729,4279.316,66.161,3435.605,59.126,3295.145,58.104,4249.658,65.943,4343.000,66.653
108,4299.947,66.290,4471.355,67.626,4428.697,67.316,4240.303,65.855,4179.250,65.350,4491.039,67.784,4226.987,65.767,4341.000,66.638
109,4930.540,71.069,4342.000,66.646,4495.408,67.842,4146.592,65.106,4558.474,68.353,4835.434,70.322,4254.658,65.981,4342.000,66.646
110,3375.618,58.628,4438.684,67.380,4607.447,68.691,4195.961,65.511,3286.566,57.818,4364.671,66.819,4267.658,66.079,4342.000,66.646
111,3692.816,61.434,4312.000,66.420,4449.697,67.472,4275.974,66.129,4001.171,63.911,4402.684,67.113,3965.961,63.731,4342.000,66.646
112,3342.105,58.473,4040.645,64.328,4053.184,64.327,4392.671,67.028,4373.697,66.906,3779.882,62.191,4402.013,67.104,4341.000,66.638
113,5538.158,75.631,4062.316,64.500,4440.697,67.405,4225.303,65.741,5387.026,74.537,4520.382,68.006,4497.355,67.817,4341.000,66.638
114,3705.987,61.679,4145.658,65.149,4299.645,66.311,4189.961,65.465,4622.842,68.848,4023.934,64.164,4115.303,64.899,4342.000,66.646
115,3375.868,58.559,4734.368,69.552,4202.263,65.536,4222.632,65.718,3487.632,59.587,3724.868,61.737,4506.355,67.884,4342.000,66.646
116,4961.039,71.632,4377.684,66.926,4332.329,66.570,4146.592,65.106,5705.013,76.848,4064.618,64.494,4331.000,66.563,4342.000,66.646
117,3326.684,58.266,3631.276,61.035,4241.947,65.851,4275.974,66.129,3711.053,61.504,5384.500,74.167,4140.303,65.092,4342.000,66.646
118,4201.553,65.497,4062.316,64.500,4315.658,66.441,4433.355,67.344,3989.158,63.807,5098.803,72.194,4206.316,65.607,4342.000,66.646
119,3780.974,62.006,4734.368,69.552,4488.066,67.781,4173.947,65.333,3316.579,58.089,4512.382,67.947,4387.000,66.983,4341.000,66.638
120,3232.553,57.627,4062.316,64.500,4355.671,66.752,4165.276,65.263,4558.474,68.353,3641.526,61.051,4039.303,64.311,4343.000,66.653
121,2711.421,52.473,3800.290,62.415,4225.276,65.721,4438.026,67.382,2983.434,55.016,5137.803,72.464,4263.658,66.049,4343.000,66.653
122,3079.882,55.987,4438.684,67.380,4241.947,65.851,4129.921,64.975,3642.342,60.907,3829.224,62.594,4243.658,65.897,4342.000,66.646
123,3710.803,61.569,4965.053,71.204,3988.145,63.789,4123.921,64.929,4648.882,69.065,3930.566,63.405,3966.961,63.739,4343.000,66.653
124,4690.987,69.205,4312.000,66.420,4445.697,67.442,4179.290,65.380,4056.526,64.360,4960.132,71.224,4532.039,68.086,4342.000,66.646
125,4460.763,67.602,4359.013,66.783,4421.684,67.254,4326.658,66.524,4468.092,67.653,4123.289,64.951,4476.355,67.662,4342.000,66.646
126,4884.724,70.640,4197.329,65.548,4213.263,65.620,4187.961,65.450,4303.316,66.342,5097.803,72.187,4630.724,68.819,4341.000,66.638
127,3480.158,59.685,3631.276,61.035,4282.961,66.172,4146.592,65.106,4170.250,65.281,4494.711,67.814,4405.684,67.135,4340.000,66.631
128,5086.316,72.232,4492.355,67.781,3981.474,63.733,4270.974,66.091,5387.026,74.537,4761.750,69.783,4140.303,65.092,4342.000,66.646
129,2753.237,53.010,3530.605,60.201,4268.290,66.057,4290.316,66.244,3595.000,60.510,4352.671,66.729,4305.658,66.366,4342.000,66.646
130,3593.447,60.591,4062.316,64.500,4294.974,66.272,4384.671,66.968,3947.474,63.466,4494.711,67.814,4140.303,65.092,4342.000,66.646
131,4228.855,65.682,4471.355,67.626,4404.684,67.128,4317.658,66.456,3912.461,63.179,4700.079,69.337,4226.987,65.767,4342.000,66.646
132,3737.711,61.713,4197.329,65.548,3630.316,60.787,4096.250,64.712,4648.882,69.065,4590.737,68.538,4461.684,67.551,4341.000,66.638
133,4818.487,70.239,4471.355,67.626,4355.671,66.752,4324.658,66.509,4468.092,67.653,4313.658,66.426,4594.053,68.549,4342.000,66.646
134,4831.868,70.368,4312.000,66.420,4369.013,66.858,4409.684,67.165,4500.434,67.898,4402.684,67.113,4520.368,67.997,4342.000,66.646
135,3049.395,55.875,3852.974,62.849,4282.961,66.172,3830.184,62.570,4353.013,66.738,3773.882,62.143,4389.671,67.006,4342.000,66.646
136,4532.921,68.249,3825.961,62.623,4115.868,64.826,4350.671,66.714,4964.053,71.430,4542.724,68.177,4534.039,68.100,4343.000,66.653
137,5338.987,74.188,4612.026,68.661,4424.355,67.277,4478.368,67.687,5290.947,73.836,4017.263,64.109,4258.658,66.011,4341.000,66.638
138,5257.026,73.660,4229.000,65.793,4355.671,66.752,4531.711,68.086,5343.316,74.214,4026.934,64.188,4465.355,67.581,4342.000,66.646
139,5542.224,75.481,4541.355,68.141,4425.026,67.285,4326.658,66.524,5038.434,71.982,4689.079,69.258,4151.974,65.185,4342.000,66.646
140,3116.737,56.482,4145.658,65.149,4393.684,67.046,4202.961,65.564,4170.250,65.281,3379.487,58.832,4375.000,66.893,4342.000,66.646
141,3854.908,62.812,4408.684,67.157,4656.816,69.075,4403.684,67.120,4020.842,64.069,4007.263,64.031,4123.303,64.961,4342.000,66.646
142,4507.210,67.784,4673.697,69.112,4041.184,64.234,4495.368,67.813,4140.237,65.041,4503.711,67.880,4318.329,66.465,4341.000,66.638
143,4906.658,70.749,4830.053,70.249,3679.671,61.209,4460.697,67.553,4611.171,68.760,4689.079,69.258,4294.658,66.283,4342.000,66.646
144,2875.224,54.136,4171.329,65.350,4537.750,68.160,4395.342,67.051,3353.921,58.417,3767.882,62.095,4199.316,65.553,4343.000,66.653
145,4428.013,67.298,4197.329,65.548,4445.697,67.442,4297.316,66.297,4151.579,65.135,4600.737,68.611,4472.355,67.633,4341.000,66.638
146,4447.145,67.537,4286.000,66.224,4185.592,65.405,4352.671,66.729,4648.882,69.065,4448.368,67.465,4282.658,66.193,4342.000,66.646
147,5859.382,77.655,4197.329,65.548,4479.066,67.715,4543.382,68.175,4845.316,70.544,4689.079,69.258,4498.355,67.825,4343.000,66.653
148,4873.724,70.563,4766.368,69.782,4274.961,66.111,4246.303,65.901,4419.053,67.260,4459.368,67.547,4426.684,67.291,4340.000,66.631
149,3268.934,57.696,4312.000,66.420,4372.013,66.880,4181.961,65.404,3494.974,59.656,4239.974,65.856,4258.658,66.011,4342.000,66.646
150,3368.474,59.010,4707.368,69.358,4379.684,66.941,4337.329,66.608,5461.079,75.067,3260.803,57.800,3477.500,59.670,4342.000,66.646
151,3747.526,61.913,3852.974,62.849,4225.276,65.721,4063.908,64.455,4281.961,66.164,4612.737,68.698,4362.000,66.796,4342.000,66.646
152,4123.447,65.073,4515.355,67.950,4445.697,67.442,4438.026,67.382,4689.566,69.372,3641.526,61.051,4217.316,65.690,4342.000,66.646
153,3607.513,60.761,4864.053,70.491,4424.355,67.277,4387.671,66.991,4342.000,66.646,3029.105,55.732,4484.355,67.722,4342.000,66.646
154,3075.289,56.012,4471.355,67.626,4009.513,63.983,4384.671,66.968,4001.171,63.911,3560.184,60.374,4210.316,65.637,4342.000,66.646
155,3155.947,57.012,4116.658,64.927,3933.776,63.334,4210.961,65.625,5677.303,76.639,3508.842,59.940,4025.303,64.202,4342.000,66.646
156,4226.237,65.698,4260.000,66.028,4215.263,65.635,4173.947,65.333,4255.276,65.949,4647.737,68.952,4396.342,67.059,4342.000,66.646
157,3359.263,58.470,4171.329,65.350,4425.026,67.285,4096.250,64.712,3286.566,57.818,4565.737,68.355,4553.710,68.248,4342.000,66.646
158,4791.934,70.130,4040.645,64.328,4397.684,67.075,4529.711,68.072,4592.145,68.602,4541.724,68.169,4354.000,66.736,4342.000,66.646
159,4827.868,70.340,4095.658,64.765,4185.592,65.405,4206.961,65.595,4631.184,68.915,4835.434,70.322,4587.053,68.498,4343.000,66.653
160,3272.605,57.732,4492.355,67.781,3988.145,63.789,4290.316,66.244,3927.803,63.307,3556.513,60.340,4633.724,68.841,4343.000,66.653
161,6301.829,80.524,4471.355,67.626,4375.684,66.911,4508.040,67.909,4955.711,71.365,4932.789,71.026,4354.000,66.736,4342.000,66.646
162,5621.211,75.994,4707.368,69.358,4437.697,67.383,4555.053,68.264,4955.711,71.365,4102.289,64.789,4380.000,66.930,4342.000,66.646
163,4629.316,68.755,4612.026,68.661,4555.421,68.292,4350.671,66.714,3985.487,63.775,4935.789,71.047,4063.303,64.497,4342.000,66.646
164,4535.829,67.959,4797.382,70.013,4337.000,66.608,4156.276,65.194,3721.053,61.585,4963.132,71.245,4414.684,67.202,4342.000,66.646
165,4354.092,66.805,4359.013,66.783,4606.447,68.684,4146.592,65.106,4433.053,67.364,4381.342,66.947,4145.303,65.130,4343.000,66.653
166,4794.237,69.888,4766.368,69.782,4185.592,65.405,4350.671,66.714,4031.184,64.156,4789.092,69.985,4371.000,66.863,4342.000,66.646
167,3301.658,58.028,4541.355,68.141,4361.342,66.797,4384.671,66.968,3740.395,61.749,3329.816,58.405,4617.724,68.725,4341.000,66.638
168,3981.934,63.836,4145.658,65.149,4383.684,66.971,4473.368,67.650,4262.947,66.010,4296.658,66.298,4145.303,65.130,4342.000,66.646
169,3508.342,59.797,4766.368,69.782,4558.421,68.314,3830.184,62.570,3698.711,61.396,4118.289,64.912,4210.316,65.637,4342.000,66.646
170,2952.026,54.965,4062.316,64.500,4271.961,66.089,4356.671,66.759,4083.211,64.581,3870.224,62.920,3822.250,62.559,4342.000,66.646
171,4088.895,64.638,4492.355,67.781,4416.684,67.217,3740.829,61.834,4320.987,66.478,4769.421,69.842,4199.316,65.553,4342.000,66.646
172,5004.224,71.597,4492.355,67.781,4598.776,68.625,4363.671,66.812,4373.697,66.906,4550.066,68.237,4318.329,66.465,4342.000,66.646
173,6426.026,81.208,5140.395,72.431,4503.408,67.901,4430.684,67.321,4944.697,71.279,4452.368,67.495,4414.684,67.202,4342.000,66.646
174,3257.737,57.716,4612.026,68.661,4127.882,64.929,4311.658,66.411,4433.053,67.364,3265.803,57.843,4282.658,66.193,4342.000,66.646
175,3041.276,55.696,3724.618,61.802,4424.355,67.277,4210.961,65.625,3494.974,59.656,4648.737,68.959,4267.658,66.079,4342.000,66.646
176,4853.500,70.497,4312.000,66.420,4577.434,68.463,4514.040,67.953,4320.987,66.478,4487.039,67.754,4348.000,66.691,4342.000,66.646
177,6127.539,79.462,4438.684,67.380,4484.066,67.752,4471.368,67.635,5095.145,72.405,4871.105,70.578,4159.974,65.246,4342.000,66.646
178,5887.816,77.902,4377.684,66.926,4453.368,67.502,4311.658,66.411,5195.882,73.145,4925.789,70.977,4145.303,65.130,4342.000,66.646
179,3310.395,58.163,4145.658,65.149,4176.908,65.325,4228.303,65.764,4179.250,65.350,3796.224,62.329,4358.000,66.766,4342.000,66.646
