# CaFe Fe54 SRC Systematics Cuts Summary
# entry -> id for a particular combination of random gaussian-generated data analysis cuts  
# syst_total_real -> randoms-subtracted, integrated yield (varied all cuts simultaneously)
# syst_dVAR_real,err -> randoms-subtracted integrated yield (kept all cuts at central value, and varied only VAR)
entry,syst_total_real,syst_total_real_err,syst_dPm_min_real,syst_dPm_min_real_err,syst_dPm_max_real,syst_dPm_max_real_err,syst_dQ2_real,syst_dQ2_real_err,syst_dXbj_real,syst_dXbj_real_err,syst_dthrq_real,syst_dthrq_real_err,syst_dHcoll_real,syst_dHcoll_real_err,syst_dScoll_real,syst_dScoll_real_err
23,6943.158,84.802,5996.276,78.887,5603.618,76.363,5440.487,75.201,5469.842,75.410,6554.460,82.460,5519.210,75.760,5528.210,75.819
24,4496.158,68.638,4821.461,70.947,5762.737,77.474,5357.447,74.620,5706.066,77.105,5320.132,74.381,5034.697,72.368,5528.210,75.819
25,3841.013,63.049,5190.500,73.529,5034.895,72.275,5503.855,75.644,4775.671,70.301,5295.118,74.204,5406.513,74.992,5528.210,75.819
26,4343.895,67.078,5190.500,73.529,5240.053,73.788,5325.763,74.396,4930.079,71.443,5598.579,76.305,5550.895,75.980,5529.210,75.826
27,8297.026,92.908,6536.671,82.278,5777.408,77.572,5146.026,73.130,6574.079,82.952,6716.500,83.461,5216.434,73.660,5528.539,75.818
28,5568.145,76.039,5727.553,77.128,5448.803,75.244,5156.026,73.198,5579.934,76.197,5581.237,76.185,5787.013,77.594,5528.210,75.819
29,5415.224,75.520,5015.474,72.310,5787.421,77.645,5584.579,76.213,6392.960,81.780,4845.645,71.013,5417.513,75.065,5528.210,75.819
30,2163.750,47.313,5350.526,74.626,4317.210,66.866,4526.711,68.536,5140.908,73.014,3607.211,61.328,5671.303,76.817,5528.210,75.819
31,3661.000,61.324,5569.210,76.089,5495.855,75.591,5726.987,77.190,3734.658,61.915,5101.737,72.857,5648.961,76.665,5527.539,75.812
32,5672.382,76.659,5905.579,78.290,5532.882,75.853,5464.158,75.361,5368.737,74.666,5516.526,75.730,5534.553,75.867,5528.539,75.818
33,6986.263,85.701,4989.132,72.122,5580.592,76.195,5556.895,76.020,6852.684,84.774,5883.329,78.201,5568.566,76.099,5528.539,75.818
34,7308.539,87.339,5472.539,75.448,5653.000,76.717,5691.645,76.955,5804.803,77.788,6314.447,80.984,5769.013,77.478,5528.210,75.819
35,4871.355,71.457,5154.500,73.283,5270.395,73.999,5330.763,74.429,6357.263,81.543,4841.645,70.985,5777.013,77.530,5527.539,75.812
36,6139.289,80.004,5674.882,76.783,5580.592,76.195,5637.947,76.585,5725.750,77.244,5377.145,74.772,5771.013,77.491,5528.210,75.819
37,5130.316,73.220,5851.566,77.936,5806.776,77.783,5379.132,74.777,5862.197,78.195,4610.592,69.300,5349.816,74.592,5528.210,75.819
38,10587.539,105.859,5128.500,73.106,6009.632,79.195,5637.947,76.585,7681.829,89.982,6513.789,82.211,5534.553,75.867,5528.539,75.818
39,6038.934,79.570,5128.500,73.106,5379.105,74.759,5198.382,73.502,6852.684,84.774,5658.605,76.714,5627.618,76.520,5529.210,75.826
40,5897.895,78.230,5640.210,76.554,5528.210,75.819,5676.303,76.849,5181.592,73.304,5632.934,76.544,5905.040,78.368,5528.210,75.819
41,3093.961,56.477,5321.855,74.431,5448.803,75.244,5787.697,77.610,3982.105,63.971,4167.790,65.925,5640.961,76.613,5528.539,75.818
42,6298.566,80.959,5782.224,77.485,5889.513,78.358,5187.368,73.418,5606.632,76.392,6050.026,79.279,5510.868,75.699,5528.210,75.819
43,7949.000,91.001,6037.947,79.153,5673.355,76.864,5485.171,75.509,6190.158,80.447,6453.789,81.845,5474.197,75.453,5525.539,75.799
44,5042.408,72.451,5293.184,74.235,5513.539,75.719,5774.342,77.510,5411.763,74.971,5141.079,73.132,5608.250,76.371,5526.539,75.805
45,5010.684,71.962,5674.882,76.783,5931.868,78.642,5660.632,76.744,4484.461,68.044,5692.947,76.943,5462.184,75.365,5528.210,75.819
46,6345.697,81.330,5704.882,76.978,5943.224,78.728,5810.040,77.759,5485.513,75.517,5403.158,74.955,5615.263,76.425,5528.210,75.819
47,3610.276,61.135,5640.210,76.554,5319.421,74.347,5543.553,75.926,4800.013,70.480,4256.158,66.618,5304.789,74.272,5528.210,75.819
48,5215.500,73.473,5905.579,78.290,5135.316,73.027,5325.763,74.396,5411.763,74.971,5366.474,74.698,5750.658,77.346,5529.210,75.826
49,6921.395,85.204,5190.500,73.529,5158.000,73.194,5782.355,77.570,6805.974,84.472,5847.645,77.962,5718.974,77.129,5528.210,75.819
50,7163.197,86.498,5569.210,76.089,5993.263,79.070,5821.382,77.838,5589.947,76.271,6010.026,79.027,5640.961,76.613,5528.539,75.818
51,5734.434,77.096,6061.947,79.305,4951.842,71.662,5364.789,74.675,5835.184,78.014,5582.237,76.192,5727.974,77.188,5528.539,75.818
52,3409.737,59.299,5068.487,72.685,5461.145,75.332,5548.895,75.967,4089.197,64.873,5681.276,76.865,5044.368,72.438,5527.539,75.812
53,5427.855,75.361,5528.210,75.819,5580.592,76.195,5190.382,73.447,6190.158,80.447,4907.671,71.466,5795.013,77.646,5528.210,75.819
54,6965.750,85.477,5128.500,73.106,5709.382,77.115,5657.289,76.717,6324.579,81.332,6134.711,79.823,5413.513,75.039,5528.210,75.819
55,8497.711,94.520,6164.632,79.961,5915.526,78.532,5538.882,75.892,7104.553,86.363,5410.829,75.009,5654.961,76.705,5528.210,75.819
56,4868.053,71.455,5704.882,76.978,5539.895,75.908,5478.500,75.462,6609.132,83.194,4291.829,66.889,5284.118,74.130,5529.210,75.826
57,5891.132,78.550,5674.882,76.783,5583.592,76.215,5647.947,76.650,6312.237,81.250,4907.671,71.466,5538.224,75.894,5528.210,75.819
58,3600.303,61.075,5550.210,75.964,5113.303,72.867,5603.250,76.338,5020.803,72.114,4376.855,67.541,5209.434,73.613,5529.210,75.826
59,3630.974,61.329,5258.513,73.999,5528.210,75.819,5485.171,75.509,4591.211,68.885,5307.461,74.293,4802.974,70.709,5528.210,75.819
60,4882.803,71.384,5258.513,73.999,5488.184,75.537,5606.250,76.358,5638.329,76.619,4741.618,70.258,5860.026,78.072,5528.539,75.818
61,8701.934,95.711,5905.579,78.290,5931.868,78.642,5627.263,76.504,7274.750,87.456,6213.066,80.326,4828.987,70.901,5528.539,75.818
62,4017.342,64.429,5321.855,74.431,5240.053,73.788,5501.184,75.623,4527.158,68.380,5339.132,74.509,5546.895,75.954,5526.539,75.805
63,5514.369,75.832,5933.921,78.477,5559.250,76.049,5330.763,74.429,6008.000,79.207,4892.329,71.353,5595.908,76.284,5528.210,75.819
64,3060.803,56.043,5550.210,75.964,4989.184,71.928,5449.487,75.260,3851.724,62.905,4608.921,69.285,5431.513,75.158,5528.210,75.819
65,5643.237,76.591,6345.987,81.100,5448.803,75.244,5660.632,76.744,5725.750,77.244,4744.618,70.279,5474.197,75.453,5528.539,75.818
66,3771.434,62.565,4695.434,70.034,5552.579,76.003,4665.434,69.582,4877.053,71.052,5523.210,75.786,5615.263,76.425,5528.210,75.819
67,6140.895,80.184,5190.500,73.529,5623.303,76.504,5353.447,74.593,6260.855,80.904,5788.645,77.582,5514.539,75.726,5526.539,75.805
68,4719.237,70.301,5750.224,77.278,5216.710,73.624,5706.987,77.060,6341.921,81.444,4361.855,67.430,5349.816,74.592,5527.539,75.812
69,7341.013,87.605,5321.855,74.431,5324.421,74.381,5742.658,77.294,6557.737,82.848,6462.789,81.900,5291.118,74.177,5528.210,75.819
70,7000.421,85.293,5674.882,76.783,4898.803,71.263,5247.737,73.852,7059.842,86.079,6817.855,84.079,5321.474,74.396,5528.210,75.819
71,6005.210,79.322,5528.210,75.819,5660.684,76.779,5478.500,75.462,6215.500,80.610,5125.079,73.023,5671.303,76.817,5529.210,75.826
72,5330.974,74.348,5674.882,76.783,5806.776,77.783,5757.671,77.399,4856.697,70.893,5293.118,74.191,5721.974,77.149,5528.539,75.818
73,4274.434,66.463,5258.513,73.999,5212.039,73.589,5509.197,75.685,4567.526,68.700,5868.316,78.097,5466.855,75.399,5528.210,75.819
74,5829.329,78.281,5727.553,77.128,5583.592,76.215,4804.500,70.620,7853.658,91.020,5004.684,72.151,5359.487,74.660,5526.539,75.805
75,7523.684,88.831,5674.882,76.783,5774.408,77.553,5442.487,75.214,6780.947,84.309,5813.645,77.743,5462.184,75.365,5525.539,75.799
76,5874.184,78.263,5190.500,73.529,5750.066,77.390,5637.605,76.577,5541.882,75.912,5956.355,78.684,5450.513,75.285,5528.210,75.819
77,5469.316,75.279,5727.553,77.128,5564.592,76.090,5277.750,74.063,5162.579,73.165,5757.303,77.374,5659.632,76.738,5526.539,75.805
78,7672.289,89.814,5047.145,72.532,5657.342,76.751,5453.487,75.287,7083.868,86.233,6102.040,79.615,5595.908,76.284,5528.539,75.818
79,5164.263,73.189,5154.500,73.283,5448.803,75.244,5478.500,75.462,5252.961,73.813,6000.026,78.963,5519.210,75.760,5528.210,75.819
80,4035.171,64.692,5350.526,74.626,5176.355,73.334,5405.474,74.959,5094.526,72.663,4807.960,70.734,5615.263,76.425,5527.539,75.812
81,5719.737,77.196,5727.553,77.128,5821.460,77.889,5438.816,75.187,5510.210,75.700,5041.368,72.417,5848.026,77.995,5528.210,75.819
82,4672.000,69.557,5813.566,77.692,5399.776,74.900,5756.000,77.386,5061.487,72.408,4750.618,70.322,5485.197,75.526,5528.210,75.819
83,4312.276,66.878,5704.882,76.978,5719.382,77.180,5631.934,76.537,5009.790,72.029,4442.210,68.039,5339.474,74.517,5528.539,75.818
84,6379.829,81.416,5154.500,73.283,5431.118,75.115,5760.671,77.419,5426.118,75.082,6352.447,81.218,5936.040,78.566,5528.210,75.819
85,4392.053,67.307,5472.539,75.448,5505.868,75.666,5665.632,76.777,4336.684,66.868,6090.040,79.540,5158.750,73.256,5528.210,75.819
86,7883.026,90.836,5967.605,78.702,5737.395,77.305,5693.645,76.968,6490.684,82.410,5941.355,78.588,5333.474,74.477,5528.210,75.819
87,4419.855,67.858,5382.868,74.849,5613.632,76.438,5070.000,72.590,5528.210,75.819,5488.526,75.545,4889.329,71.332,5528.210,75.819
88,6627.184,83.134,5607.210,76.338,5989.263,79.045,5669.632,76.803,5442.145,75.206,5767.974,77.446,5760.000,77.412,5528.210,75.819
89,4661.039,69.267,5640.210,76.554,5231.053,73.727,5646.947,76.644,4284.645,66.448,6139.711,79.854,5528.210,75.819,5528.539,75.818
90,5206.553,73.673,4765.105,70.533,5314.750,74.313,5164.026,73.253,5880.882,78.325,6469.789,81.943,5339.474,74.517,5528.539,75.818
91,4280.276,66.639,5382.868,74.849,5206.039,73.548,5637.947,76.585,4856.697,70.893,5079.737,72.705,5654.961,76.705,5528.539,75.818
92,4493.632,68.480,4958.132,71.907,5552.579,76.003,5514.539,75.726,5485.513,75.517,5668.605,76.779,4918.329,71.535,5528.539,75.818
93,4112.197,65.305,4790.447,70.719,4898.803,71.263,5730.658,77.216,5061.487,72.408,6113.040,79.684,5268.118,74.022,5528.210,75.819
94,6802.908,84.415,5350.526,74.626,5290.066,74.135,5372.132,74.730,6871.026,84.887,5885.329,78.214,5769.013,77.478,5527.539,75.812
95,6057.368,79.540,6193.974,80.149,6001.276,79.129,5528.210,75.819,5795.461,77.722,4787.289,70.585,5479.197,75.486,5528.210,75.819
96,5615.921,76.424,5750.224,77.278,5465.145,75.359,5590.579,76.252,5644.013,76.667,5404.158,74.962,5413.513,75.039,5526.539,75.805
97,5519.197,75.970,5226.842,73.781,5212.039,73.589,4833.526,70.844,7289.421,87.542,6129.711,79.791,5166.750,73.310,5529.210,75.826
98,4048.882,64.575,5905.579,78.290,5474.171,75.436,4555.395,68.758,4579.868,68.796,5500.526,75.625,5528.210,75.819,5529.210,75.826
99,5956.803,78.547,5293.184,74.235,5588.605,76.256,5209.053,73.577,5252.961,73.813,6698.829,83.352,5749.316,77.331,5528.210,75.819
100,3768.790,62.295,5293.184,74.235,5728.724,77.246,5169.026,73.287,4158.224,65.423,5327.132,74.428,5450.513,75.285,5528.210,75.819
101,5843.842,77.850,5154.500,73.283,4972.184,71.810,5817.382,77.812,5426.118,75.082,6530.789,82.314,5691.974,76.954,5528.539,75.818
102,5565.329,75.923,5640.210,76.554,5484.842,75.509,5757.671,77.399,4995.776,71.922,5495.526,75.592,5922.040,78.476,5528.210,75.819
103,3831.474,63.074,4668.750,69.831,5034.895,72.275,5417.145,75.039,5044.145,72.282,5628.263,76.510,5534.553,75.867,5528.539,75.818
104,8947.105,96.899,5967.605,78.702,5768.408,77.514,5647.618,76.651,7104.553,86.363,6014.026,79.052,5402.513,74.965,5529.210,75.826
105,4916.145,71.391,5813.566,77.692,5613.632,76.438,5563.895,76.066,5078.171,72.535,4841.645,70.985,5632.290,76.554,5528.210,75.819
106,6427.829,81.710,5750.224,77.278,5281.395,74.073,5528.210,75.819,5795.461,77.722,6303.105,80.908,5368.158,74.721,5528.210,75.819
107,3210.789,57.643,5047.145,72.532,5957.579,78.833,5443.487,75.221,4271.303,66.341,4151.447,65.795,5413.513,75.039,5529.210,75.826
108,5483.724,75.424,5674.882,76.783,5660.684,76.779,5398.474,74.912,5300.987,74.155,5723.289,77.146,5385.500,74.843,5527.539,75.812
109,6384.447,81.619,5528.210,75.819,5780.750,77.599,5260.079,73.941,5880.882,78.325,6149.711,79.917,5417.513,75.065,5528.539,75.818
110,4243.250,66.090,5640.210,76.554,5953.908,78.807,5334.763,74.456,4036.500,64.442,5561.224,76.045,5439.513,75.212,5528.210,75.819
111,4726.408,70.000,5501.210,75.641,5688.039,76.971,5442.487,75.214,5044.145,72.282,5608.579,76.370,5061.711,72.563,5529.210,75.826
112,4300.474,66.937,5190.500,73.529,5113.303,72.867,5584.579,76.213,5579.934,76.197,4840.645,70.977,5624.605,76.492,5527.539,75.812
113,7543.671,89.122,5226.842,73.781,5682.697,76.931,5379.132,74.777,7144.605,86.625,5762.303,77.407,5715.974,77.110,5525.539,75.799
114,4841.842,71.124,5321.855,74.431,5474.171,75.436,5330.763,74.429,5988.658,79.080,5124.079,73.016,5268.118,74.022,5528.210,75.819
115,4119.895,65.133,5967.605,78.702,5314.750,74.313,5372.132,74.730,4336.684,66.868,4764.618,70.421,5727.974,77.188,5527.539,75.812
116,6555.816,83.084,5569.210,76.089,5513.539,75.719,5260.079,73.941,7648.790,89.776,5187.763,73.462,5514.539,75.726,5528.539,75.818
117,4346.487,67.042,4734.434,70.312,5379.105,74.759,5442.487,75.214,4606.895,69.011,6971.882,85.005,5299.789,74.239,5528.210,75.819
118,5410.263,74.851,5226.842,73.781,5493.855,75.578,5634.934,76.557,5020.803,72.114,6563.460,82.515,5359.487,74.660,5528.210,75.819
119,4663.329,69.252,5967.605,78.702,5762.737,77.474,5302.763,74.241,4089.197,64.873,5748.303,77.316,5595.908,76.284,5527.539,75.812
120,4233.947,66.544,5226.842,73.781,5539.895,75.908,5289.421,74.145,5880.882,78.325,4660.263,69.661,5171.750,73.344,5529.210,75.826
121,3449.921,59.512,4958.132,71.907,5352.105,74.578,5637.947,76.585,3628.947,61.019,6641.158,83.003,5431.513,75.158,5529.210,75.826
122,3857.210,63.070,5640.210,76.554,5379.105,74.759,5240.066,73.797,4527.158,68.380,4888.329,71.325,5406.513,74.992,5528.210,75.819
123,4627.079,69.290,6193.974,80.149,4999.868,72.015,5234.395,73.755,6024.026,79.325,5004.684,72.151,5072.724,72.648,5529.210,75.826
124,5953.184,78.555,5501.210,75.641,5684.697,76.944,5312.763,74.308,5127.211,72.899,6350.447,81.206,5767.013,77.465,5528.539,75.818
125,5752.829,77.470,5550.210,75.964,5637.987,76.611,5509.197,75.685,5706.066,77.105,5295.118,74.204,5700.974,77.012,5529.210,75.826
126,6228.289,80.352,5382.868,74.849,5324.421,74.381,5325.763,74.396,5469.842,75.410,6562.460,82.509,5906.040,78.374,5527.539,75.812
127,4534.829,68.681,4734.434,70.312,5448.803,75.244,5260.079,73.941,5289.316,74.074,5730.289,77.191,5627.618,76.520,5525.539,75.799
128,6666.842,83.367,5704.882,76.978,4989.184,71.928,5440.487,75.201,7144.605,86.625,6073.026,79.424,5299.789,74.239,5528.539,75.818
129,3540.566,60.526,4614.724,69.424,5420.118,75.042,5453.487,75.287,4473.763,67.943,5553.553,75.992,5485.197,75.526,5528.539,75.818
130,4621.329,69.188,5226.842,73.781,5465.145,75.359,5577.237,76.159,4963.750,71.681,5733.960,77.218,5299.789,74.239,5528.210,75.819
131,5342.829,74.331,5674.882,76.783,5609.632,76.411,5495.513,75.583,4915.408,71.337,5997.355,78.944,5385.500,74.843,5528.539,75.818
132,4678.500,69.723,5382.868,74.849,4489.632,68.207,5190.382,73.447,6024.026,79.325,5847.645,77.962,5678.974,76.869,5527.539,75.812
133,6134.539,79.923,5674.882,76.783,5539.895,75.908,5503.855,75.644,5706.066,77.105,5500.526,75.625,5842.026,77.956,5528.210,75.819
134,6203.711,80.460,5501.210,75.641,5559.250,76.049,5610.250,76.384,5770.789,77.560,5608.579,76.370,5755.658,77.378,5528.539,75.818
135,4015.961,64.639,5015.474,72.310,5448.803,75.244,4894.566,71.301,5541.882,75.912,4838.974,70.963,5601.579,76.324,5528.539,75.818
136,6024.566,79.458,4989.132,72.122,5183.026,73.383,5538.882,75.892,6510.026,82.533,5799.645,77.653,5769.013,77.478,5529.210,75.826
137,6998.263,85.771,5851.566,77.936,5653.000,76.717,5689.974,76.941,6970.790,85.529,5110.079,72.920,5421.513,75.092,5527.539,75.812
138,6923.039,85.396,5413.868,75.055,5539.895,75.908,5772.342,77.497,7083.868,86.233,5126.079,73.029,5683.974,76.902,5528.210,75.819
139,7326.737,87.556,5750.224,77.278,5657.342,76.751,5509.197,75.685,6609.132,83.194,5984.355,78.861,5308.460,74.300,5528.539,75.818
140,3970.974,64.300,5321.855,74.431,5593.947,76.297,5353.447,74.593,5289.316,74.074,4261.158,66.656,5574.237,76.139,5528.210,75.819
141,5029.605,72.269,5607.210,76.338,6043.316,79.419,5606.250,76.358,5078.171,72.535,5101.737,72.857,5284.118,74.130,5528.539,75.818
142,5620.961,76.265,5905.579,78.290,5083.618,72.651,5706.987,77.060,5240.618,73.723,5742.632,77.277,5499.868,75.626,5526.539,75.805
143,6088.987,79.500,6061.947,79.305,4559.671,68.748,5653.289,76.691,5976.974,78.995,5984.355,78.861,5466.855,75.399,5529.210,75.826
144,3659.474,61.426,5350.526,74.626,5832.816,77.976,5590.579,76.252,4158.224,65.423,4835.974,70.941,5355.816,74.633,5529.210,75.826
145,5654.211,76.646,5382.868,74.849,5684.697,76.944,5464.158,75.361,5252.961,73.813,5859.316,78.039,5691.974,76.954,5527.539,75.812
146,5780.553,77.685,5472.539,75.448,5281.395,74.073,5548.895,75.967,6024.026,79.325,5670.605,76.792,5457.184,75.332,5528.539,75.818
147,7770.158,90.285,5382.868,74.849,5750.066,77.390,5787.697,77.610,6324.579,81.332,5987.355,78.880,5718.974,77.129,5529.210,75.826
148,6125.355,79.750,5996.276,78.887,5436.460,75.156,5410.474,74.992,5620.974,76.491,5683.276,76.878,5648.961,76.665,5525.539,75.799
149,4098.250,64.983,5501.210,75.641,5564.592,76.090,5317.763,74.342,4349.355,66.966,5403.158,74.955,5421.513,75.092,5528.210,75.819
150,4412.039,68.180,5933.921,78.477,5580.592,76.195,5518.539,75.752,7274.750,87.456,4110.750,65.461,4418.526,67.852,5528.210,75.819
151,4799.908,70.640,5015.474,72.310,5352.105,74.578,5156.026,73.198,5442.145,75.206,5873.987,78.136,5550.895,75.980,5529.210,75.826
152,5366.250,74.992,5727.553,77.128,5684.697,76.944,5637.947,76.585,6075.737,79.678,4662.263,69.675,5370.158,74.734,5528.210,75.819
153,4478.224,68.313,6105.618,79.583,5653.000,76.717,5579.908,76.179,5528.210,75.819,3786.947,62.832,5706.974,77.051,5528.210,75.819
154,3880.013,63.358,5674.882,76.783,5052.237,72.401,5577.237,76.159,5044.145,72.282,4542.250,68.799,5368.158,74.721,5527.539,75.812
155,4117.697,65.727,5293.184,74.235,4911.474,71.355,5364.789,74.675,7607.737,89.518,4461.882,68.187,5147.750,73.181,5528.539,75.818
156,5351.342,74.509,5443.539,75.256,5330.763,74.429,5302.763,74.241,5392.079,74.828,5925.013,78.479,5608.250,76.371,5528.210,75.819
157,4144.947,65.365,5350.526,74.626,5657.342,76.751,5190.382,73.447,4036.500,64.442,5822.645,77.801,5795.013,77.646,5528.539,75.818
158,6257.592,80.927,5190.500,73.529,5599.947,76.337,5765.342,77.452,5939.592,78.727,5797.645,77.640,5538.224,75.894,5528.210,75.819
159,6207.303,80.437,5258.513,73.999,5281.395,74.073,5357.447,74.620,6008.000,79.207,6145.711,79.891,5825.026,77.847,5529.210,75.826
160,4092.039,65.030,5704.882,76.978,4999.868,72.015,5453.487,75.287,4930.079,71.443,4535.250,68.748,5908.040,78.387,5529.210,75.826
161,8244.053,92.816,5674.882,76.783,5574.592,76.156,5736.658,77.255,6490.684,82.410,6297.763,80.870,5538.224,75.894,5528.210,75.819
162,7330.855,87.646,5933.921,78.477,5673.355,76.864,5821.382,77.838,6490.684,82.410,5259.776,73.960,5581.908,76.192,5528.210,75.819
163,5927.053,78.305,5851.566,77.936,5851.842,78.115,5538.882,75.892,5009.790,72.029,6304.105,80.915,5202.434,73.565,5528.210,75.819
164,5576.092,75.838,6037.947,79.153,5521.539,75.772,5277.750,74.063,4617.592,69.111,6352.447,81.218,5632.290,76.554,5528.210,75.819
165,5622.790,76.600,5550.210,75.964,5943.224,78.728,5260.079,73.941,5638.329,76.619,5578.237,76.166,5304.789,74.272,5529.210,75.826
166,5949.329,78.411,5996.276,78.887,5290.066,74.135,5538.882,75.892,5094.526,72.663,6098.040,79.590,5568.566,76.099,5528.210,75.819
167,4092.474,65.110,5750.224,77.278,5547.895,75.960,5577.237,76.159,4653.934,69.379,4182.803,66.049,5882.697,78.220,5527.539,75.812
168,5110.066,72.911,5321.855,74.431,5583.592,76.215,5678.303,76.862,5411.763,74.971,5474.184,75.445,5304.789,74.272,5528.539,75.818
169,4417.434,67.531,5996.276,78.887,5855.842,78.140,4894.566,71.301,4591.211,68.885,5280.447,74.102,5368.158,74.721,5527.539,75.812
170,3825.487,63.037,5226.842,73.781,5431.118,75.115,5555.895,76.013,5162.579,73.165,4943.013,71.719,4884.329,71.297,5528.210,75.819
171,5222.605,73.592,5704.882,76.978,5631.987,76.572,4804.500,70.620,5485.513,75.517,6083.040,79.496,5355.816,74.633,5528.539,75.818
172,6460.395,82.051,5704.882,76.978,5928.868,78.623,5560.895,76.046,5579.934,76.197,5810.645,77.724,5499.868,75.626,5528.539,75.818
173,8313.118,93.222,6372.658,81.267,5789.763,77.666,5631.934,76.537,6471.329,82.279,5678.276,76.845,5632.290,76.554,5527.539,75.812
174,4050.961,64.909,5851.566,77.936,5193.368,73.459,5490.842,75.549,5638.329,76.619,4115.421,65.500,5457.184,75.332,5528.539,75.818
175,3931.671,63.757,4857.461,71.200,5650.329,76.697,5364.789,74.675,4349.355,66.966,5926.013,78.485,5439.513,75.212,5528.539,75.818
176,6253.000,80.739,5501.210,75.641,5908.855,78.487,5742.658,77.294,5485.513,75.517,5717.289,77.107,5534.553,75.867,5528.539,75.818
177,8125.540,92.258,5640.210,76.554,5757.066,77.435,5669.632,76.803,6685.197,83.689,6197.395,80.225,5315.803,74.355,5528.539,75.818
178,7900.763,90.972,5569.210,76.089,5694.039,77.010,5490.842,75.549,6838.987,84.675,6286.763,80.802,5304.789,74.272,5528.539,75.818
179,4202.289,66.061,5321.855,74.431,5261.395,73.938,5386.474,74.832,5300.987,74.155,4855.658,71.092,5546.895,75.954,5528.539,75.818
