#-------------------------------------
#        Data Analysis Summary        
#-------------------------------------
#                                     
#                                     
# target_name: Ca48        kin_type:  SRC            
# target_amu: 47.952523                 
# target_density [g/cm3]: 1.8600     
# target_thickness [cm]: 0.5650      
# target_areal_density [g/cm2]: 1.0509
#
# N: 28
# Z: 20
# A: 48
# transparency: 0.37
#
# beam_energy [GeV]: 10.5494          
#
# hms_h_particle_mass [GeV]: 0.938272          
# hms_h_momentum [GeV/c]: 1.3250             
# hms_h_angle [deg]: -66.4000                  
#
# shms_e_particle_mass [GeV]: 0.000511          
# shms_e_momentum [GeV/c]: 8.5500             
# shms_e_angle [deg]: 8.3000                  
#
# BCM1_Current_Threshold [uA]: >5.00 
# Units: time [sec] | charge [mC] | currnet [uA] | rates [kHz] |  efficiencies [fractional form]                       
#                       
run,beam_time,charge,avg_current,total_Yield,total_Yield_err,real_Yield,real_Yield_err,random_Yield,random_Yield_err,hTrkEff,hTrkEff_err,pTrkEff,pTrkEff_err,cpuLT,cpuLT_err_Bi,tLT,tLT_err_Bi,S1X_rate,T1_scl_rate,T2_scl_rate,T3_scl_rate,T5_scl_rate,T1_accp_rate,T2_accp_rate,T3_accp_rate,T5_accp_rate,edtm_scl,edtm_accp,PS1,PS2,PS3,PS5,ctime_offset,ctime_sigma,hbeta_mean,hbeta_sigma,pbeta_mean,pbeta_sigma,pcal_mean,pcal_sigma,hdc1u1_res,hdc1u2_res,hdc1x1_res,hdc1x2_res,hdc1v2_res,hdc1v1_res,hdc2v1_res,hdc2v2_res,hdc2x2_res,hdc2x1_res,hdc2u2_res,hdc2u1_res,hdc1u1_res_err,hdc1u2_res_err,hdc1x1_res_err,hdc1x2_res_err,hdc1v2_res_err,hdc1v1_res_err,hdc2v1_res_err,hdc2v2_res_err,hdc2x2_res_err,hdc2x1_res_err,hdc2u2_res_err,hdc2u1_res_err,pdc1u1_res,pdc1u2_res,pdc1x1_res,pdc1x2_res,pdc1v1_res,pdc1v2_res,pdc2v2_res,pdc2v1_res,pdc2x2_res,pdc2x1_res,pdc2u2_res,pdc2u1_res,pdc1u1_res_err,pdc1u2_res_err,pdc1x1_res_err,pdc1x2_res_err,pdc1v1_res_err,pdc1v2_res_err,pdc2v2_res_err,pdc2v1_res_err,pdc2x2_res_err,pdc2x1_res_err,pdc2u2_res_err,pdc2u1_res_err,multi_track_eff,multi_track_eff_err,T1_accp_singles,T2_accp_singles,pTrkEff_singles,pTrkEff_singles_err
17047,2482.752,125.148,50.407,536.000,23.152,499.798,23.308,36.202,2.691,0.999,3.882E-05,0.958,5.189E-04,1.003,-NAN,0.935,1.564E-03,7.143E+02,2.469E+02,1.690E+02,2.616E+01,2.046E-01,3.133E-01,3.058E-01,3.087E-01,2.052E-01,24741.000,23140.000,-1.0,2049.0,257.0,1.0,-0.395,0.524,0.805,0.022,0.995,0.055,1.037,0.038,336.873,347.099,348.369,329.312,304.079,292.175,257.536,262.927,256.077,266.263,264.496,278.020,2.282,2.454,2.279,2.152,1.974,1.833,1.416,1.462,1.354,1.463,1.392,1.430,237.245,238.971,239.112,226.225,261.199,254.388,231.374,230.492,212.822,219.241,224.157,229.502,2.506,2.363,2.482,2.457,3.005,2.628,2.341,2.248,2.350,2.595,2.558,2.534,0.958,0.013,2.048E+05,2.048E+05,0.958,0.001
17048,2765.419,140.722,50.886,549.000,23.431,505.398,23.616,43.602,2.953,0.999,3.692E-05,0.959,4.892E-04,1.003,-NAN,0.938,1.449E-03,7.187E+02,2.474E+02,1.699E+02,2.633E+01,2.005E-01,3.090E-01,3.017E-01,3.051E-01,2.011E-01,27559.000,25859.000,-1.0,2049.0,257.0,1.0,-0.404,0.525,0.805,0.022,0.995,0.054,1.036,0.038,337.304,346.174,345.493,335.858,307.074,292.170,260.449,266.199,254.353,266.269,264.770,279.700,2.286,2.422,2.200,2.270,2.024,1.832,1.435,1.392,1.329,1.469,1.400,1.443,238.061,237.595,236.107,230.338,255.069,250.255,228.393,231.249,215.457,219.745,223.512,229.745,2.352,2.387,2.498,2.506,2.847,2.839,2.403,2.245,2.451,2.565,2.411,2.492,0.960,0.012,2.293E+05,2.293E+05,0.959,0.000
17049,1448.834,78.985,54.516,308.000,17.550,282.999,17.692,25.001,2.236,0.999,5.030E-05,0.956,6.688E-04,1.003,-NAN,0.935,2.047E-03,7.682E+02,2.684E+02,1.830E+02,2.791E+01,2.276E-01,3.462E-01,3.377E-01,3.387E-01,2.283E-01,14438.000,13504.000,-1.0,2049.0,257.0,1.0,-0.381,0.559,0.805,0.022,0.995,0.055,1.038,0.038,332.288,345.613,346.281,331.973,301.249,291.016,264.914,269.650,255.521,266.412,266.741,279.642,2.175,2.369,2.210,2.178,1.939,1.795,1.370,1.410,1.347,1.453,1.393,1.425,240.169,243.061,240.652,227.187,253.951,262.197,235.336,236.057,220.227,227.065,237.147,235.352,2.386,2.459,2.629,2.562,2.665,2.848,2.328,2.403,2.611,2.502,2.573,2.765,0.957,0.016,1.293E+05,1.294E+05,0.956,0.001
17050,1330.214,74.157,55.748,325.000,18.028,300.999,18.160,24.001,2.191,0.999,5.126E-05,0.956,6.904E-04,1.003,-NAN,0.937,2.114E-03,7.844E+02,2.748E+02,1.871E+02,2.876E+01,2.360E-01,3.576E-01,3.489E-01,3.505E-01,2.367E-01,13256.000,12418.000,-1.0,2049.0,257.0,1.0,-0.396,0.531,0.805,0.022,0.995,0.054,1.037,0.038,334.891,343.003,344.314,329.612,305.465,289.566,266.554,271.657,255.511,267.856,266.930,281.950,2.223,2.340,2.183,2.166,1.989,1.772,1.394,1.458,1.330,1.477,1.382,1.451,236.671,245.754,244.342,229.653,256.555,258.756,230.702,229.282,221.226,226.116,232.063,233.598,2.389,2.471,2.762,2.578,2.684,2.870,2.465,2.181,2.675,2.457,2.655,2.806,0.956,0.016,1.215E+05,1.215E+05,0.956,0.001
17051,3964.501,219.960,55.482,980.000,31.305,910.197,31.527,69.803,3.736,0.999,2.940E-05,0.956,3.990E-04,1.003,-NAN,0.937,1.223E-03,7.789E+02,2.732E+02,1.860E+02,2.857E+01,2.359E-01,3.570E-01,3.482E-01,3.496E-01,2.365E-01,39508.000,37017.000,-1.0,2049.0,257.0,1.0,-0.400,0.545,0.805,0.022,0.996,0.055,1.038,0.038,338.494,343.035,349.521,332.951,302.574,289.118,264.550,271.157,254.552,266.662,270.108,282.628,2.291,2.333,2.300,2.194,1.921,1.756,1.354,1.413,1.326,1.461,1.347,1.469,247.810,249.398,241.485,232.942,256.705,259.902,233.355,236.255,211.863,225.921,228.437,233.910,2.581,2.564,2.650,2.636,2.740,2.766,2.340,2.294,2.384,2.425,2.555,2.654,0.956,0.009,3.598E+05,3.598E+05,0.956,0.000
17052,2547.691,138.030,54.178,572.000,23.917,531.398,24.086,40.602,2.850,0.999,4.345E-05,0.956,5.080E-04,1.003,-NAN,0.940,1.488E-03,7.600E+02,2.662E+02,1.814E+02,2.789E+01,2.285E-01,3.464E-01,3.379E-01,3.395E-01,2.291E-01,25391.000,23872.000,-1.0,2049.0,257.0,1.0,-0.393,0.534,0.805,0.022,0.996,0.055,1.036,0.038,335.461,343.301,350.652,332.093,303.921,290.626,261.246,271.031,256.377,267.656,273.454,285.393,2.071,2.429,2.125,2.008,2.041,1.657,1.471,1.457,1.368,1.522,1.498,1.531,245.757,245.245,243.161,233.831,260.963,258.143,234.131,235.097,222.216,224.047,231.647,239.763,2.595,2.543,2.647,2.712,2.945,2.743,2.348,2.423,2.710,2.439,2.357,2.598,0.955,0.011,2.255E+05,2.255E+05,0.956,0.001
17053,3435.765,187.167,54.476,791.000,28.125,736.397,28.318,54.603,3.305,0.999,3.897E-05,0.955,4.379E-04,1.003,-NAN,0.938,1.304E-03,7.631E+02,2.674E+02,1.822E+02,2.801E+01,2.293E-01,3.476E-01,3.390E-01,3.407E-01,2.299E-01,34240.000,32114.000,-1.0,2049.0,257.0,1.0,-0.390,0.549,0.805,0.022,0.995,0.055,1.037,0.038,333.581,336.988,352.099,333.043,308.522,296.614,267.333,274.506,259.793,270.449,279.246,296.394,2.259,2.282,2.135,2.015,2.071,1.702,1.407,1.473,1.418,1.526,1.440,1.528,252.391,250.903,246.002,240.824,262.712,263.314,244.069,241.685,225.024,233.898,233.163,237.965,2.541,2.458,2.679,2.616,2.846,2.951,2.580,2.651,2.401,2.687,2.405,2.499,0.956,0.010,3.055E+05,3.055E+05,0.955,0.000
17054,2864.860,158.156,55.205,676.000,26.000,629.398,26.179,46.602,3.053,0.999,4.300E-05,0.955,4.776E-04,1.003,-NAN,0.939,1.420E-03,7.729E+02,2.713E+02,1.848E+02,2.837E+01,2.341E-01,3.543E-01,3.455E-01,3.469E-01,2.347E-01,28551.000,26801.000,-1.0,2049.0,257.0,1.0,-0.414,0.548,0.805,0.022,0.996,0.055,1.037,0.038,331.189,337.561,351.717,333.217,301.335,293.814,273.086,276.302,260.951,274.143,281.846,297.999,2.200,2.285,2.100,1.971,1.938,1.680,1.463,1.494,1.395,1.451,1.457,1.532,257.752,255.821,242.957,242.608,264.140,267.623,242.652,248.629,226.803,231.093,244.468,237.734,2.595,2.584,2.705,2.611,2.895,2.714,2.463,2.649,2.418,2.551,2.458,2.542,0.956,0.011,2.583E+05,2.583E+05,0.955,0.000
17055,3374.152,184.968,54.819,769.000,27.731,714.597,27.926,54.403,3.299,0.999,4.194E-05,0.953,4.479E-04,1.003,-NAN,0.932,1.372E-03,7.671E+02,2.692E+02,1.834E+02,2.817E+01,2.321E-01,3.513E-01,3.427E-01,3.442E-01,2.328E-01,33626.000,31344.000,-1.0,2049.0,257.0,1.0,-0.389,0.533,0.805,0.022,0.996,0.056,1.036,0.038,331.886,337.700,353.804,331.565,304.510,295.844,271.568,278.798,257.900,274.430,283.664,298.861,2.043,2.325,2.175,1.996,2.030,1.705,1.473,1.546,1.391,1.449,1.527,1.575,259.394,262.944,248.729,240.214,268.591,261.673,248.165,251.354,225.637,238.144,242.232,247.134,2.582,2.668,2.810,2.797,2.729,2.551,2.547,2.477,2.467,2.768,2.369,2.678,0.955,0.010,3.020E+05,3.020E+05,0.953,0.000
17056,3420.909,192.365,56.232,813.000,28.513,748.397,28.739,64.603,3.595,0.999,4.074E-05,0.953,4.390E-04,1.003,-NAN,0.936,1.324E-03,7.861E+02,2.765E+02,1.882E+02,2.887E+01,2.396E-01,3.622E-01,3.533E-01,3.545E-01,2.402E-01,34092.000,31917.000,-1.0,2049.0,257.0,1.0,-0.388,0.536,0.805,0.022,0.996,0.055,1.037,0.038,333.010,339.339,351.623,332.180,306.580,294.875,273.628,282.056,261.945,276.542,290.674,297.952,2.032,2.363,2.144,2.031,1.842,1.712,1.482,1.580,1.441,1.497,1.507,1.575,258.464,263.762,248.751,244.963,267.488,268.428,251.064,249.051,228.667,238.173,247.504,244.142,2.603,2.718,2.777,2.652,2.670,2.743,2.621,2.448,2.513,2.474,2.544,2.695,0.956,0.010,3.142E+05,3.142E+05,0.953,0.000
17057,3175.923,174.487,54.941,774.000,27.821,716.797,28.026,57.203,3.382,0.999,4.670E-05,0.954,4.609E-04,1.003,-NAN,0.933,1.404E-03,7.677E+02,2.695E+02,1.836E+02,2.820E+01,2.323E-01,3.518E-01,3.431E-01,3.446E-01,2.330E-01,31649.000,29533.000,-1.0,2049.0,257.0,1.0,-0.399,0.531,0.805,0.022,0.995,0.055,1.036,0.038,333.275,338.683,350.698,335.170,305.008,296.611,273.605,287.592,266.975,276.554,293.507,306.419,2.052,2.336,1.966,2.059,1.826,1.733,1.511,1.551,1.397,1.491,1.526,1.567,261.717,262.049,253.678,242.568,263.596,260.915,249.211,248.886,230.305,240.671,249.775,241.249,2.659,2.624,2.610,2.560,2.813,2.728,2.423,2.441,2.570,2.823,2.533,2.617,0.956,0.010,2.845E+05,2.846E+05,0.954,0.000
