20,6021.789,78.530,6021.789,78.530,5739.039,76.654,5148.763,72.741,4926.658,71.124,4986.013,71.556,5196.368,73.026,0.000,0.000,4791.592,70.122,4953.658,71.314
21,3713.934,61.701,3713.934,61.701,5538.355,75.322,5094.395,72.342,4852.303,70.584,4474.053,67.668,3460.395,59.718,0.000,0.000,5016.684,71.773,4953.658,71.314
22,4756.382,69.481,4756.382,69.481,6031.053,78.544,4867.974,70.698,5100.382,72.375,3385.632,58.725,5698.092,76.421,0.000,0.000,4824.276,70.367,4953.658,71.314
23,5422.908,74.476,5422.908,74.476,5739.039,76.654,4696.250,69.432,4766.290,69.963,4887.619,70.822,5430.408,74.637,0.000,0.000,4787.592,70.093,4953.658,71.314
24,5105.632,72.354,5105.632,72.354,5655.697,76.103,4929.987,71.145,5050.026,72.011,5089.750,72.325,4590.276,68.684,0.000,0.000,4593.526,68.647,4953.658,71.314
25,4729.118,69.574,4729.118,69.574,5482.355,74.950,5116.079,72.504,5169.750,72.876,4654.487,69.061,4536.605,68.289,0.000,0.000,4534.513,68.206,4952.658,71.307
26,8946.079,96.192,8946.079,96.192,5564.026,75.495,5012.671,71.736,5144.079,72.697,6097.566,79.499,5686.421,76.342,0.000,0.000,5097.026,72.336,4953.658,71.314
27,6527.869,81.737,6527.869,81.737,5802.382,77.072,5274.500,73.648,5201.763,73.105,4631.803,68.884,5112.026,72.440,0.000,0.000,5051.355,72.017,4953.658,71.314
28,6532.645,81.833,6532.645,81.833,5655.697,76.103,5139.421,72.671,4882.316,70.806,5030.697,71.879,5208.368,73.108,0.000,0.000,5276.737,73.598,4953.658,71.314
29,4086.421,65.024,4086.421,65.024,5454.684,74.762,4716.605,69.594,4507.197,68.019,5931.408,78.347,3931.487,63.612,0.000,0.000,4916.974,71.044,4952.658,71.307
30,4854.026,70.637,4854.026,70.637,5381.342,74.264,4879.974,70.783,4992.329,71.588,5159.474,72.845,4303.882,66.520,0.000,0.000,4995.013,71.619,4950.658,71.293
31,6483.605,81.508,6483.605,81.508,5835.053,77.286,4837.961,70.476,5174.421,72.911,5178.500,72.993,5647.421,76.086,0.000,0.000,4281.789,66.285,4953.658,71.314
32,5010.579,71.657,5010.579,71.657,6311.724,80.314,5168.434,72.879,4212.803,65.773,5045.697,71.984,5007.329,71.692,0.000,0.000,4747.921,69.806,4953.658,71.314
33,4616.197,68.573,4616.197,68.573,5775.039,76.889,4596.224,68.689,5000.329,71.643,4083.553,64.590,5213.368,73.142,0.000,0.000,4670.224,69.226,4953.658,71.314
34,5809.750,76.927,5809.750,76.927,5981.053,78.225,5168.434,72.879,4976.329,71.476,4238.263,65.810,5584.408,75.662,0.000,0.000,4804.263,70.215,4952.658,71.307
35,4487.145,67.832,4487.145,67.832,5591.697,75.681,4879.974,70.783,4992.329,71.588,5045.697,71.984,4163.513,65.430,0.000,0.000,4670.224,69.226,4953.658,71.314
36,5562.829,75.357,5562.829,75.357,5739.039,76.654,5033.013,71.883,4926.658,71.124,4533.066,68.112,4964.658,71.391,0.000,0.000,5137.368,72.621,4953.658,71.314
37,5552.224,75.767,5552.224,75.767,5119.329,72.469,4900.645,70.932,5135.408,72.634,5687.895,76.660,4432.579,67.504,0.000,0.000,5127.697,72.551,4953.658,71.314
38,3705.711,61.453,3705.711,61.453,5538.355,75.322,5216.803,73.234,4603.224,68.740,3958.500,63.573,4440.579,67.563,0.000,0.000,4527.513,68.155,4953.658,71.314
39,5531.184,75.382,5531.184,75.382,5482.355,74.950,4760.947,69.918,4905.987,70.976,5257.895,73.577,4772.645,70.024,0.000,0.000,5183.382,72.946,4953.658,71.314
40,6507.158,82.192,6507.158,82.192,5626.697,75.912,5105.079,72.428,4953.658,71.314,6132.289,79.753,4449.250,67.630,0.000,0.000,5145.040,72.676,4953.658,71.314
41,3664.421,61.152,3664.421,61.152,5295.671,73.682,4438.447,67.450,4523.211,68.146,4286.618,66.193,4419.237,67.398,0.000,0.000,5220.724,73.207,4953.658,71.314
42,4548.816,68.289,4548.816,68.289,5710.368,76.464,4596.224,68.689,5100.382,72.375,4968.342,71.429,4107.842,65.000,0.000,0.000,4873.618,70.723,4953.658,71.314
43,4554.921,68.167,4554.921,68.167,5538.355,75.322,5253.487,73.496,5162.750,72.828,4097.566,64.708,4892.316,70.876,0.000,0.000,4519.171,68.087,4953.658,71.314
44,4467.579,67.517,4467.579,67.517,5564.026,75.495,4564.868,68.444,4760.290,69.920,4371.329,66.862,4989.658,71.566,0.000,0.000,4938.645,71.199,4952.658,71.307
45,5025.632,71.567,5025.632,71.567,5482.355,74.950,5022.342,71.806,4833.303,70.450,4083.553,64.590,5494.408,75.065,0.000,0.000,5051.355,72.017,4953.658,71.314
46,4590.803,68.828,4590.803,68.828,5202.000,73.040,5274.500,73.648,4881.316,70.799,5073.066,72.198,3867.474,63.096,0.000,0.000,5155.040,72.745,4953.658,71.314
47,6973.579,84.445,6973.579,84.445,5875.053,77.545,5054.711,72.055,4902.316,70.947,4941.658,71.230,5770.763,76.898,0.000,0.000,5055.355,72.045,4952.658,71.307
48,7809.829,89.399,7809.829,89.399,5948.053,78.014,4908.316,70.989,5031.026,71.879,5239.553,73.446,6081.447,78.903,0.000,0.000,4880.289,70.773,4953.658,71.314
49,4634.816,68.916,4634.816,68.916,5381.342,74.264,5000.000,71.644,4769.290,69.984,4796.566,70.138,4571.605,68.545,0.000,0.000,4909.961,70.985,4953.658,71.314
50,6121.184,79.408,6121.184,79.408,5655.697,76.103,5154.434,72.783,4992.329,71.588,5328.618,74.094,4548.605,68.377,0.000,0.000,5206.053,73.104,4953.658,71.314
51,5214.000,73.122,5214.000,73.122,5348.671,74.041,5128.750,72.594,5175.092,72.919,4684.500,69.288,4610.618,68.838,0.000,0.000,5038.355,71.927,4953.658,71.314
52,6555.290,82.160,6555.290,82.160,5454.684,74.762,5128.750,72.594,4985.329,71.539,5382.671,74.493,4968.658,71.419,0.000,0.000,5241.724,73.351,4953.658,71.314
53,7282.934,86.462,7282.934,86.462,5538.355,75.322,5150.763,72.755,4987.329,71.553,5239.553,73.446,5781.763,76.969,0.000,0.000,5038.355,71.927,4953.658,71.314
54,7232.882,86.334,7232.882,86.334,5655.697,76.103,5219.145,73.256,5133.737,72.620,5415.684,74.723,5056.355,72.052,0.000,0.000,5118.697,72.489,4954.658,71.321
55,4704.539,69.221,4704.539,69.221,5907.053,77.751,4431.447,67.398,5182.092,72.967,4206.921,65.565,5352.737,74.112,0.000,0.000,4271.789,66.210,4953.658,71.314
56,5439.513,74.546,5439.513,74.546,6065.053,78.760,4550.526,68.333,5170.750,72.883,4741.526,69.717,4231.526,65.958,0.000,0.000,5376.408,74.275,4953.658,71.314
57,4607.460,68.701,4607.460,68.701,5381.342,74.264,5183.776,72.990,5124.737,72.558,4533.066,68.112,4055.500,64.589,0.000,0.000,5137.368,72.621,4953.658,71.314
58,6253.395,79.953,6253.395,79.953,5538.355,75.322,5183.776,72.990,5156.750,72.787,4494.066,67.825,5436.408,74.678,0.000,0.000,5137.368,72.621,4953.658,71.314
59,4050.684,64.694,4050.684,64.694,5256.671,73.417,5033.013,71.883,4874.645,70.749,5301.605,73.903,3537.408,60.370,0.000,0.000,5055.355,72.045,4953.658,71.314
60,4991.540,71.497,4991.540,71.497,5511.355,75.143,5054.711,72.055,5085.382,72.271,4654.487,69.061,4289.211,66.407,0.000,0.000,5198.382,73.049,4952.658,71.307
61,6233.408,80.251,6233.408,80.251,5835.053,77.286,4986.000,71.546,4661.921,69.188,6022.461,78.959,4851.645,70.586,0.000,0.000,4995.013,71.619,4950.658,71.293
62,7509.513,87.713,7509.513,87.713,6659.066,82.453,4844.961,70.526,5074.710,72.194,5468.408,75.113,5136.697,72.613,0.000,0.000,4815.276,70.303,4952.658,71.307
63,6133.461,79.450,6133.461,79.450,6065.053,78.760,5022.342,71.806,4861.974,70.656,5549.460,75.685,4686.632,69.398,0.000,0.000,4912.632,71.007,4953.658,71.314
64,6079.342,79.034,6079.342,79.034,5775.039,76.889,4777.947,70.040,4661.921,69.188,5468.408,75.113,5317.724,73.867,0.000,0.000,5041.355,71.947,4953.658,71.314
65,6689.158,82.691,6689.158,82.691,5655.697,76.103,5016.342,71.764,4964.658,71.391,4986.013,71.556,5781.763,76.969,0.000,0.000,4912.632,71.007,4953.658,71.314
66,6670.237,82.825,6670.237,82.825,6065.053,78.760,4903.645,70.953,5092.382,72.319,5732.921,76.970,5226.040,73.232,0.000,0.000,4347.132,66.783,4953.658,71.314
67,7242.658,86.454,7242.658,86.454,4953.658,71.314,4941.658,71.230,5130.737,72.599,5638.211,76.324,5770.763,76.898,0.000,0.000,5077.026,72.198,4953.658,71.314
68,5388.645,74.292,5388.645,74.292,5256.671,73.417,4660.579,69.172,5036.026,71.913,4796.566,70.138,5192.368,72.998,0.000,0.000,5169.711,72.849,4953.658,71.314
69,4518.000,67.953,4518.000,67.953,5655.697,76.103,4900.645,70.932,5134.737,72.627,4484.395,67.751,4182.855,65.584,0.000,0.000,4873.618,70.723,4953.658,71.314
70,5323.566,74.025,5323.566,74.025,5348.671,74.041,5071.724,72.182,4904.316,70.961,5178.500,72.993,4571.605,68.545,0.000,0.000,5072.355,72.163,4952.658,71.307
71,9691.750,99.829,9691.750,99.829,6157.053,79.342,5257.158,73.524,5056.697,72.060,5755.290,77.138,6222.447,79.792,0.000,0.000,4857.947,70.609,4953.658,71.314
72,4820.184,70.508,4820.184,70.508,5591.697,75.681,4929.987,71.145,4647.908,69.077,5649.224,76.404,4387.895,67.159,0.000,0.000,4739.250,69.741,4950.658,71.293
73,5054.908,71.963,5054.908,71.963,5739.039,76.654,4927.316,71.123,4931.658,71.160,4822.592,70.342,4460.250,67.711,0.000,0.000,4984.013,71.542,4953.658,71.314
74,5897.737,77.702,5897.737,77.702,5802.382,77.072,5208.461,73.171,5029.355,71.864,4713.842,69.505,4899.316,70.926,0.000,0.000,4984.013,71.542,4952.658,71.307
75,7005.289,84.658,7005.289,84.658,5907.053,77.751,4971.000,71.442,4944.658,71.251,5073.066,72.198,5666.421,76.211,0.000,0.000,4997.013,71.633,4952.658,71.307
76,4735.579,69.473,4735.579,69.473,5482.355,74.950,5148.763,72.741,4760.290,69.920,3841.789,62.614,5371.408,74.241,0.000,0.000,5155.040,72.745,4953.658,71.314
77,4620.724,68.746,4620.724,68.746,5454.684,74.762,5006.000,71.686,5133.737,72.620,4648.145,69.009,4713.303,69.593,0.000,0.000,4428.816,67.404,4953.658,71.314
78,6063.553,78.856,6063.553,78.856,5835.053,77.286,5057.711,72.076,4874.645,70.749,5135.118,72.662,5088.026,72.274,0.000,0.000,4880.289,70.773,4952.658,71.307
79,5656.316,76.293,5656.316,76.293,5591.697,75.681,5058.382,72.084,4908.987,70.997,5257.895,73.577,4723.303,69.664,0.000,0.000,4960.000,71.365,4952.658,71.307
80,5473.829,74.986,5473.829,74.986,5295.671,73.682,5171.434,72.900,5112.053,72.458,4941.658,71.230,4498.921,68.000,0.000,0.000,5232.724,73.289,4953.658,71.314
81,5098.132,72.187,5098.132,72.187,5538.355,75.322,4679.250,69.310,5146.079,72.711,4484.395,67.751,4756.645,69.910,0.000,0.000,5192.382,73.007,4953.658,71.314
82,4958.855,71.255,4958.855,71.255,5875.053,77.545,4557.868,68.393,5139.408,72.662,4953.658,71.314,4432.579,67.504,0.000,0.000,4717.237,69.574,4953.658,71.314
83,4299.171,66.202,4299.171,66.202,5981.053,78.225,5006.000,71.686,4523.211,68.146,4162.579,65.219,4581.276,68.618,0.000,0.000,4870.618,70.702,4953.658,71.314
84,5519.553,75.328,5519.553,75.328,5626.697,75.912,4709.934,69.543,5191.763,73.036,5315.947,74.006,4656.289,69.172,0.000,0.000,4717.237,69.574,4953.658,71.314
85,4847.289,70.304,4847.289,70.304,5538.355,75.322,5029.342,71.855,4966.658,71.405,4083.553,64.590,5109.026,72.419,0.000,0.000,4966.000,71.407,4953.658,71.314
86,5321.987,74.297,5321.987,74.297,5875.053,77.545,4971.000,71.442,5007.329,71.692,6132.289,79.753,3857.474,63.017,0.000,0.000,4857.947,70.609,4953.658,71.314
87,2944.750,54.647,2944.750,54.647,5687.697,76.313,4412.447,67.257,4418.842,67.350,2885.145,54.155,5536.408,75.344,0.000,0.000,4707.237,69.502,4953.658,71.314
88,5520.079,75.239,5520.079,75.239,5907.053,77.751,5163.434,72.845,4693.263,69.420,4915.974,71.037,4656.289,69.172,0.000,0.000,5146.040,72.683,4952.658,71.307
89,4285.961,66.194,4285.961,66.194,5739.039,76.654,4957.658,71.342,4985.329,71.539,4546.737,68.216,3953.487,63.784,0.000,0.000,4870.618,70.702,4953.658,71.314
90,4178.829,65.280,4178.829,65.280,5802.382,77.072,4980.000,71.505,4936.658,71.195,4306.618,66.344,4253.869,66.134,0.000,0.000,4593.526,68.647,4953.658,71.314
91,3610.763,60.719,3610.763,60.719,5835.053,77.286,4809.961,70.277,4852.303,70.584,4138.579,65.035,3599.750,60.891,0.000,0.000,4912.632,71.007,4953.658,71.314
92,6425.895,81.535,6425.895,81.535,5511.355,75.143,4834.961,70.455,5135.408,72.634,6074.842,79.320,4484.250,67.888,0.000,0.000,5239.724,73.337,4953.658,71.314
93,4558.132,68.344,4558.132,68.344,5202.000,73.040,4502.487,67.952,4864.645,70.678,4836.592,70.442,4678.960,69.339,0.000,0.000,5260.066,73.481,4952.658,71.307
94,5226.132,73.295,5226.132,73.295,5482.355,74.950,4929.987,71.145,4789.961,70.135,5178.500,72.993,4662.960,69.224,0.000,0.000,5055.355,72.045,4953.658,71.314
95,5215.382,73.165,5215.382,73.165,5381.342,74.264,5086.395,72.287,5170.750,72.883,4836.592,70.442,4539.605,68.311,0.000,0.000,4972.000,71.449,4953.658,71.314
96,6069.895,78.691,6069.895,78.691,5739.039,76.654,4149.671,65.190,5104.382,72.402,5014.697,71.768,5933.105,77.952,0.000,0.000,4655.882,69.116,4953.658,71.314
97,6594.460,82.098,6594.460,82.098,6109.053,79.039,4980.000,71.505,4675.592,69.290,4941.658,71.230,5584.408,75.662,0.000,0.000,5235.724,73.310,4953.658,71.314
98,5563.434,75.541,5563.434,75.541,5591.697,75.681,4191.026,65.523,4661.921,69.188,5998.447,78.798,5560.408,75.503,0.000,0.000,4921.974,71.079,4953.658,71.314
99,4945.382,71.760,4945.382,71.760,5295.671,73.682,4900.645,70.932,4776.290,70.034,6405.882,81.608,3880.474,63.199,0.000,0.000,5127.697,72.551,4953.658,71.314
100,7278.566,86.609,7278.566,86.609,6387.724,80.786,5045.355,71.975,4897.316,70.912,5998.447,78.798,4985.658,71.538,0.000,0.000,4824.276,70.367,4952.658,71.307
101,5830.461,77.090,5830.461,77.090,5564.026,75.495,5067.053,72.147,5135.408,72.634,4306.618,66.344,5737.092,76.676,0.000,0.000,4857.947,70.609,4953.658,71.314
102,3135.237,56.792,3135.237,56.792,5256.671,73.417,4171.684,65.369,5095.382,72.340,5270.566,73.666,3539.408,60.386,0.000,0.000,4670.224,69.226,4953.658,71.314
103,4732.487,69.862,4732.487,69.862,5482.355,74.950,4709.934,69.543,4382.171,67.074,6074.842,79.320,5064.355,72.107,0.000,0.000,4424.145,67.366,4950.658,71.293
104,5326.316,73.875,5326.316,73.875,5775.039,76.889,4895.645,70.897,4864.645,70.678,4968.342,71.429,4577.605,68.588,0.000,0.000,5090.026,72.288,4953.658,71.314
105,4062.434,64.335,4062.434,64.335,5564.026,75.495,4895.645,70.897,5033.026,71.893,3841.789,62.614,4243.197,66.050,0.000,0.000,5118.697,72.489,4952.658,71.307
106,4256.237,65.926,4256.237,65.926,5482.355,74.950,4465.803,67.668,5144.408,72.696,4562.750,68.343,4530.934,68.244,0.000,0.000,4707.237,69.502,4953.658,71.314
107,6570.579,81.821,6570.579,81.821,6128.053,79.159,4879.974,70.783,4996.329,71.616,4461.053,67.572,5734.092,76.656,0.000,0.000,5055.355,72.045,4953.658,71.314
108,6468.816,81.342,6468.816,81.342,5591.697,75.681,5193.776,73.059,5064.368,72.116,4887.619,70.822,5779.763,76.956,0.000,0.000,4643.211,69.021,4953.658,71.314
109,6617.421,82.617,6617.421,82.617,5414.342,74.486,5177.434,72.941,4752.290,69.863,5829.329,77.642,5917.105,77.849,0.000,0.000,4372.132,66.970,4952.658,71.307
110,5147.750,72.496,5147.750,72.496,5875.053,77.545,4748.947,69.833,5176.092,72.926,4587.092,68.527,5029.671,71.854,0.000,0.000,4397.474,67.165,4953.658,71.314
111,4981.408,71.334,4981.408,71.334,5414.342,74.486,5050.040,72.020,4916.658,71.054,4394.342,67.044,4972.658,71.447,0.000,0.000,5027.355,71.850,4953.658,71.314
112,5160.119,72.834,5160.119,72.834,5655.697,76.103,5185.776,73.004,4882.316,70.806,5073.066,72.198,4124.842,65.131,0.000,0.000,5155.040,72.745,4953.658,71.314
113,6772.184,83.407,6772.184,83.407,5775.039,76.889,4967.329,71.413,5050.026,72.011,5373.329,74.425,4977.658,71.482,0.000,0.000,5198.382,73.049,4952.658,71.307
114,4921.487,70.968,4921.487,70.968,5119.329,72.469,3924.566,63.358,4836.303,70.471,5337.961,74.163,5600.079,75.768,0.000,0.000,5094.026,72.316,4953.658,71.314
115,5865.711,77.693,5865.711,77.693,5454.684,74.762,5229.816,73.332,5070.368,72.158,5120.776,72.558,4744.303,69.815,0.000,0.000,4984.013,71.542,4953.658,71.314
116,4885.355,70.855,4885.355,70.855,5511.355,75.143,4097.316,64.771,5109.053,72.438,5638.211,76.324,4337.224,66.777,0.000,0.000,5304.408,73.788,4952.658,71.307
117,6307.066,80.703,6307.066,80.703,5626.697,75.912,5152.763,72.769,4921.658,71.089,5607.171,76.094,4654.618,69.157,0.000,0.000,5133.697,72.592,4953.658,71.314
118,9725.434,100.006,9725.434,100.006,5948.053,78.014,5152.763,72.769,5214.105,73.195,5524.789,75.519,5951.105,78.067,0.000,0.000,5038.355,71.927,4953.658,71.314
119,5829.908,77.160,5829.908,77.160,5802.382,77.072,5082.395,72.259,4945.658,71.258,4533.066,68.112,5073.355,72.169,0.000,0.000,5150.040,72.711,4953.658,71.314
120,6138.789,79.271,6138.789,79.271,5626.697,75.912,4889.645,70.854,5069.368,72.151,4887.619,70.822,5157.697,72.757,0.000,0.000,5127.697,72.551,4952.658,71.307
121,6469.421,81.308,6469.421,81.308,5626.697,75.912,5223.816,73.291,5024.013,71.821,4604.092,68.651,5512.408,75.185,0.000,0.000,5179.382,72.918,4952.658,71.307
122,7452.250,87.616,7452.250,87.616,5907.053,77.751,4773.947,70.011,4881.316,70.799,6074.842,79.320,5258.711,73.457,0.000,0.000,5214.724,73.166,4952.658,71.307
123,4978.987,71.256,4978.987,71.256,5802.382,77.072,5071.724,72.182,5024.355,71.829,4097.566,64.708,4841.645,70.515,0.000,0.000,4950.316,71.284,4952.658,71.307
124,5515.053,75.188,5515.053,75.188,5538.355,75.322,4457.461,67.600,4794.961,70.171,5399.342,74.608,5525.408,75.271,0.000,0.000,4739.250,69.741,4953.658,71.314
125,8010.316,90.598,8010.316,90.598,5538.355,75.322,4895.645,70.897,4856.974,70.620,5437.724,74.897,6481.145,81.415,0.000,0.000,5097.026,72.336,4953.658,71.314
126,5562.105,75.535,5562.105,75.535,5591.697,75.681,5238.816,73.393,4747.947,69.825,5109.105,72.474,5577.408,75.616,0.000,0.000,4320.461,66.579,4953.658,71.314
127,5820.447,77.232,5820.447,77.232,5591.697,75.681,4709.934,69.543,4943.658,71.244,5146.790,72.746,5303.724,73.772,0.000,0.000,4851.276,70.558,4953.658,71.314
128,6585.566,82.511,6585.566,82.511,5348.671,74.041,5033.013,71.883,4540.211,68.271,6062.842,79.244,5668.421,76.224,0.000,0.000,4838.276,70.466,4953.658,71.314
129,5351.711,74.088,5351.711,74.088,5381.342,74.264,5113.079,72.483,4794.961,70.171,4836.592,70.442,4967.658,71.412,0.000,0.000,5072.355,72.163,4953.658,71.314
130,6335.184,80.538,6335.184,80.538,6031.053,78.544,5054.711,72.055,4861.974,70.656,5089.750,72.325,5330.395,73.955,0.000,0.000,4782.592,70.058,4952.658,71.307
131,4009.513,63.983,4009.513,63.983,5775.039,76.889,4834.961,70.455,4460.855,67.671,4251.276,65.919,4341.224,66.807,0.000,0.000,5051.355,72.017,4953.658,71.314
132,6155.118,79.162,6155.118,79.162,6406.395,80.904,5105.079,72.428,5130.737,72.599,4328.632,66.519,5353.737,74.119,0.000,0.000,4534.513,68.206,4953.658,71.314
133,5046.855,71.639,5046.855,71.639,6185.724,79.525,5020.342,71.792,5056.697,72.060,3815.118,62.397,4481.250,67.866,0.000,0.000,5235.724,73.310,4953.658,71.314
134,5632.961,75.907,5632.961,75.907,6214.724,79.708,5102.408,72.407,5065.368,72.123,4836.592,70.442,4540.605,68.318,0.000,0.000,4687.895,69.356,4953.658,71.314
135,7341.171,86.551,7341.171,86.551,6109.053,79.039,4957.658,71.342,4724.276,69.653,4915.974,71.037,6339.461,80.530,0.000,0.000,5147.040,72.690,4953.658,71.314
136,6958.592,84.561,6958.592,84.561,5710.368,76.464,5012.671,71.736,5104.382,72.402,5373.329,74.425,5332.395,73.969,0.000,0.000,4851.276,70.558,4953.658,71.314
137,5830.211,77.357,5830.211,77.357,5948.053,78.014,5259.158,73.538,4916.658,71.054,4986.013,71.556,4356.224,66.919,0.000,0.000,5235.724,73.310,4953.658,71.314
138,5568.789,75.810,5568.789,75.810,5626.697,75.912,4821.961,70.363,4596.224,68.689,5829.329,77.642,4684.960,69.382,0.000,0.000,5179.382,72.918,4952.658,71.307
139,5964.921,78.463,5964.921,78.463,5538.355,75.322,5081.395,72.252,4849.303,70.563,5538.789,75.612,4782.645,70.095,0.000,0.000,5016.684,71.773,4953.658,71.314
140,6260.526,79.871,6260.526,79.871,5739.039,76.654,4546.842,68.293,5092.382,72.319,4763.539,69.884,6356.132,80.636,0.000,0.000,4428.816,67.404,4953.658,71.314
141,3980.421,63.684,3980.421,63.684,5802.382,77.072,5116.079,72.504,4973.329,71.455,3644.079,60.979,4148.842,65.315,0.000,0.000,4960.000,71.365,4952.658,71.307
142,4744.921,70.023,4744.921,70.023,5318.671,73.838,4935.987,71.187,4523.211,68.146,5627.526,76.242,4167.513,65.461,0.000,0.000,5250.395,73.413,4953.658,71.314
143,5964.684,78.098,5964.684,78.098,5981.053,78.225,5203.790,73.136,4836.303,70.471,4631.803,68.884,5010.329,71.713,0.000,0.000,5147.040,72.690,4952.658,71.307
144,7448.329,87.448,7448.329,87.448,5414.342,74.486,5283.842,73.717,4985.329,71.539,5270.566,73.666,6030.776,78.579,0.000,0.000,4912.632,71.007,4952.658,71.307
145,5727.408,76.601,5727.408,76.601,5564.026,75.495,5054.711,72.055,4766.290,69.963,5009.026,71.725,5442.408,74.718,0.000,0.000,4766.592,69.943,4953.658,71.314
146,5040.434,71.765,5040.434,71.765,6591.066,82.040,4844.961,70.526,4440.184,67.515,4741.526,69.717,4569.605,68.530,0.000,0.000,5224.724,73.235,4953.658,71.314
147,6215.526,79.798,6215.526,79.798,5710.368,76.464,5000.000,71.644,5144.079,72.697,5014.697,71.768,5072.355,72.163,0.000,0.000,4845.276,70.516,4953.658,71.314
148,4377.171,67.036,4377.171,67.036,5739.039,76.654,5213.132,73.206,4794.961,70.171,4953.658,71.314,3936.487,63.651,0.000,0.000,4687.895,69.356,4953.658,71.314
149,5175.882,72.780,5175.882,72.780,5655.697,76.103,5154.434,72.783,5065.368,72.123,4604.092,68.651,4485.250,67.896,0.000,0.000,4997.013,71.633,4953.658,71.314
