# CaFe B11 SRC Systematics Cuts Summary
# entry -> id for a particular combination of random gaussian-generated data analysis cuts  
# syst_total_real -> randoms-subtracted, integrated yield (varied all cuts simultaneously)
# syst_dVAR_real,err -> randoms-subtracted integrated yield (kept all cuts at central value, and varied only VAR)
entry,syst_total_real,syst_total_real_err,syst_dPm_min_real,syst_dPm_min_real_err,syst_dPm_max_real,syst_dPm_max_real_err,syst_dQ2_real,syst_dQ2_real_err,syst_dXbj_real,syst_dXbj_real_err,syst_dthrq_real,syst_dthrq_real_err,syst_dHcoll_real,syst_dHcoll_real_err,syst_dScoll_real,syst_dScoll_real_err
25,4086.329,64.696,4090.263,64.676,4276.618,66.117,4269.276,66.055,4348.671,66.699,4371.632,66.842,4057.250,64.410,4265.276,66.025
26,2810.118,53.434,4119.263,64.899,4274.947,66.101,4429.645,67.284,2964.447,54.855,4822.395,70.201,3851.882,62.767,4265.276,66.025
27,2510.868,50.638,4151.263,65.146,4402.000,67.094,4259.276,65.979,3577.658,60.359,2808.329,53.613,4333.961,66.556,4265.276,66.025
28,3998.566,63.939,4227.605,65.736,4478.026,67.678,4047.211,64.301,4134.895,64.993,3953.553,63.576,4454.316,67.470,4266.276,66.032
29,4910.171,70.901,3953.921,63.606,3978.145,63.710,4366.303,66.805,4528.461,68.123,4953.079,71.138,4418.645,67.202,4265.276,66.025
30,4308.829,66.518,4090.263,64.676,4106.540,64.757,4249.276,65.903,4987.395,71.599,3942.211,63.479,4444.316,67.396,4265.276,66.025
31,3356.882,58.408,4443.290,67.369,4029.829,64.128,4388.974,66.978,3427.276,59.060,4181.592,65.375,4133.592,65.006,4265.276,66.025
32,3511.053,59.856,3911.579,63.265,4270.947,66.071,4262.276,66.002,3784.737,62.114,4178.592,65.352,4424.645,67.247,4264.276,66.017
33,2648.447,51.894,4065.592,64.481,4120.882,64.875,4269.276,66.055,3231.868,57.317,4078.908,64.571,3961.895,63.648,4265.276,66.025
34,4940.434,71.064,4265.276,66.025,4439.684,67.388,4396.974,67.037,4134.895,64.993,4527.342,68.029,4502.987,67.833,4265.276,66.025
35,3156.724,56.823,3953.921,63.606,4524.382,68.036,4152.250,65.143,3821.421,62.423,3553.474,60.282,4332.290,66.540,4265.276,66.025
36,4440.882,67.542,4169.934,65.292,4163.895,65.216,4342.632,66.624,4937.355,71.221,4268.276,66.047,3937.895,63.459,4265.276,66.025
37,3596.974,60.505,4490.290,67.717,3716.697,61.532,4475.000,67.636,4054.539,64.355,3825.513,62.529,4339.961,66.601,4265.276,66.025
38,3517.368,59.894,4343.290,66.623,3869.079,62.796,3958.513,63.584,4451.737,67.516,3913.197,63.240,4383.974,66.940,4265.276,66.025
39,3472.079,59.552,4265.276,66.025,4370.974,66.843,4169.921,65.282,3933.474,63.355,4191.592,65.451,3817.539,62.486,4265.276,66.025
40,4637.763,68.899,4292.618,66.238,4174.566,65.301,4421.645,67.224,4440.066,67.426,4332.961,66.548,4262.276,66.002,4265.276,66.025
41,3453.658,59.323,4265.276,66.025,4320.961,66.458,4463.987,67.545,3604.329,60.583,4574.013,68.374,3708.184,61.587,4265.276,66.025
42,3450.342,59.310,4038.592,64.272,4541.395,68.170,4081.882,64.574,3434.276,59.119,4597.684,68.550,4202.276,65.546,4266.276,66.032
43,3529.408,60.027,3953.921,63.606,4106.540,64.757,4038.539,64.230,4078.210,64.542,4185.592,65.405,4418.645,67.202,4265.276,66.025
44,4655.592,69.145,4151.263,65.146,4063.184,64.405,4345.632,66.647,4987.395,71.599,4464.316,67.544,4028.579,64.183,4264.276,66.017
45,5051.342,72.008,4753.987,69.659,4103.868,64.733,4345.632,66.647,5116.842,72.576,4309.618,66.366,3841.882,62.688,4265.276,66.025
46,4923.303,70.851,4599.645,68.536,3920.092,63.212,4224.605,65.713,4440.066,67.426,4498.671,67.814,4568.987,68.318,4265.276,66.025
47,4518.132,68.051,4374.290,66.855,4292.961,66.247,4395.974,67.030,4491.434,67.832,3910.526,63.216,4417.645,67.195,4262.276,66.002
48,3829.447,62.508,4065.592,64.481,4274.947,66.101,4431.316,67.300,3821.421,62.423,4413.645,67.165,4254.276,65.941,4265.276,66.025
49,4988.697,71.587,4624.645,68.718,4439.684,67.388,4118.237,64.871,4890.000,70.872,3763.842,62.030,4573.987,68.355,4265.276,66.025
50,4005.303,63.786,4653.645,68.928,4037.500,64.192,4148.250,65.112,3515.303,59.822,4606.684,68.616,4385.974,66.955,4265.276,66.025
51,4647.368,68.924,4292.618,66.238,4228.263,65.734,4459.987,67.516,4197.263,65.498,4718.039,69.438,4079.250,64.580,4265.276,66.025
52,5243.079,73.375,4624.645,68.718,4157.895,65.170,4388.974,66.978,5039.118,71.999,4142.579,65.065,4227.276,65.736,4265.276,66.025
53,4218.526,65.606,4315.290,66.412,4183.566,65.370,4395.974,67.030,4014.171,64.013,4273.947,66.094,4380.974,66.918,4265.276,66.025
54,4499.921,68.007,3857.908,62.836,4146.224,65.077,3915.171,63.235,5167.197,72.937,4558.013,68.257,4309.947,66.365,4265.276,66.025
55,3692.237,61.500,4198.934,65.514,4174.566,65.301,4437.316,67.344,4451.737,67.516,3905.526,63.176,3876.224,62.968,4265.276,66.025
56,4705.763,69.391,4561.303,68.249,4106.540,64.757,4396.974,67.037,4479.092,67.734,4339.632,66.602,4101.592,64.760,4267.276,66.040
57,3318.566,58.094,4514.290,67.894,3776.039,62.020,4035.539,64.207,4095.882,64.682,3711.500,61.600,4470.316,67.589,4265.276,66.025
58,3916.671,63.115,4443.290,67.369,4179.566,65.339,4370.303,66.835,3506.303,59.747,5132.750,72.393,3891.224,63.087,4265.276,66.025
59,3588.040,60.485,4038.592,64.272,4416.342,67.208,4297.947,66.275,3488.632,59.595,4599.684,68.565,4254.276,65.941,4265.276,66.025
60,4307.224,66.552,3911.579,63.265,4247.934,65.887,4325.947,66.486,4806.303,70.258,4185.592,65.405,4163.592,65.237,4265.276,66.025
61,5310.947,73.972,4065.592,64.481,4136.224,65.000,4288.947,66.207,5292.276,73.842,4586.684,68.470,4223.276,65.706,4265.276,66.025
62,3756.974,62.081,3679.224,61.384,4333.961,66.556,4242.605,65.849,4354.684,66.754,4241.605,65.842,4207.276,65.584,4265.276,66.025
63,3230.724,57.470,4265.276,66.025,4225.263,65.711,4161.250,65.212,4065.210,64.441,3381.105,58.805,4373.303,66.857,4265.276,66.025
64,3157.671,56.785,4292.618,66.238,4317.961,66.436,4455.987,67.486,3806.421,62.303,3340.105,58.455,4277.276,66.116,4265.276,66.025
65,3779.789,62.117,3931.579,63.423,4305.961,66.345,4142.250,65.066,3821.421,62.423,4827.395,70.237,4183.263,65.391,4265.276,66.025
66,3344.224,58.307,4245.605,65.872,4363.303,66.783,3650.789,61.069,3370.592,58.563,4705.697,69.343,4373.303,66.857,4265.276,66.025
67,3917.171,63.251,3857.908,62.836,4213.263,65.620,3907.171,63.172,4054.539,64.355,4779.053,69.885,4470.316,67.589,4265.276,66.025
68,5229.447,73.306,4169.934,65.292,4401.000,67.087,4154.250,65.158,4831.303,70.435,4729.039,69.517,4187.605,65.431,4265.276,66.025
69,4736.316,69.767,4038.592,64.272,4388.329,66.989,4360.632,66.759,4683.211,69.310,4056.908,64.400,4492.316,67.751,4265.276,66.025
70,3920.868,63.304,4198.934,65.514,4411.342,67.171,4401.645,67.076,3985.829,63.784,4240.605,65.834,4057.250,64.410,4267.276,66.040
71,4053.921,64.387,4292.618,66.238,4274.947,66.101,4348.632,66.669,4179.263,65.360,4193.592,65.466,4091.921,64.682,4265.276,66.025
72,3850.829,62.717,4395.290,67.012,3804.053,62.255,4203.592,65.543,4696.882,69.412,4328.961,66.518,3856.553,62.808,4265.276,66.025
73,3815.671,62.310,4938.329,70.976,4194.908,65.463,3945.513,63.481,3720.382,61.576,4015.237,64.073,4332.290,66.540,4265.276,66.025
74,4194.382,65.566,4292.618,66.238,4265.276,66.025,3866.829,62.845,4642.539,69.013,4366.632,66.804,4166.592,65.260,4267.276,66.040
75,4238.408,65.920,4374.290,66.855,4354.303,66.715,4157.250,65.181,4534.461,68.168,4045.237,64.306,4133.592,65.006,4265.276,66.025
76,3967.829,63.643,4265.276,66.025,4192.237,65.439,4047.211,64.301,4078.210,64.542,4540.013,68.125,4190.605,65.453,4265.276,66.025
77,4066.960,64.519,4119.263,64.899,4103.868,64.733,3991.184,63.843,4642.539,69.013,4253.605,65.933,4373.303,66.857,4265.276,66.025
78,3731.250,61.558,4819.987,70.131,4042.500,64.231,4342.632,66.624,3562.316,60.225,4112.579,64.834,4085.250,64.627,4266.276,66.032
79,4415.355,67.210,4038.592,64.272,4395.329,67.042,4105.566,64.770,4209.934,65.598,4562.013,68.286,4422.645,67.232,4265.276,66.025
80,3453.724,59.379,4265.276,66.025,4075.184,64.498,4360.632,66.759,4124.224,64.907,3968.553,63.693,3931.895,63.412,4265.276,66.025
81,5174.737,72.901,4090.263,64.676,4289.961,66.225,4342.632,66.624,4642.539,69.013,4707.039,69.359,4309.947,66.365,4265.276,66.025
82,3231.526,57.306,4065.592,64.481,4179.566,65.339,4457.987,67.501,3078.487,55.920,4836.395,70.301,4333.961,66.556,4265.276,66.025
83,3277.592,58.050,4119.263,64.899,4367.303,66.813,3698.461,61.462,4831.303,70.435,3912.197,63.232,3667.500,61.242,4265.276,66.025
84,3663.697,61.100,4090.263,64.676,4007.158,63.948,4367.303,66.813,3872.776,62.850,4320.289,66.450,4349.632,66.677,4262.276,66.002
85,6293.158,80.467,4561.303,68.249,4329.961,66.526,4370.303,66.835,5055.461,72.118,4793.395,69.994,4128.592,64.968,4266.276,66.032
86,4108.053,64.907,4009.592,64.046,4247.934,65.887,4464.658,67.553,4545.132,68.249,3907.526,63.192,4313.618,66.396,4265.276,66.025
87,5330.342,73.920,3880.908,63.019,4101.526,64.709,4452.316,67.455,4603.513,68.710,5060.079,71.886,4418.645,67.202,4265.276,66.025
88,4306.855,66.523,4315.290,66.412,4610.434,68.703,4414.645,67.172,4459.079,67.577,3763.842,62.030,4085.250,64.627,4265.276,66.025
89,3697.132,61.455,4198.934,65.514,4382.987,66.943,4322.947,66.463,3918.803,63.236,4078.908,64.571,4133.592,65.006,4265.276,66.025
90,3155.421,56.838,3738.895,61.871,4308.961,66.368,4262.276,66.002,4042.855,64.250,3786.513,62.216,4245.276,65.873,4265.276,66.025
91,4485.211,67.621,4561.303,68.249,4402.000,67.094,4322.947,66.463,3720.382,61.576,4503.671,67.851,4389.645,66.986,4265.276,66.025
92,3319.342,58.195,3953.921,63.606,4292.961,66.247,4242.605,65.849,3649.355,60.975,4234.934,65.788,4241.276,65.843,4265.276,66.025
93,6262.500,80.282,4265.276,66.025,4134.553,64.984,4265.276,66.025,5392.697,74.578,4832.395,70.272,4430.316,67.292,4265.276,66.025
94,4325.329,66.517,4090.263,64.676,4342.632,66.624,4440.316,67.366,4265.276,66.025,4815.395,70.151,3779.197,62.172,4264.276,66.017
95,3501.355,59.749,3953.921,63.606,4372.974,66.858,4403.645,67.090,3577.658,60.359,4670.026,69.082,4070.250,64.511,4265.276,66.025
96,5917.211,77.917,4265.276,66.025,4263.605,66.009,4409.645,67.135,4683.211,69.310,4884.737,70.650,4424.645,67.247,4265.276,66.025
97,4073.566,64.523,4265.276,66.025,4101.197,64.709,4344.632,66.639,4300.974,66.318,4597.684,68.550,3812.539,62.446,4262.276,66.002
98,4658.461,69.071,4151.263,65.146,4124.882,64.906,4177.592,65.344,4559.803,68.360,4638.026,68.850,4343.632,66.632,4265.276,66.025
99,4558.158,68.363,4198.934,65.514,4270.947,66.071,4304.947,66.328,4569.474,68.433,4153.250,65.151,4385.974,66.955,4265.276,66.025
100,4415.039,67.221,4443.290,67.369,4210.592,65.596,4027.539,64.145,4528.461,68.123,4436.645,67.336,4166.592,65.260,4265.276,66.025
101,6612.447,82.401,4151.263,65.146,4288.290,66.209,4076.882,64.535,5191.882,73.118,5399.118,74.233,4441.316,67.374,4265.276,66.025
102,2843.250,53.865,4315.290,66.412,4581.079,68.473,4459.987,67.516,3457.947,59.322,3837.513,62.625,3528.474,60.074,4265.276,66.025
103,3626.355,60.786,4090.263,64.676,4029.829,64.128,4348.632,66.669,3893.789,63.028,4118.579,64.881,4476.316,67.633,4265.276,66.025
104,4886.618,70.815,4292.618,66.238,4242.934,65.849,4283.276,66.161,4696.882,69.412,4784.724,69.929,3891.224,63.087,4265.276,66.025
105,3376.040,58.706,4753.987,69.659,4194.908,65.463,4363.303,66.783,3998.171,63.888,3241.421,57.590,4190.605,65.453,4265.276,66.025
106,3808.776,62.339,4514.290,67.894,3224.500,57.222,4396.974,67.037,5068.145,72.218,4015.237,64.073,4313.618,66.396,4265.276,66.025
107,4299.724,66.371,3953.921,63.606,4363.303,66.783,4235.605,65.796,4368.697,66.869,4379.632,66.901,4320.618,66.449,4266.276,66.032
108,3603.868,60.749,3953.921,63.606,4352.303,66.700,4002.855,63.938,4348.671,66.699,3992.895,63.891,4180.263,65.368,4265.276,66.025
109,4310.237,66.335,4443.290,67.369,4372.974,66.858,4434.316,67.322,4014.171,64.013,3994.895,63.907,4430.316,67.292,4265.276,66.025
110,3724.711,61.608,4265.276,66.025,4380.974,66.918,4297.947,66.275,3587.658,60.442,4565.013,68.308,4076.250,64.557,4265.276,66.025
111,3450.592,59.522,3880.908,63.019,4149.895,65.108,3898.500,63.100,4859.974,70.642,3837.513,62.625,4195.605,65.492,4265.276,66.025
112,3140.145,56.461,4265.276,66.025,4046.500,64.262,4466.658,67.568,3153.855,56.620,4407.974,67.119,4245.276,65.873,4265.276,66.025
113,3700.105,61.458,4514.290,67.894,4136.224,65.000,4125.579,64.935,4234.934,65.788,3604.145,60.704,4440.316,67.366,4262.276,66.002
114,3611.276,60.597,4374.290,66.855,4149.895,65.108,4344.632,66.639,3370.592,58.563,4328.961,66.518,4413.645,67.165,4264.276,66.017
115,4224.316,65.744,4292.618,66.238,4401.000,67.087,4304.947,66.328,4265.276,66.025,4237.605,65.812,4057.250,64.410,4265.276,66.025
116,4285.132,66.317,4343.290,66.623,4146.224,65.077,4391.974,67.000,4901.671,70.958,3740.500,61.835,4258.276,65.972,4265.276,66.025
117,3776.829,62.124,4395.290,67.012,4326.961,66.503,3756.474,61.943,4227.934,65.735,4054.908,64.385,4343.632,66.632,4265.276,66.025
118,3669.684,61.138,4374.290,66.855,4629.790,68.860,4247.605,65.887,3289.895,57.843,4430.645,67.291,4288.276,66.199,4265.276,66.025
119,3582.355,60.423,4090.263,64.676,3740.368,61.728,4105.566,64.770,4300.974,66.318,4412.645,67.158,4291.947,66.230,4265.276,66.025
120,6224.592,80.103,4343.290,66.623,4369.974,66.836,4357.632,66.737,5219.895,73.318,4434.645,67.321,4498.316,67.796,4266.276,66.032
121,4096.737,64.834,3759.566,62.042,4405.000,67.117,4302.947,66.313,4336.329,66.600,4457.316,67.493,4190.605,65.453,4265.276,66.025
122,4444.158,67.525,4038.592,64.272,4320.961,66.458,4169.921,65.282,4559.803,68.360,4472.658,67.613,4195.605,65.492,4265.276,66.025
123,5421.974,74.736,4065.592,64.481,4360.303,66.760,4322.947,66.463,5039.118,71.999,4492.329,67.761,4305.947,66.335,4264.276,66.017
124,4641.553,69.015,4169.934,65.292,4413.342,67.185,4105.566,64.770,4603.513,68.710,4437.645,67.343,4215.276,65.645,4265.276,66.025
125,2553.342,51.192,3679.224,61.384,3927.447,63.287,4269.276,66.055,4486.763,67.794,3129.408,56.598,4373.303,66.857,4265.276,66.025
126,3314.921,58.082,4561.303,68.249,4439.684,67.388,4280.276,66.138,3363.592,58.503,3504.132,59.864,4413.645,67.165,4266.276,66.032
127,4034.053,64.335,3857.908,62.836,4354.303,66.715,4396.974,67.037,4431.395,67.359,4059.908,64.424,4283.276,66.161,4265.276,66.025
128,3219.000,57.319,4065.592,64.481,4320.961,66.458,4265.276,66.025,3793.750,62.197,3867.513,62.864,4125.592,64.945,4265.276,66.025
129,4283.711,66.240,4198.934,65.514,4350.632,66.684,4274.276,66.093,4394.711,67.073,4269.276,66.055,4125.592,64.945,4265.276,66.025
130,3556.382,60.230,4418.290,67.183,4146.224,65.077,4376.303,66.880,3881.118,62.924,4017.237,64.088,4012.579,64.059,4265.276,66.025
131,4836.803,70.356,4464.290,67.525,4220.263,65.673,4247.605,65.887,4559.803,68.360,4146.250,65.097,4537.987,68.091,4266.276,66.032
132,3900.697,63.273,3880.908,63.019,4633.461,68.890,4131.579,64.981,4197.263,65.498,3983.553,63.811,4349.632,66.677,4265.276,66.025
133,6598.171,82.751,4599.645,68.536,4228.263,65.734,4431.645,67.299,6024.329,79.098,4058.908,64.416,4442.316,67.381,4267.276,66.040
134,3474.921,59.443,4753.987,69.659,4346.632,66.654,4409.645,67.135,3434.276,59.119,3565.474,60.381,4283.276,66.161,4265.276,66.025
135,4376.013,66.910,4561.303,68.249,4382.987,66.943,4162.250,65.220,4348.671,66.699,4401.974,67.075,3906.895,63.215,4265.276,66.025
136,5160.171,73.098,4395.290,67.012,4344.632,66.639,4325.947,66.486,5582.882,75.963,4052.237,64.361,3916.895,63.294,4265.276,66.025
137,3337.737,58.405,4343.290,66.623,4326.961,66.503,4175.592,65.329,3998.171,63.888,3623.145,60.861,4101.592,64.760,4265.276,66.025
138,4810.605,70.030,4653.645,68.928,4360.303,66.760,4336.632,66.579,4014.171,64.013,4241.605,65.842,4526.987,68.010,4265.276,66.025
139,4555.158,68.342,4090.263,64.676,4526.053,68.051,4175.592,65.329,4348.671,66.699,4371.632,66.842,4349.632,66.677,4265.276,66.025
140,4368.592,66.789,4315.290,66.412,3920.092,63.212,4344.632,66.639,4414.382,67.222,4410.974,67.142,4296.947,66.267,4265.276,66.025
141,3537.855,60.192,3880.908,63.019,4329.961,66.526,4210.263,65.597,4300.974,66.318,3883.513,62.991,4190.605,65.453,4265.276,66.025
142,3395.132,58.947,4038.592,64.272,4284.290,66.178,4331.618,66.532,4265.276,66.025,3511.132,59.922,4283.276,66.161,4265.276,66.025
143,4172.553,65.275,4464.290,67.525,4149.895,65.108,4136.250,65.020,4197.263,65.498,4371.632,66.842,4202.276,65.546,4265.276,66.025
144,4843.645,70.529,4265.276,66.025,4266.276,66.032,4185.592,65.405,4844.974,70.535,4121.579,64.904,4511.987,67.900,4265.276,66.025
145,3311.868,58.010,4315.290,66.412,3280.171,57.710,4177.592,65.344,4382.039,66.975,4234.934,65.788,4324.290,66.480,4265.276,66.025
146,4306.421,66.194,4343.290,66.623,4276.618,66.117,4190.592,65.443,3554.316,60.158,5072.079,71.970,4429.316,67.285,4265.276,66.025
147,3194.487,57.238,4227.605,65.736,4115.882,64.836,3512.434,59.908,5110.842,72.534,3396.105,58.933,4508.987,67.877,4265.276,66.025
148,3628.737,60.846,4065.592,64.481,4502.711,67.873,4262.276,66.002,3554.316,60.158,4269.276,66.055,4389.645,66.986,4265.276,66.025
149,3171.605,56.850,4151.263,65.146,4192.237,65.439,4002.855,63.938,3774.066,62.025,3797.513,62.305,4378.303,66.895,4265.276,66.025
150,3963.237,63.665,4198.934,65.514,4416.342,67.208,4428.645,67.277,4209.934,65.598,3869.513,62.880,4195.605,65.492,4265.276,66.025
151,4852.079,70.425,4514.290,67.894,4439.684,67.388,4414.645,67.172,4179.263,65.360,4338.632,66.594,4265.276,66.025,4265.276,66.025
152,5960.803,78.361,4265.276,66.025,4429.342,67.304,4363.303,66.783,5002.737,71.712,4722.039,69.467,4180.263,65.368,4265.276,66.025
153,3469.408,59.526,4536.303,68.066,4413.342,67.185,4269.276,66.055,3872.776,62.850,3552.474,60.274,4125.592,64.945,4265.276,66.025
154,4036.790,64.152,4395.290,67.012,4206.250,65.556,4234.605,65.789,3859.776,62.747,4236.934,65.803,4437.316,67.344,4265.276,66.025
155,3576.500,60.494,4315.290,66.412,4401.000,67.087,4230.605,65.758,4179.263,65.360,3484.789,59.695,4288.276,66.199,4265.276,66.025
156,3614.132,60.776,3953.921,63.606,3978.145,63.710,4142.250,65.066,4327.316,66.522,4526.342,68.021,4007.908,64.019,4265.276,66.025
157,4278.039,66.194,4443.290,67.369,4352.303,66.700,3767.474,62.032,4616.184,68.806,4042.237,64.283,4502.987,67.833,4265.276,66.025
158,3072.868,55.912,4119.263,64.899,4170.566,65.270,3794.145,62.250,3527.303,59.922,4338.961,66.594,4247.276,65.888,4265.276,66.025
159,3691.342,61.308,4198.934,65.514,4382.987,66.943,4408.645,67.128,3444.276,59.203,4765.711,69.784,4101.592,64.760,4266.276,66.032
160,4206.697,65.393,4561.303,68.249,3985.816,63.774,4148.250,65.112,3720.382,61.576,5156.750,72.558,4079.250,64.580,4265.276,66.025
161,3125.013,56.505,4343.290,66.623,4310.961,66.383,4169.921,65.282,3881.118,62.924,4026.237,64.158,3616.500,60.824,4265.276,66.025
162,4405.040,67.393,3931.579,63.423,4346.632,66.654,4047.211,64.301,5152.526,72.833,4077.908,64.563,4218.276,65.668,4265.276,66.025
163,3761.447,61.962,4038.592,64.272,4305.961,66.345,4475.329,67.636,3784.737,62.114,4551.013,68.206,4101.592,64.760,4265.276,66.025
164,3845.658,62.540,4443.290,67.369,4113.882,64.821,4386.303,66.955,3577.658,60.359,4188.592,65.428,4482.316,67.677,4265.276,66.025
165,5616.474,75.917,4292.618,66.238,4521.382,68.014,4184.592,65.397,4594.171,68.636,4656.026,68.981,4499.987,67.811,4265.276,66.025
166,5371.000,74.188,4418.290,67.183,4320.961,66.458,4384.303,66.940,4569.474,68.433,4416.645,67.187,4450.316,67.441,4264.276,66.017
167,4469.197,67.739,3759.566,62.042,4364.303,66.790,4219.263,65.665,4569.474,68.433,4353.632,66.707,4488.316,67.722,4265.276,66.025
168,5150.263,72.408,4443.290,67.369,4370.974,66.843,4474.658,67.627,3664.026,61.099,5509.132,74.979,4332.290,66.540,4265.276,66.025
169,3964.816,63.609,4315.290,66.412,4320.961,66.458,4292.947,66.237,3859.776,62.747,4655.026,68.973,3937.895,63.459,4265.276,66.025
170,4206.711,65.656,4065.592,64.481,4346.632,66.654,4018.868,64.074,4479.092,67.734,4575.684,68.389,4039.250,64.270,4265.276,66.025
171,2734.092,52.692,4227.605,65.736,4232.263,65.764,3767.474,62.032,3078.487,55.920,4021.237,64.119,4324.290,66.480,4266.276,66.032
172,5210.553,73.248,3931.579,63.423,4146.224,65.077,4431.645,67.299,5083.145,72.322,4353.632,66.707,4513.987,67.914,4264.276,66.017
173,4178.566,65.331,4245.605,65.872,4405.342,67.126,4395.974,67.030,3905.460,63.124,4434.645,67.321,4207.276,65.584,4265.276,66.025
174,3202.053,57.217,3880.908,63.019,4496.039,67.821,4198.592,65.504,3720.382,61.576,3926.539,63.352,4215.276,65.645,4265.276,66.025
175,5810.263,77.047,4685.316,69.161,4475.355,67.655,4304.947,66.328,4315.316,66.432,4694.026,69.255,4491.316,67.744,4265.276,66.025
176,4624.434,68.805,4490.290,67.717,3830.395,62.474,4185.592,65.405,5433.724,74.870,4244.605,65.865,4187.605,65.431,4265.276,66.025
177,6369.658,81.044,4151.263,65.146,4179.566,65.339,4247.605,65.887,5545.513,75.694,4821.395,70.194,4454.316,67.470,4265.276,66.025
178,4014.579,64.074,4343.290,66.623,4355.303,66.723,4038.539,64.230,4336.329,66.600,4099.908,64.733,4183.263,65.391,4265.276,66.025
179,3579.895,60.573,3803.908,62.405,4206.250,65.556,4205.592,65.558,4348.671,66.699,3979.553,63.780,4333.961,66.556,4265.276,66.025
