# CaFe Fe54 SRC Systematics Cuts Summary
# entry -> id for a particular combination of random gaussian-generated data analysis cuts  
# syst_total_real -> randoms-subtracted, integrated yield (varied all cuts simultaneously)
# syst_dVAR_real,err -> randoms-subtracted integrated yield (kept all cuts at central value, and varied only VAR)
entry,syst_total_real,syst_total_real_err,syst_dPm_min_real,syst_dPm_min_real_err,syst_dPm_max_real,syst_dPm_max_real_err,syst_dQ2_real,syst_dQ2_real_err,syst_dXbj_real,syst_dXbj_real_err,syst_dthrq_real,syst_dthrq_real_err,syst_dHcoll_real,syst_dHcoll_real_err,syst_dScoll_real,syst_dScoll_real_err
55,4712.026,70.100,5326.053,74.368,5272.974,73.957,5616.855,76.387,5675.342,76.869,4956.250,71.745,4950.210,71.675,5410.053,74.931
56,5898.342,78.306,5739.092,77.121,5157.579,73.131,5552.158,75.942,5744.395,77.350,5516.434,75.669,5201.961,73.467,5410.724,74.938
57,4090.645,64.972,5682.750,76.749,4689.960,69.657,5098.237,72.718,5189.224,73.332,4718.184,70.019,5669.158,76.709,5409.724,74.932
58,4971.092,71.506,5604.066,76.223,5279.316,74.006,5530.145,75.789,4385.342,67.224,6593.026,82.633,4969.210,71.807,5410.053,74.931
59,4552.539,68.600,5157.039,73.214,5660.934,76.726,5456.763,75.271,4359.671,67.030,5837.882,77.837,5389.382,74.790,5410.053,74.931
60,5647.763,76.962,4995.684,72.089,5385.053,74.764,5474.776,75.399,6287.868,81.079,5320.026,74.310,5277.342,74.011,5410.053,74.931
61,7034.789,85.903,5184.382,73.407,5225.618,73.622,5446.421,75.196,7007.789,85.745,5820.868,77.719,5354.368,74.547,5410.053,74.931
62,4906.184,71.581,4770.658,70.492,5505.487,75.632,5377.040,74.702,5550.210,75.964,5384.711,74.756,5339.697,74.445,5409.724,74.932
63,4049.224,64.841,5409.724,74.932,5358.355,74.565,5278.329,74.008,5148.197,73.034,4250.079,66.514,5517.434,75.676,5409.724,74.932
64,3962.184,64.136,5433.724,75.092,5486.145,75.498,5646.868,76.592,4768.632,70.223,4198.395,66.111,5415.395,74.972,5409.724,74.932
65,4775.355,70.311,5037.684,72.379,5471.447,75.380,5247.974,73.788,4782.974,70.331,6117.276,79.650,5309.013,74.227,5409.724,74.932
66,4161.882,65.444,5379.724,74.731,5550.539,75.963,4699.737,69.806,4197.224,65.721,5964.895,78.657,5517.434,75.676,5409.724,74.932
67,4986.461,71.870,4948.671,71.753,5336.671,74.407,4951.868,71.681,5132.171,72.906,6046.592,79.194,5669.158,76.709,5410.053,74.931
68,6950.540,85.265,5305.382,74.226,5631.250,76.521,5269.658,73.947,6318.539,81.270,5994.566,78.848,5312.684,74.255,5409.724,74.932
69,6208.724,80.706,5157.039,73.214,5602.579,76.331,5519.461,75.707,6062.039,79.572,5159.316,73.191,5699.829,76.911,5410.724,74.938
70,4994.908,72.007,5326.053,74.368,5654.263,76.680,5558.158,75.982,5038.447,72.221,5381.711,74.736,5143.263,73.045,5411.724,74.945
71,5141.921,73.030,5433.724,75.092,5427.079,75.062,5510.789,75.646,5294.632,74.098,5327.697,74.365,5192.289,73.398,5409.724,74.932
72,4864.592,71.109,5547.066,75.848,4727.645,69.940,5335.684,74.410,6081.382,79.699,5498.434,75.550,4933.539,71.556,5409.724,74.932
73,4617.421,68.986,6115.145,79.554,5307.329,74.204,4997.224,72.011,4641.553,69.255,5088.303,72.695,5475.408,75.380,5409.724,74.932
74,5435.316,75.274,5433.724,75.092,5409.724,74.932,4917.526,71.434,6032.671,79.366,5533.447,75.790,5289.342,74.092,5411.724,74.945
75,5460.421,75.510,5521.395,75.676,5534.868,75.857,5273.658,73.974,5856.842,78.147,5131.645,72.999,5240.987,73.750,5409.724,74.932
76,5022.434,72.101,5409.724,74.932,5305.987,74.189,5115.908,72.843,5169.224,73.196,5771.855,77.395,5320.355,74.309,5409.724,74.932
77,5195.566,73.608,5239.382,73.780,5151.579,73.090,5065.895,72.490,6032.671,79.366,5396.382,74.837,5517.434,75.676,5409.724,74.932
78,4559.671,68.505,5987.460,78.737,5074.224,72.544,5501.118,75.580,4445.737,67.717,5247.013,73.808,5181.947,73.322,5410.724,74.938
79,5630.579,76.514,5157.039,73.214,5615.579,76.416,5190.961,73.392,5331.000,74.366,5793.855,77.537,5601.789,76.245,5410.724,74.938
80,4338.618,67.082,5409.724,74.932,5102.566,72.745,5519.461,75.707,5227.579,73.608,5040.960,72.363,5002.566,72.055,5409.724,74.932
81,6738.013,83.895,5213.382,73.604,5450.092,75.224,5501.118,75.580,6032.671,79.366,5968.566,78.683,5453.066,75.226,5410.053,74.931
82,3953.408,63.722,5184.382,73.407,5279.316,74.006,5648.868,76.605,3774.658,62.237,6131.276,79.738,5481.408,75.420,5409.724,74.932
83,4416.803,68.042,5239.382,73.780,5562.882,76.050,4746.079,70.143,6318.539,81.270,4966.250,71.814,4699.487,69.863,5409.724,74.932
84,4542.974,68.604,5213.382,73.604,5038.197,72.277,5529.803,75.781,4847.684,70.821,5484.092,75.449,5490.750,75.488,5407.053,74.911
85,8193.053,92.541,5739.092,77.121,5504.487,75.625,5530.145,75.789,6665.790,83.529,6069.592,79.339,5234.316,73.701,5410.724,74.938
86,5323.118,74.616,5132.026,73.034,5385.053,74.764,5658.882,76.679,5869.855,78.238,4957.250,71.752,5462.066,75.286,5409.724,74.932
87,6949.329,85.135,4967.684,71.894,5135.579,72.981,5638.868,76.540,5974.289,78.966,6490.342,81.999,5591.789,76.180,5410.053,74.931
88,5641.342,76.864,5463.724,75.291,5960.842,78.809,5579.842,76.136,5702.355,77.053,4796.882,70.600,5181.947,73.322,5409.724,74.932
89,4731.447,70.064,5326.053,74.368,5596.908,76.291,5474.105,75.392,4924.053,71.382,5196.000,73.453,5240.987,73.750,5410.053,74.931
90,4124.013,65.509,4830.000,70.918,5475.460,75.415,5404.053,74.891,5113.500,72.775,4827.895,70.829,5380.382,74.730,5409.724,74.932
91,5569.566,75.887,5739.092,77.121,5632.592,76.536,5474.105,75.392,4641.553,69.255,5714.513,77.018,5549.447,75.896,5409.724,74.932
92,4194.132,65.880,5065.684,72.573,5452.434,75.245,5377.040,74.702,4556.829,68.600,5371.711,74.669,5373.710,74.682,5409.724,74.932
93,8287.631,93.182,5409.724,74.932,5218.618,73.574,5409.724,74.932,7189.974,86.907,6125.276,79.700,5616.132,76.345,5409.724,74.932
94,5561.855,76.026,5213.382,73.604,5513.158,75.685,5621.855,76.420,5409.724,74.932,6100.934,79.542,4838.500,70.861,5409.053,74.924
95,4446.855,67.813,5065.684,72.573,5584.237,76.205,5564.829,76.029,4469.750,67.904,5919.224,78.364,5162.263,73.175,5410.053,74.931
96,7633.316,89.240,5409.724,74.932,5400.724,74.872,5574.500,76.095,6062.039,79.572,6218.632,80.298,5604.789,76.265,5410.053,74.931
97,5160.632,73.188,5409.724,74.932,5142.579,73.029,5501.118,75.580,5461.776,75.313,5835.882,77.824,4877.855,71.153,5407.053,74.911
98,5995.855,79.039,5273.382,74.010,5203.276,73.464,5301.342,74.172,5910.553,78.517,5887.224,78.159,5485.750,75.455,5409.724,74.932
99,5926.316,78.679,5326.053,74.368,5423.408,75.035,5462.763,75.311,5933.566,78.672,5291.355,74.114,5538.776,75.822,5409.724,74.932
100,5595.605,76.302,5604.066,76.223,5327.671,74.347,5088.237,72.650,5833.500,77.992,5633.829,76.481,5289.342,74.092,5409.724,74.932
101,8769.540,95.685,5273.382,74.010,5440.092,75.157,5154.934,73.128,6868.303,84.838,6934.776,84.725,5634.145,76.472,5410.053,74.931
102,3650.921,61.449,5463.724,75.291,5918.145,78.518,5652.868,76.631,4309.316,66.637,4874.237,71.162,4483.079,68.243,5409.724,74.932
103,4559.671,68.748,5213.382,73.604,5059.210,72.431,5510.789,75.646,4885.039,71.099,5256.013,73.869,5678.829,76.775,5409.724,74.932
104,6333.408,81.281,5433.724,75.092,5377.053,74.710,5426.408,75.055,6081.382,79.699,6057.592,79.264,4969.210,71.807,5410.053,74.931
105,4199.842,65.956,5924.460,78.336,5307.329,74.204,5524.132,75.740,5051.789,72.320,4062.342,65.033,5320.355,74.309,5409.724,74.932
106,4685.803,69.753,5682.750,76.749,3926.566,63.635,5552.158,75.942,6687.474,83.669,5089.303,72.702,5462.066,75.286,5410.053,74.931
107,5532.408,75.976,5065.684,72.573,5550.539,75.963,5363.697,74.606,5572.895,76.125,5556.132,75.951,5464.066,75.299,5410.724,74.938
108,4630.658,69.492,5065.684,72.573,5532.197,75.837,5069.566,72.518,5530.513,75.814,5066.303,72.544,5301.013,74.173,5410.053,74.931
109,5468.408,75.334,5604.066,76.223,5584.237,76.205,5609.513,76.333,5067.803,72.439,5067.303,72.551,5616.132,76.345,5410.053,74.931
110,4704.540,69.699,5409.724,74.932,5590.908,76.252,5456.763,75.271,4488.092,68.045,5795.197,77.551,5163.263,73.182,5409.724,74.932
111,4538.460,68.924,4967.684,71.894,5239.632,73.726,4941.868,71.611,6369.908,81.607,4874.237,71.162,5327.026,74.357,5409.724,74.932
112,3841.382,62.816,5409.724,74.932,5076.895,72.565,5660.882,76.692,3855.710,62.927,5585.816,76.158,5380.382,74.730,5409.724,74.932
113,4632.053,69.307,5682.750,76.749,5225.618,73.622,5221.974,73.612,5381.039,74.728,4569.487,68.927,5631.145,76.452,5407.053,74.911
114,4426.250,67.460,5521.395,75.676,5239.632,73.726,5504.118,75.599,4197.224,65.721,5498.434,75.550,5576.118,76.074,5408.053,74.918
115,5392.789,74.862,5433.724,75.092,5631.250,76.521,5462.763,75.311,5409.724,74.932,5378.711,74.716,5143.263,73.045,5410.053,74.931
116,5541.605,76.166,5495.724,75.503,5229.960,73.657,5544.816,75.888,6431.618,82.011,4763.197,70.349,5397.053,74.844,5409.724,74.932
117,4792.487,70.526,5547.066,75.848,5497.816,75.578,4801.118,70.562,5357.697,74.566,5153.316,73.150,5485.750,75.455,5409.724,74.932
118,4576.066,68.670,5521.395,75.676,5974.197,78.908,5383.040,74.742,4060.145,64.608,5626.829,76.435,5428.395,75.059,5410.053,74.931
119,4468.276,68.035,5213.382,73.604,4650.605,69.359,5190.961,73.392,5461.776,75.313,5595.487,76.224,5436.395,75.112,5409.724,74.932
120,8271.500,93.203,5495.724,75.503,5570.882,76.103,5513.789,75.666,6899.329,85.036,5626.829,76.435,5705.171,76.952,5410.724,74.938
121,5382.724,74.973,4853.000,71.080,5638.592,76.575,5459.763,75.291,5512.500,75.687,5654.829,76.618,5320.355,74.309,5409.724,74.932
122,5824.645,78.027,5157.039,73.214,5493.145,75.544,5287.342,74.078,5910.553,78.517,5675.500,76.756,5327.026,74.357,5410.053,74.931
123,7206.960,86.997,5184.382,73.407,5543.539,75.917,5474.105,75.392,6646.105,83.400,5700.842,76.926,5446.066,75.180,5409.053,74.924
124,6110.171,79.956,5305.382,74.226,5657.934,76.707,5190.961,73.392,5974.289,78.966,5633.829,76.481,5343.697,74.472,5410.053,74.931
125,3281.513,58.586,4770.658,70.492,4928.421,71.437,5413.066,74.960,5759.066,77.448,3919.289,63.883,5517.434,75.676,5409.053,74.924
126,4109.895,65.056,5739.092,77.121,5686.618,76.905,5422.408,75.028,4180.211,65.581,4446.132,68.010,5576.118,76.074,5410.724,74.938
127,5227.776,73.968,4948.671,71.753,5534.868,75.857,5552.158,75.942,5649.645,76.681,5175.316,73.300,5423.395,75.026,5409.724,74.932
128,4090.487,65.105,5184.382,73.407,5493.145,75.544,5409.724,74.932,4751.934,70.082,4895.237,71.309,5228.316,73.661,5410.053,74.931
129,5484.671,75.615,5326.053,74.368,5523.855,75.776,5419.408,75.008,5608.263,76.380,5421.395,75.012,5228.316,73.661,5410.053,74.931
130,4471.553,68.017,5577.066,76.046,5229.960,73.657,5538.145,75.841,4870.697,70.992,5094.303,72.736,5100.250,72.741,5409.724,74.932
131,6247.934,80.667,5627.066,76.374,5353.355,74.531,5383.040,74.742,5910.553,78.517,5286.355,74.080,5756.197,77.299,5410.724,74.938
132,5093.961,72.956,4967.684,71.894,5985.553,78.994,5231.974,73.680,5313.303,74.227,5049.960,72.425,5490.750,75.488,5409.724,74.932
133,8749.868,96.272,5763.776,77.292,5361.355,74.585,5604.513,76.301,8165.829,92.990,5168.316,73.252,5636.816,76.492,5411.724,74.945
134,4308.684,66.658,5924.460,78.336,5521.855,75.763,5578.500,76.121,4288.303,66.469,4536.487,68.687,5423.395,75.026,5410.724,74.938
135,5591.211,76.233,5739.092,77.121,5596.908,76.291,5279.329,74.015,5530.513,75.814,5582.816,76.138,4980.224,71.893,5410.053,74.931
136,6929.118,85.477,5547.066,75.848,5517.829,75.719,5474.776,75.399,7482.566,88.720,5144.316,73.088,4991.224,71.970,5409.053,74.924
137,4253.224,66.396,5495.724,75.503,5497.816,75.578,5290.342,74.098,5051.789,72.320,4591.158,69.087,5201.961,73.467,5409.724,74.932
138,6026.184,79.018,5832.447,77.738,5543.539,75.917,5494.118,75.533,5067.803,72.439,5384.711,74.756,5747.526,77.241,5409.724,74.932
139,5858.579,78.202,5213.382,73.604,5818.382,77.819,5290.342,74.098,5530.513,75.814,5534.119,75.798,5490.750,75.488,5409.724,74.932
140,5461.408,75.287,5463.724,75.291,4903.066,71.244,5501.118,75.580,5619.960,76.476,5590.816,76.191,5440.066,75.140,5409.053,74.924
141,4565.605,68.984,4967.684,71.894,5504.487,75.625,5345.355,74.477,5461.776,75.313,4924.908,71.520,5320.355,74.309,5409.724,74.932
142,4341.500,67.262,5157.039,73.214,5435.092,75.124,5480.447,75.440,5409.724,74.932,4458.132,68.098,5423.395,75.026,5409.724,74.932
143,5220.829,73.506,5627.066,76.374,5239.632,73.726,5243.974,73.761,5313.303,74.227,5534.119,75.798,5332.697,74.398,5409.724,74.932
144,6352.921,81.511,5409.724,74.932,5416.395,74.979,5315.013,74.268,6338.882,81.401,5257.013,73.876,5722.842,77.069,5409.724,74.932
145,4080.987,64.904,5463.724,75.291,4032.289,64.504,5301.342,74.172,5592.237,76.257,5370.711,74.662,5470.408,75.347,5409.724,74.932
146,5388.605,74.489,5495.724,75.503,5432.079,75.095,5318.013,74.288,4431.724,67.604,6520.013,82.182,5610.789,76.304,5409.724,74.932
147,4126.934,65.725,5355.724,74.570,5190.592,73.366,4501.316,68.306,6746.842,84.044,4282.750,66.762,5718.842,77.043,5410.053,74.931
148,4563.250,68.710,5184.382,73.407,5780.355,77.557,5404.053,74.891,4431.724,67.604,5424.395,75.032,5549.447,75.896,5410.053,74.931
149,3982.684,64.166,5273.382,74.010,5305.987,74.189,5069.566,72.518,4721.579,69.850,4833.895,70.871,5527.105,75.743,5410.053,74.931
150,5067.105,72.643,5326.053,74.368,5660.934,76.726,5591.513,76.215,5331.000,74.366,4909.237,71.407,5327.026,74.357,5410.724,74.938
151,6156.053,79.962,5682.750,76.749,5692.289,76.945,5579.842,76.136,5294.632,74.098,5513.434,75.649,5409.724,74.932,5410.053,74.931
152,7927.145,91.143,5409.724,74.932,5679.605,76.851,5524.132,75.740,6594.724,83.063,5985.566,78.791,5301.013,74.173,5409.724,74.932
153,4430.605,67.754,5710.421,76.932,5657.934,76.707,5413.066,74.960,4847.684,70.821,4513.145,68.511,5228.316,73.661,5410.053,74.931
154,5016.671,71.995,5547.066,75.848,5321.000,74.299,5361.026,74.585,4827.000,70.662,5372.711,74.675,5628.803,76.431,5409.724,74.932
155,4574.526,68.992,5463.724,75.291,5631.250,76.521,5358.026,74.565,5294.632,74.098,4409.461,67.737,5428.395,75.059,5410.053,74.931
156,4614.079,69.196,5065.684,72.573,5007.171,72.044,5247.974,73.788,5498.816,75.585,5751.184,77.259,5091.250,72.679,5410.053,74.931
157,5555.145,76.172,5604.066,76.223,5532.197,75.837,4814.789,70.662,5992.632,79.088,5130.645,72.992,5712.171,76.997,5409.724,74.932
158,3873.526,63.186,5239.382,73.780,5270.303,73.936,4837.145,70.836,4406.368,67.400,5511.434,75.636,5383.382,74.750,5409.724,74.932
159,4623.474,69.068,5326.053,74.368,5596.908,76.291,5570.829,76.068,4297.974,66.545,6035.579,79.116,5201.961,73.467,5410.724,74.938
160,5235.171,73.383,5739.092,77.121,5016.184,72.116,5258.316,73.864,4641.553,69.255,6627.697,82.845,5171.605,73.245,5409.724,74.932
161,4015.447,64.496,5495.724,75.503,5480.132,75.449,5287.342,74.078,4870.697,70.992,5101.303,72.785,4627.132,69.328,5409.724,74.932
162,5880.026,78.624,5037.684,72.379,5521.855,75.763,5115.908,72.843,6805.250,84.434,5195.000,73.446,5349.368,74.513,5409.724,74.932
163,4788.382,70.422,5157.039,73.214,5471.447,75.380,5687.908,76.885,4736.250,69.958,5782.855,77.466,5201.961,73.467,5410.724,74.938
164,4742.118,69.906,5604.066,76.223,5181.592,73.304,5540.816,75.862,4469.750,67.904,5323.697,74.338,5688.829,76.840,5409.724,74.932
165,7332.395,87.583,5433.724,75.092,5803.382,77.722,5309.013,74.227,5961.934,78.874,5905.224,78.274,5709.171,76.978,5410.053,74.931
166,6928.053,85.043,5577.066,76.046,5493.145,75.544,5538.816,75.849,5933.566,78.672,5603.158,76.277,5648.487,76.571,5409.053,74.924
167,5925.855,78.806,4853.000,71.080,5556.210,76.004,5349.026,74.505,5933.566,78.672,5522.105,75.710,5693.829,76.872,5409.724,74.932
168,6528.053,82.053,5604.066,76.223,5572.553,76.117,5679.566,76.825,4567.842,68.689,7091.145,85.663,5475.408,75.380,5410.053,74.931
169,5001.737,71.936,5463.724,75.291,5493.145,75.544,5455.763,75.264,4827.000,70.662,5903.224,78.261,5012.566,72.124,5410.053,74.931
170,5378.329,74.903,5184.382,73.407,5521.855,75.763,5085.237,72.629,5744.395,77.350,5807.868,77.636,5125.592,72.921,5410.053,74.931
171,3337.211,58.520,5355.724,74.570,5365.368,74.620,4814.789,70.662,3774.658,62.237,5100.303,72.778,5470.408,75.347,5410.724,74.938
172,6841.408,84.741,5037.684,72.379,5229.960,73.657,5604.513,76.301,6701.816,83.760,5522.105,75.710,5725.842,77.089,5409.053,74.924
173,5285.329,74.056,5379.724,74.731,5646.592,76.627,5547.816,75.908,4902.382,71.227,5626.829,76.435,5339.697,74.445,5409.724,74.932
174,4135.895,65.510,4967.684,71.894,5773.355,77.512,5325.684,74.342,4641.553,69.255,4989.592,71.983,5343.697,74.472,5410.053,74.931
175,7336.882,87.316,5870.447,77.982,5734.671,77.251,5462.763,75.311,5478.474,75.444,5950.895,78.568,5696.829,76.892,5410.053,74.931
176,5905.882,78.485,5649.408,76.526,4760.987,70.184,5315.013,74.268,7236.355,87.201,5389.382,74.790,5312.684,74.255,5409.724,74.932
177,8503.934,94.495,5273.382,74.010,5279.316,74.006,5383.040,74.742,7418.842,88.328,6107.605,79.587,5651.487,76.591,5410.053,74.931
178,5128.382,73.024,5495.724,75.503,5539.868,75.890,5104.237,72.760,5512.500,75.687,5227.342,73.672,5309.013,74.227,5409.053,74.924
179,4631.605,69.461,4909.000,71.473,5321.000,74.299,5344.355,74.471,5530.513,75.814,5048.960,72.418,5481.408,75.420,5410.053,74.931
