# CaFe Be9 SRC Systematics Cuts Summary
# entry -> id for a particular combination of random gaussian-generated data analysis cuts  
# syst_total_real -> randoms-subtracted, integrated yield (varied all cuts simultaneously)
# syst_dVAR_real,err -> randoms-subtracted integrated yield (kept all cuts at central value, and varied only VAR)
entry,syst_total_real,syst_total_real_err,syst_dPm_min_real,syst_dPm_min_real_err,syst_dPm_max_real,syst_dPm_max_real_err,syst_dQ2_real,syst_dQ2_real_err,syst_dXbj_real,syst_dXbj_real_err,syst_dthrq_real,syst_dthrq_real_err,syst_dHcoll_real,syst_dHcoll_real_err,syst_dScoll_real,syst_dScoll_real_err
27,2969.474,55.226,4842.658,70.531,5219.447,73.237,5008.671,71.708,4279.934,66.129,3260.355,57.985,5072.697,72.171,5017.671,71.770
28,4678.697,69.388,4942.671,71.246,5310.829,73.891,4719.605,69.616,4867.250,70.653,4653.632,69.159,5211.737,73.155,5019.671,71.784
29,5818.697,77.381,4622.974,68.944,4663.566,69.184,5122.382,72.526,5324.250,74.041,5982.790,78.281,5159.724,72.789,5017.671,71.770
30,5012.500,72.078,4781.658,70.098,4809.290,70.270,4997.000,71.623,5840.000,77.713,4642.290,69.071,5198.737,73.066,5017.671,71.770
31,3962.500,63.605,5223.026,73.202,4730.921,69.685,5142.382,72.664,4100.868,64.710,4918.329,71.069,4862.961,70.654,5017.671,71.770
32,4087.684,64.723,4566.303,68.528,5026.671,71.833,5011.671,71.729,4479.368,67.694,4915.658,71.047,5164.724,72.824,5015.671,71.757
33,3146.987,56.676,4755.645,69.902,4841.961,70.505,5019.671,71.784,3859.776,62.747,4783.987,70.111,4649.553,69.073,5017.671,71.770
34,5827.921,77.370,5017.671,71.770,5274.132,73.622,5152.053,72.734,4867.250,70.653,5327.737,73.943,5267.750,73.546,5017.671,71.770
35,3761.711,62.175,4622.974,68.944,5344.513,74.131,4859.974,70.642,4520.053,68.007,4184.526,65.601,5069.026,72.143,5017.671,71.770
36,5141.395,72.895,4880.329,70.801,4907.303,70.973,5103.368,72.386,5772.934,77.238,5022.013,71.807,4621.210,68.861,5017.671,71.770
37,4240.355,65.895,5282.026,73.604,4369.092,66.917,5259.776,73.509,4785.526,70.032,4506.263,68.060,5075.697,72.192,5017.671,71.770
38,4024.487,64.339,5113.026,72.447,4519.816,68.076,4596.895,68.697,5220.171,73.281,4608.618,68.824,5126.039,72.546,5017.671,71.770
39,4130.658,65.034,5017.671,71.770,5173.092,72.905,4890.316,70.862,4642.763,68.935,4927.000,71.133,4504.171,67.977,5017.671,71.770
40,5401.224,74.541,5050.671,72.000,4914.645,71.031,5177.408,72.923,5211.816,73.209,5094.368,72.324,5015.671,71.757,5017.671,71.770
41,4195.539,65.441,5017.671,71.770,5099.355,72.349,5237.763,73.350,4318.947,66.433,5398.079,74.423,4409.460,67.244,5017.671,71.770
42,4131.974,65.031,4717.645,69.630,5358.868,74.242,4763.289,69.941,4113.210,64.812,5436.421,74.686,4944.658,71.251,5018.671,71.777
43,4060.145,64.608,4622.974,68.944,4809.290,70.270,4703.934,69.500,4817.211,70.270,4925.000,71.119,5159.724,72.789,5017.671,71.770
44,5389.500,74.647,4842.658,70.531,4753.263,69.851,5109.368,72.428,5840.000,77.713,5257.053,73.452,4724.250,69.634,5015.671,71.757
45,5810.211,77.442,5560.040,75.478,4800.290,70.206,5109.368,72.428,5977.750,78.647,5068.026,72.136,4524.184,68.134,5017.671,71.770
46,5697.474,76.448,5401.697,74.415,4584.171,68.563,4954.000,71.322,5211.816,73.209,5296.395,73.725,5339.092,74.035,5017.671,71.770
47,5281.000,73.805,5142.026,72.647,5067.013,72.119,5147.053,72.699,5290.881,73.792,4602.618,68.780,5158.724,72.783,5014.671,71.750
48,4492.434,67.839,4755.645,69.902,5031.671,71.868,5188.750,73.007,4520.053,68.007,5198.711,73.048,5004.671,71.680,5017.671,71.770
49,5830.408,77.699,5428.368,74.597,5273.461,73.614,4811.632,70.292,5723.566,76.895,4443.908,67.584,5347.092,74.089,5017.671,71.770
50,4733.618,69.487,5469.368,74.872,4734.921,69.713,4855.974,70.613,4202.237,65.516,5454.421,74.807,5129.039,72.566,5015.671,71.757
51,5491.408,75.045,5050.671,72.000,4980.329,71.504,5233.763,73.323,4931.632,71.141,5607.092,75.823,4780.934,70.052,5017.671,71.770
52,6070.066,79.221,5428.368,74.597,4901.303,70.931,5142.382,72.664,5893.039,78.079,4866.658,70.701,4976.671,71.484,5015.671,71.757
53,4938.566,71.144,5087.013,72.258,4924.645,71.101,5147.053,72.699,4728.158,69.596,5041.013,71.939,5117.039,72.484,5017.671,71.770
54,5179.842,73.236,4515.632,68.154,4885.303,70.818,4535.882,68.242,6025.789,78.977,5378.408,74.288,5054.026,72.038,5017.671,71.770
55,4297.342,66.567,4914.000,71.042,4914.645,71.031,5196.421,73.062,5220.171,73.281,4598.618,68.751,4553.868,68.364,5017.671,71.770
56,5491.526,75.124,5371.697,74.214,4809.290,70.270,5152.053,72.734,5263.526,73.591,5108.368,72.421,4820.276,70.338,5019.671,71.784
57,3832.632,62.680,5315.026,73.828,4415.118,67.280,4699.934,69.471,4827.895,70.358,4370.237,67.034,5227.079,73.266,5017.671,71.770
58,4824.579,70.111,5223.026,73.202,4919.645,71.066,5129.382,72.575,4194.566,65.454,6262.132,80.051,4570.868,68.488,5017.671,71.770
59,4333.987,66.576,4717.645,69.630,5247.790,73.437,5059.013,72.064,4183.566,65.370,5439.421,74.706,5004.671,71.680,5017.671,71.770
60,4996.750,71.911,4566.303,68.528,5005.671,71.687,5078.697,72.213,5635.158,76.269,4925.000,71.119,4895.303,70.888,5017.671,71.770
61,6211.592,80.229,4755.645,69.902,4882.303,70.796,5050.013,72.002,6147.908,79.820,5416.421,74.552,4973.000,71.456,5017.671,71.770
62,4397.382,67.343,4314.290,66.654,5108.697,72.420,4980.000,71.505,5124.408,72.558,4982.671,71.526,4950.658,71.293,5017.671,71.770
63,3761.382,62.176,5017.671,71.770,4974.658,71.461,4875.974,70.755,4803.197,70.161,3947.829,63.747,5107.368,72.414,5017.671,71.770
64,3751.645,62.041,5050.671,72.000,5092.355,72.301,5227.763,73.282,4506.710,67.903,3906.829,63.425,5029.684,71.863,5017.671,71.770
65,4510.763,67.971,4593.974,68.733,5082.684,72.231,4842.974,70.521,4520.053,68.007,5766.776,76.880,4920.645,71.073,5017.671,71.770
66,3973.855,63.711,4980.671,71.512,5150.408,72.737,4245.158,66.035,4041.184,64.234,5595.421,75.743,5107.368,72.414,5017.671,71.770
67,4602.526,68.713,4515.632,68.154,4964.658,71.391,4527.882,68.183,4785.526,70.032,5704.434,76.468,5227.079,73.266,5017.671,71.770
68,6209.421,80.109,4880.329,70.801,5216.447,73.217,4866.974,70.691,5659.184,76.444,5630.092,75.975,4931.316,71.151,5017.671,71.770
69,5475.632,75.309,4717.645,69.630,5196.434,73.071,5116.382,72.485,5478.724,75.170,4758.316,69.925,5258.750,73.484,5018.671,71.777
70,4613.526,68.793,4914.000,71.042,5239.118,73.374,5157.053,72.768,4705.145,69.421,4981.671,71.519,4747.263,69.808,5019.671,71.784
71,4770.250,69.963,5050.671,72.000,5031.671,71.868,5110.368,72.435,4919.289,71.048,4933.000,71.175,4814.276,70.296,5017.671,71.770
72,4441.960,67.609,5175.026,72.873,4445.461,67.512,4933.329,71.174,5497.408,75.306,5087.368,72.276,4543.526,68.282,5017.671,71.770
73,4392.934,66.978,5757.395,76.788,4935.316,71.179,4585.553,68.608,4414.987,67.181,4702.645,69.522,5069.026,72.143,5017.671,71.770
74,4868.816,70.828,5050.671,72.000,5017.671,71.770,4496.197,67.938,5453.013,74.970,5128.368,72.559,4904.974,70.959,5019.671,71.784
75,4962.592,71.563,5142.026,72.647,5143.066,72.681,4868.974,70.705,5336.921,74.129,4748.316,69.853,4862.961,70.654,5017.671,71.770
76,4657.855,69.111,5017.671,71.770,4931.645,71.150,4719.605,69.616,4817.211,70.270,5351.408,74.106,4933.987,71.173,5017.671,71.770
77,4668.461,69.383,4819.658,70.368,4800.290,70.206,4648.908,69.084,5453.013,74.970,4994.671,71.610,5107.368,72.414,5017.671,71.770
78,4361.224,66.708,5639.053,76.008,4735.921,69.720,5103.368,72.386,4271.592,66.059,4821.658,70.382,4795.605,70.160,5018.671,71.777
79,5130.132,72.637,4717.645,69.630,5208.105,73.154,4787.961,70.121,4947.303,71.254,5385.079,74.336,5162.724,72.810,5017.671,71.770
80,4015.408,64.207,5017.671,71.770,4756.934,69.880,5116.382,72.485,4846.579,70.503,4668.303,69.269,4610.210,68.781,5017.671,71.770
81,6101.237,79.316,4781.658,70.098,5062.013,72.085,5103.368,72.386,5453.013,74.970,5599.092,75.770,5054.026,72.038,5017.671,71.770
82,3819.079,62.397,4755.645,69.902,4919.645,71.066,5229.763,73.296,3656.053,61.055,5784.776,76.997,5072.697,72.171,5017.671,71.770
83,3852.342,63.136,4819.658,70.368,5161.750,72.821,4282.829,66.323,5659.184,76.444,4607.618,68.816,4358.460,66.864,5017.671,71.770
84,4241.711,65.922,4781.658,70.098,4703.908,69.481,5125.382,72.547,4571.053,68.381,5077.697,72.206,5081.697,72.233,5014.671,71.750
85,7453.803,87.749,5371.697,74.214,5104.355,72.384,5129.382,72.575,5907.710,78.176,5727.434,76.618,4851.961,70.576,5018.671,71.777
86,4777.263,70.259,4684.645,69.393,5005.671,71.687,5238.763,73.357,5342.263,74.171,4598.618,68.751,5056.026,72.052,5017.671,71.770
87,6367.618,81.007,4536.303,68.309,4787.947,70.111,5218.763,73.221,5416.000,74.714,6156.132,79.386,5159.724,72.789,5017.671,71.770
88,5069.697,72.380,5087.013,72.258,5436.263,74.802,5172.737,72.888,5238.513,73.412,4441.908,67.569,4795.605,70.160,5017.671,71.770
89,4377.118,66.997,4914.000,71.042,5193.434,73.051,5074.697,72.185,4623.750,68.788,4783.987,70.111,4862.961,70.654,5017.671,71.770
90,3720.079,61.868,4362.961,67.022,5084.684,72.245,5011.671,71.729,4770.855,69.924,4461.921,67.727,4991.671,71.589,5017.671,71.770
91,5318.197,73.740,5371.697,74.214,5219.447,73.237,5074.697,72.185,4414.987,67.181,5299.395,73.746,5137.710,72.629,5017.671,71.770
92,3943.263,63.529,4622.974,68.944,5067.013,72.119,4980.000,71.505,4349.289,66.668,4974.671,71.470,4988.671,71.568,5017.671,71.770
93,7390.263,87.459,5017.671,71.770,4871.303,70.719,5017.671,71.770,6264.395,80.642,5775.776,76.939,5171.066,72.873,5017.671,71.770
94,5166.013,72.803,4781.658,70.098,5117.368,72.483,5206.421,73.130,5017.671,71.770,5755.105,76.802,4464.158,67.672,5015.671,71.757
95,4216.303,65.673,4622.974,68.944,5179.763,72.954,5158.066,72.784,4279.934,66.129,5545.421,75.413,4770.934,69.981,5017.671,71.770
96,7006.447,84.954,5017.671,71.770,5014.671,71.750,5162.737,72.819,5478.724,75.170,5885.119,77.652,5164.724,72.824,5017.671,71.770
97,4785.263,70.080,5017.671,71.770,4792.618,70.148,5106.368,72.407,5053.684,72.030,5436.421,74.686,4495.500,67.910,5014.671,71.750
98,5456.290,74.954,4842.658,70.531,4848.632,70.555,4900.316,70.933,5366.618,74.350,5499.421,75.107,5080.697,72.226,5017.671,71.770
99,5316.013,74.050,4914.000,71.042,5026.671,71.833,5061.355,72.086,5382.631,74.466,4885.658,70.836,5129.039,72.566,5017.671,71.770
100,5147.816,72.771,5223.026,73.202,4959.987,71.355,4690.263,69.399,5324.250,74.041,5228.382,73.254,4904.974,70.959,5017.671,71.770
101,7876.513,90.150,4842.658,70.531,5052.013,72.015,4758.947,69.904,6052.145,79.158,6572.526,82.004,5189.066,72.997,5017.671,71.770
102,3470.105,59.557,5087.013,72.258,5400.237,74.544,5231.763,73.309,4143.553,65.053,4518.263,68.148,4147.408,65.227,5017.671,71.770
103,4193.737,65.577,4781.658,70.098,4730.921,69.685,5110.368,72.435,4593.737,68.559,4826.658,70.418,5239.750,73.355,5017.671,71.770
104,5795.382,77.242,5050.671,72.000,5002.000,71.658,5037.671,71.910,5497.408,75.306,5716.434,76.547,4570.868,68.488,5017.671,71.770
105,3919.000,63.393,5560.040,75.478,4935.316,71.179,5120.382,72.513,4715.145,69.493,3760.132,62.233,4933.987,71.173,5017.671,71.770
106,4364.539,66.968,5315.026,73.828,3782.803,62.151,5152.053,72.734,5919.382,78.253,4702.645,69.522,5056.026,72.052,5017.671,71.770
107,5025.184,71.947,4622.974,68.944,5150.408,72.737,4976.000,71.477,5135.750,72.643,5152.040,72.725,5059.026,72.073,5018.671,71.777
108,4189.632,65.719,4622.974,68.944,5136.395,72.632,4660.579,69.172,5112.395,72.467,4686.645,69.407,4915.974,71.037,5017.671,71.770
109,5059.355,72.072,5223.026,73.202,5179.763,72.954,5190.421,73.021,4728.158,69.596,4688.645,69.422,5171.066,72.873,5017.671,71.770
110,4473.316,67.611,5017.671,71.770,5185.434,72.996,5059.013,72.064,4294.934,66.242,5389.079,74.363,4774.934,70.009,5017.671,71.770
111,4000.105,64.370,4536.303,68.309,4890.303,70.853,4516.882,68.103,5685.881,76.638,4518.263,68.148,4936.987,71.194,5017.671,71.770
112,3717.750,61.583,5017.671,71.770,4740.921,69.756,5240.434,73.372,3746.421,61.819,5184.040,72.944,4991.671,71.589,5017.671,71.770
113,4294.526,66.434,5315.026,73.828,4882.303,70.796,4821.632,70.364,4991.987,71.579,4229.539,65.953,5184.066,72.962,5014.671,71.750
114,4270.921,66.051,5142.026,72.647,4890.303,70.853,5107.368,72.414,4041.184,64.234,5087.368,72.276,5154.382,72.747,5015.671,71.757
115,4974.711,71.498,5050.671,72.000,5216.447,73.217,5061.355,72.086,5017.671,71.770,4979.671,71.505,4747.263,69.808,5017.671,71.770
116,5014.408,72.027,5113.026,72.447,4885.303,70.818,5142.053,72.665,5740.566,77.006,4408.237,67.317,5008.671,71.708,5017.671,71.770
117,4374.197,67.034,5175.026,72.873,5101.355,72.363,4356.500,66.879,4979.645,71.487,4758.316,69.925,5080.697,72.226,5017.671,71.770
118,4429.987,67.293,5142.026,72.647,5458.632,74.975,4987.000,71.553,3933.803,63.355,5219.382,73.192,5037.026,71.920,5017.671,71.770
119,4148.092,65.245,4781.658,70.098,4382.092,67.015,4787.961,70.121,5053.684,72.030,5196.040,73.026,5044.026,71.969,5017.671,71.770
120,7251.395,86.737,5113.026,72.447,5167.750,72.863,5112.711,72.457,6071.158,79.286,5224.382,73.226,5262.750,73.512,5018.671,71.777
121,4859.474,70.756,4398.961,67.290,5222.447,73.258,5059.684,72.072,5106.026,72.399,5243.382,73.356,4933.987,71.173,5017.671,71.770
122,5216.658,73.361,4717.645,69.630,5099.355,72.349,4890.316,70.862,5366.618,74.350,5266.395,73.521,4936.987,71.194,5017.671,71.770
123,6317.000,80.929,4755.645,69.902,5148.737,72.723,5074.697,72.185,5893.039,78.079,5292.395,73.698,5053.026,72.032,5015.671,71.757
124,5456.829,75.094,4880.329,70.801,5246.118,73.422,4787.961,70.121,5416.000,74.714,5228.382,73.254,4956.000,71.336,5017.671,71.770
125,2926.724,55.064,4314.290,66.654,4603.184,68.711,5019.671,71.784,5274.197,73.667,3629.092,61.139,5107.368,72.414,5017.671,71.770
126,3974.868,63.729,5371.697,74.214,5273.461,73.614,5032.671,71.875,4028.513,64.132,4110.855,65.033,5154.382,72.747,5018.671,71.777
127,4702.210,69.686,4515.632,68.154,5143.066,72.681,5152.053,72.734,5200.803,73.125,4768.316,69.996,5034.355,71.899,5017.671,71.770
128,3794.934,62.354,4755.645,69.902,5099.355,72.349,5017.671,71.770,4492.710,67.799,4534.605,68.274,4843.290,70.511,5017.671,71.770
129,5002.460,71.750,4914.000,71.042,5131.053,72.589,5024.671,71.819,5152.447,72.778,5028.013,71.849,4843.290,70.511,5017.671,71.770
130,4196.632,65.520,5197.026,73.024,4885.303,70.818,5133.382,72.602,4589.724,68.521,4708.645,69.565,4711.895,69.529,5017.671,71.770
131,5670.355,76.411,5253.026,73.407,4973.658,71.454,4987.000,71.553,5366.618,74.350,4880.658,70.800,5303.421,73.791,5018.671,71.777
132,4547.513,68.544,4536.303,68.309,5468.632,75.042,4825.303,70.393,4931.632,71.141,4678.303,69.341,5081.697,72.233,5017.671,71.770
133,7536.158,88.793,5401.697,74.415,4980.329,71.504,5185.750,72.986,6948.539,85.253,4764.316,69.968,5193.737,73.032,5019.671,71.784
134,4160.882,65.182,5560.040,75.478,5125.053,72.548,5165.737,72.840,4113.210,64.812,4201.197,65.731,5034.355,71.899,5017.671,71.770
135,5154.053,72.747,5371.697,74.214,5193.434,73.051,4880.974,70.790,5112.395,72.467,5181.040,72.924,4586.211,68.607,5017.671,71.770
136,5945.250,78.757,5175.026,72.873,5120.053,72.513,5078.697,72.213,6469.618,82.040,4755.316,69.903,4591.211,68.643,5015.671,71.757
137,3924.000,63.432,5113.026,72.447,5101.355,72.363,4895.316,70.898,4715.145,69.493,4245.539,66.074,4820.276,70.338,5017.671,71.770
138,5631.039,75.946,5469.368,74.872,5148.737,72.723,5094.697,72.323,4728.158,69.596,4984.671,71.540,5300.421,73.770,5017.671,71.770
139,5296.645,73.896,4781.658,70.098,5348.184,74.158,4895.316,70.898,5112.395,72.467,5139.040,72.635,5081.697,72.233,5017.671,71.770
140,5088.710,72.291,5087.013,72.258,4584.171,68.563,5106.368,72.407,5167.789,72.890,5193.040,73.006,5048.026,71.997,5017.671,71.770
141,4134.263,65.270,4536.303,68.309,5104.355,72.384,4937.329,71.202,5053.684,72.030,4565.618,68.511,4933.987,71.173,5017.671,71.770
142,3955.197,63.832,4717.645,69.630,5043.342,71.952,5084.697,72.254,5017.671,71.770,4122.855,65.125,5034.355,71.899,5017.671,71.770
143,4890.618,70.843,5253.026,73.407,4890.303,70.853,4836.974,70.479,4931.632,71.141,5139.040,72.635,4944.658,71.251,5017.671,71.770
144,5618.921,76.226,5017.671,71.770,5022.671,71.805,4917.987,71.060,5673.526,76.543,4827.658,70.425,5282.750,73.647,5017.671,71.770
145,3860.895,62.850,5087.013,72.258,3857.500,62.774,4900.316,70.933,5141.105,72.695,4972.671,71.456,5067.026,72.129,5017.671,71.770
146,5247.053,73.157,5113.026,72.447,5040.671,71.931,4925.987,71.117,4248.592,65.885,6191.132,79.606,5170.724,72.865,5017.671,71.770
147,3649.974,61.484,4942.671,71.246,4838.289,70.476,4046.092,64.459,5960.066,78.524,3964.171,63.882,5281.750,73.641,5017.671,71.770
148,4321.697,66.516,4755.645,69.902,5332.171,74.041,5011.671,71.729,4248.592,65.885,5030.013,71.863,5137.710,72.629,5017.671,71.770
149,3682.908,61.428,4842.658,70.531,4931.645,71.150,4660.579,69.172,4465.026,67.582,4473.592,67.816,5109.039,72.428,5017.671,71.770
150,4655.066,69.242,4914.000,71.042,5247.790,73.437,5180.408,72.943,4947.303,71.254,4544.947,68.356,4936.987,71.194,5017.671,71.770
151,5739.224,76.775,5315.026,73.828,5274.132,73.622,5172.737,72.888,4919.289,71.048,5102.368,72.379,5017.671,71.770,5017.671,71.770
152,7074.842,85.586,5017.671,71.770,5263.461,73.546,5120.382,72.513,5848.000,77.765,5612.092,75.856,4915.974,71.037,5017.671,71.770
153,4169.013,65.345,5341.697,74.011,5246.118,73.422,5019.671,71.784,4571.053,68.381,4184.526,65.601,4843.290,70.511,5017.671,71.770
154,4727.776,69.558,5175.026,72.873,4947.987,71.271,4969.000,71.428,4556.053,68.271,4975.671,71.477,5181.066,72.942,5017.671,71.770
155,4217.934,65.911,5087.013,72.258,5216.447,73.217,4963.000,71.386,4919.289,71.048,4074.513,64.746,5037.026,71.920,5017.671,71.770
156,4184.842,65.590,4622.974,68.944,4663.566,69.184,4842.974,70.521,5080.026,72.219,5327.737,73.943,4698.895,69.436,5017.671,71.770
157,4959.961,71.569,5223.026,73.202,5136.395,72.632,4372.171,66.999,5426.671,74.788,4747.645,69.845,5267.750,73.546,5017.671,71.770
158,3636.816,60.976,4819.658,70.368,4910.974,71.002,4397.842,67.194,4221.908,65.669,5100.368,72.365,4998.671,71.638,5017.671,71.770
159,4470.289,67.569,4914.000,71.042,5193.434,73.051,5161.737,72.812,4128.210,64.928,5676.434,76.285,4820.276,70.338,5019.671,71.784
160,5058.645,71.806,5371.697,74.214,4674.566,69.263,4855.974,70.613,4414.987,67.181,6303.132,80.307,4780.934,70.052,5017.671,71.770
161,3749.539,61.940,5113.026,72.447,5088.355,72.273,4890.316,70.862,4589.724,68.521,4717.645,69.630,4291.447,66.351,5017.671,71.770
162,5087.039,72.735,4593.974,68.733,5125.053,72.548,4719.605,69.616,6010.118,78.875,4783.316,70.103,4966.000,71.407,5017.671,71.770
163,4439.079,67.429,4717.645,69.630,5082.684,72.231,5259.776,73.509,4479.368,67.694,5367.408,74.214,4820.276,70.338,5017.671,71.770
164,4537.000,68.093,5223.026,73.202,4831.289,70.426,5139.382,72.644,4279.934,66.129,4926.000,71.126,5249.750,73.423,5017.671,71.770
165,6625.132,82.690,5050.671,72.000,5341.513,74.110,4911.987,71.018,5405.987,74.638,5528.421,75.300,5264.750,73.525,5017.671,71.770
166,6289.263,80.508,5197.026,73.024,5099.355,72.349,5137.382,72.630,5382.631,74.466,5202.382,73.076,5205.737,73.114,5015.671,71.757
167,5222.829,73.520,4398.961,67.290,5156.408,72.779,4948.000,71.280,5382.631,74.466,5114.368,72.462,5253.750,73.450,5017.671,71.770
168,6326.658,80.366,5223.026,73.202,5171.092,72.891,5255.105,73.474,4354.632,66.714,6736.539,83.006,5069.026,72.143,5017.671,71.770
169,4738.710,69.590,5087.013,72.258,5099.355,72.349,5055.013,72.036,4556.053,68.271,5527.421,75.293,4621.210,68.861,5017.671,71.770
170,4858.145,70.749,4755.645,69.902,5125.053,72.548,4683.263,69.348,5263.526,73.591,5404.079,74.464,4736.921,69.728,5017.671,71.770
171,3206.000,57.205,4942.671,71.246,4987.329,71.553,4372.171,66.999,3656.053,61.055,4714.645,69.609,5067.026,72.129,5018.671,71.777
172,5974.263,78.739,4593.974,68.733,4885.303,70.818,5185.750,72.986,5936.724,78.369,5114.368,72.462,5283.750,73.654,5015.671,71.757
173,4960.908,71.307,4980.671,71.512,5232.118,73.327,5147.053,72.699,4607.408,68.662,5224.382,73.226,4950.658,71.293,5017.671,71.770
174,3844.000,62.799,4536.303,68.309,5325.171,73.994,4929.987,71.145,4414.987,67.181,4623.618,68.933,4956.000,71.336,5017.671,71.770
175,6855.461,83.870,5501.040,75.086,5305.829,73.857,5061.355,72.086,5064.026,72.108,5577.421,75.624,5257.750,73.478,5017.671,71.770
176,5342.105,74.288,5282.026,73.604,4479.132,67.764,4917.987,71.060,6302.434,80.902,4988.671,71.568,4931.316,71.151,5017.671,71.770
177,7480.500,88.107,4842.658,70.531,4919.645,71.066,4987.000,71.553,6431.263,81.793,5761.105,76.841,5211.737,73.155,5017.671,71.770
178,4694.013,69.485,5113.026,72.447,5146.737,72.709,4703.934,69.500,5106.026,72.399,4803.658,70.254,4920.645,71.073,5016.671,71.764
179,4171.645,65.592,4453.632,67.698,4947.987,71.271,4935.329,71.188,5112.395,72.467,4677.303,69.334,5072.697,72.171,5017.671,71.770
