# CaFe Be9 MF Systematics Cuts Summary
# entry -> id for a particular combination of random gaussian-generated data analysis cuts  
# syst_total_real -> randoms-subtracted, integrated yield (varied all cuts simultaneously)
# syst_dVAR_real,err -> randoms-subtracted integrated yield (kept all cuts at central value, and varied only VAR)
entry,syst_total_real,syst_total_real_err,syst_dPm_max_real,syst_dPm_max_real_err,syst_dQ2_real,syst_dQ2_real_err,syst_dEm_real,syst_dEm_real_err,syst_dHcoll_real,syst_dHcoll_real_err,syst_dScoll_real,syst_dScoll_real_err
51,165545.891,406.983,141587.029,376.372,173807.630,417.018,140481.673,374.898,134706.988,367.113,141184.687,375.836
52,156391.501,395.569,142044.384,376.982,156067.802,395.155,141900.354,376.788,139855.016,374.063,141179.687,375.830
53,161641.209,402.155,141866.042,376.745,157145.488,396.519,141183.687,375.835,144501.050,380.227,141183.687,375.835
54,115547.234,340.006,141010.015,375.603,113006.537,336.244,143223.041,378.541,142449.038,377.517,141180.687,375.831
55,147543.753,384.212,140180.673,374.496,165790.892,407.284,139761.985,373.935,127780.974,357.554,141180.687,375.831
56,150734.446,388.346,141353.358,376.061,157514.503,396.986,140481.673,374.898,135571.660,368.290,141190.687,375.844
57,126331.972,355.522,141353.358,376.061,120863.594,347.739,141183.687,375.835,147475.393,384.120,141184.687,375.836
58,136336.315,369.325,139740.673,373.908,153941.433,392.451,138944.314,372.839,128292.974,358.269,141180.687,375.831
59,147053.104,383.575,142527.081,377.626,145402.041,381.408,141900.354,376.788,140702.016,375.193,141180.687,375.831
60,142643.659,377.769,140423.673,374.821,147863.041,384.621,140481.673,374.898,137600.331,371.034,141182.687,375.834
61,142821.357,378.008,141538.029,376.307,144345.699,380.020,140844.673,375.382,139677.016,373.825,141179.687,375.830
62,136297.989,369.274,141076.015,375.691,139098.015,373.049,140481.673,374.898,139138.346,373.103,141183.687,375.835
63,135347.327,367.986,141076.015,375.691,131920.631,363.295,141900.354,376.788,144256.378,379.905,141184.687,375.836
64,171472.947,414.207,141353.358,376.061,171277.616,413.972,140844.673,375.382,141495.354,376.250,141183.687,375.835
65,126001.595,355.050,141402.358,376.126,129857.631,360.445,139761.985,373.935,138173.674,371.807,141184.687,375.836
66,103374.867,321.603,141183.687,375.835,99944.500,316.219,142893.369,378.105,144256.378,379.905,141183.687,375.835
67,117460.236,342.808,140575.673,375.023,112674.537,335.750,141551.354,376.324,147475.393,384.120,141179.687,375.830
68,128366.946,358.369,140872.015,375.419,131256.631,362.380,141183.687,375.835,138361.674,372.060,141184.687,375.836
69,160391.470,400.589,141819.042,376.682,152524.077,390.638,140844.673,375.382,148116.393,384.953,141185.687,375.838
70,149419.764,386.647,141129.687,375.763,158253.175,397.915,140844.673,375.382,133617.988,365.627,141192.687,375.847
71,144955.028,380.820,141628.029,376.427,151411.393,389.209,140481.673,374.898,135384.660,368.036,141184.687,375.836
72,123873.944,352.044,141076.015,375.691,135563.316,368.277,143223.041,378.541,127285.631,356.859,141183.687,375.835
73,116677.565,341.664,141076.015,375.691,115263.551,339.586,141183.687,375.835,143016.038,378.268,141184.687,375.836
74,108923.526,330.115,141183.687,375.835,110746.869,332.867,142226.026,377.220,137800.002,371.304,141192.687,375.847
75,126092.252,355.177,141246.358,375.919,131603.631,362.859,139761.985,373.935,136569.331,369.642,141184.687,375.836
76,119921.592,346.382,141538.029,376.307,121873.265,349.189,141183.687,375.835,138563.674,372.331,141183.687,375.835
77,121662.949,348.890,141499.358,376.255,118515.582,344.345,141551.354,376.324,144256.378,379.905,141184.687,375.836
78,143792.712,379.293,141972.713,376.887,149966.393,387.349,140844.673,375.382,134916.660,367.399,141186.687,375.839
79,130584.658,361.456,141402.358,376.126,126511.959,355.773,140844.673,375.382,145915.722,382.084,141184.687,375.836
80,141194.355,375.850,141076.015,375.691,152524.077,390.638,142547.026,377.645,129503.974,359.955,141184.687,375.836
81,150892.406,388.544,140807.344,375.333,149966.393,387.349,141183.687,375.835,142449.038,377.517,141179.687,375.830
82,176301.002,420.001,141628.029,376.427,172392.960,415.318,141900.354,376.788,143160.038,378.458,141184.687,375.836
83,87347.120,295.622,141726.371,376.559,101753.500,319.066,141183.687,375.835,120927.591,347.831,141183.687,375.835
84,158376.813,398.068,141779.371,376.629,153575.761,391.984,142547.026,377.645,143577.706,379.010,141172.687,375.820
85,148133.378,384.974,140935.015,375.503,153941.433,392.451,140844.673,375.382,136386.660,369.394,141188.687,375.842
86,179229.013,423.474,141628.029,376.427,176389.302,420.102,141551.354,376.324,142595.038,377.711,141183.687,375.835
87,174702.975,418.091,141938.713,376.842,169486.605,411.801,140128.673,374.427,145842.050,381.987,141180.687,375.831
88,152941.460,391.178,139924.673,374.154,161124.529,401.510,141551.354,376.324,134916.660,367.399,141184.687,375.836
89,144429.381,380.132,141819.042,376.682,147541.041,384.202,142226.026,377.220,136569.331,369.642,141180.687,375.831
90,138429.989,372.149,140255.673,374.597,140847.687,375.388,140481.673,374.898,140361.016,374.738,141184.687,375.836
91,151378.734,389.169,141076.015,375.691,147541.041,384.202,141183.687,375.835,144975.050,380.850,141183.687,375.835
92,138576.344,372.349,140935.015,375.503,139098.015,373.049,141900.354,376.788,140191.016,374.511,141184.687,375.836
93,145572.048,381.633,141538.029,376.307,141183.687,375.835,140128.673,374.427,146305.722,382.594,141184.687,375.836
94,145614.096,381.693,141353.358,376.061,166923.249,408.674,139334.314,373.362,124532.276,352.977,141176.687,375.826
95,150910.119,388.572,141183.687,375.835,158604.175,398.356,141183.687,375.835,134285.988,366.539,141180.687,375.831
96,165381.879,406.780,140084.673,374.368,159710.185,399.744,142547.026,377.645,146012.722,382.210,141179.687,375.830
97,133641.302,365.657,141456.358,376.198,150340.393,387.831,140481.673,374.898,125825.946,354.806,141171.687,375.819
98,135418.656,368.082,140500.673,374.923,133553.974,365.538,141551.354,376.324,143459.706,378.854,141183.687,375.835
99,148135.051,384.976,140646.344,375.118,146133.041,382.366,140128.673,374.427,144731.050,380.530,141184.687,375.836
100,118137.238,343.794,141076.015,375.691,120202.254,346.786,142226.026,377.220,137800.002,371.304,141183.687,375.835
101,128249.975,358.209,140807.344,375.333,124118.618,352.392,140844.673,375.382,146679.393,383.082,141180.687,375.831
102,142507.432,377.603,141538.029,376.307,173474.630,416.618,141900.354,376.788,114879.539,339.018,141184.687,375.836
103,158913.789,398.739,141628.029,376.427,151411.393,389.209,141183.687,375.835,147689.393,384.398,141183.687,375.835
104,130829.673,361.796,141866.042,376.745,142910.358,378.126,141551.354,376.324,128292.974,358.269,141180.687,375.831
105,150531.423,388.081,141628.029,376.427,152856.092,391.065,141183.687,375.835,138563.674,372.331,141184.687,375.836
106,158006.842,397.606,141300.358,375.991,157514.503,396.986,140128.673,374.427,142595.038,377.711,141181.687,375.832
107,140502.711,374.931,141779.371,376.629,138395.671,372.106,141183.687,375.835,142717.038,377.872,141188.687,375.842
108,115674.552,340.191,140500.673,374.923,118874.582,344.866,141183.687,375.835,137983.674,371.552,141183.687,375.835
109,171077.262,413.727,141129.687,375.763,164743.551,405.995,141551.354,376.324,146305.722,382.594,141180.687,375.831
110,138796.343,372.644,141456.358,376.198,145402.041,381.408,141183.687,375.835,134505.988,366.839,141183.687,375.835
111,109867.854,331.542,140872.015,375.419,112011.537,334.762,141183.687,375.835,138747.674,372.578,141184.687,375.836
112,176902.988,420.715,141456.358,376.198,177103.645,420.953,141551.354,376.324,140361.016,374.738,141183.687,375.835
113,133483.012,365.446,141300.358,375.991,128493.631,358.548,141183.687,375.835,146595.393,382.973,141175.687,375.824
114,153688.065,392.124,141129.687,375.763,150693.393,388.286,139761.985,373.935,145531.050,381.579,141176.687,375.826
115,136618.643,369.707,141300.358,375.991,146133.041,382.366,139334.314,373.362,133617.988,365.627,141179.687,375.830
116,155880.132,394.917,140646.344,375.118,156428.144,395.612,141551.354,376.324,140866.016,375.411,141183.687,375.835
117,105305.840,324.587,140733.344,375.234,104480.169,323.312,140481.673,374.898,143459.706,378.854,141183.687,375.835
118,141819.711,376.684,141246.358,375.919,139436.015,373.502,142893.369,378.105,141816.025,376.676,141180.687,375.831
119,127075.300,356.565,140646.344,375.118,126511.959,355.773,141551.354,376.324,141963.697,376.873,141184.687,375.836
120,159237.761,399.141,141076.015,375.691,152140.063,390.145,140844.673,375.382,148234.393,385.106,141188.687,375.842
121,142112.341,377.067,141675.700,376.491,145761.041,381.879,139761.985,373.935,138563.674,372.331,141184.687,375.836
122,130499.303,361.335,141819.042,376.682,132888.974,364.627,140481.673,374.898,138747.674,372.578,141180.687,375.831
123,147639.385,384.331,141246.358,375.919,147541.041,384.202,140128.673,374.427,142284.368,377.299,141176.687,375.826
124,124345.289,352.714,141726.371,376.559,126511.959,355.773,140128.673,374.427,139316.346,373.341,141180.687,375.831
125,143290.697,378.629,140935.015,375.503,141542.687,376.312,140128.673,374.427,144256.378,379.905,141179.687,375.830
126,146156.382,382.397,141819.042,376.682,142603.358,377.719,139761.985,373.935,145531.050,381.579,141186.687,375.839
127,157185.488,396.569,141129.687,375.763,157514.503,396.986,140481.673,374.898,141657.354,376.465,141184.687,375.836
128,136710.987,369.833,140423.673,374.821,141183.687,375.835,142547.026,377.645,136173.660,369.106,141182.687,375.834
129,136087.300,368.986,141402.358,376.126,142295.358,377.312,139761.985,373.935,136173.660,369.106,141179.687,375.830
130,143752.371,379.239,141456.358,376.198,154669.445,393.379,139761.985,373.935,132275.316,363.786,141183.687,375.835
131,146492.052,382.836,141866.042,376.745,139436.015,373.502,139761.985,373.935,149147.393,386.290,141185.687,375.838
132,131396.655,362.577,140872.015,375.419,128822.631,359.006,141900.354,376.788,143577.706,379.010,141184.687,375.836
133,171567.262,414.319,141010.015,375.603,164041.883,405.129,142226.026,377.220,146768.393,383.198,141192.687,375.847
134,162744.227,403.526,141938.713,376.842,160062.185,400.184,142226.026,377.220,141657.354,376.465,141184.687,375.836
135,119097.566,345.187,140423.673,374.821,132259.302,363.762,140128.673,374.427,128781.974,358.951,141179.687,375.830
136,135080.316,367.621,140733.344,375.234,147863.041,384.621,141551.354,376.324,129033.974,359.302,141178.687,375.828
137,128101.943,357.999,141010.015,375.603,133220.974,365.082,141551.354,376.324,135571.660,368.290,141183.687,375.835
138,156675.091,395.918,141866.042,376.745,149264.381,386.440,139761.985,373.935,148993.393,386.091,141184.687,375.836
139,134155.971,366.360,141246.358,375.919,133220.974,365.082,139761.985,373.935,143577.706,379.010,141183.687,375.835
140,152144.787,390.158,142236.739,377.240,150340.393,387.831,140844.673,375.382,142140.368,377.108,141179.687,375.830
141,132117.948,363.565,140500.673,374.923,136266.987,369.232,140128.673,374.427,138563.674,372.331,141184.687,375.836
142,146802.686,383.237,140423.673,374.821,148190.041,385.046,140128.673,374.427,141657.354,376.465,141184.687,375.836
143,127327.618,356.916,141010.015,375.603,129520.631,359.977,141183.687,375.835,138949.346,372.849,141184.687,375.836
144,141247.668,375.918,141183.687,375.835,134555.974,366.906,140844.673,375.382,148597.393,385.577,141184.687,375.836
145,136030.682,368.916,141726.371,376.559,133553.974,365.538,141551.354,376.324,142869.038,378.073,141184.687,375.836
146,139825.010,374.022,141675.700,376.491,134883.974,367.352,140844.673,375.382,146221.722,382.484,141184.687,375.836
147,98286.500,313.586,141587.029,376.372,92959.119,304.966,141551.354,376.324,148527.393,385.487,141179.687,375.830
148,143613.709,379.057,141246.358,375.919,140847.687,375.388,140128.673,374.427,144975.050,380.850,141180.687,375.831
149,122411.303,349.964,141866.042,376.745,118874.582,344.866,141551.354,376.324,144370.050,380.055,141179.687,375.830
150,160313.171,400.496,140935.015,375.503,162599.529,403.343,141900.354,376.788,138747.674,372.578,141184.687,375.836
151,164251.241,405.390,141819.042,376.682,161124.529,401.510,143223.041,378.541,141183.687,375.835,141183.687,375.835
152,148660.382,385.657,140807.344,375.333,152856.092,391.065,140844.673,375.382,137983.674,371.552,141183.687,375.835
153,137409.012,370.779,141726.371,376.559,141542.687,376.312,141551.354,376.324,136173.660,369.106,141182.687,375.834
154,144849.078,380.688,142044.384,376.982,138028.999,371.612,141900.354,376.788,146498.393,382.846,141184.687,375.836
155,137788.985,371.287,141010.015,375.603,137677.327,371.138,140844.673,375.382,141816.025,376.676,141179.687,375.830
156,121497.589,348.650,141587.029,376.372,129857.631,360.445,140844.673,375.382,132050.316,363.476,141180.687,375.831
157,111101.237,333.404,141402.358,376.126,105091.183,324.257,141900.354,376.788,148355.393,385.263,141183.687,375.835
158,105895.185,325.495,141587.029,376.372,106363.854,326.214,140844.673,375.382,140524.016,374.956,141184.687,375.836
159,153134.135,391.425,140935.015,375.503,159296.185,399.225,141551.354,376.324,135571.660,368.290,141188.687,375.842
160,126585.286,355.875,141129.687,375.763,130552.631,361.408,143555.041,378.979,134706.988,367.113,141184.687,375.836
161,112729.552,335.834,141538.029,376.307,132888.974,364.627,141900.354,376.788,118867.251,344.856,141184.687,375.836
162,121110.936,348.096,141628.029,376.427,121873.265,349.189,141551.354,376.324,139499.346,373.586,141184.687,375.836
163,186456.081,431.930,141010.015,375.603,193940.799,440.516,141551.354,376.324,135571.660,368.290,141184.687,375.836
164,160609.814,400.863,141300.358,375.991,155707.802,394.700,138944.314,372.839,147872.393,384.636,141183.687,375.835
165,142356.699,377.394,141246.358,375.919,134201.974,366.423,142547.026,377.645,148289.393,385.178,141179.687,375.830
166,159581.787,399.575,140733.344,375.234,155354.461,394.251,139761.985,373.935,147012.393,383.517,141176.687,375.826
167,142958.696,378.191,141300.358,375.991,136971.655,370.185,140481.673,374.898,148000.393,384.802,141184.687,375.836
168,190169.434,436.210,141499.358,376.255,185848.726,431.224,142226.026,377.220,143016.038,378.268,141179.687,375.830
169,133098.644,364.915,141246.358,375.919,145074.041,380.978,140844.673,375.382,129760.974,360.312,141181.687,375.832
170,113539.883,337.038,140733.344,375.234,119847.582,346.273,142226.026,377.220,133157.988,364.997,141180.687,375.831
171,107439.579,327.868,142236.739,377.240,105091.183,324.257,141551.354,376.324,142869.038,378.073,141188.687,375.842
172,171866.909,414.677,140872.015,375.419,164041.883,405.129,140844.673,375.382,148650.393,385.646,141177.687,375.827
173,153847.774,392.333,140575.673,375.023,157145.488,396.519,140844.673,375.382,139138.346,373.103,141183.687,375.835
174,132596.290,364.223,141402.358,376.126,135192.974,367.773,140128.673,374.427,139316.346,373.341,141182.687,375.834
175,154692.103,393.407,141456.358,376.198,146133.041,382.366,142226.026,377.220,148065.393,384.887,141180.687,375.831
176,131365.616,362.529,140255.673,374.597,134555.974,366.906,141551.354,376.324,138361.674,372.060,141184.687,375.836
177,144481.709,380.201,141129.687,375.763,139436.015,373.502,140481.673,374.898,147089.393,383.617,141183.687,375.835
178,117528.237,342.907,139833.673,374.033,121188.265,348.206,141183.687,375.835,138173.674,371.807,141179.687,375.830
179,138362.352,372.063,141726.371,376.559,135920.316,368.761,141183.687,375.835,143160.038,378.458,141179.687,375.830
180,92708.790,304.556,141353.358,376.061,96924.144,311.403,141551.354,376.324,134505.988,366.839,141186.687,375.839
181,151640.766,389.508,141675.700,376.491,153575.761,391.984,141900.354,376.788,138173.674,371.807,141184.687,375.836
182,158659.145,398.422,141587.029,376.372,152856.092,391.065,141183.687,375.835,146121.722,382.353,141176.687,375.826
183,164790.186,406.048,139740.673,373.908,158604.175,398.356,140481.673,374.898,149027.393,386.135,141180.687,375.831
184,115124.211,339.379,140733.344,375.234,138028.999,371.612,141551.354,376.324,117826.566,343.341,141186.687,375.839
185,134236.343,366.475,141779.371,376.629,129857.631,360.445,140481.673,374.898,146121.722,382.353,141183.687,375.835
186,131437.312,362.632,141675.700,376.491,131256.631,362.380,142226.026,377.220,139855.016,374.063,141180.687,375.831
187,169778.209,412.148,140330.673,374.697,171277.616,413.972,138074.303,371.669,144016.706,379.589,141184.687,375.836
188,156194.801,395.316,141726.371,376.559,153575.761,391.984,141183.687,375.835,143016.038,378.268,141184.687,375.836
189,162653.895,403.414,141402.358,376.126,174170.630,417.453,141183.687,375.835,131605.316,362.864,141184.687,375.836
190,117160.236,342.370,140423.673,374.821,112674.537,335.750,141900.354,376.788,146856.393,383.313,141179.687,375.830
191,139013.683,372.937,141587.029,376.372,134201.974,366.423,141183.687,375.835,145842.050,381.987,141184.687,375.836
192,140748.999,375.254,138796.002,372.643,136971.655,370.185,140481.673,374.898,148289.393,385.178,141180.687,375.831
193,132250.682,363.757,141779.371,376.629,128171.631,358.099,141183.687,375.835,145108.050,381.025,141179.687,375.830
194,121196.594,348.218,140872.015,375.419,122505.265,350.092,142226.026,377.220,138949.346,372.849,141180.687,375.831
195,135459.988,368.137,140330.673,374.697,137677.327,371.138,143223.041,378.541,137800.002,371.304,141172.687,375.820
196,147975.368,384.767,141183.687,375.835,152140.063,390.145,140481.673,374.898,137983.674,371.552,141182.687,375.834
197,130343.285,361.117,141300.358,375.991,134883.974,367.352,141551.354,376.324,135953.660,368.808,141184.687,375.836
198,147584.029,384.257,140646.344,375.118,148552.709,385.517,140481.673,374.898,141495.354,376.250,141183.687,375.835
199,112398.881,335.341,141819.042,376.682,114296.209,338.157,140128.673,374.427,139316.346,373.341,141176.687,375.826
200,165584.538,407.028,141300.358,375.991,156776.816,396.053,141183.687,375.835,148993.393,386.091,141184.687,375.836
201,146476.091,382.821,142213.397,377.208,145074.041,380.978,141183.687,375.835,141495.354,376.250,141183.687,375.835
202,142957.355,378.188,141129.687,375.763,139788.015,373.973,139761.985,373.935,145915.722,382.084,141179.687,375.830
203,108265.514,329.115,141300.358,375.991,112011.537,334.762,140128.673,374.427,137391.331,370.752,141179.687,375.830
204,136864.316,370.039,140935.015,375.503,144716.370,380.508,140844.673,375.382,134072.988,366.249,141180.687,375.831
205,159081.172,398.954,141587.029,376.372,161502.529,401.980,142226.026,377.220,137600.331,371.034,141179.687,375.830
206,141076.699,375.694,141010.015,375.603,137317.327,370.653,141551.354,376.324,144851.050,380.687,141176.687,375.826
207,151658.118,389.534,141246.358,375.919,158604.175,398.356,140481.673,374.898,135571.660,368.290,141184.687,375.836
208,130441.962,361.254,140423.673,374.821,147220.041,383.784,142893.369,378.105,124275.276,352.613,141180.687,375.831
209,100587.854,317.238,142079.055,377.029,100554.500,317.182,140128.673,374.427,141495.354,376.250,141184.687,375.836
210,126875.946,356.282,141456.358,376.198,129160.631,359.477,140481.673,374.898,139138.346,373.103,141184.687,375.836
211,119354.265,345.563,140872.015,375.419,128493.631,358.548,142226.026,377.220,130452.645,361.271,141183.687,375.835
212,132108.985,363.558,141300.358,375.991,130923.631,361.921,141551.354,376.324,141963.697,376.873,141179.687,375.830
213,103414.170,321.659,141538.029,376.307,103886.169,322.392,140128.673,374.427,141313.687,376.008,141180.687,375.831
214,167823.235,409.772,140935.015,375.503,161124.529,401.510,141900.354,376.788,146595.393,382.973,141184.687,375.836
215,120675.568,347.465,140935.015,375.503,127169.959,356.697,139761.985,373.935,135571.660,368.290,141180.687,375.831
216,118310.248,344.047,141129.687,375.763,115263.551,339.586,141900.354,376.788,144256.378,379.905,141184.687,375.836
217,163653.893,404.652,141076.015,375.691,169832.276,412.221,142893.369,378.105,134505.988,366.839,141180.687,375.831
218,146217.710,382.477,139641.673,373.776,145402.041,381.408,140481.673,374.898,144256.378,379.905,141178.687,375.828
219,149374.402,386.585,140935.015,375.503,143646.029,379.098,141551.354,376.324,146679.393,383.082,141183.687,375.835
220,136515.997,369.571,141402.358,376.126,148905.381,385.975,141900.354,376.788,128548.974,358.626,141184.687,375.836
221,157182.776,396.560,141538.029,376.307,153225.761,391.538,139334.314,373.362,146398.722,382.715,141184.687,375.836
222,160107.145,400.235,140575.673,375.023,158604.175,398.356,139761.985,373.935,144623.050,380.388,141183.687,375.835
223,177037.327,420.876,141726.371,376.559,169832.276,412.221,140481.673,374.898,147329.393,383.930,141184.687,375.836
224,122498.594,350.082,140935.015,375.503,136266.987,369.232,141551.354,376.324,126795.288,356.170,141183.687,375.835
225,115093.579,339.339,141903.042,376.794,117883.909,343.426,141551.354,376.324,136765.331,369.907,141176.687,375.826
226,159194.143,399.093,141353.358,376.061,153941.433,392.451,141900.354,376.788,145108.050,381.025,141181.687,375.832
227,154860.803,393.625,140872.015,375.419,158956.513,398.799,140844.673,375.382,138173.674,371.807,141167.687,375.814
228,115996.222,340.664,141129.687,375.763,114959.551,339.138,138944.314,372.839,144851.050,380.687,141185.687,375.838
229,154351.819,392.980,141246.358,375.919,161124.529,401.510,141183.687,375.835,135157.660,367.727,141191.687,375.846
230,144812.751,380.641,142113.397,377.076,145074.041,380.978,142226.026,377.220,138949.346,372.849,141182.687,375.834
231,161285.869,401.712,141402.358,376.126,158604.175,398.356,142226.026,377.220,142284.368,377.299,141179.687,375.830
232,185071.740,430.324,141183.687,375.835,193940.799,440.516,141183.687,375.835,134706.988,367.113,141182.687,375.834
233,160691.517,400.969,141499.358,376.255,161882.529,402.453,140481.673,374.898,140524.016,374.956,141183.687,375.835
234,129165.275,359.480,140646.344,375.118,129857.631,360.445,140844.673,375.382,141313.687,376.008,141179.687,375.830
235,139849.672,374.054,141538.029,376.307,142295.358,377.312,140844.673,375.382,138747.674,372.578,141184.687,375.836
236,139765.971,373.938,140500.673,374.923,143277.029,378.611,139334.314,373.362,140191.016,374.511,141184.687,375.836
237,171798.918,414.597,139924.673,374.154,166923.249,408.674,140128.673,374.427,147806.393,384.550,141176.687,375.826
238,136116.959,369.025,140646.344,375.118,144345.699,380.020,139334.314,373.362,135384.660,368.036,141180.687,375.831
239,154401.817,393.043,141246.358,375.919,164408.551,405.582,140481.673,374.898,133157.988,364.997,141183.687,375.835
