# CaFe Ca40 MF Systematics Cuts Summary
# entry -> id for a particular combination of random gaussian-generated data analysis cuts  
# syst_total_real -> randoms-subtracted, integrated yield (varied all cuts simultaneously)
# syst_dVAR_real,err -> randoms-subtracted integrated yield (kept all cuts at central value, and varied only VAR)
entry,syst_total_real,syst_total_real_err,syst_dPm_max_real,syst_dPm_max_real_err,syst_dQ2_real,syst_dQ2_real_err,syst_dEm_real,syst_dEm_real_err,syst_dHcoll_real,syst_dHcoll_real_err,syst_dScoll_real,syst_dScoll_real_err
21,68403.684,261.735,68136.343,261.222,67372.961,259.747,67842.304,260.651,68584.987,262.075,67845.304,260.657
22,65486.974,256.094,68084.001,261.120,68510.315,261.932,68583.986,262.073,63931.578,253.027,67837.304,260.641
23,71861.749,268.272,68136.343,261.222,75217.762,274.458,67076.949,259.174,65243.607,255.611,67842.304,260.651
24,76498.816,276.791,67899.317,260.763,73181.053,270.714,67604.962,260.194,71083.051,266.811,67842.304,260.651
25,64335.907,253.824,67365.948,259.731,67999.304,260.952,68355.317,261.636,64162.578,253.483,67842.304,260.651
26,69201.001,263.250,67585.962,260.157,78327.813,280.076,66830.277,258.697,61069.197,247.296,67843.304,260.653
27,69953.724,264.687,68136.343,261.222,67513.961,260.019,69031.670,262.929,68785.658,262.458,67844.304,260.655
28,61654.841,248.473,67722.632,260.420,58855.777,242.762,68355.317,261.636,70697.039,266.084,67846.304,260.659
29,73986.724,272.199,67636.962,260.255,73543.394,271.384,66255.922,257.581,70060.356,264.882,67843.304,260.653
30,69320.658,263.476,67477.948,259.947,67230.961,259.474,67604.962,260.194,70582.368,265.868,67843.304,260.653
31,73731.432,271.737,68027.330,261.011,74880.750,273.841,68803.328,262.493,65663.607,256.432,67843.304,260.653
32,69102.684,263.067,68027.330,261.011,67676.633,260.332,66830.277,258.697,70154.356,265.059,67838.304,260.643
33,61922.197,249.015,67268.606,259.542,67999.304,260.952,67358.620,259.718,62747.565,250.673,67843.304,260.653
34,80651.908,284.211,68084.001,261.120,75561.762,275.084,68583.986,262.073,71343.051,267.298,67839.304,260.645
35,64325.934,253.809,68300.356,261.538,63096.538,251.363,67842.304,260.651,68702.658,262.300,67844.304,260.655
36,66769.001,258.590,68174.343,261.295,72074.026,268.657,68088.645,261.125,62308.566,249.796,67842.304,260.651
37,96195.592,310.410,68136.343,261.222,94202.842,307.170,67842.304,260.651,68838.658,262.559,67844.304,260.655
38,56969.408,238.837,67477.948,259.947,56128.737,237.070,67604.962,260.194,69454.672,263.732,67843.304,260.653
39,57585.842,240.145,68258.014,261.456,64061.565,253.281,67842.304,260.651,60649.526,246.445,67842.304,260.651
40,76796.802,277.327,68174.343,261.295,77638.802,278.841,66830.277,258.697,67762.962,260.497,67842.304,260.651
41,72130.435,268.775,68279.685,261.498,84048.933,290.130,66545.935,258.145,58864.172,242.791,67843.304,260.653
42,57830.079,240.633,67585.962,260.157,60144.803,245.407,66545.935,258.145,66757.949,258.558,67845.304,260.657
43,60302.132,245.727,67677.962,260.334,58545.763,242.119,67842.304,260.651,70060.356,264.882,67842.304,260.651
44,67523.291,260.036,67477.948,259.947,72522.040,269.491,67604.962,260.194,63725.578,252.619,67838.304,260.643
45,64998.249,255.127,67421.948,259.839,72522.040,269.491,68088.645,261.125,60968.526,247.091,67842.304,260.651
46,70848.092,266.377,68300.356,261.538,66114.948,257.312,68088.645,261.125,71951.722,268.434,67839.304,260.645
47,77890.146,279.292,67421.948,259.839,75389.762,274.771,68355.317,261.636,70016.356,264.798,67829.304,260.626
48,79369.484,281.930,67808.632,260.586,78824.485,280.962,68583.986,262.073,67606.291,260.195,67842.304,260.651
49,65804.949,256.709,68174.343,261.295,61716.843,248.598,67842.304,260.651,72001.722,268.528,67839.304,260.645
50,64921.908,254.975,67808.632,260.586,62916.867,251.005,68355.317,261.636,69517.672,263.852,67839.304,260.645
51,79186.550,281.617,68084.001,261.120,83203.590,288.668,67358.620,259.718,64722.920,254.587,67844.304,260.655
52,75388.816,274.779,68349.369,261.634,74880.750,273.841,68355.317,261.636,67233.620,259.477,67839.304,260.645
53,77623.513,278.821,68240.014,261.421,75389.762,274.771,67842.304,260.651,69398.672,263.626,67842.304,260.651
54,56348.420,237.537,67722.632,260.420,54824.382,234.298,69255.355,263.358,68421.987,261.764,67842.304,260.651
55,70163.329,265.071,67161.264,259.334,79484.841,282.138,66830.277,258.697,61426.197,248.017,67842.304,260.651
56,72152.381,268.806,67935.317,260.832,75561.762,275.084,67358.620,259.718,65132.591,255.392,67846.304,260.659
57,61050.171,247.252,67935.317,260.832,58392.763,241.803,67842.304,260.651,70876.710,266.422,67843.304,260.653
58,64625.197,254.384,66862.251,258.754,73875.394,271.995,66255.922,257.581,61633.868,248.436,67842.304,260.651
59,70933.434,266.539,68608.067,262.134,69825.000,264.433,68355.317,261.636,67606.291,260.195,67842.304,260.651
60,68237.620,261.405,67319.277,259.641,71039.355,266.723,67358.620,259.718,66133.607,257.346,67842.304,260.651
61,68600.330,262.106,68054.330,261.062,69350.329,263.533,67604.962,260.194,67128.620,259.275,67840.304,260.647
62,65385.250,255.884,67769.632,260.511,66903.961,258.843,67358.620,259.718,66850.949,258.738,67842.304,260.651
63,65345.922,255.808,67769.632,260.511,63580.880,252.327,68355.317,261.636,69281.672,263.404,67843.304,260.653
64,82028.907,286.623,67935.317,260.832,81996.237,286.565,67604.962,260.194,67983.304,260.921,67842.304,260.651
65,60443.171,246.022,67963.659,260.888,62600.526,250.372,66830.277,258.697,66406.278,257.876,67844.304,260.655
66,50590.671,225.072,67842.304,260.651,48688.631,220.798,69031.670,262.929,69281.672,263.404,67842.304,260.651
67,56958.080,238.815,67421.948,259.839,54685.039,233.999,68088.645,261.125,70876.710,266.422,67839.304,260.645
68,61845.841,248.857,67636.962,260.255,63292.209,251.753,67842.304,260.651,66492.278,258.043,67843.304,260.653
69,77039.842,277.771,68222.343,261.386,73181.053,270.714,67604.962,260.194,71232.051,267.090,67845.304,260.657
70,71506.026,267.597,67808.632,260.586,75886.434,275.674,67604.962,260.194,64162.578,253.483,67846.304,260.659
71,69480.014,263.782,68109.672,261.170,72681.040,269.786,67358.620,259.718,65033.920,255.197,67843.304,260.653
72,60096.882,245.326,67769.632,260.511,65355.935,255.830,69255.355,263.358,61203.197,247.567,67842.304,260.651
73,56492.408,237.837,67769.632,260.511,55842.396,236.463,67842.304,260.651,68702.658,262.300,67844.304,260.655
74,53106.355,230.597,67842.304,260.651,53824.697,232.151,68583.986,262.073,66232.278,257.539,67847.304,260.661
75,60478.842,246.095,67875.646,260.717,63428.880,252.025,66830.277,258.697,65663.607,256.432,67843.304,260.653
76,57926.777,240.841,68054.330,261.062,58855.777,242.762,67842.304,260.651,66584.278,258.221,67842.304,260.651
77,58883.132,242.822,68027.330,261.011,57310.408,239.550,68088.645,261.125,69281.672,263.404,67843.304,260.653
78,69146.357,263.151,68300.356,261.538,72074.026,268.657,67604.962,260.194,64828.920,254.795,67845.304,260.657
79,63009.551,251.193,67963.659,260.888,61108.830,247.369,67604.962,260.194,70105.356,264.966,67844.304,260.655
80,67990.988,260.939,67769.632,260.511,73181.053,270.714,68803.328,262.493,62216.895,249.612,67843.304,260.653
81,72427.369,269.315,67585.962,260.157,72074.026,268.657,67842.304,260.651,68421.987,261.764,67840.304,260.647
82,84698.002,291.257,68109.672,261.170,82481.250,287.412,68355.317,261.636,68785.658,262.458,67843.304,260.653
83,42672.238,206.710,68174.343,261.295,49589.316,222.832,67842.304,260.651,58240.158,241.500,67842.304,260.651
84,76402.486,276.618,68198.343,261.341,73695.394,271.664,68803.328,262.493,68967.329,262.805,67832.304,260.632
85,70981.342,266.612,67677.962,260.334,73875.394,271.995,67604.962,260.194,65565.607,256.240,67845.304,260.657
86,85987.343,293.464,68109.672,261.170,84396.276,290.729,68088.645,261.125,68506.987,261.926,67842.304,260.651
87,83502.659,289.197,68279.685,261.498,81154.895,285.092,67076.949,259.174,70060.356,264.882,67842.304,260.651
88,73140.038,270.636,66999.593,259.021,77256.460,278.152,68088.645,261.125,64828.920,254.795,67843.304,260.653
89,69736.710,264.274,68222.343,261.386,70869.355,266.404,68583.986,262.073,65663.607,256.432,67842.304,260.651
90,66177.568,257.424,67209.264,259.426,67676.633,260.332,67358.620,259.718,67440.620,259.876,67844.304,260.655
91,72700.736,269.828,67769.632,260.511,70869.355,266.404,67842.304,260.651,69647.684,264.101,67842.304,260.651
92,66787.948,258.616,67677.962,260.334,66903.961,258.843,68355.317,261.636,67379.620,259.759,67843.304,260.653
93,69729.698,264.258,68054.330,261.062,67842.304,260.651,67076.949,259.174,70315.026,265.363,67844.304,260.655
94,69436.686,263.701,67935.317,260.832,79955.185,282.972,66545.935,258.145,59926.513,244.971,67837.304,260.641
95,72308.039,269.094,67842.304,260.651,76035.434,275.944,67842.304,260.651,64494.249,254.137,67842.304,260.651
96,79382.816,281.953,67113.264,259.241,76587.104,276.943,68803.328,262.493,70154.356,265.059,67839.304,260.645
97,64103.263,253.369,67988.330,260.936,72232.026,268.950,67358.620,259.718,60493.856,246.128,67832.304,260.632
98,65168.921,255.462,67365.948,259.731,64372.907,253.896,68088.645,261.125,68910.329,262.697,67842.304,260.651
99,70733.329,266.144,67477.948,259.947,70167.000,265.079,67076.949,259.174,69517.672,263.852,67844.304,260.655
100,57252.751,239.432,67769.632,260.511,58092.092,241.180,68583.986,262.073,66232.278,257.539,67842.304,260.651
101,61841.170,248.847,67585.962,260.157,59966.803,245.044,67604.962,260.194,70485.697,265.685,67840.304,260.647
102,68578.355,262.069,68054.330,261.062,83025.920,288.359,68355.317,261.636,55372.777,235.479,67843.304,260.653
103,76387.829,276.593,68109.672,261.170,72681.040,269.786,67842.304,260.651,70976.380,266.610,67842.304,260.651
104,62953.934,251.092,68240.014,261.421,68647.986,262.195,68088.645,261.125,61633.868,248.436,67842.304,260.651
105,72329.066,269.138,68109.672,261.170,73381.724,271.085,67842.304,260.651,66584.278,258.221,67843.304,260.653
106,75527.105,275.022,67899.317,260.763,75561.762,275.084,67076.949,259.174,68506.987,261.926,67842.304,260.651
107,67660.013,260.309,68198.343,261.341,66577.290,258.210,67842.304,260.651,68584.987,262.075,67845.304,260.657
108,55787.039,236.342,67365.948,259.731,57462.408,239.867,67842.304,260.651,66318.278,257.706,67842.304,260.651
109,82169.565,286.867,67808.632,260.586,79006.485,281.285,68088.645,261.125,70315.026,265.363,67842.304,260.651
110,66677.974,258.409,67988.330,260.936,69825.000,264.433,67842.304,260.651,64619.920,254.385,67843.304,260.653
111,53292.013,230.997,67636.962,260.255,54382.039,233.350,67842.304,260.651,66666.949,258.382,67844.304,260.655
112,84772.963,291.379,67988.330,260.936,84729.276,291.301,68088.645,261.125,67440.620,259.876,67843.304,260.653
113,64417.922,253.988,67899.317,260.763,62005.855,249.181,67842.304,260.651,70442.697,265.604,67833.304,260.634
114,73469.052,271.245,67808.632,260.586,72379.026,269.224,66830.277,258.697,69929.356,264.634,67835.304,260.638
115,65158.592,255.442,67899.317,260.763,70167.000,265.079,66545.935,258.145,64162.578,253.483,67840.304,260.647
116,74731.064,273.564,67477.948,259.947,75056.091,274.162,68088.645,261.125,67678.291,260.334,67842.304,260.651
117,51116.659,226.235,67532.620,260.053,50893.671,225.744,67358.620,259.718,68910.329,262.697,67842.304,260.651
118,68575.012,262.061,67875.646,260.717,67069.961,259.163,69031.670,262.929,68134.644,261.213,67842.304,260.651
119,61341.500,247.840,67477.948,259.947,61108.830,247.369,68088.645,261.125,68210.315,261.358,67843.304,260.653
120,76371.132,276.557,67769.632,260.511,73005.053,270.389,67604.962,260.194,71279.051,267.178,67845.304,260.657
121,67968.658,260.897,68136.343,261.222,69990.000,264.745,66830.277,258.697,66584.278,258.221,67844.304,260.655
122,62812.565,250.803,68222.343,261.386,64061.565,253.281,67358.620,259.718,66666.949,258.382,67841.304,260.649
123,70650.026,265.993,67875.646,260.717,70869.355,266.404,67076.949,259.174,68360.987,261.647,67837.304,260.641
124,59897.488,244.907,68174.343,261.295,61108.830,247.369,67076.949,259.174,66957.949,258.945,67842.304,260.651
125,68489.974,261.891,67677.962,260.334,67999.304,260.952,67076.949,259.174,69281.672,263.404,67839.304,260.645
126,69956.381,264.690,68222.343,261.386,68510.315,261.932,66830.277,258.697,69929.356,264.634,67845.304,260.657
127,75233.749,274.484,67808.632,260.586,75561.762,275.084,67358.620,259.718,68058.644,261.067,67843.304,260.653
128,65846.276,256.788,67319.277,259.641,67842.304,260.651,68803.328,262.493,65448.607,256.012,67842.304,260.651
129,65054.620,255.244,67963.659,260.888,68345.315,261.617,66830.277,258.697,65448.607,256.012,67839.304,260.645
130,68618.000,262.141,67988.330,260.936,74213.065,272.616,66830.277,258.697,63511.907,252.195,67842.304,260.651
131,70180.395,265.115,68240.014,261.421,67069.961,259.163,66830.277,258.697,71682.051,267.931,67845.304,260.657
132,63477.881,252.122,67636.962,260.255,62153.855,249.478,68355.317,261.636,68967.329,262.805,67843.304,260.653
133,82571.580,287.569,67722.632,260.420,78668.485,280.684,68583.986,262.073,70541.697,265.790,67846.304,260.659
134,78405.855,280.222,68279.685,261.498,76741.445,277.223,68583.986,262.073,68058.644,261.067,67844.304,260.655
135,56990.118,238.890,67319.277,259.641,63745.222,252.654,67076.949,259.174,61858.211,248.889,67840.304,260.647
136,64814.263,254.768,67532.620,260.053,71039.355,266.723,68088.645,261.125,61971.553,249.118,67838.304,260.643
137,61770.198,248.709,67722.632,260.420,64230.565,253.614,68088.645,261.125,65132.591,255.392,67842.304,260.651
138,75033.460,274.127,68240.014,261.421,71724.355,268.004,66830.277,258.697,71608.051,267.793,67844.304,260.655
139,64334.907,253.822,67875.646,260.717,64230.565,253.614,66830.277,258.697,68967.329,262.805,67842.304,260.651
140,73159.105,270.683,68463.711,261.854,72232.026,268.950,67604.962,260.194,68290.315,261.511,67839.304,260.645
141,63250.881,251.672,67365.948,259.731,65654.606,256.414,67076.949,259.174,66584.278,258.221,67843.304,260.653
142,70093.315,264.936,67319.277,259.641,71203.355,267.030,67076.949,259.174,68058.644,261.067,67843.304,260.653
143,61347.829,247.852,67722.632,260.420,62453.855,250.078,67842.304,260.651,66757.949,258.558,67843.304,260.653
144,68032.987,261.020,67842.304,260.651,64837.250,254.811,67604.962,260.194,71442.051,267.483,67843.304,260.653
145,65686.302,256.482,68174.343,261.295,64372.907,253.896,68088.645,261.125,68641.658,262.184,67843.304,260.653
146,67365.015,259.742,68136.343,261.222,65013.264,255.159,67604.962,260.194,70263.026,265.265,67843.304,260.653
147,48016.303,219.271,68084.001,261.120,45367.238,213.129,68088.645,261.125,71413.051,267.428,67840.304,260.647
148,68718.999,262.333,67875.646,260.717,67676.633,260.332,67076.949,259.174,69647.684,264.101,67842.304,260.651
149,59262.145,243.604,68240.014,261.421,57462.408,239.867,68088.645,261.125,69339.672,263.514,67840.304,260.647
150,77007.130,277.705,67677.962,260.334,77971.813,279.439,68355.317,261.636,66666.949,258.382,67844.304,260.655
151,79357.222,281.921,68222.343,261.386,77256.460,278.152,69255.355,263.358,67842.304,260.651,67842.304,260.651
152,71214.343,267.048,67585.962,260.157,73381.724,271.085,67604.962,260.194,66318.278,257.706,67842.304,260.651
153,66150.988,257.389,68174.343,261.295,67999.304,260.952,68088.645,261.125,65448.607,256.012,67842.304,260.651
154,69957.762,264.702,68349.369,261.634,66420.290,257.906,68355.317,261.636,70410.026,265.542,67843.304,260.653
155,66188.948,257.456,67722.632,260.420,66255.619,257.586,67604.962,260.194,68134.644,261.213,67839.304,260.645
156,58463.500,241.964,68084.001,261.120,62600.526,250.372,67604.962,260.194,63402.236,251.977,67842.304,260.651
157,54222.421,233.018,67963.659,260.888,51172.342,226.362,68355.317,261.636,71343.051,267.298,67842.304,260.651
158,51469.342,227.017,68084.001,261.120,51715.342,227.558,67604.962,260.194,67523.620,260.036,67843.304,260.653
159,73437.723,271.188,67677.962,260.334,76394.104,276.594,68088.645,261.125,65132.591,255.392,67846.304,260.659
160,61419.869,248.005,67808.632,260.586,62916.867,251.005,69482.026,263.788,64722.920,254.587,67843.304,260.653
161,54643.447,233.926,68054.330,261.062,64061.565,253.281,68355.317,261.636,57283.146,239.508,67844.304,260.655
162,58592.133,242.222,68109.672,261.170,58855.777,242.762,68088.645,261.125,67038.620,259.101,67843.304,260.653
163,89099.092,298.733,67722.632,260.420,92623.816,304.584,68088.645,261.125,65132.591,255.392,67844.304,260.655
164,76545.473,276.874,67899.317,260.763,74717.750,273.543,66255.922,257.581,71083.051,266.811,67842.304,260.651
165,68967.027,262.810,67875.646,260.717,64663.250,254.469,68803.328,262.493,71314.051,267.243,67839.304,260.645
166,76164.432,276.178,67532.620,260.053,74562.407,273.257,66830.277,258.697,70667.039,266.028,67836.304,260.639
167,68738.027,262.374,67899.317,260.763,65969.277,257.028,67358.620,259.718,71156.051,266.948,67843.304,260.653
168,91341.476,302.470,68027.330,261.011,88873.051,298.347,68583.986,262.073,68702.658,262.300,67840.304,260.647
169,63780.263,252.731,67875.646,260.717,69655.000,264.111,67604.962,260.194,62308.566,249.796,67842.304,260.651
170,54922.709,234.507,67532.620,260.053,57958.750,240.901,68583.986,262.073,63931.578,253.027,67842.304,260.651
171,52390.750,229.053,68463.711,261.854,51172.342,226.362,68088.645,261.125,68641.658,262.184,67845.304,260.657
172,82322.565,287.133,67636.962,260.255,78668.485,280.684,67604.962,260.194,71464.051,267.524,67838.304,260.643
173,73554.710,271.401,67421.948,259.839,75389.762,274.771,67604.962,260.194,66850.949,258.738,67842.304,260.651
174,63704.579,252.578,67963.659,260.888,65190.264,255.505,67076.949,259.174,66957.949,258.945,67842.304,260.651
175,74609.130,273.353,67988.330,260.936,70167.000,265.079,68583.986,262.073,71195.051,267.021,67840.304,260.647
176,63172.538,251.514,67209.264,259.426,64837.250,254.811,68088.645,261.125,66492.278,258.043,67843.304,260.653
177,69344.342,263.524,67808.632,260.586,67069.961,259.163,67358.620,259.718,70697.039,266.084,67842.304,260.651
178,56556.381,237.966,66938.922,258.903,58545.763,242.119,67842.304,260.651,66406.278,257.876,67839.304,260.645
179,66730.658,258.514,68174.343,261.295,65499.935,256.111,67842.304,260.651,68785.658,262.458,67840.304,260.647
180,45241.592,212.839,67935.317,260.832,47321.947,217.677,68088.645,261.125,64619.920,254.385,67845.304,260.657
181,73017.420,270.418,68136.343,261.222,73695.394,271.664,68355.317,261.636,66406.278,257.876,67844.304,260.655
182,76252.815,276.346,68084.001,261.120,73381.724,271.085,67842.304,260.651,70207.356,265.159,67837.304,260.641
183,78503.447,280.383,66862.251,258.754,76035.434,275.944,67358.620,259.718,71623.051,267.821,67840.304,260.647
184,55501.790,235.755,67532.620,260.053,66420.290,257.906,68088.645,261.125,56767.475,238.428,67845.304,260.657
185,64624.592,254.395,68198.343,261.341,62600.526,250.372,67358.620,259.718,70207.356,265.159,67842.304,260.651
186,63687.579,252.544,68136.343,261.222,63292.209,251.753,68583.986,262.073,67233.620,259.477,67840.304,260.647
187,80245.158,283.479,67268.606,259.542,81996.237,286.565,65649.566,256.397,69171.001,263.193,67843.304,260.653
188,75029.789,274.120,68174.343,261.295,73695.394,271.664,67842.304,260.651,68702.658,262.300,67843.304,260.653
189,77869.854,279.264,67963.659,260.888,83361.590,288.941,67842.304,260.651,63189.236,251.554,67843.304,260.653
190,56869.080,238.628,67319.277,259.641,54685.039,233.999,68355.317,261.636,70582.368,265.868,67839.304,260.645
191,67008.988,259.051,68084.001,261.120,64663.250,254.469,67842.304,260.651,70060.356,264.882,67843.304,260.653
192,67256.264,259.517,66260.896,257.585,65969.277,257.028,67358.620,259.718,71314.051,267.243,67841.304,260.649
193,63870.249,252.906,68198.343,261.341,61850.514,248.867,67842.304,260.651,69708.684,264.216,67840.304,260.647
194,58659.106,242.355,67636.962,260.255,59163.448,243.395,68583.986,262.073,66757.949,258.558,67842.304,260.651
195,65441.949,256.001,67268.606,259.542,66255.619,257.586,69255.355,263.358,66232.278,257.539,67832.304,260.632
196,70863.342,266.390,67842.304,260.651,73005.053,270.389,67358.620,259.718,66318.278,257.706,67842.304,260.651
197,62889.921,250.962,67899.317,260.763,65013.264,255.159,68088.645,261.125,65342.607,255.805,67843.304,260.653
198,70629.316,265.946,67477.948,259.947,71359.355,267.322,67358.620,259.718,67983.304,260.921,67842.304,260.651
199,54293.724,233.165,68222.343,261.386,55380.396,235.485,67076.949,259.174,66957.949,258.945,67835.304,260.638
200,79484.538,282.143,67899.317,260.763,75217.762,274.458,67842.304,260.651,71608.051,267.793,67843.304,260.653
201,70443.408,265.613,68443.711,261.816,69655.000,264.111,67842.304,260.651,67983.304,260.921,67842.304,260.651
202,68387.316,261.697,67808.632,260.586,67230.961,259.474,66830.277,258.697,70105.356,264.966,67840.304,260.647
203,52354.014,228.958,67899.317,260.763,54382.039,233.350,67076.949,259.174,66043.607,257.171,67839.304,260.645
204,65581.592,256.269,67677.962,260.334,69499.329,263.815,67604.962,260.194,64385.249,253.922,67842.304,260.651
205,76624.473,277.016,68084.001,261.120,77442.460,278.487,68583.986,262.073,66133.607,257.346,67839.304,260.645
206,67925.329,260.815,67722.632,260.420,66114.948,257.312,68088.645,261.125,69585.013,263.981,67835.304,260.638
207,72527.381,269.503,67875.646,260.717,76035.434,275.944,67358.620,259.718,65132.591,255.392,67844.304,260.655
208,62899.553,250.974,67319.277,259.641,70716.342,266.114,69031.670,262.929,59796.513,244.706,67842.304,260.651
209,48836.000,221.139,68375.369,261.684,48965.644,221.427,67076.949,259.174,67983.304,260.921,67843.304,260.653
210,61067.513,247.289,67988.330,260.936,62302.855,249.776,67358.620,259.718,66850.949,258.738,67843.304,260.653
211,57682.473,240.339,67636.962,260.255,62005.855,249.181,68583.986,262.073,62657.565,250.494,67843.304,260.653
212,63721.908,252.611,67899.317,260.763,63096.538,251.363,68088.645,261.125,68210.315,261.358,67839.304,260.645
213,50264.329,224.344,68054.330,261.062,50647.329,225.196,67076.949,259.174,67919.304,260.799,67841.304,260.649
214,80645.540,284.193,67677.962,260.334,77256.460,278.152,68355.317,261.636,70442.697,265.604,67843.304,260.653
215,57931.106,240.849,67677.962,260.334,61421.172,248.001,66830.277,258.697,65132.591,255.392,67842.304,260.651
216,57413.764,239.770,67808.632,260.586,55842.396,236.463,68355.317,261.636,69281.672,263.404,67843.304,260.653
217,78754.865,280.846,67769.632,260.511,81305.895,285.356,69031.670,262.929,64619.920,254.385,67841.304,260.649
218,69714.631,264.217,66789.251,258.613,69825.000,264.433,67358.620,259.718,69281.672,263.404,67838.304,260.643
219,71745.052,268.048,67677.962,260.334,68968.658,262.807,68088.645,261.125,70485.697,265.685,67842.304,260.651
220,65732.290,256.569,67963.659,260.888,71547.355,267.674,68355.317,261.636,61731.539,248.633,67843.304,260.653
221,75096.447,274.240,68054.330,261.062,73543.394,271.384,66545.935,258.145,70362.026,265.451,67843.304,260.653
222,76217.749,276.271,67421.948,259.839,76035.434,275.944,66830.277,258.697,69454.672,263.732,67842.304,260.651
223,84730.015,291.315,68174.343,261.295,81305.895,285.356,67358.620,259.718,70791.710,266.263,67843.304,260.653
224,59051.171,243.176,67677.962,260.334,65654.606,256.414,68088.645,261.125,60968.526,247.091,67842.304,260.651
225,55767.092,236.311,68258.014,261.456,57019.408,238.942,68088.645,261.125,65753.607,256.607,67835.304,260.638
226,76617.472,277.004,67935.317,260.832,73875.394,271.995,68355.317,261.636,69708.684,264.216,67842.304,260.651
227,74091.722,272.391,67636.962,260.255,76212.434,276.265,67604.962,260.194,66406.278,257.876,67829.304,260.626
228,55727.382,236.217,67808.632,260.586,55681.396,236.123,66255.922,257.581,69585.013,263.981,67844.304,260.655
229,74007.749,272.242,67875.646,260.717,77256.460,278.152,67842.304,260.651,64924.920,254.984,67846.304,260.659
230,69874.065,264.538,68392.369,261.717,69655.000,264.111,68583.986,262.073,66757.949,258.558,67842.304,260.651
231,77630.157,278.829,67963.659,260.888,76035.434,275.944,68583.986,262.073,68360.987,261.647,67839.304,260.645
232,88418.078,297.588,67842.304,260.651,92623.816,304.584,67842.304,260.651,64722.920,254.587,67842.304,260.651
233,76955.460,277.611,68027.330,261.011,77638.802,278.841,67358.620,259.718,67523.620,260.036,67842.304,260.651
234,62129.171,249.425,67477.948,259.947,62600.526,250.372,67604.962,260.194,67919.304,260.799,67839.304,260.645
235,67133.645,259.290,68054.330,261.062,68345.315,261.617,67604.962,260.194,66666.949,258.382,67844.304,260.655
236,66559.251,258.168,67365.948,259.731,68793.986,262.474,66545.935,258.145,67379.620,259.759,67843.304,260.653
237,81693.541,286.031,66999.593,259.021,79955.185,282.972,67076.949,259.174,71048.051,266.745,67836.304,260.639
238,64881.567,254.894,67477.948,259.947,69350.329,263.533,66545.935,258.145,65033.920,255.197,67842.304,260.651
239,73828.751,271.913,67875.646,260.717,78824.485,280.962,67358.620,259.718,63931.578,253.027,67842.304,260.651
