# CaFe Au197 MF Systematics Cuts Summary
# entry -> id for a particular combination of random gaussian-generated data analysis cuts  
# syst_total_real -> randoms-subtracted, integrated yield (varied all cuts simultaneously)
# syst_dVAR_real,err -> randoms-subtracted integrated yield (kept all cuts at central value, and varied only VAR)
entry,syst_total_real,syst_total_real_err,syst_dPm_max_real,syst_dPm_max_real_err,syst_dQ2_real,syst_dQ2_real_err,syst_dEm_real,syst_dEm_real_err,syst_dHcoll_real,syst_dHcoll_real_err,syst_dScoll_real,syst_dScoll_real_err
19,28803.211,169.875,25902.802,161.089,27859.868,167.072,26273.145,162.237,27559.158,166.157,26278.145,162.252
20,31649.645,178.084,26050.473,161.548,30395.632,174.524,26273.145,162.237,27630.829,166.374,26273.145,162.237
21,26514.829,162.985,26393.500,162.614,26106.145,161.721,26273.145,162.237,26559.145,163.116,26277.145,162.249
22,25490.487,159.809,26371.500,162.546,26539.487,163.058,26638.158,163.362,24797.448,157.614,26272.145,162.234
23,27885.540,167.151,26393.500,162.614,29248.921,171.194,25922.461,161.147,25262.119,159.082,26273.145,162.237
24,29530.237,172.009,26298.816,162.317,28408.894,168.715,26171.803,161.922,27391.158,165.651,26274.145,162.240
25,24993.461,158.238,26076.473,161.628,26357.145,162.496,26516.158,162.988,24871.119,157.848,26274.145,162.240
26,26993.197,164.457,26162.145,161.894,30544.632,174.950,25783.461,160.715,23763.434,154.294,26275.145,162.243
27,27242.526,165.212,26393.500,162.614,26174.145,161.931,26852.500,164.019,26628.145,163.327,26277.145,162.249
28,23692.408,154.055,26213.145,162.052,22698.052,150.786,26516.158,162.988,27240.158,165.194,26278.145,162.252
29,28456.855,168.846,26178.145,161.944,28541.566,169.109,25534.105,159.931,27040.487,164.587,26275.145,162.243
30,26712.145,163.584,26120.145,161.765,26049.474,161.545,26171.803,161.922,27200.158,165.073,26275.145,162.243
31,28776.592,169.811,26348.158,162.472,29108.921,170.785,26749.829,163.705,25427.461,159.604,26275.145,162.243
32,26592.816,163.220,26348.158,162.472,26222.145,162.080,25783.461,160.715,27074.487,164.691,26272.145,162.234
33,24007.092,155.079,26034.473,161.498,26357.145,162.496,26038.803,161.510,24359.106,156.214,26276.145,162.246
34,31274.974,177.028,26371.500,162.546,29396.921,171.626,26638.158,163.362,27459.158,165.856,26273.145,162.237
35,24903.790,157.953,26476.842,162.873,24404.763,156.357,26273.145,162.237,26606.145,163.260,26277.145,162.249
36,25987.842,161.365,26400.500,162.636,27935.539,167.300,26386.815,162.588,24210.106,155.736,26273.145,162.237
37,38040.618,195.283,26393.500,162.614,37283.579,193.325,26273.145,162.237,26651.145,163.398,26277.145,162.249
38,21871.027,148.010,26120.145,161.765,21601.698,147.099,26171.803,161.922,26850.816,164.009,26276.145,162.246
39,22354.079,149.650,26457.171,162.811,24771.776,157.531,26273.145,162.237,23550.763,153.602,26273.145,162.237
40,29806.947,172.824,26400.500,162.636,30249.960,174.105,25783.461,160.715,26242.145,162.141,26273.145,162.237
41,28276.632,168.344,26466.842,162.842,32977.079,181.800,25669.447,160.356,22859.750,151.332,26275.145,162.243
42,22207.039,149.145,26162.145,161.894,23183.408,152.394,25669.447,160.356,25856.803,160.946,26277.145,162.249
43,23168.053,152.337,26198.145,162.006,22569.382,150.358,26273.145,162.237,27040.487,164.587,26273.145,162.237
44,26208.487,162.040,26120.145,161.765,28134.210,167.894,26171.803,161.922,24715.448,157.353,26272.145,162.234
45,25337.816,159.330,26099.145,161.700,28134.210,167.894,26386.815,162.588,23719.763,154.151,26273.145,162.237
46,27273.184,165.302,26476.842,162.873,25576.803,160.074,26386.815,162.588,27687.829,166.545,26273.145,162.237
47,30228.948,174.041,26099.145,161.700,29326.921,171.422,26516.158,162.988,27025.487,164.542,26271.145,162.231
48,31019.329,176.310,26250.145,162.166,30754.316,175.553,26638.158,163.362,26168.145,161.913,26273.145,162.237
49,25222.131,158.961,26400.500,162.636,23809.763,154.443,26273.145,162.237,27700.829,166.584,26273.145,162.237
50,25088.447,158.534,26250.145,162.166,24345.763,156.169,26516.158,162.988,26865.816,164.055,26272.145,162.234
51,30977.684,176.198,26371.500,162.546,32603.066,180.765,26038.803,161.510,25071.119,158.481,26277.145,162.249
52,29336.632,171.463,26490.842,162.916,29108.921,170.785,26516.158,162.988,26006.145,161.412,26272.145,162.234
53,30146.289,173.806,26444.171,162.771,29326.921,171.422,26273.145,162.237,26826.816,163.936,26273.145,162.237
54,21725.027,147.516,26213.145,162.052,21052.000,145.208,26948.171,164.312,26511.145,162.969,26273.145,162.237
55,27372.224,165.613,25972.802,161.306,31045.342,176.388,25783.461,160.715,23899.434,154.734,26273.145,162.237
56,28038.868,167.607,26317.816,162.376,29396.921,171.626,26038.803,161.510,25223.119,158.960,26278.145,162.252
57,23427.053,153.185,26317.816,162.376,22498.710,150.121,26273.145,162.237,27312.158,165.412,26275.145,162.243
58,24996.448,158.244,25844.131,160.905,28664.236,169.473,25534.105,159.931,23967.106,154.954,26273.145,162.237
59,27549.881,166.146,26608.184,163.278,27053.500,164.631,26516.158,162.988,26168.145,161.913,26273.145,162.237
60,26341.145,162.446,26050.473,161.548,27511.513,166.020,26038.803,161.510,25599.461,160.142,26273.145,162.237
61,26540.171,163.066,26359.829,162.509,26854.829,164.025,26171.803,161.922,25977.145,161.322,26273.145,162.237
62,25264.461,159.092,26232.145,162.110,25915.474,161.129,26038.803,161.510,25890.474,161.052,26273.145,162.237
63,25277.447,159.129,26232.145,162.110,24608.434,157.009,26516.158,162.988,26790.145,163.822,26275.145,162.243
64,32107.711,179.384,26317.816,162.376,32099.053,179.362,26171.803,161.922,26333.145,162.422,26273.145,162.237
65,23295.066,152.757,26327.487,162.407,24215.763,155.752,25783.461,160.715,25700.461,160.457,26277.145,162.249
66,19348.302,139.207,26273.145,162.237,18559.948,136.338,26852.500,164.019,26790.145,163.822,26274.145,162.240
67,21785.343,147.714,26099.145,161.700,21000.329,145.028,26386.815,162.588,27312.158,165.412,26273.145,162.237
68,23885.079,154.681,26178.145,161.944,24468.763,156.562,26273.145,162.237,25736.461,160.569,26276.145,162.246
69,29723.592,172.576,26425.171,162.713,28408.894,168.715,26171.803,161.922,27430.158,165.768,26277.145,162.249
70,27850.197,167.042,26250.145,162.166,29545.592,172.060,26171.803,161.922,24871.119,157.848,26278.145,162.252
71,26911.513,164.203,26381.500,162.577,28201.882,168.097,26038.803,161.510,25183.119,158.834,26275.145,162.243
72,23440.105,153.244,26232.145,162.110,25262.790,159.086,26948.171,164.312,23814.434,154.459,26273.145,162.237
73,21730.698,147.536,26232.145,162.110,21493.698,146.731,26273.145,162.237,26606.145,163.260,26277.145,162.249
74,20378.987,142.867,26273.145,162.237,20593.987,143.617,26638.158,163.362,25629.461,160.235,26278.145,162.252
75,23326.395,152.859,26285.816,162.277,24539.763,156.788,25783.461,160.715,25427.461,159.604,26275.145,162.243
76,22334.052,149.574,26359.829,162.509,22698.052,150.786,26273.145,162.237,25775.461,160.690,26273.145,162.237
77,22665.382,150.677,26348.158,162.472,22068.369,148.678,26386.815,162.588,26790.145,163.822,26275.145,162.243
78,26811.513,163.898,26476.842,162.873,27935.539,167.300,26171.803,161.922,25104.119,158.585,26277.145,162.249
79,24210.421,155.732,26327.487,162.407,23556.422,153.618,26171.803,161.922,27055.487,164.633,26277.145,162.249
80,26561.527,163.138,26232.145,162.110,28408.894,168.715,26749.829,163.705,24171.106,155.611,26275.145,162.243
81,28059.210,167.671,26162.145,161.894,27935.539,167.300,26273.145,162.237,26511.145,162.969,26273.145,162.237
82,33186.763,182.381,26381.500,162.577,32303.723,179.933,26516.158,162.988,26628.145,163.327,26275.145,162.243
83,16290.921,127.735,26400.500,162.636,18869.948,137.470,26273.145,162.237,22612.079,150.510,26273.145,162.237
84,29739.277,172.627,26414.500,162.679,28600.566,169.284,26749.829,163.705,26690.145,163.517,26271.145,162.231
85,27515.197,166.036,26198.145,162.006,28664.236,169.473,26171.803,161.922,25391.461,159.491,26277.145,162.249
86,33754.119,183.936,26381.500,162.577,33129.750,182.221,26386.815,162.588,26531.145,163.030,26274.145,162.240
87,32525.395,180.549,26466.842,162.842,31768.710,178.436,25922.461,161.147,27040.487,164.587,26273.145,162.237
88,28452.894,168.846,25902.802,161.089,30097.947,173.664,26386.815,162.588,25104.119,158.585,26275.145,162.243
89,27077.526,164.712,26425.171,162.713,27434.842,165.788,26638.158,163.362,25427.461,159.604,26273.145,162.237
90,25565.461,160.036,26007.802,161.414,26222.145,162.080,26038.803,161.510,26107.145,161.724,26277.145,162.249
91,28052.513,167.641,26232.145,162.110,27434.842,165.788,26273.145,162.237,26903.816,164.170,26274.145,162.240
92,25890.487,161.056,26198.145,162.006,25915.474,161.129,26516.158,162.988,26084.145,161.653,26275.145,162.243
93,26848.487,164.003,26359.829,162.509,26273.145,162.237,25922.461,161.147,27124.487,164.842,26277.145,162.249
94,27067.224,164.690,26317.816,162.376,31243.684,176.952,25669.447,160.356,23257.763,152.645,26272.145,162.234
95,28172.224,168.011,26273.145,162.237,29615.263,172.264,26273.145,162.237,24986.119,158.212,26273.145,162.237
96,30884.618,175.915,25952.802,161.244,29826.934,172.878,26749.829,163.705,27074.487,164.691,26273.145,162.237
97,24876.802,157.872,26337.487,162.438,27994.210,167.477,26038.803,161.510,23495.763,153.423,26271.145,162.231
98,25183.447,158.833,26076.473,161.628,24884.447,157.889,26386.815,162.588,26670.145,163.456,26273.145,162.237
99,27268.816,165.278,26120.145,161.765,27179.500,165.013,25922.461,161.147,26865.816,164.055,26277.145,162.249
100,22093.369,148.762,26232.145,162.110,22380.369,149.723,26638.158,163.362,25629.461,160.235,26273.145,162.237
101,23717.408,154.137,26162.145,161.894,23123.408,152.197,26171.803,161.922,27166.158,164.970,26273.145,162.237
102,27004.961,164.522,26359.829,162.509,32528.066,180.558,26516.158,162.988,21529.066,146.863,26275.145,162.243
103,29480.921,171.871,26381.500,162.577,28201.882,168.097,26273.145,162.237,27350.158,165.527,26274.145,162.240
104,24536.474,156.792,26444.171,162.771,26615.487,163.291,26386.815,162.588,23967.106,154.954,26273.145,162.237
105,28061.566,167.684,26381.500,162.577,28473.566,168.908,26273.145,162.237,25775.461,160.690,26275.145,162.243
106,29317.565,171.388,26298.816,162.317,29396.921,171.626,25922.461,161.147,26531.145,163.030,26273.145,162.237
107,26216.158,162.065,26414.500,162.679,25790.474,160.741,26273.145,162.237,26559.145,163.116,26277.145,162.249
108,21454.685,146.594,26076.473,161.628,22121.369,148.856,26273.145,162.237,25663.461,160.341,26273.145,162.237
109,31932.013,178.885,26250.145,162.166,30824.329,175.756,26386.815,162.588,27124.487,164.842,26273.145,162.237
110,25834.816,160.882,26337.487,162.438,27053.500,164.631,26273.145,162.237,25027.119,158.342,26275.145,162.243
111,20434.658,143.063,26178.145,161.944,20860.329,144.545,26273.145,162.237,25821.803,160.837,26277.145,162.249
112,33317.447,182.744,26337.487,162.438,33284.763,182.649,26386.815,162.588,26107.145,161.724,26275.145,162.243
113,24762.776,157.502,26298.816,162.317,23940.763,154.866,26273.145,162.237,27160.158,164.952,26271.145,162.231
114,28291.198,168.357,26250.145,162.166,28071.210,167.706,25783.461,160.715,26998.487,164.460,26272.145,162.234
115,25154.777,158.742,26298.816,162.317,27179.500,165.013,25669.447,160.356,24871.119,157.848,26273.145,162.237
116,29053.592,170.624,26120.145,161.765,29185.921,171.010,26386.815,162.588,26205.145,162.027,26273.145,162.237
117,19437.619,139.521,26143.145,161.836,19410.290,139.424,26038.803,161.510,26670.145,163.456,26274.145,162.240
118,26687.829,163.515,26285.816,162.277,25980.474,161.331,26852.500,164.019,26393.145,162.606,26273.145,162.237
119,23667.092,153.979,26120.145,161.765,23556.422,153.618,26386.815,162.588,26427.145,162.711,26275.145,162.243
120,29453.895,171.784,26232.145,162.110,28344.224,168.522,26171.803,161.922,27446.158,165.817,26277.145,162.249
121,26227.145,162.095,26393.500,162.614,27114.500,164.816,25783.461,160.715,25775.461,160.690,26277.145,162.249
122,24258.776,155.894,26425.171,162.713,24771.776,157.531,26038.803,161.510,25821.803,160.837,26273.145,162.237
123,27298.158,165.370,26285.816,162.277,27434.842,165.788,25922.461,161.147,26483.145,162.883,26272.145,162.234
124,23043.079,151.935,26400.500,162.636,23556.422,153.618,25922.461,161.147,25923.474,161.154,26273.145,162.237
125,26448.461,162.771,26198.145,162.006,26357.145,162.496,25922.461,161.147,26790.145,163.822,26273.145,162.237
126,26923.171,164.236,26425.171,162.713,26539.487,163.058,25783.461,160.715,26998.487,164.460,26277.145,162.249
127,29205.237,171.062,26250.145,162.166,29396.921,171.626,26038.803,161.510,26356.145,162.492,26275.145,162.243
128,25581.473,160.090,26050.473,161.548,26273.145,162.237,26749.829,163.705,25347.461,159.353,26273.145,162.237
129,25119.461,158.636,26327.487,162.407,26473.487,162.856,25783.461,160.715,25347.461,159.353,26273.145,162.237
130,26604.843,163.265,26337.487,162.438,28826.907,169.953,25783.461,160.715,24642.448,157.121,26274.145,162.240
131,26963.829,164.357,26444.171,162.771,25980.474,161.331,25783.461,160.715,27608.829,166.308,26277.145,162.249
132,24515.777,156.716,26178.145,161.944,24009.763,155.089,26516.158,162.988,26690.145,163.517,26275.145,162.243
133,32116.000,179.395,26213.145,162.052,30687.303,175.359,26638.158,163.362,27187.158,165.034,26278.145,162.252
134,30648.316,175.251,26466.842,162.842,29898.934,173.086,26638.158,163.362,26356.145,162.492,26277.145,162.249
135,22082.711,148.729,26050.473,161.548,24660.105,157.174,25922.461,161.147,24051.106,155.225,26273.145,162.237
136,25215.145,158.943,26143.145,161.836,27511.513,166.020,26386.815,162.588,24098.106,155.376,26272.145,162.234
137,23873.092,154.646,26213.145,162.052,24818.447,157.680,26386.815,162.588,25223.119,158.960,26274.145,162.240
138,28806.224,169.887,26444.171,162.771,27793.197,166.871,25783.461,160.715,27576.829,166.211,26277.145,162.249
139,24754.763,157.473,26285.816,162.277,24818.447,157.680,25783.461,160.715,26690.145,163.517,26273.145,162.237
140,28361.908,168.580,26538.184,163.064,27994.210,167.477,26171.803,161.922,26454.145,162.794,26273.145,162.237
141,24377.092,156.267,26076.473,161.628,25378.132,159.451,25922.461,161.147,25775.461,160.690,26276.145,162.246
142,27071.158,164.682,26050.473,161.548,27584.513,166.240,25922.461,161.147,26356.145,162.492,26276.145,162.246
143,23717.421,154.141,26213.145,162.052,24153.763,155.553,26273.145,162.237,25856.803,160.946,26275.145,162.243
144,26143.119,161.828,26273.145,162.237,25084.447,158.521,26171.803,161.922,27492.158,165.955,26275.145,162.243
145,25408.802,159.548,26400.500,162.636,24884.447,157.889,26386.815,162.588,26583.145,163.189,26275.145,162.243
146,25956.803,161.256,26393.500,162.614,25138.119,158.692,26171.803,161.922,27110.487,164.800,26275.145,162.243
147,18201.276,135.014,26371.500,162.546,17271.263,131.520,26386.815,162.588,27482.158,165.925,26273.145,162.237
148,26506.803,162.953,26285.816,162.277,26222.145,162.080,25922.461,161.147,26903.816,164.170,26273.145,162.237
149,22815.395,151.178,26444.171,162.771,22121.369,148.856,26386.815,162.588,26811.145,163.887,26273.145,162.237
150,30050.632,173.533,26198.145,162.006,30395.632,174.524,26516.158,162.988,25821.803,160.837,26277.145,162.249
151,31056.671,176.419,26425.171,162.713,30097.947,173.664,26948.171,164.312,26273.145,162.237,26273.145,162.237
152,27588.197,166.256,26162.145,161.894,28473.566,168.908,26171.803,161.922,25663.461,160.341,26274.145,162.240
153,25659.816,160.337,26400.500,162.636,26357.145,162.496,26386.815,162.588,25347.461,159.353,26273.145,162.237
154,27042.855,164.605,26490.842,162.916,25724.474,160.536,26516.158,162.988,27144.487,164.903,26276.145,162.246
155,25613.461,160.185,26213.145,162.052,25653.803,160.314,26171.803,161.922,26393.145,162.606,26273.145,162.237
156,22667.408,150.692,26371.500,162.546,24215.763,155.752,26171.803,161.922,24601.448,156.991,26273.145,162.237
157,20636.987,143.767,26327.487,162.407,19535.961,139.876,26516.158,162.988,27459.158,165.856,26273.145,162.237
158,19637.632,140.240,26371.500,162.546,19750.961,140.642,26171.803,161.922,26139.145,161.823,26276.145,162.246
159,28624.237,169.355,26198.145,162.006,29766.934,172.704,26386.815,162.588,25223.119,158.960,26278.145,162.252
160,23886.447,154.697,26250.145,162.166,24345.763,156.169,27038.184,164.590,25071.119,158.481,26275.145,162.243
161,21220.737,145.811,26359.829,162.509,24771.776,157.531,26516.158,162.988,22239.408,149.265,26277.145,162.249
162,22603.737,150.479,26381.500,162.577,22698.052,150.786,26386.815,162.588,25955.145,161.254,26275.145,162.243
163,35277.527,188.051,26213.145,162.052,36669.237,191.727,26386.815,162.588,25223.119,158.960,26277.145,162.249
164,29440.882,171.743,26298.816,162.317,29036.921,170.574,25534.105,159.931,27391.158,165.651,26273.145,162.237
165,26623.145,163.312,26285.816,162.277,25023.447,158.329,26749.829,163.705,27454.158,165.841,26273.145,162.237
166,29303.566,171.347,26143.145,161.836,28964.250,170.360,25783.461,160.715,27224.158,165.146,26272.145,162.234
167,26391.474,162.600,26298.816,162.317,25506.803,159.855,26038.803,161.510,27410.158,165.708,26275.145,162.243
168,36060.566,190.132,26348.158,162.472,35018.184,187.358,26638.158,163.362,26606.145,163.260,26273.145,162.237
169,24785.118,157.576,26285.816,162.277,26989.829,164.436,26171.803,161.922,24210.106,155.736,26273.145,162.237
170,21273.027,145.976,26143.145,161.836,22317.369,149.513,26638.158,163.362,24797.448,157.614,26273.145,162.237
171,20030.316,141.640,26538.184,163.064,19535.961,139.876,26386.815,162.588,26583.145,163.189,26277.145,162.249
172,31853.632,178.652,26178.145,161.944,30687.303,175.359,26171.803,161.922,27501.158,165.982,26272.145,162.234
173,28583.566,169.233,26099.145,161.700,29326.921,171.422,26171.803,161.922,25890.474,161.052,26274.145,162.240
174,24578.105,156.913,26327.487,162.407,25204.790,158.903,25922.461,161.147,25923.474,161.154,26273.145,162.237
175,28832.868,169.959,26337.487,162.438,27179.500,165.013,26638.158,163.362,27421.158,165.741,26273.145,162.237
176,24433.092,156.446,26007.802,161.414,25084.447,158.521,26386.815,162.588,25736.461,160.569,26275.145,162.243
177,26666.145,163.444,26250.145,162.166,25980.474,161.331,26038.803,161.510,27240.158,165.194,26273.145,162.237
178,21773.026,147.678,25871.802,160.992,22569.382,150.358,26273.145,162.237,25700.461,160.457,26273.145,162.237
179,25785.816,160.729,26400.500,162.636,25321.132,159.272,26273.145,162.237,26628.145,163.327,26273.145,162.237
180,17262.934,131.490,26317.816,162.376,18016.276,134.327,26386.815,162.588,25027.119,158.342,26277.145,162.249
181,28377.908,168.627,26393.500,162.614,28600.566,169.284,26516.158,162.988,25700.461,160.457,26277.145,162.249
182,29481.934,171.877,26371.500,162.546,28473.566,168.908,26273.145,162.237,27092.487,164.745,26272.145,162.234
183,30275.908,174.164,25844.131,160.905,29615.263,172.264,26038.803,161.510,27585.829,166.238,26273.145,162.237
184,21580.408,147.041,26143.145,161.836,25724.474,160.536,26386.815,162.588,22056.408,148.651,26277.145,162.249
185,24867.448,157.835,26414.500,162.679,24215.763,155.752,26038.803,161.510,27092.487,164.745,26273.145,162.237
186,24663.790,157.192,26393.500,162.614,24468.763,156.562,26638.158,163.362,26006.145,161.412,26273.145,162.237
187,31153.947,176.678,26034.473,161.498,32099.053,179.362,25284.763,159.146,26754.145,163.713,26275.145,162.243
188,29103.592,170.771,26400.500,162.636,28600.566,169.284,26273.145,162.237,26606.145,163.260,26275.145,162.243
189,30587.684,175.088,26327.487,162.407,32697.066,181.025,26273.145,162.237,24538.777,156.789,26275.145,162.243
190,21753.014,147.606,26050.473,161.548,21000.329,145.028,26516.158,162.988,27200.158,165.073,26273.145,162.237
191,25851.473,160.931,26371.500,162.546,25023.447,158.329,26273.145,162.237,27040.487,164.587,26276.145,162.246
192,25702.118,160.459,25560.789,160.020,25506.803,159.855,26038.803,161.510,27454.158,165.841,26273.145,162.237
193,24602.118,156.994,26414.500,162.679,23880.763,154.673,26273.145,162.237,26926.816,164.240,26273.145,162.237
194,22679.395,150.727,26178.145,161.944,22812.052,151.164,26638.158,163.362,25856.803,160.946,26273.145,162.237
195,25423.473,159.595,26034.473,161.498,25653.803,160.314,26948.171,164.312,25629.461,160.235,26271.145,162.231
196,27444.184,165.818,26273.145,162.237,28344.224,168.522,26038.803,161.510,25663.461,160.341,26273.145,162.237
197,24335.434,156.137,26298.816,162.317,25138.119,158.692,26386.815,162.588,25301.790,159.208,26275.145,162.243
198,27319.513,165.441,26120.145,161.765,27666.855,166.490,26038.803,161.510,26333.145,162.422,26273.145,162.237
199,20842.355,144.491,26425.171,162.713,21300.684,146.067,25922.461,161.147,25923.474,161.154,26272.145,162.234
200,30716.948,175.437,26298.816,162.317,29248.921,171.194,26273.145,162.237,27576.829,166.211,26275.145,162.243
201,27318.868,165.445,26529.184,163.036,26989.829,164.436,26273.145,162.237,26333.145,162.422,26273.145,162.237
202,26303.132,162.325,26250.145,162.166,26049.474,161.545,25783.461,160.715,27055.487,164.633,26273.145,162.237
203,20039.974,141.671,26298.816,162.317,20860.329,144.545,25922.461,161.147,25565.461,160.036,26273.145,162.237
204,25407.461,159.541,26198.145,162.006,26928.829,164.251,26171.803,161.922,24950.119,158.099,26273.145,162.237
205,29929.632,173.184,26371.500,162.546,30170.960,173.878,26638.158,163.362,25599.461,160.142,26273.145,162.237
206,26223.145,162.083,26213.145,162.052,25576.803,160.074,26386.815,162.588,26886.816,164.119,26272.145,162.234
207,28213.211,168.129,26285.816,162.277,29615.263,172.264,26038.803,161.510,25223.119,158.960,26277.145,162.249
208,24493.802,156.654,26050.473,161.548,27375.172,165.606,26852.500,164.019,23210.763,152.491,26273.145,162.237
209,18580.961,136.419,26500.513,162.947,18659.948,136.704,25922.461,161.147,26333.145,162.422,26275.145,162.243
210,23578.421,153.689,26337.487,162.438,24087.763,155.340,26038.803,161.510,25890.474,161.052,26275.145,162.243
211,22379.408,149.733,26178.145,161.944,23940.763,154.866,26638.158,163.362,24322.106,156.096,26274.145,162.240
212,24675.434,157.222,26298.816,162.317,24404.763,156.357,26386.815,162.588,26427.145,162.711,26272.145,162.234
213,19093.961,138.287,26359.829,162.509,19282.290,138.965,25922.461,161.147,26301.145,162.323,26273.145,162.237
214,31308.645,177.124,26198.145,162.006,30097.947,173.664,26516.158,162.988,27160.158,164.952,26275.145,162.243
215,22284.724,149.411,26198.145,162.006,23705.763,154.106,25783.461,160.715,25223.119,158.960,26273.145,162.237
216,22102.711,148.796,26250.145,162.166,21493.698,146.731,26516.158,162.988,26790.145,163.822,26275.145,162.243
217,30919.026,176.034,26232.145,162.110,31832.381,178.616,26852.500,164.019,25027.119,158.342,26273.145,162.237
218,26869.474,164.063,25816.131,160.818,27053.500,164.631,26038.803,161.510,26790.145,163.822,26272.145,162.234
219,27696.171,166.573,26198.145,162.006,26740.487,163.673,26386.815,162.588,27166.158,164.970,26274.145,162.240
220,25635.499,160.266,26327.487,162.407,27732.197,166.689,26516.158,162.988,24011.106,155.096,26275.145,162.243
221,28901.553,170.166,26359.829,162.509,28541.566,169.109,25669.447,160.356,27131.487,164.864,26276.145,162.246
222,29497.566,171.913,26099.145,161.700,29615.263,172.264,25783.461,160.715,26850.816,164.009,26273.145,162.237
223,32946.066,181.712,26400.500,162.636,31832.381,178.616,26038.803,161.510,27283.158,165.324,26276.145,162.246
224,22940.421,151.599,26198.145,162.006,25378.132,159.451,26386.815,162.588,23719.763,154.151,26273.145,162.237
225,21515.711,146.810,26457.171,162.811,21952.369,148.287,26386.815,162.588,25465.461,159.723,26272.145,162.234
226,29700.263,172.510,26317.816,162.376,28664.236,169.473,26516.158,162.988,26926.816,164.240,26273.145,162.237
227,28828.224,169.952,26178.145,161.944,29695.263,172.496,26171.803,161.922,25700.461,160.457,26271.145,162.231
228,21302.001,146.066,26250.145,162.166,21431.027,146.516,25534.105,159.931,26886.816,164.119,26277.145,162.249
229,28826.579,169.954,26285.816,162.277,30097.947,173.664,26273.145,162.237,25140.119,158.698,26278.145,162.252
230,27181.197,165.028,26506.513,162.965,26989.829,164.436,26638.158,163.362,25856.803,160.946,26273.145,162.237
231,30320.290,174.305,26327.487,162.407,29615.263,172.264,26638.158,163.362,26483.145,162.883,26273.145,162.237
232,35015.527,187.353,26273.145,162.237,36669.237,191.727,26273.145,162.237,25071.119,158.481,26273.145,162.237
233,29933.618,173.191,26348.158,162.472,30249.960,174.105,26038.803,161.510,26139.145,161.823,26274.145,162.240
234,24014.421,155.101,26120.145,161.765,24215.763,155.752,26171.803,161.922,26301.145,162.323,26273.145,162.237
235,26008.487,161.422,26359.829,162.509,26473.487,162.856,26171.803,161.922,25821.803,160.837,26277.145,162.249
236,25687.118,160.412,26076.473,161.628,26678.487,163.484,25669.447,160.356,26084.145,161.653,26276.145,162.246
237,31625.644,178.017,25902.802,161.089,31243.684,176.952,25922.461,161.147,27377.158,165.608,26272.145,162.234
238,25004.105,158.265,26120.145,161.765,26854.829,164.025,25669.447,160.356,25183.119,158.834,26273.145,162.237
239,28791.250,169.851,26285.816,162.277,30754.316,175.553,26038.803,161.510,24797.448,157.614,26273.145,162.237
