# CaFe C12 MF Systematics Cuts Summary
# entry -> id for a particular combination of random gaussian-generated data analysis cuts  
# syst_total_real -> randoms-subtracted, integrated yield (varied all cuts simultaneously)
# syst_dVAR_real,err -> randoms-subtracted integrated yield (kept all cuts at central value, and varied only VAR)
entry,syst_total_real,syst_total_real_err,syst_dPm_max_real,syst_dPm_max_real_err,syst_dQ2_real,syst_dQ2_real_err,syst_dEm_real,syst_dEm_real_err,syst_dHcoll_real,syst_dHcoll_real_err,syst_dScoll_real,syst_dScoll_real_err
93,149970.801,387.364,146163.448,382.415,145657.764,381.751,144372.750,380.062,150798.131,388.430,145662.764,381.758
94,149603.814,386.892,145881.777,382.046,171299.931,413.996,143389.410,378.765,129031.010,359.303,145652.764,381.744
95,155228.842,394.097,145657.764,381.751,162923.209,403.746,145657.764,381.751,138777.396,372.626,145655.764,381.748
96,169628.923,411.972,144248.409,379.898,164024.881,405.108,147269.792,383.860,150506.459,388.054,145652.764,381.744
97,137947.424,371.514,146028.448,382.238,154771.159,393.514,144798.093,380.623,130291.353,361.054,145648.764,381.739
98,139778.384,373.965,144809.080,380.636,138087.711,371.697,146086.435,382.313,147873.444,384.644,145657.764,381.751
99,152182.791,390.207,145000.751,380.888,150590.790,388.162,144372.750,380.062,149183.788,386.345,145662.764,381.758
100,122652.301,350.308,145498.093,381.541,124678.960,353.188,146871.792,383.341,142285.421,377.307,145657.764,381.751
101,132637.015,364.287,145164.751,381.103,128628.328,358.740,145221.093,381.178,151145.131,388.876,145652.764,381.744
102,147408.525,384.050,146163.448,382.415,177949.011,421.960,146491.779,382.844,119441.633,345.694,145660.764,381.755
103,163666.893,404.668,146289.790,382.581,155887.501,394.931,145657.764,381.751,152235.131,390.275,145658.764,381.752
104,135576.747,368.309,146607.133,382.997,147457.118,384.103,146086.435,382.313,132684.695,364.355,145654.764,381.747
105,155121.539,393.965,146289.790,382.581,157234.182,396.635,145657.764,381.751,143079.093,378.358,145660.764,381.755
106,162130.210,402.763,145825.777,381.973,161855.198,402.419,144372.750,380.062,147052.776,383.575,145657.764,381.751
107,145300.133,381.287,146492.462,382.847,142955.424,378.194,145657.764,381.751,147193.776,383.759,145665.764,381.761
108,119946.933,346.420,144809.080,380.636,123361.289,351.317,145657.764,381.751,142475.421,377.559,145657.764,381.751
109,175477.619,419.014,145587.093,381.658,169080.250,411.305,146086.435,382.313,150798.131,388.430,145653.764,381.746
110,143419.761,378.808,146028.448,382.238,149909.118,387.282,145657.764,381.751,139000.396,372.925,145660.764,381.755
111,114447.579,338.386,145256.093,381.224,116696.250,341.693,145657.764,381.751,143250.093,378.584,145662.764,381.758
112,181663.393,426.344,146028.448,382.238,181618.710,426.290,146086.435,382.313,144854.764,380.698,145660.764,381.755
113,138109.066,371.728,145825.777,381.973,133009.357,364.799,145657.764,381.751,151067.131,388.776,145650.764,381.742
114,157744.502,397.275,145587.093,381.658,155159.159,394.007,143869.078,379.399,149992.459,387.391,145651.764,381.743
115,140651.739,375.134,145825.777,381.973,150590.790,388.162,143389.410,378.765,138063.724,371.666,145652.764,381.744
116,160122.855,400.260,145000.751,380.888,160768.198,401.066,146086.435,382.313,145339.764,381.334,145657.764,381.751
117,109981.542,331.716,145091.751,381.007,109388.542,330.821,144798.093,380.623,147873.444,384.644,145657.764,381.751
118,146743.458,383.174,145755.435,381.879,143987.424,379.556,147682.459,384.398,146311.435,382.607,145653.764,381.746
119,131470.669,362.681,145000.751,380.888,130964.670,361.983,146086.435,382.313,146455.105,382.795,145660.764,381.755
120,163597.209,404.580,145498.093,381.541,156567.510,395.793,145221.093,381.178,152827.803,391.034,145665.764,381.761
121,146469.789,382.817,146356.790,382.669,150264.118,387.740,143869.078,379.399,143079.093,378.358,145662.764,381.758
122,135106.409,367.669,146550.133,382.923,137377.711,370.741,144798.093,380.623,143250.093,378.584,145652.764,381.744
123,151852.145,389.786,145755.435,381.879,151990.146,389.963,144372.750,380.062,146732.105,383.157,145652.764,381.744
124,128802.354,358.986,146432.790,382.768,130964.670,361.983,144372.750,380.062,143788.764,379.295,145655.764,381.748
125,147378.104,383.999,145344.093,381.339,146003.432,382.204,144372.750,380.062,148664.116,385.671,145652.764,381.744
126,150496.157,388.044,146550.133,382.923,147087.774,383.621,143869.078,379.399,149992.459,387.391,145663.764,381.759
127,161373.856,401.820,145587.093,381.658,161855.198,402.419,144798.093,380.623,146162.764,382.412,145660.764,381.755
128,141308.079,376.009,144692.080,380.482,145657.764,381.751,147269.792,383.860,140725.408,375.232,145657.764,381.751
129,140263.754,374.618,145954.777,382.142,146707.774,383.126,143869.078,379.399,140725.408,375.232,145652.764,381.744
130,147777.146,384.523,146028.448,382.238,158999.526,398.855,143869.078,379.399,136708.052,369.837,145657.764,381.751
131,151072.145,388.784,146607.133,382.997,143987.424,379.556,143869.078,379.399,153737.803,392.196,145663.764,381.759
132,135879.383,368.715,145256.093,381.224,133310.357,365.211,146491.779,382.844,148026.444,384.843,145660.764,381.755
133,176032.297,419.677,145419.093,381.438,168380.579,410.453,146871.792,383.341,151231.131,388.987,145666.764,381.763
134,167604.290,409.511,146716.133,383.139,164367.555,405.532,146871.792,383.341,146162.764,382.412,145663.764,381.759
135,123106.618,350.953,144692.080,380.482,136712.370,369.841,144372.750,380.062,133217.695,365.085,145652.764,381.744
136,139349.750,373.396,145091.751,381.007,152327.817,390.396,146086.435,382.313,133427.367,365.373,145652.764,381.744
137,132603.683,364.242,145419.093,381.438,137722.711,371.206,146086.435,382.313,140053.736,374.336,145658.764,381.752
138,161181.885,401.584,146607.133,382.997,153772.159,392.243,143869.078,379.399,153585.803,392.002,145662.764,381.758
139,138352.052,372.053,145755.435,381.879,137722.711,371.206,143869.078,379.399,148026.444,384.843,145657.764,381.751
140,156904.871,396.221,147140.133,383.692,154771.159,393.514,145221.093,381.178,146587.105,382.967,145652.764,381.744
141,136395.712,369.414,144809.080,380.636,140915.082,375.486,144372.750,380.062,143079.093,378.358,145662.764,381.758
142,150820.120,388.456,144692.080,380.482,152675.817,390.842,144372.750,380.062,146162.764,382.412,145662.764,381.758
143,131723.357,363.032,145419.093,381.438,134006.700,366.164,145657.764,381.751,143420.093,378.808,145660.764,381.755
144,145899.764,382.068,145657.764,381.751,139164.395,373.145,145221.093,381.178,153147.803,391.443,145660.764,381.755
145,140824.095,375.366,146432.790,382.768,138087.711,371.697,146086.435,382.313,147324.444,383.930,145660.764,381.755
146,144631.120,380.407,146356.790,382.669,139537.395,373.644,145221.093,381.178,150700.131,388.304,145660.764,381.755
147,103518.855,321.824,146236.119,382.511,97855.472,312.894,146086.435,382.313,153100.803,391.383,145652.764,381.744
148,147824.444,384.581,145755.435,381.879,145304.092,381.287,144372.750,380.062,149400.459,386.626,145655.764,381.748
149,127228.669,356.785,146607.133,382.997,123361.289,351.317,146086.435,382.313,148810.116,385.861,145652.764,381.744
150,164712.236,405.958,145344.093,381.339,166959.236,408.717,146491.779,382.844,143250.093,378.584,145662.764,381.758
151,169307.976,411.588,146550.133,382.923,165481.894,406.904,148045.459,384.870,145657.764,381.751,145657.764,381.751
152,152777.156,390.972,145164.751,381.103,157234.182,396.635,145221.093,381.178,142475.421,377.559,145657.764,381.751
153,142222.777,377.227,146432.790,382.768,146003.432,382.204,146086.435,382.313,140725.408,375.232,145657.764,381.751
154,149953.171,387.346,146868.133,383.338,142641.424,377.779,146491.779,382.844,150963.131,388.642,145662.764,381.758
155,142271.753,377.288,145419.093,381.438,142300.424,377.327,145221.093,381.178,146311.435,382.607,145652.764,381.744
156,126005.672,355.067,146236.119,382.511,134354.700,366.639,145221.093,381.178,136478.380,369.526,145653.764,381.746
157,116457.921,341.345,145954.777,382.142,110007.544,331.755,146491.779,382.844,152939.803,391.177,145657.764,381.751
158,110825.228,332.988,146236.119,382.511,111224.543,333.584,145221.093,381.178,145014.764,380.908,145661.764,381.756
159,157438.185,396.892,145344.093,381.339,163652.209,404.648,146086.435,382.313,140053.736,374.336,145665.764,381.761
160,131420.369,362.616,145587.093,381.658,135041.700,367.575,148388.801,385.316,139215.064,373.213,145660.764,381.755
161,117466.293,342.824,146163.448,382.415,137377.711,370.741,146491.779,382.844,123393.316,351.366,145662.764,381.758
162,125738.672,354.691,146289.790,382.581,126306.317,355.487,146086.435,382.313,143989.764,379.560,145660.764,381.755
163,191181.489,437.375,145419.093,381.438,198609.527,445.790,146086.435,382.313,140053.736,374.336,145662.764,381.758
164,164578.552,405.792,145825.777,381.973,160092.526,400.223,142901.738,378.121,152440.803,390.539,145657.764,381.751
165,147404.459,384.036,145755.435,381.879,138794.724,372.648,147269.792,383.860,152882.803,391.105,145652.764,381.744
166,163470.199,404.421,145091.751,381.007,159728.526,399.768,143869.078,379.399,151512.131,389.348,145652.764,381.744
167,147650.131,384.356,145825.777,381.973,141609.753,376.410,144798.093,380.623,152578.803,390.716,145660.764,381.755
168,195086.871,441.822,146102.448,382.335,190397.800,436.476,146871.792,383.341,147474.444,384.125,145652.764,381.744
169,137408.721,370.784,145755.435,381.879,149571.118,386.845,145221.093,381.178,134148.367,366.358,145655.764,381.748
170,117952.934,343.530,145091.751,381.007,124333.960,352.699,146871.792,383.341,137594.052,371.033,145655.764,381.748
171,112713.581,335.814,147140.133,383.692,110007.544,331.755,146086.435,382.313,147324.444,383.930,145665.764,381.761
172,176053.279,419.699,145256.093,381.224,168380.579,410.453,145221.093,381.178,153198.803,391.508,145652.764,381.744
173,157854.514,397.415,144911.751,380.771,161477.198,401.949,145221.093,381.178,143620.764,379.074,145657.764,381.751
174,137118.066,370.393,145954.777,382.142,139856.066,374.071,144372.750,380.062,143788.764,379.295,145657.764,381.751
175,159556.537,399.554,146028.448,382.238,150590.790,388.162,146871.792,383.341,152646.803,390.803,145652.764,381.744
176,135787.711,368.590,144478.080,380.200,139164.395,373.145,146086.435,382.313,142885.093,378.101,145660.764,381.755
177,148896.446,385.972,145587.093,381.658,143987.424,379.556,144798.093,380.623,151589.131,389.447,145657.764,381.751
178,121559.619,348.742,143888.409,379.424,125639.974,354.547,145657.764,381.751,142678.093,377.828,145652.764,381.744
179,143204.450,378.526,146432.790,382.768,140561.738,375.014,145657.764,381.751,147613.444,384.306,145652.764,381.744
180,97845.145,312.878,145881.777,382.046,102058.158,319.542,146086.435,382.313,139000.396,372.925,145663.764,381.759
181,156341.224,395.512,146356.790,382.669,157920.526,397.500,146491.779,382.844,142678.093,377.828,145662.764,381.758
182,163231.908,404.132,146236.119,382.511,157234.182,396.635,145657.764,381.751,150594.131,388.167,145652.764,381.744
183,168486.884,410.579,143768.409,379.265,162923.209,403.746,144798.093,380.623,153630.803,392.060,145652.764,381.744
184,119643.632,345.986,145091.751,381.007,142641.424,377.779,146086.435,382.313,122340.976,349.864,145663.764,381.759
185,138890.764,372.783,146492.462,382.847,134354.700,366.639,144798.093,380.623,150594.131,388.167,145657.764,381.751
186,136190.752,369.142,146356.790,382.669,135691.700,368.458,146871.792,383.341,144308.764,379.980,145652.764,381.744
187,173013.277,416.062,144590.080,380.348,175758.315,419.352,141829.395,376.699,148400.116,385.329,145660.764,381.755
188,160761.238,401.063,146432.790,382.768,157920.526,397.500,145657.764,381.751,147474.444,384.125,145660.764,381.755
189,167216.632,409.039,145954.777,382.142,178683.011,422.829,145657.764,381.751,135986.380,368.860,145660.764,381.755
190,121816.274,349.109,144692.080,380.482,117341.921,342.638,146491.779,382.844,151326.131,389.109,145652.764,381.744
191,143801.777,379.314,146236.119,382.511,138794.724,372.648,145657.764,381.751,150296.459,387.783,145662.764,381.758
192,144521.736,380.257,142430.383,377.494,141609.753,376.410,144798.093,380.623,152882.803,391.105,145652.764,381.744
193,136908.407,370.111,146492.462,382.847,132640.685,364.292,145657.764,381.751,149493.459,386.746,145652.764,381.744
194,125691.671,354.625,145256.093,381.224,126989.659,356.448,146871.792,383.341,143420.093,378.808,145655.764,381.748
195,140186.425,374.515,144590.080,380.348,142300.424,377.327,148045.459,384.870,142285.421,377.307,145648.764,381.739
196,152221.497,390.262,145657.764,381.751,156567.510,395.793,144798.093,380.623,142475.421,377.559,145657.764,381.751
197,135185.052,367.773,145825.777,381.973,139537.395,373.644,146086.435,382.313,140542.408,374.988,145660.764,381.755
198,151797.475,389.715,145000.751,380.888,153053.159,391.325,144798.093,380.623,145997.764,382.196,145657.764,381.751
199,117005.620,342.151,146550.133,382.923,118892.593,344.894,144372.750,380.062,143788.764,379.295,145651.764,381.743
200,170093.251,412.534,145825.777,381.973,161113.198,401.496,145657.764,381.751,153585.803,392.002,145660.764,381.755
201,151412.157,389.223,147092.133,383.630,149571.118,386.845,145657.764,381.751,145997.764,382.196,145657.764,381.751
202,147103.430,383.640,145587.093,381.658,144297.092,379.964,143869.078,379.399,150399.459,387.916,145652.764,381.744
203,112823.581,335.978,145825.777,381.973,116696.250,341.693,144372.750,380.062,141896.080,376.790,145652.764,381.744
204,141169.405,375.823,145344.093,381.339,149214.118,386.384,145221.093,381.178,138537.396,372.304,145655.764,381.748
205,163828.594,404.871,146236.119,382.511,165872.894,407.384,146871.792,383.341,142090.750,377.048,145652.764,381.744
206,145681.116,381.784,145419.093,381.438,141951.424,376.864,146086.435,382.313,149300.459,386.497,145651.764,381.743
207,155821.184,394.849,145755.435,381.879,162923.209,403.746,144798.093,380.623,140053.736,374.336,145662.764,381.758
208,134988.069,367.507,144692.080,380.482,151668.476,389.550,147682.459,384.398,128806.338,358.990,145655.764,381.748
209,105742.540,325.263,146916.133,383.400,105544.183,324.955,144372.750,380.062,145997.764,382.196,145660.764,381.755
210,131337.384,362.503,146028.448,382.238,133651.700,365.679,144798.093,380.623,143620.764,379.074,145660.764,381.755
211,123757.660,351.885,145256.093,381.224,133009.357,364.799,146871.792,383.341,134815.710,367.269,145660.764,381.755
212,136679.725,369.800,145825.777,381.973,135386.700,368.044,146086.435,382.313,146455.105,382.795,145652.764,381.744
213,108312.883,329.192,146163.448,382.415,108781.542,329.902,144372.750,380.062,145823.764,381.968,145652.764,381.744
214,172260.608,415.156,145344.093,381.339,165481.894,406.904,146491.779,382.844,151067.131,388.776,145660.764,381.755
215,124738.971,353.274,145344.093,381.339,131603.342,362.865,143869.078,379.399,140053.736,374.336,145655.764,381.748
216,122985.961,350.783,145587.093,381.658,119846.603,346.276,146491.779,382.844,148664.116,385.671,145660.764,381.755
217,168438.964,410.530,145498.093,381.541,174308.971,417.619,147682.459,384.398,139000.396,372.925,145652.764,381.744
218,149999.778,387.398,143644.738,379.102,149909.118,387.282,144798.093,380.623,148664.116,385.671,145652.764,381.744
219,153882.485,392.383,145344.093,381.339,148173.118,385.034,146086.435,382.313,151145.131,388.876,145659.764,381.754
220,141105.776,375.743,145954.777,382.142,153419.159,391.792,146491.779,382.844,132953.695,364.723,145660.764,381.755
221,161239.882,401.656,146163.448,382.415,157587.182,397.079,143389.410,378.765,150875.131,388.529,145662.764,381.758
222,163805.537,404.836,144911.751,380.771,162923.209,403.746,143869.078,379.399,149063.788,386.190,145657.764,381.751
223,181690.039,426.373,146432.790,382.768,174308.971,417.619,144798.093,380.623,151859.131,389.793,145661.764,381.756
224,127001.014,356.467,145344.093,381.339,140915.082,375.486,146086.435,382.313,131207.024,362.320,145657.764,381.751
225,119968.302,346.456,146662.133,383.069,122437.945,349.999,146086.435,382.313,141323.080,376.028,145651.764,381.743
226,163686.253,404.694,145881.777,382.046,158290.526,397.965,146491.779,382.844,149493.459,386.746,145655.764,381.748
227,158975.196,398.825,145256.093,381.224,163301.209,404.214,145221.093,381.178,142678.093,377.828,145646.764,381.737
228,120179.604,346.756,145587.093,381.658,119534.933,345.825,142901.738,378.121,149300.459,386.497,145663.764,381.759
229,158732.540,398.522,145755.435,381.879,165481.894,406.904,145657.764,381.751,139652.736,373.800,145666.764,381.763
230,149857.842,387.223,146958.133,383.455,149571.118,386.845,146871.792,383.341,143420.093,378.808,145657.764,381.751
231,165866.592,407.380,145954.777,382.142,162923.209,403.746,146871.792,383.341,146732.105,383.157,145652.764,381.744
232,189871.145,435.873,145657.764,381.751,198609.527,445.790,145657.764,381.751,139215.064,373.213,145657.764,381.751
233,165036.906,406.359,146102.448,382.335,166225.894,407.817,144798.093,380.623,145014.764,380.908,145658.764,381.752
234,133487.687,365.453,145000.751,380.888,134354.700,366.639,145221.093,381.178,145823.764,381.968,145652.764,381.744
235,144351.116,380.039,146163.448,382.415,146707.774,383.126,145221.093,381.178,143250.093,378.584,145662.764,381.758
236,143687.077,379.159,144809.080,380.636,147801.118,384.551,143389.410,378.765,144680.764,380.469,145662.764,381.758
237,175439.260,418.965,144000.409,379.571,171299.931,413.996,144372.750,380.062,152368.803,390.447,145652.764,381.744
238,140061.728,374.345,145000.751,380.888,148876.118,385.946,143389.410,378.765,139852.736,374.067,145654.764,381.747
239,158554.869,398.298,145755.435,381.879,168738.250,410.889,144798.093,380.623,137594.052,371.033,145657.764,381.751
