# CaFe Ca48 MF Systematics Cuts Summary
# entry -> id for a particular combination of random gaussian-generated data analysis cuts  
# syst_total_real -> randoms-subtracted, integrated yield (varied all cuts simultaneously)
# syst_dVAR_real,err -> randoms-subtracted integrated yield (kept all cuts at central value, and varied only VAR)
entry,syst_total_real,syst_total_real_err,syst_dPm_max_real,syst_dPm_max_real_err,syst_dQ2_real,syst_dQ2_real_err,syst_dEm_real,syst_dEm_real_err,syst_dHcoll_real,syst_dHcoll_real_err,syst_dScoll_real,syst_dScoll_real_err
49,70030.487,264.913,72753.262,270.023,65749.393,256.687,72437.222,269.430,76843.302,277.500,72435.552,269.426
50,69367.804,263.656,72392.552,269.346,67120.079,259.347,73077.933,270.624,74272.920,272.821,72435.552,269.426
51,84359.118,290.810,72683.578,269.891,88792.553,298.352,71827.210,268.293,69112.131,263.169,72439.222,269.434
52,80437.289,283.958,72963.288,270.416,79871.171,282.939,73077.933,270.624,71729.868,268.110,72435.552,269.426
53,82833.630,288.148,72840.933,270.186,80420.855,283.912,72437.222,269.430,74152.249,272.599,72436.222,269.428
54,60229.842,245.656,72316.867,269.202,58326.474,241.744,74285.289,272.850,73105.222,270.667,72436.552,269.428
55,74641.973,273.506,71815.815,268.260,84756.054,291.480,71148.512,267.019,65537.697,256.269,72435.552,269.426
56,76878.434,277.587,72550.565,269.642,80600.539,284.231,71827.210,268.293,69557.144,264.016,72441.222,269.437
57,65135.342,255.478,72550.565,269.642,62255.962,249.770,72437.222,269.430,75668.948,275.372,72438.222,269.432
58,68719.382,262.406,71528.762,267.715,78838.448,281.098,70394.156,265.599,65790.368,256.762,72435.552,269.426
59,75882.119,275.790,73247.012,270.951,74606.619,273.437,73077.933,270.624,72187.210,268.963,72436.552,269.428
60,72798.526,270.094,71982.828,268.574,75846.314,275.700,71827.210,268.293,70554.513,265.905,72436.222,269.428
61,73192.580,270.832,72651.578,269.831,74098.263,272.502,72148.210,268.890,71630.868,267.925,72435.552,269.426
62,69547.802,263.997,72351.209,269.268,71308.184,267.319,71827.210,268.293,71330.197,267.363,72436.222,269.428
63,69801.816,264.480,72351.209,269.268,67807.104,260.673,73077.933,270.624,74028.907,272.371,72438.222,269.432
64,87502.817,296.171,72550.565,269.642,87496.828,296.163,72148.210,268.890,72627.222,269.782,72436.222,269.428
65,64307.342,253.853,72574.565,269.686,66790.407,258.710,71148.512,267.019,70865.513,266.489,72439.222,269.434
66,54192.329,233.005,72437.222,269.430,51942.948,228.117,73999.619,272.325,74028.907,272.371,72437.222,269.430
67,60742.460,246.688,72077.170,268.751,58155.803,241.390,72770.236,270.050,75668.948,275.372,72435.552,269.426
68,65894.014,256.960,72228.183,269.034,67456.421,259.996,72437.222,269.430,70966.184,266.679,72439.222,269.434
69,82073.527,286.808,72812.933,270.134,78124.079,279.818,72148.210,268.890,75999.948,275.972,72439.222,269.434
70,76256.749,276.462,72392.552,269.346,80971.223,284.885,72148.210,268.890,68528.118,262.055,72442.222,269.439
71,74047.659,272.420,72707.591,269.938,77592.723,278.863,71827.210,268.293,69453.472,263.819,72438.222,269.432
72,64267.356,253.776,72351.209,269.268,69618.815,264.134,74285.289,272.850,65285.697,255.777,72436.222,269.428
73,60165.828,245.523,72351.209,269.268,59457.172,244.078,72437.222,269.430,73396.894,271.206,72439.222,269.434
74,56532.790,238.001,72437.222,269.430,57244.776,239.490,73387.276,271.197,70654.513,266.093,72442.222,269.439
75,64259.658,253.755,72470.893,269.493,67633.421,260.336,71148.512,267.019,70039.487,264.930,72438.222,269.432
76,61698.631,248.652,72651.578,269.831,62741.974,250.743,72437.222,269.430,71054.855,266.846,72437.222,269.430
77,62868.619,250.991,72632.907,269.796,61093.579,247.422,72770.236,270.050,74028.907,272.371,72438.222,269.432
78,73680.986,271.746,72906.617,270.311,76896.684,277.605,72148.210,268.890,69225.802,263.386,72439.222,269.434
79,67172.749,259.449,72574.565,269.686,65100.722,255.420,72148.210,268.890,74912.935,273.994,72439.222,269.434
80,72779.619,270.076,72351.209,269.268,78124.079,279.818,73715.947,271.803,66371.724,257.896,72438.222,269.432
81,77339.316,278.395,72196.183,268.975,76896.684,277.605,72437.222,269.430,73105.222,270.667,72435.552,269.426
82,90531.959,301.265,72707.591,269.938,88077.170,297.142,73077.933,270.624,73480.894,271.361,72438.222,269.432
83,45386.158,213.233,72753.262,270.023,52855.632,230.113,72437.222,269.430,62063.973,249.388,72437.222,269.430
84,81867.237,286.456,72786.262,270.084,78651.777,280.765,73715.947,271.803,73699.894,271.764,72432.552,269.420
85,75662.987,275.368,72267.196,269.109,78838.448,281.098,72148.210,268.890,69945.815,264.752,72439.222,269.434
86,91781.353,303.342,72707.591,269.938,90059.263,300.474,72770.236,270.050,73158.894,270.767,72437.222,269.430
87,88914.184,298.550,72879.275,270.259,86626.778,294.681,71497.525,267.675,74853.935,273.886,72436.552,269.428
88,78201.750,279.957,71649.459,267.946,82412.960,287.417,72770.236,270.050,69225.802,263.386,72438.222,269.432
89,74542.672,273.330,72812.933,270.134,75666.643,275.374,73387.276,271.197,70039.487,264.930,72436.552,269.428
90,70632.789,266.041,71867.486,268.357,72246.552,269.075,71827.210,268.293,71973.539,268.565,72439.222,269.434
91,77622.343,278.907,72351.209,269.268,75666.643,275.374,72437.222,269.430,74402.920,273.059,72437.222,269.430
92,71224.513,267.162,72267.196,269.109,71308.184,267.319,73077.933,270.624,71891.868,268.412,72438.222,269.432
93,74313.264,272.896,72651.578,269.831,72437.222,269.430,71497.525,267.675,75081.935,274.302,72439.222,269.434
94,73678.367,271.750,72550.565,269.642,85297.724,292.409,70789.156,266.341,63896.672,253.042,72435.552,269.426
95,77164.805,278.109,72437.222,269.430,81149.906,285.202,72437.222,269.430,68866.131,262.702,72436.552,269.428
96,85129.606,292.101,71755.144,268.146,81702.590,286.172,73715.947,271.803,74964.935,274.088,72435.552,269.426
97,68176.145,261.388,72610.236,269.753,77060.696,277.903,71827.210,268.293,64505.356,254.245,72432.552,269.420
98,69659.408,264.196,72026.828,268.656,68624.118,262.238,72770.236,270.050,73626.894,271.629,72436.222,269.428
99,75503.248,275.066,72118.841,268.829,74945.289,274.057,71497.525,267.675,74272.920,272.821,72439.222,269.434
100,61072.290,247.388,72351.209,269.268,61912.290,249.080,73387.276,271.197,70654.513,266.093,72437.222,269.430
101,65913.659,256.994,72196.183,268.975,63891.685,253.034,72148.210,268.890,75273.935,274.652,72435.552,269.426
102,73152.486,270.802,72651.578,269.831,88604.211,298.034,73077.933,270.624,58929.908,243.010,72438.222,269.432
103,81490.513,285.788,72707.591,269.938,77592.723,278.863,72437.222,269.430,75776.948,275.568,72437.222,269.430
104,67295.105,259.689,72840.933,270.186,73333.907,271.092,72770.236,270.050,65790.368,256.762,72435.552,269.426
105,77120.434,278.023,72707.591,269.938,78309.761,280.153,72437.222,269.430,71054.855,266.846,72438.222,269.432
106,80413.500,283.895,72513.893,269.573,80600.539,284.231,71497.525,267.675,73158.894,270.767,72436.552,269.428
107,72108.564,268.821,72786.262,270.084,70962.184,266.671,72437.222,269.430,73249.894,270.935,72440.222,269.435
108,59482.172,244.129,72026.828,268.656,61252.594,247.746,72437.222,269.430,70767.513,266.305,72436.222,269.428
109,87605.762,296.335,72392.552,269.346,84229.699,290.572,72770.236,270.050,75081.935,274.302,72435.552,269.426
110,71217.868,267.153,72610.236,269.753,74606.619,273.437,72437.222,269.430,68990.131,262.938,72437.222,269.430
111,56612.066,238.156,72228.183,269.034,57838.789,240.730,72437.222,269.430,71146.855,267.018,72439.222,269.434
112,90559.960,301.311,72610.236,269.753,90458.946,301.142,72770.236,270.050,71973.539,268.565,72438.222,269.432
113,68687.762,262.355,72513.893,269.573,66089.064,257.349,72437.222,269.430,75225.935,274.564,72432.552,269.420
114,78174.025,279.898,72392.552,269.346,77232.368,278.212,71148.512,267.019,74710.263,273.623,72433.552,269.422
115,69342.461,263.606,72513.893,269.573,74945.289,274.057,70789.156,266.341,68528.118,262.055,72435.552,269.426
116,79874.788,282.937,72118.841,268.829,80057.513,283.269,72770.236,270.050,72266.210,269.110,72436.222,269.428
117,54384.631,233.411,72161.512,268.910,54168.000,232.954,71827.210,268.293,73626.894,271.629,72437.222,269.430
118,73423.250,271.258,72470.893,269.493,71509.855,267.697,73999.619,272.325,72777.222,270.060,72435.552,269.426
119,65479.683,256.153,72118.841,268.829,65100.722,255.420,72770.236,270.050,72862.222,270.217,72438.222,269.432
120,81383.449,285.589,72351.209,269.268,77929.737,279.469,72148.210,268.890,76056.948,276.076,72440.222,269.435
121,72312.237,269.200,72731.591,269.982,74767.619,273.731,71148.512,267.019,71054.855,266.846,72439.222,269.434
122,66842.434,258.815,72812.933,270.134,68305.447,261.629,71827.210,268.293,71146.855,267.018,72435.552,269.426
123,75311.617,274.723,72470.893,269.493,75666.643,275.374,71497.525,267.675,73024.222,270.517,72435.552,269.426
124,63643.039,252.547,72753.262,270.023,65100.722,255.420,71497.525,267.675,71445.197,267.578,72436.552,269.428
125,73072.855,270.600,72267.196,269.109,72626.222,269.780,71497.525,267.675,74028.907,272.371,72435.552,269.426
126,74468.276,273.183,72812.933,270.134,73154.894,270.759,71148.512,267.019,74710.263,273.623,72439.222,269.434
127,80153.172,283.437,72392.552,269.346,80600.539,284.231,71827.210,268.293,72700.222,269.917,72438.222,269.432
128,70620.146,266.022,71982.828,268.574,72437.222,269.430,73715.947,271.803,69845.815,264.563,72436.222,269.428
129,69231.789,263.395,72574.565,269.686,72980.894,270.438,71148.512,267.019,69845.815,264.563,72435.552,269.426
130,73017.302,270.519,72610.236,269.753,79171.803,281.694,71148.512,267.019,67840.104,260.736,72437.222,269.430
131,74583.933,273.393,72840.933,270.186,71509.855,267.697,71148.512,267.019,76528.631,276.932,72439.222,269.434
132,67797.408,260.649,72228.183,269.034,66265.735,257.693,73077.933,270.624,73699.894,271.764,72438.222,269.432
133,88169.450,297.288,72316.867,269.202,83868.356,289.948,73387.276,271.197,75316.935,274.730,72442.222,269.439
134,83836.750,289.904,72879.275,270.259,81864.933,286.457,73387.276,271.197,72700.222,269.917,72439.222,269.434
135,60800.198,246.819,71982.828,268.574,67981.104,261.007,71497.525,267.675,66008.052,257.189,72435.552,269.426
136,69283.106,263.489,72161.512,268.910,75846.314,275.700,72770.236,270.050,66118.724,257.405,72435.552,269.426
137,65934.696,257.042,72316.867,269.202,68463.447,261.931,72770.236,270.050,69557.144,264.016,72437.222,269.430
138,79783.093,282.769,72840.933,270.186,76549.341,276.977,71148.512,267.019,76442.289,276.774,72439.222,269.434
139,68449.078,261.897,72470.893,269.493,68463.447,261.931,71148.512,267.019,73699.894,271.764,72437.222,269.430
140,77974.117,279.557,73072.315,270.623,77060.696,277.903,72148.210,268.890,72934.222,270.351,72435.552,269.426
141,67349.710,259.783,72026.828,268.656,69932.828,264.730,71497.525,267.675,71054.855,266.846,72439.222,269.434
142,74797.222,273.774,71982.828,268.574,75984.985,275.953,71497.525,267.675,72700.222,269.917,72439.222,269.434
143,65386.355,255.972,72316.867,269.202,66598.407,258.338,72437.222,269.430,71234.526,267.183,72438.222,269.432
144,72437.171,269.420,72437.222,269.430,69135.461,263.213,72148.210,268.890,76225.948,276.382,72438.222,269.432
145,70088.513,265.027,72753.262,270.023,68624.118,262.238,72770.236,270.050,73329.894,271.082,72438.222,269.432
146,71778.869,268.201,72731.591,269.982,69300.803,263.528,72148.210,268.890,75050.935,274.245,72438.222,269.432
147,51197.881,226.464,72683.578,269.891,48338.513,220.052,72770.236,270.050,76201.948,276.338,72435.552,269.426
148,73266.552,270.964,72470.893,269.493,72246.552,269.075,71497.525,267.675,74402.920,273.059,72436.552,269.428
149,63241.316,251.739,72840.933,270.186,61252.594,247.746,72770.236,270.050,74083.578,272.472,72435.552,269.426
150,82160.961,286.978,72267.196,269.109,83112.328,288.637,73077.933,270.624,71146.855,267.018,72439.222,269.434
151,85058.105,292.007,72812.933,270.134,82412.960,287.417,74285.289,272.850,72437.222,269.430,72436.222,269.428
152,75941.986,275.875,72196.183,268.975,78309.761,280.153,72148.210,268.890,70767.513,266.305,72437.222,269.430
153,70662.539,266.113,72753.262,270.023,72626.222,269.780,72770.236,270.050,69845.815,264.563,72436.222,269.428
154,74644.343,273.517,72963.288,270.416,70779.513,266.327,73077.933,270.624,75167.935,274.459,72439.222,269.434
155,70527.472,265.846,72316.867,269.202,70597.513,265.986,72148.210,268.890,72777.222,270.060,72435.552,269.426
156,62355.303,249.970,72683.578,269.891,66790.407,258.710,72148.210,268.890,67707.434,260.481,72435.552,269.426
157,57889.407,240.825,72574.565,269.686,54489.012,233.645,73077.933,270.624,76108.948,276.170,72436.222,269.428
158,54758.026,234.223,72683.578,269.891,55081.025,234.911,72148.210,268.890,72089.539,268.781,72438.222,269.432
159,78489.474,280.481,72267.196,269.109,81524.919,285.861,72770.236,270.050,69557.144,264.016,72441.222,269.437
160,65819.408,256.826,72392.552,269.346,67120.079,259.347,74550.646,273.340,69112.131,263.169,72438.222,269.432
161,58219.921,241.547,72651.578,269.831,68305.447,261.629,73077.933,270.624,61007.948,247.256,72439.222,269.434
162,62454.987,250.173,72707.591,269.938,62741.974,250.743,72770.236,270.050,71537.197,267.749,72438.222,269.432
163,95314.830,309.134,72316.867,269.202,98944.630,314.971,72770.236,270.050,69557.144,264.016,72439.222,269.434
164,81180.158,285.240,72513.893,269.573,79690.500,282.619,70394.156,265.599,75879.948,275.755,72436.222,269.428
165,73726.907,271.816,72470.893,269.493,68979.461,262.916,73715.947,271.803,76084.948,276.126,72435.552,269.426
166,81044.777,284.994,72161.512,268.910,79529.485,282.331,71148.512,267.019,75462.277,274.996,72435.552,269.426
167,73115.553,270.685,72513.893,269.573,70279.170,265.385,71827.210,268.293,75942.948,275.869,72438.222,269.432
168,97789.248,313.124,72632.907,269.796,94950.143,308.540,73387.276,271.197,73396.894,271.206,72435.552,269.426
169,68070.763,261.177,72470.893,269.493,74438.948,273.130,72148.210,268.890,66489.724,258.125,72436.552,269.428
170,58715.856,242.558,72161.512,268.910,61768.606,248.788,73387.276,271.197,68283.776,261.587,72436.552,269.428
171,55847.078,236.547,73072.315,270.623,54489.012,233.645,72770.236,270.050,73329.894,271.082,72440.222,269.435
172,87622.357,296.351,72228.183,269.034,83868.356,289.948,72148.210,268.890,76253.948,276.432,72435.552,269.426
173,78476.408,280.446,72077.170,268.751,80420.855,283.912,72148.210,268.890,71330.197,267.363,72437.222,269.430
174,67752.105,260.568,72574.565,269.686,69466.145,263.844,71497.525,267.675,71445.197,267.578,72436.222,269.428
175,79828.436,282.851,72610.236,269.753,74945.289,274.057,73387.276,271.197,75969.948,275.918,72435.552,269.426
176,67509.369,260.088,71867.486,268.357,69135.461,263.213,72770.236,270.050,70966.184,266.679,72438.222,269.432
177,73843.224,272.026,72392.552,269.346,71509.855,267.697,71827.210,268.293,75498.277,275.061,72436.222,269.428
178,60344.829,245.888,71586.775,267.826,62412.633,250.084,72437.222,269.430,70865.513,266.489,72435.552,269.426
179,71087.868,266.910,72753.262,270.023,69776.157,264.433,72437.222,269.430,73480.894,271.361,72435.552,269.426
180,48291.539,219.951,72550.565,269.642,50457.238,224.827,72770.236,270.050,68990.131,262.938,72439.222,269.434
181,77984.488,279.582,72731.591,269.982,78651.777,280.765,73077.933,270.624,70865.513,266.489,72439.222,269.434
182,81367.186,285.573,72683.578,269.891,78309.761,280.153,72437.222,269.430,75013.935,274.178,72435.552,269.426
183,83785.144,289.768,71528.762,267.715,81149.906,285.202,71827.210,268.293,76466.960,276.820,72435.552,269.426
184,59113.554,243.383,72161.512,268.910,70779.513,266.327,72770.236,270.050,60429.606,246.082,72439.222,269.434
185,68876.459,262.720,72786.262,270.084,66790.407,258.710,71827.210,268.293,75013.935,274.178,72437.222,269.430
186,67937.474,260.930,72731.591,269.982,67456.421,259.996,73387.276,271.197,71729.868,268.110,72435.552,269.426
187,85246.621,292.303,71924.486,268.464,87496.828,296.163,69697.118,264.276,73894.907,272.125,72438.222,269.432
188,80073.843,283.297,72753.262,270.023,78651.777,280.765,72437.222,269.430,73396.894,271.206,72438.222,269.432
189,83104.738,288.637,72574.565,269.686,88970.565,298.652,72437.222,269.430,67465.093,260.014,72438.222,269.432
190,60679.816,246.565,71982.828,268.574,58155.803,241.390,73077.933,270.624,75373.605,274.834,72435.552,269.426
191,71508.197,267.695,72683.578,269.891,68979.461,262.916,72437.222,269.430,74853.935,273.886,72439.222,269.434
192,71608.027,267.850,70850.367,266.433,70279.170,265.385,71827.210,268.293,76084.948,276.126,72435.552,269.426
193,68066.789,261.174,72786.262,270.084,65929.064,257.038,72437.222,269.430,74461.920,273.167,72435.552,269.426
194,62642.960,250.543,72228.183,269.034,63086.988,251.433,73387.276,271.197,71234.526,267.183,72436.552,269.428
195,70087.131,265.015,71924.486,268.464,70597.513,265.986,74285.289,272.850,70654.513,266.093,72432.552,269.420
196,75496.670,275.069,72437.222,269.430,77929.737,279.469,71827.210,268.293,70767.513,266.305,72436.222,269.428
197,67088.750,259.287,72513.893,269.573,69300.803,263.528,72770.236,270.050,69733.144,264.349,72438.222,269.432
198,75425.262,274.926,72118.841,268.829,76192.327,276.330,71827.210,268.293,72627.222,269.782,72436.222,269.428
199,57654.830,240.355,72812.933,270.134,58980.829,243.098,71497.525,267.675,71445.197,267.578,72433.552,269.422
200,84732.276,291.421,72513.893,269.573,80234.184,283.582,72437.222,269.430,76442.289,276.774,72438.222,269.432
201,75287.382,274.697,73055.643,270.591,74438.948,273.130,72437.222,269.430,72627.222,269.782,72436.222,269.428
202,72748.514,269.999,72392.552,269.346,71671.855,267.999,71148.512,267.019,74912.935,273.994,72435.552,269.426
203,55536.421,235.892,72513.893,269.573,57838.789,240.730,71497.525,267.675,70456.513,265.720,72435.552,269.426
204,70041.789,264.928,72267.196,269.109,74285.934,272.847,72148.210,268.890,68741.789,262.463,72436.552,269.428
205,81827.027,286.407,72683.578,269.891,82572.974,287.697,73387.276,271.197,70554.513,265.905,72435.552,269.426
206,72483.526,269.510,72316.867,269.202,70438.841,265.686,72770.236,270.050,74335.920,272.936,72433.552,269.422
207,77315.132,278.378,72470.893,269.493,81149.906,285.202,71827.210,268.293,69557.144,264.016,72439.222,269.434
208,67457.409,259.996,71982.828,268.574,75491.972,275.055,73999.619,272.325,63785.672,252.822,72436.552,269.428
209,52026.646,228.307,72986.959,270.461,52251.619,228.794,71497.525,267.675,72627.222,269.782,72438.222,269.432
210,65017.381,255.255,72610.236,269.753,66444.735,258.040,71827.210,268.293,71330.197,267.363,72438.222,269.432
211,61598.947,248.448,72228.183,269.034,66089.064,257.349,73387.276,271.197,66843.408,258.812,72437.222,269.430
212,68058.763,261.154,72513.893,269.573,67298.750,259.692,72770.236,270.050,72862.222,270.217,72435.552,269.426
213,53327.987,231.141,72651.578,269.831,53843.658,232.255,71497.525,267.675,72530.222,269.602,72435.552,269.426
214,86112.357,293.792,72267.196,269.109,82412.960,287.417,73077.933,270.624,75225.935,274.564,72438.222,269.432
215,61593.935,248.436,72267.196,269.109,65432.393,256.069,71148.512,267.019,69557.144,264.016,72436.552,269.428
216,61256.211,247.744,72392.552,269.346,59457.172,244.078,73077.933,270.624,74028.907,272.371,72438.222,269.432
217,84390.393,290.854,72351.209,269.268,86814.792,295.002,73999.619,272.325,68990.131,262.938,72435.552,269.426
218,74564.473,273.334,71453.078,267.570,74606.619,273.437,71827.210,268.293,74028.907,272.371,72435.552,269.426
219,76756.302,277.343,72267.196,269.109,73703.263,271.776,72770.236,270.050,75273.935,274.652,72437.222,269.430
220,70234.868,265.307,72574.565,269.686,76379.671,276.670,73077.933,270.624,65894.710,256.967,72438.222,269.432
221,79765.447,282.742,72651.578,269.831,78475.105,280.449,70789.156,266.341,75126.935,274.384,72439.222,269.434
222,81230.157,285.328,72077.170,268.751,81149.906,285.202,71148.512,267.019,74212.920,272.711,72436.222,269.428
223,90279.882,300.833,72753.262,270.023,86814.792,295.002,71827.210,268.293,75606.277,275.258,72438.222,269.432
224,62938.302,251.134,72267.196,269.109,69932.828,264.730,72770.236,270.050,65018.697,255.254,72437.222,269.430
225,59339.224,243.847,72858.275,270.220,60743.894,246.711,72770.236,270.050,70120.487,265.082,72434.552,269.424
226,81876.208,286.467,72550.565,269.642,78838.448,281.098,73077.933,270.624,74461.920,273.167,72436.552,269.428
227,79020.460,281.424,72228.183,269.034,81341.919,285.541,72148.210,268.890,70865.513,266.489,72431.552,269.418
228,59103.474,243.346,72392.552,269.346,59300.500,243.756,70394.156,265.599,74335.920,272.936,72439.222,269.434
229,78934.197,281.283,72470.893,269.493,82412.960,287.417,72437.222,269.430,69327.802,263.580,72442.222,269.439
230,74772.723,273.760,73004.959,270.494,74438.948,273.130,73387.276,271.197,71234.526,267.183,72436.222,269.428
231,83052.987,288.533,72574.565,269.686,81149.906,285.202,73387.276,271.197,73024.222,270.517,72435.552,269.426
232,94463.842,307.756,72437.222,269.430,98944.630,314.971,72437.222,269.430,69112.131,263.169,72436.222,269.428
233,81881.619,286.489,72632.907,269.796,82743.987,287.997,71827.210,268.293,72089.539,268.781,72437.222,269.430
234,66336.341,257.818,72118.841,268.829,66790.407,258.710,72148.210,268.890,72530.222,269.602,72435.552,269.426
235,71601.539,267.871,72651.578,269.831,72980.894,270.438,72148.210,268.890,71146.855,267.018,72439.222,269.434
236,70923.446,266.585,72026.828,268.656,73528.578,271.452,70789.156,266.341,71891.868,268.412,72439.222,269.434
237,87046.277,295.364,71649.459,267.946,85297.724,292.409,71497.525,267.675,75847.948,275.697,72435.552,269.426
238,69145.078,263.222,72118.841,268.829,74098.263,272.502,70789.156,266.341,69453.472,263.819,72435.552,269.426
239,78629.528,280.740,72470.893,269.493,84064.028,290.286,71827.210,268.293,68283.776,261.587,72437.222,269.430
