#Plane_1v2
#Card       tzero  t_zero_err      entries
0    -1.47333     0.65564             22880
1    -4.12413     0.17713             225869
2    -2.80104     0.11325             633054
3    -14.38265     0.34055             341300
4    6.55084     1.17693             25499
5    10.50000     0.00000             1829
