#Plane_2x1
#Card       tzero  t_zero_err      entries
0    7.41487     1.11632             28637
1    5.73591     0.74467             80262
2    2.97761     0.35871             107871
3    3.44558     0.45496             98858
4    12.87204     1.50557             54230
